0,1
Game Info,Game Info
Won Toss,Packers (deferred)
Roof,outdoors
Surface,grass
Duration,2:52
Attendance,77075
Weather,"61 degrees, relative humidity 23%, wind 9 mph, wind chill 0"
Vegas Line,Green Bay Packers -2.5
Over/Under,45.5 (under)
