Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,0:05,2,10,BAL 35,14,31,Josh Johnson pass complete short right to Marquise Brown for 11 yards (tackle by Chidobe Awuzie),,
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,14,31,"Evan McPherson kicks off 64 yards, returned by Tylan Wallace for 24 yards (tackle by Stanley Morgan)",,
3,14:55,1,10,BAL 25,14,31,Josh Johnson pass complete short right to Mark Andrews for 4 yards (tackle by Jessie Bates and Chidobe Awuzie),,
3,14:28,2,6,BAL 29,14,31,Josh Johnson pass incomplete deep right intended for Marquise Brown,,
3,14:21,3,6,BAL 29,14,31,Josh Johnson pass complete short left to James Proche for 7 yards (tackle by Mike Hilton),,
3,13:49,1,10,BAL 36,14,31,Latavius Murray right guard for 2 yards (tackle by B.J. Hill and Markus Bailey),,
3,13:21,2,8,BAL 38,14,31,Josh Johnson pass complete short middle to Latavius Murray for 12 yards (tackle by Markus Bailey and Vonn Bell),,
3,12:51,1,10,BAL 50,14,31,"Penalty on Latavius Murray: False Start, 5 yards (accepted) (no play)",,
3,12:35,1,15,BAL 45,14,31,Josh Johnson sacked by Trey Hendrickson for -9 yards,,
3,12:00,2,24,BAL 36,14,31,Josh Johnson pass incomplete short right intended for Marquise Brown (defended by Chidobe Awuzie),,
3,11:57,3,24,BAL 36,14,31,"Josh Johnson scrambles for 7 yards. Josh Johnson fumbles (forced by Sam Hubbard), recovered by Josh Johnson at BAL-29 and returned for 14 yards (tackle by Germaine Pratt)",,
3,11:16,4,17,BAL 43,14,31,"Sam Koch punts 43 yards, fair catch by Trent Taylor at CIN-14",,
3,11:09,1,10,CIN 14,14,31,Joe Mixon left end for 3 yards (tackle by Chuck Clark),,
3,10:31,2,7,CIN 17,14,31,Joe Burrow pass incomplete short right intended for Tyler Boyd (defended by Brandon Williams),,
3,10:28,3,7,CIN 17,14,31,Joe Burrow scrambles up the middle for 12 yards (tackle by Tony Jefferson),,
3,9:49,1,10,CIN 29,14,31,Joe Mixon up the middle for 2 yards (tackle by Justin Ellis),,
3,9:03,2,8,CIN 31,14,31,Joe Burrow pass complete short middle to Ja'Marr Chase for 19 yards (tackle by Josh Bynes),,
3,8:33,1,10,CIN 50,14,31,"Joe Burrow pass complete short left to Joe Mixon for no gain (tackle by Tony Jefferson). Penalty on Jonah Williams: Offensive Holding, 10 yards (accepted) (no play)",,
3,8:03,1,20,CIN 40,14,31,Joe Burrow pass complete short left to Joe Mixon for 3 yards (tackle by Tony Jefferson),,
3,7:27,2,17,CIN 43,14,31,Joe Burrow pass complete short left to Ja'Marr Chase for 18 yards (tackle by Kevon Seymour and Patrick Queen),,
3,7:27,1,10,BAL 39,14,31,"Penalty on Ja'Marr Chase: Unsportsmanlike Conduct / Offense, 15 yards (accepted) (no play)",,
3,7:07,1,10,CIN 46,14,31,Joe Mixon left tackle for 2 yards (tackle by Kahlil McKenzie),,
3,6:22,2,8,CIN 48,14,31,Joe Burrow pass complete short right to Tee Higgins for 9 yards (tackle by Daryl Worley),,
3,5:50,1,10,BAL 43,14,31,Joe Mixon right tackle for 2 yards (tackle by Patrick Queen and Chuck Clark),,
3,5:08,2,8,BAL 41,14,31,Joe Burrow pass complete short right to Samaje Perine for 3 yards (tackle by Daryl Worley),,
3,4:44,3,5,BAL 38,14,31,Joe Burrow pass incomplete short middle intended for Ja'Marr Chase (defended by Josh Bynes),,
3,4:41,4,5,BAL 38,14,31,Joe Burrow pass complete short left to Tee Higgins for 13 yards (tackle by Tyus Bowser),,
3,4:04,1,10,BAL 25,14,31,Joe Mixon up the middle for 8 yards (tackle by Josh Bynes),,
3,3:24,2,2,BAL 17,14,31,Joe Burrow pass complete short left to C.J. Uzomah for 2 yards (tackle by Tyus Bowser),,
3,2:39,1,10,BAL 15,14,31,"Joe Mixon right end for no gain (tackle by Tyus Bowser and Daryl Worley). Penalty on Trey Hopkins: Offensive Holding, 10 yards (accepted) (no play)",,
3,2:12,1,20,BAL 25,14,31,Joe Burrow pass complete short middle to Tyler Boyd for 5 yards (tackle by Josh Bynes),,
3,1:34,2,15,BAL 20,14,31,Joe Mixon right guard for 2 yards (tackle by Tony Jefferson and Tyus Bowser),,
3,0:47,3,13,BAL 18,14,31,Joe Burrow pass incomplete short middle intended for C.J. Uzomah,,
3,0:44,4,13,BAL 18,14,34,Evan McPherson 36 yard field goal good,,
3,0:40,,,CIN 35,14,34,"Evan McPherson kicks off 63 yards, out of bounds",,
3,0:40,1,10,BAL 40,14,34,Josh Johnson pass incomplete short right,,
3,0:36,2,10,BAL 40,14,34,Josh Johnson pass complete deep middle to James Proche for 17 yards (tackle by Jessie Bates),,
3,0:08,1,10,CIN 43,14,34,Josh Johnson pass incomplete deep middle intended for Mark Andrews,,
3,0:05,2,10,CIN 43,14,34,Josh Johnson pass complete deep right to Mark Andrews for 25 yards (tackle by Jessie Bates),,
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 18,20,34,"Josh Johnson pass complete short left to Mark Andrews for 18 yards, touchdown. Penalty on Germaine Pratt: Defensive Holding, 5 yards (declined) Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,14:55,,,CIN 15,21,34,Justin Tucker kicks extra point good,,
4,14:55,,,BAL 35,21,34,"Justin Tucker kicks off 43 yards, returned by Trent Taylor for no gain",,
4,14:54,1,10,CIN 22,21,34,Joe Burrow pass complete short left to Ja'Marr Chase for 14 yards (tackle by Kevon Seymour and Joe Thomas),,
4,14:22,1,10,CIN 36,21,34,Joe Burrow pass complete short middle to Tee Higgins for 13 yards (tackle by Kevon Seymour),,
4,13:39,1,10,CIN 49,21,34,Joe Burrow pass complete short right to Joe Mixon for no gain (tackle by Tavon Young),,
4,12:57,2,10,CIN 49,21,34,Joe Burrow pass complete short left to Tyler Boyd for 12 yards (tackle by Tavon Young),,
4,12:15,1,10,BAL 39,21,34,Joe Burrow pass complete short left to C.J. Uzomah for 4 yards (tackle by Tony Jefferson),,
4,11:34,2,6,BAL 35,21,34,Joe Burrow pass complete short middle to Ja'Marr Chase for 22 yards (tackle by Tony Jefferson),,
4,10:49,,,,,,Timeout #1 by Cincinnati Bengals,,
4,10:49,1,10,BAL 13,21,34,Joe Burrow pass complete short left to C.J. Uzomah for 3 yards (tackle by Robert Jackson and Tony Jefferson),,
4,10:08,2,7,BAL 10,21,40,"Joe Burrow pass complete short middle to Tee Higgins for 10 yards, touchdown",,
4,10:05,,,BAL 15,21,41,Evan McPherson kicks extra point good,,
4,10:05,,,CIN 35,21,41,"Evan McPherson kicks off 65 yards, touchback.",,
4,10:05,1,10,BAL 25,21,41,"Josh Johnson pass incomplete short middle intended for Marquise Brown. Penalty on Kevin Zeitler: Offensive Holding, 10 yards (accepted) (no play)",,
4,9:58,1,20,BAL 15,21,41,Josh Johnson pass complete short left to James Proche for 14 yards (tackle by Jessie Bates and Eli Apple),,
4,9:32,2,6,BAL 29,21,41,Josh Johnson pass complete short middle to Devonta Freeman for 4 yards (tackle by Vonn Bell),,
4,8:53,3,2,BAL 33,21,41,Josh Johnson right end for 1 yard (tackle by Sam Hubbard and Markus Bailey),,
4,8:07,4,1,BAL 34,21,41,Latavius Murray up the middle for no gain (tackle by B.J. Hill),,
4,8:02,1,10,BAL 34,21,41,Joe Burrow sacked by Isaiah Mack for -8 yards,,
4,7:18,2,18,BAL 42,21,41,Joe Burrow pass incomplete short left intended for Ja'Marr Chase (defended by Kevon Seymour),,
4,7:15,3,18,BAL 42,21,41,Joe Burrow pass complete short right to Tee Higgins for 20 yards (tackle by Daryl Worley),,
4,6:31,1,10,BAL 22,21,41,Joe Burrow sacked by Broderick Washington for -10 yards,,
4,5:44,2,20,BAL 32,21,41,"Joe Burrow pass complete deep middle to Tyler Boyd for no gain, touchdown Replay Assistant challenged the pass completion ruling, and the original play was overturned. Joe Burrow pass incomplete deep middle intended for Tyler Boyd (defended by Tony Jefferson)",,
4,5:36,3,20,BAL 32,21,41,"Joe Burrow pass incomplete deep right intended for Ja'Marr Chase (defended by Anthony Levine). Penalty on Isaiah Prince: Ineligible Downfield Pass, 5 yards (declined)",,
4,5:20,4,20,BAL 32,21,41,Evan McPherson 50 yard field goal no good,,
4,5:15,1,10,BAL 40,21,41,Josh Johnson pass complete short right to James Proche for 6 yards (tackle by Trae Waynes),,
4,4:51,2,4,BAL 46,21,41,Josh Johnson pass complete short middle to James Proche for 7 yards (tackle by Mike Hilton),,
4,4:33,1,10,CIN 47,21,41,Josh Johnson pass complete short middle to Marquise Brown for 14 yards (tackle by Germaine Pratt),,
4,4:02,1,10,CIN 33,21,41,Josh Johnson pass complete short right to Marquise Brown for 5 yards (tackle by B.J. Hill),,
4,3:33,2,5,CIN 28,21,41,Josh Johnson pass incomplete short right intended for Tylan Wallace,,
4,3:31,,,,,,Timeout #2 by Cincinnati Bengals,,
4,3:31,3,5,CIN 28,21,41,Josh Johnson pass short middle intended for James Proche is intercepted by Vonn Bell at CIN-21 and returned for 15 yards (tackle by Josh Johnson),,
4,3:24,1,10,CIN 36,21,41,Joe Mixon right guard for 2 yards (tackle by Josh Bynes and Isaiah Mack),,
4,2:38,2,8,CIN 38,21,41,Joe Burrow pass complete short right to Drew Sample for 4 yards (tackle by Patrick Queen),,
4,2:00,3,4,CIN 42,21,41,Joe Burrow pass complete deep right to Joe Mixon for 52 yards (tackle by Anthony Levine),,
4,1:10,1,6,BAL 6,21,41,Joe Mixon left tackle for 2 yards (tackle by Broderick Washington),,
4,0:38,2,4,BAL 4,21,41,Joe Burrow kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
