#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:53,NOR 24,1,0:06,24,Touchdown
2,1,13:07,MIN 16,12,5:49,78,Field Goal
3,1,6:17,MIN 16,5,1:49,69,Missed FG
4,1,3:07,NOR 26,5,2:34,26,Touchdown
5,2,14:04,MIN 17,5,3:21,16,Punt
6,2,8:36,MIN 35,4,1:47,8,Punt
7,2,5:44,MIN 47,1,0:07,53,Touchdown
8,2,1:54,MIN 21,9,1:54,36,End of Half
9,3,15:00,MIN 16,8,5:48,25,Punt
10,3,5:38,MIN 24,4,2:54,15,Punt
11,3,1:32,MIN 24,3,1:40,-1,Punt
12,4,11:40,MIN 47,9,5:23,43,Field Goal
13,4,6:05,NOR 36,4,1:36,7,Field Goal
14,4,3:38,NOR 33,7,2:30,16,Field Goal
15,4,0:55,NOR 38,2,0:55,-2,End of Game
