0,1
Game Info,Game Info
Won Toss,Bears (deferred)
Roof,outdoors
Surface,grass
Duration,3:10
Attendance,57953
Weather,"37 degrees, wind 1 mph"
Vegas Line,Washington Redskins -3.0
Over/Under,49.0 (over)
