Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,10:09,4,2,HOU 33,6,6,"Matt Turk punts 42 yards, returned by Keiwan Ratliff for 6 yards (tackle by Joel Dreessen). Penalty on Nick Graham: Offensive Holding, 10 yards",-1.180,-0.340
2,9:56,1,10,IND 21,6,6,Joseph Addai up the middle for 1 yard (tackle by Jeff Zgonina and DeMeco Ryans),0.340,-0.070
2,9:23,2,9,IND 22,6,6,Peyton Manning pass complete short left to Joseph Addai for 8 yards (tackle by DeMeco Ryans),-0.070,0.300
2,8:54,3,1,IND 30,6,6,Joseph Addai up the middle for no gain,0.300,-1.370
2,8:10,4,1,IND 30,6,6,"Hunter Smith punts 53 yards, fair catch by Jacoby Jones. Penalty on Darrell Reid: Illegal Substitution, 5 yards (no play)",-1.370,-1.700
2,8:02,4,6,IND 25,6,6,"Hunter Smith punts 55 yards, returned by Jacoby Jones for 39 yards (tackle by Pierre Garcon)",-1.700,-2.850
2,7:47,1,10,IND 41,6,6,Steve Slaton right tackle for 5 yards (tackle by Clint Session),2.850,2.980
2,7:10,2,5,IND 36,6,6,Steve Slaton left tackle for 7 yards (tackle by Matt Giordano and Antonio Johnson),2.980,3.640
2,6:29,1,10,IND 29,6,6,Steve Slaton right tackle for 2 yards (tackle by Antonio Johnson),3.640,3.370
2,5:50,2,8,IND 27,6,6,Sage Rosenfels pass incomplete short left intended for Owen Daniels,3.370,2.680
2,5:45,3,8,IND 27,6,6,Sage Rosenfels pass complete short right to Owen Daniels for 14 yards (tackle by Freddie Keiaho),2.680,4.710
2,5:03,1,10,IND 13,6,6,Steve Slaton up the middle for 6 yards (tackle by Melvin Bullitt and Antoine Bethea),4.710,5.150
2,4:23,2,4,IND 7,6,6,Steve Slaton up the middle for 5 yards (tackle by Gary Brackett and Antoine Bethea),5.150,6.740
2,3:40,1,2,IND 2,6,6,Steve Slaton right end for 1 yard (tackle by Clint Session and Darrell Reid),6.740,5.910
2,2:56,2,1,IND 1,12,6,"Ahman Green left tackle for 1 yard, touchdown",5.910,7.000
2,,,,IND 2,13,6,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,13,6,"Kris Brown kicks off 69 yards, returned by Chad Simpson for 19 yards (tackle by Dominique Barber)",0.000,0.280
2,2:43,1,10,IND 20,13,6,Peyton Manning pass incomplete short right intended for Anthony Gonzalez,0.280,-0.270
2,2:37,2,10,IND 20,13,6,Joseph Addai left end for 8 yards (tackle by Travis Johnson),-0.270,0.100
2,2:02,3,2,IND 28,13,6,"Peyton Manning pass complete deep middle to Reggie Wayne for 22 yards (tackle by Eugene Wilson). Penalty on Tony Ugoh: Offensive Holding, 10 yards (no play)",0.100,-1.330
2,1:54,3,12,IND 18,13,6,Peyton Manning pass complete deep left to Reggie Wayne for 18 yards (tackle by Eugene Wilson),-1.330,1.330
2,1:34,1,10,IND 36,13,6,"Peyton Manning pass complete short right to Dallas Clark for 18 yards (tackle by Nick Ferguson). Penalty on Tony Ugoh: Tripping, 10 yards (no play)",1.330,0.670
2,1:27,1,20,IND 26,13,6,Peyton Manning pass complete short left to Dallas Clark for 5 yards (tackle by DelJuan Robinson),0.670,0.120
2,1:10,2,15,IND 31,13,6,Peyton Manning pass incomplete deep middle intended for Dallas Clark,0.120,-0.560
2,1:05,3,15,IND 31,13,6,Peyton Manning pass complete short middle to Dominic Rhodes for 18 yards (tackle by Fred Bennett),-0.560,2.190
2,0:57,,,,13,6,Timeout #1 by Indianapolis Colts,0.000,2.190
2,0:57,1,10,IND 49,13,6,"Penalty on Tony Ugoh: False Start, 5 yards (no play)",2.190,1.860
2,0:57,1,15,IND 44,13,6,Peyton Manning pass complete short left to Dallas Clark for 11 yards (tackle by DelJuan Robinson),1.860,2.460
2,0:41,2,4,HOU 45,13,6,Peyton Manning pass complete short left to Reggie Wayne for 11 yards (tackle by Eugene Wilson),2.460,3.310
2,0:34,,,,13,6,Timeout #2 by Indianapolis Colts,0.000,3.310
2,0:33,1,10,HOU 34,13,6,Peyton Manning pass complete short left to Reggie Wayne for 11 yards (tackle by Jacques Reeves),3.310,4.040
2,0:29,1,10,HOU 23,13,6,Peyton Manning pass incomplete short right intended for Dallas Clark,4.040,3.500
2,0:26,2,10,HOU 23,13,6,Peyton Manning pass complete short middle to Dallas Clark for 9 yards (tackle by DelJuan Robinson),3.500,4.280
2,0:14,,,,13,6,Timeout #3 by Indianapolis Colts,0.000,4.280
2,0:14,3,1,HOU 14,13,6,Peyton Manning pass incomplete short right intended for Marvin Harrison,4.280,2.660
2,0:10,4,1,HOU 14,13,9,Adam Vinatieri 32 yard field goal good,2.660,3.000
2,,,,IND 30,13,9,"Adam Vinatieri kicks off 53 yards, returned by Jacoby Jones for 27 yards (tackle by Dante Hughes)",0.000,0.940
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,13,9,"Kris Brown kicks off 70 yards, returned by Chad Simpson for 19 yards (tackle by Vonta Leach)",0.000,0.150
3,14:55,1,10,IND 19,13,9,Joseph Addai up the middle for 6 yards (tackle by Earl Cochran and DeMeco Ryans),0.150,0.480
3,14:25,2,4,IND 25,13,9,Peyton Manning pass complete short right to Marvin Harrison for 6 yards (tackle by Xavier Adibi),0.480,1.000
3,13:59,1,10,IND 31,13,9,Joseph Addai left tackle for 9 yards (tackle by Xavier Adibi),1.000,1.680
3,13:34,2,1,IND 40,13,9,Joseph Addai up the middle for 10 yards (tackle by Mario Williams),1.680,2.260
3,12:55,1,10,,13,9,Peyton Manning pass complete short right to Marvin Harrison for 12 yards (tackle by Fred Bennett),2.260,3.050
3,12:22,1,10,HOU 38,13,9,Joseph Addai up the middle for 7 yards (tackle by Jeff Zgonina),3.050,3.450
3,11:49,2,3,HOU 31,13,9,Peyton Manning pass complete short right to Marvin Harrison for 6 yards (tackle by Fred Bennett),3.450,3.910
3,11:38,1,10,HOU 25,13,9,Peyton Manning pass incomplete deep right intended for Marvin Harrison,3.910,3.360
3,11:33,2,10,HOU 25,13,9,Joseph Addai up the middle for 2 yards (tackle by DeMeco Ryans),3.360,2.940
3,11:14,,,,13,9,Timeout #1 by Houston Texans,0.000,2.940
3,11:14,3,8,HOU 23,13,15,"Peyton Manning pass complete short right to Joseph Addai for 23 yards, touchdown",2.940,7.000
3,,,,HOU 2,13,16,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,13,16,"Adam Vinatieri kicks off 72 yards, returned by Jacoby Jones for 23 yards (tackle by Tyjuan Hagler)",0.000,0.340
3,11:02,1,10,HOU 21,13,16,Steve Slaton right end for 1 yard (tackle by Keyunta Dawson and Clint Session),0.340,-0.070
3,10:21,2,9,HOU 22,13,16,Sage Rosenfels pass complete short left to Joel Dreessen for 7 yards (tackle by Keiwan Ratliff),-0.070,0.170
3,9:42,3,2,HOU 29,19,16,"Steve Slaton right tackle for 71 yards, touchdown",0.170,7.000
3,,,,IND 2,20,16,Kris Brown kicks extra point good,0.000,0.000
3,,,,HOU 30,20,16,"Kris Brown kicks off 70 yards, touchback",0.000,0.280
3,9:30,1,10,IND 20,20,16,Peyton Manning pass complete short right to Anthony Gonzalez for 28 yards (tackle by Eugene Wilson),0.280,2.130
3,8:56,1,10,IND 48,20,16,Dominic Rhodes up the middle for 8 yards (tackle by DeMeco Ryans),2.130,2.660
3,8:27,2,2,HOU 44,20,16,Dominic Rhodes up the middle for 5 yards (tackle by Xavier Adibi and DeMeco Ryans),2.660,2.980
3,7:52,1,10,HOU 39,20,16,Peyton Manning pass complete short left to Reggie Wayne for 15 yards,2.980,3.970
3,7:23,1,10,HOU 24,20,16,Peyton Manning pass complete short right to Marvin Harrison for 11 yards (tackle by Fred Bennett),3.970,4.710
3,6:56,1,10,HOU 13,20,16,Joseph Addai left tackle for 6 yards (tackle by DeMeco Ryans),4.710,5.150
3,6:19,2,4,HOU 7,20,22,"Joseph Addai up the middle for 7 yards, touchdown",5.150,7.000
3,,,,HOU 2,20,23,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,20,23,"Adam Vinatieri kicks off 72 yards, returned by Jacoby Jones for 23 yards (tackle by Marcus Howard)",0.000,0.340
3,6:06,1,10,HOU 21,20,23,"Penalty on Joel Dreessen: False Start, 5 yards (no play)",0.340,-0.220
3,6:06,1,15,HOU 16,20,23,Sage Rosenfels pass complete short left to Ahman Green for 7 yards (tackle by Robert Mathis),-0.220,0.070
3,5:30,2,8,HOU 23,20,23,Ahman Green right tackle for 2 yards (tackle by Antonio Johnson),0.070,-0.360
3,4:44,,,,20,23,Timeout #2 by Houston Texans,0.000,-0.360
3,4:44,3,6,HOU 25,20,23,Sage Rosenfels pass incomplete short middle intended for Owen Daniels (defended by Robert Mathis),-0.360,-1.700
3,4:41,4,6,HOU 25,20,23,"Matt Turk punts 53 yards, returned by Keiwan Ratliff for 5 yards (tackle by Xavier Adibi)",-1.700,-0.740
3,4:28,1,10,IND 27,20,23,Peyton Manning pass complete short middle to Anthony Gonzalez for 7 yards (tackle by Xavier Adibi),0.740,1.140
3,4:02,2,3,IND 34,20,23,Dominic Rhodes up the middle for 2 yards (tackle by Travis Johnson),1.140,0.700
3,3:37,3,1,IND 36,20,23,Peyton Manning up the middle for 2 yards,0.700,1.470
3,2:57,1,10,IND 38,20,23,Peyton Manning pass complete short left to Dominic Rhodes for 5 yards,1.470,1.600
3,2:28,2,5,IND 43,20,23,Dominic Rhodes up the middle for 12 yards (tackle by Eugene Wilson),1.600,2.590
3,1:57,1,10,HOU 45,20,23,Peyton Manning pass complete short right to Marvin Harrison for 9 yards (tackle by Fred Bennett),2.590,3.260
3,1:27,2,1,HOU 36,20,23,Dominic Rhodes up the middle for 7 yards (tackle by Earl Cochran and DeMeco Ryans),3.260,3.640
3,0:53,1,10,HOU 29,20,23,Peyton Manning pass incomplete deep right intended for Marvin Harrison,3.640,3.100
3,0:47,2,10,HOU 29,20,23,Dominic Rhodes right tackle for 7 yards (tackle by Brandon Harrison and Eugene Wilson),3.100,3.340
3,0:07,3,3,HOU 22,20,23,Joseph Addai right tackle for 12 yards (tackle by Brandon Harrison),3.340,4.910
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 10,20,29,"Peyton Manning pass complete short right to Marvin Harrison for 10 yards, touchdown",4.910,7.000
4,,,,HOU 2,20,30,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,20,30,"Adam Vinatieri kicks off 74 yards, returned by Jacoby Jones for 27 yards (tackle by Tyjuan Hagler)",0.000,0.480
4,14:50,1,10,HOU 23,20,30,Steve Slaton up the middle for 11 yards (tackle by Gary Brackett),0.480,1.200
4,14:18,1,10,HOU 34,20,30,Steve Slaton up the middle for 8 yards (tackle by Clint Session),1.200,1.740
4,13:39,2,2,HOU 42,20,30,Sage Rosenfels pass complete deep left to Andre Johnson for 19 yards (tackle by Tim Jennings),1.740,2.980
4,12:55,1,10,IND 39,20,30,Steve Slaton right tackle for 10 yards (tackle by Keyunta Dawson),2.980,3.640
4,12:13,1,10,IND 29,20,30,Sage Rosenfels pass complete short left to Andre Johnson for 9 yards (tackle by Tim Jennings),3.640,4.320
4,11:36,2,1,IND 20,20,30,Ahman Green left tackle for 2 yards (tackle by Eric Foster and Gary Brackett),4.320,4.370
4,10:58,1,10,IND 18,20,30,Sage Rosenfels pass complete short right to Joel Dreessen for 4 yards (tackle by Tim Jennings),4.370,4.430
4,10:21,2,6,IND 14,20,30,Sage Rosenfels pass complete short left to Kevin Walter for 9 yards (tackle by Antoine Bethea),4.430,6.060
4,9:42,1,5,IND 5,20,30,Ahman Green right tackle for 3 yards (tackle by Antoine Bethea),6.060,5.720
4,9:00,2,2,IND 2,26,30,"Ahman Green up the middle for 2 yards, touchdown",5.720,7.000
4,,,,IND 2,27,30,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,27,30,"Kris Brown kicks off 72 yards, returned by Chad Simpson for no gain",0.000,0.040
4,8:48,1,10,IND 18,27,30,Peyton Manning pass incomplete deep left intended for Reggie Wayne,0.040,-0.490
4,8:44,2,10,IND 18,27,30,Peyton Manning pass complete short left to Reggie Wayne for 12 yards (tackle by Jacques Reeves),-0.490,0.940
4,8:25,1,10,IND 30,27,30,Joseph Addai up the middle for 4 yards (tackle by Nick Ferguson and Travis Johnson),0.940,0.930
4,7:41,2,6,IND 34,27,30,Peyton Manning pass complete short left to Reggie Wayne for 16 yards (tackle by Xavier Adibi),0.930,2.260
4,6:58,1,10,,27,30,Joseph Addai up the middle for 5 yards (tackle by Nick Ferguson and Travis Johnson),2.260,2.390
4,6:20,2,5,HOU 45,27,30,Peyton Manning pass complete short right to Marvin Harrison for 7 yards (tackle by Xavier Adibi),2.390,3.050
4,5:33,1,10,HOU 38,27,30,Joseph Addai left tackle for 3 yards,3.050,2.910
4,4:55,2,7,HOU 35,27,30,Peyton Manning pass incomplete short middle intended for Joseph Addai,2.910,2.210
4,4:51,3,7,HOU 35,27,30,Peyton Manning pass complete short left to Dallas Clark for 9 yards (tackle by Xavier Adibi),2.210,3.840
4,4:08,1,10,HOU 26,27,30,Dominic Rhodes up the middle for 1 yard (tackle by Nick Ferguson),3.840,3.430
4,3:31,2,9,HOU 25,27,30,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by Jacques Reeves),3.430,2.740
4,3:25,,,,27,30,Timeout #1 by Indianapolis Colts,0.000,2.740
4,3:25,3,9,HOU 25,27,30,Peyton Manning pass complete short right to Marvin Harrison for 9 yards (tackle by Demarcus Faggins),2.740,4.510
,,,,,,,"IND challenged the first down ruling, and the original play was overturned.",,
4,2:16,1,10,HOU 16,27,30,Dominic Rhodes up the middle for 4 yards (tackle by Tim Bulman),4.510,4.570
4,2:08,,,,27,30,Timeout #3 by Houston Texans,0.000,4.570
4,2:08,2,6,HOU 12,27,30,Dominic Rhodes up the middle for -1 yards (tackle by Earl Cochran),4.570,3.540
4,2:00,3,7,HOU 13,27,30,Peyton Manning pass incomplete short right intended for Dallas Clark,3.540,2.570
4,1:57,4,7,HOU 13,27,33,Adam Vinatieri 31 yard field goal good,2.570,3.000
4,,,,IND 30,27,33,"Adam Vinatieri kicks off 71 yards, returned by Jacoby Jones for 25 yards (tackle by Jamie Silva)",0.000,0.540
4,1:47,1,10,HOU 24,27,33,Sage Rosenfels pass complete short right to David Anderson for 12 yards (tackle by Gary Brackett),0.540,1.330
4,1:26,1,10,HOU 36,27,33,Sage Rosenfels sacked by Dwight Freeney for -7 yards,1.330,-0.160
4,1:06,2,17,HOU 29,27,33,"Sage Rosenfels pass incomplete deep left intended for Andre Johnson. Penalty on Robert Mathis: Defensive Offside, 5 yards (no play)",-0.160,0.520
4,1:01,2,12,HOU 34,27,33,Sage Rosenfels pass complete short middle to David Anderson for 14 yards (tackle by Gary Brackett),0.520,2.130
4,0:44,1,10,HOU 48,27,33,Sage Rosenfels pass incomplete deep right intended for Owen Daniels is intercepted by Melvin Bullitt at IND-35 and returned for 2 yards (tackle by David Anderson),2.130,-1.400
4,0:32,1,10,IND 37,27,33,Peyton Manning kneels for -1 yards,1.400,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
