#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 26,3,1:35,0,Punt
2,1,9:04,CLE 28,3,2:05,4,Punt
3,1,5:06,CLE 9,3,2:01,9,Punt
4,2,12:14,CLE 20,5,2:27,36,Punt
5,2,6:53,CLE 33,9,4:41,67,Touchdown
6,2,0:58,CLE 34,3,0:38,6,Punt
7,3,10:38,CLE 20,6,2:43,3,Punt
8,3,7:05,CLE 20,13,4:38,80,Touchdown
9,3,1:21,CLE 40,5,1:46,0,Punt
10,4,9:08,CLE 20,5,3:05,16,Punt
11,4,4:59,BUF 42,2,0:38,-10,Interception
12,4,2:37,CLE 13,3,0:47,19,Interception
