Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Thomas,T,63,100%,0,0%,2,7%
Mitchell Schwartz,T,63,100%,0,0%,2,7%
Jason Pinkston,G,63,100%,0,0%,2,7%
Alex Mack,C,63,100%,0,0%,2,7%
Shawn Lauvao,G,63,100%,0,0%,2,7%
Brandon Weeden,QB,63,100%,0,0%,0,0%
Greg Little,WR,61,97%,0,0%,0,0%
Ben Watson,TE,50,79%,0,0%,2,7%
Trent Richardson,RB,48,76%,0,0%,0,0%
Travis Benjamin,WR,39,62%,0,0%,0,0%
Josh Gordon,WR,37,59%,0,0%,0,0%
Mohamed Massaquoi,WR,29,46%,0,0%,0,0%
Chris Ogbonnaya,RB,20,32%,0,0%,16,57%
Jordan Cameron,TE,20,32%,0,0%,13,46%
Owen Marecic,FB,9,14%,0,0%,11,39%
Josh Cribbs,WR,2,3%,0,0%,22,79%
Dimitri Patterson,CB,0,0%,72,100%,10,36%
D'Qwell Jackson,LB,0,0%,72,100%,4,14%
T.J. Ward,SS,0,0%,72,100%,4,14%
Buster Skrine,CB,0,0%,68,94%,13,46%
Sheldon Brown,CB,0,0%,65,90%,0,0%
Jabaal Sheard,DE,0,0%,63,88%,3,11%
Craig Robertson,LB,0,0%,62,86%,16,57%
Ahtyba Rubin,DT,0,0%,60,83%,4,14%
Billy Winn,DT,0,0%,52,72%,4,14%
Usama Young,SS,0,0%,48,67%,1,4%
Juqua Parker,DE,0,0%,37,51%,2,7%
Frostee Rucker,DE,0,0%,35,49%,3,11%
Tashaun Gipson,FS,0,0%,24,33%,18,64%
John Hughes,DT,0,0%,20,28%,0,0%
Ishmaa'ily Kitchen,DT,0,0%,12,17%,0,0%
Kaluka Maiava,LB,0,0%,10,14%,26,93%
Scott Fujita,LB,0,0%,10,14%,4,14%
Emmanuel Stephens,DE,0,0%,9,12%,5,18%
Trevin Wade,CB,0,0%,1,1%,0,0%
Johnson Bademosi,CB,0,0%,0,0%,22,79%
Raymond Ventrone,FS,0,0%,0,0%,22,79%
Tank Carder,LB,0,0%,0,0%,22,79%
L.J. Fort,LB,0,0%,0,0%,22,79%
Reggie Hodges,P,0,0%,0,0%,10,36%
Christian Yount,LS,0,0%,0,0%,10,36%
Phil Dawson,K,0,0%,0,0%,5,18%
Oniel Cousins,T,0,0%,0,0%,2,7%
Montario Hardesty,RB,0,0%,0,0%,2,7%
