Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tim Dwight,NWE,0,0,,0,0,3,37,12.3,0,14
Troy Brown,NWE,0,0,,0,0,1,0,0.0,0,0
Andre' Davis,NWE,3,61,20.3,0,21,0,0,,0,0
Ellis Hobbs,NWE,3,89,29.7,0,32,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Charlie Adams,DEN,3,54,18.0,0,29,1,10,10.0,0,10
Darrent Williams,DEN,1,19,19.0,0,19,0,0,,0,0
