Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,10:44,2,7,ATL 18,14,13,"Drew Brees pass complete deep right to Marques Colston for 18 yards, touchdown",4.040,7.000
2,,,,ATL 2,14,14,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,14,14,"Thomas Morstead kicks off 69 yards, returned by Eric Weems for 21 yards (tackle by Usama Young)",0.000,0.410
2,10:32,1,10,ATL 22,14,14,Matt Ryan pass complete short left to Roddy White for 16 yards (tackle by Tracy Porter),0.410,1.470
2,10:02,1,10,ATL 38,14,14,Michael Turner left guard for 3 yards (tackle by Roman Harper and Remi Ayodele),1.470,1.330
2,9:25,2,7,ATL 41,14,14,Michael Turner right end for 37 yards (tackle by Darren Sharper),1.330,4.110
2,8:54,1,10,NOR 22,14,14,Michael Turner right guard for 1 yard (tackle by Charles Grant and Jonathan Vilma),4.110,3.700
2,8:10,2,9,NOR 21,14,14,Matt Ryan pass complete short left to Aaron Stecker for 5 yards (tackle by Randall Gay),3.700,3.740
2,7:43,3,4,NOR 16,14,14,Matt Ryan pass incomplete short right intended for Michael Jenkins,3.740,2.450
2,7:37,4,4,NOR 16,14,14,Jason Elam 34 yard field goal no good,2.450,-0.540
2,7:33,1,10,NOR 24,14,14,Drew Brees pass complete short left to Jeremy Shockey for 7 yards (tackle by Chris Houston and Erik Coleman),0.540,0.940
2,6:59,2,3,NOR 31,14,14,Pierre Thomas left end for 30 yards (tackle by Brent Grimes),0.940,2.980
2,6:17,1,10,ATL 39,14,14,Pierre Thomas left tackle for 5 yards (tackle by Mike Peterson and Kroy Biermann),2.980,3.120
2,5:44,2,5,ATL 34,14,14,Drew Brees pass complete short right to Lance Moore for 7 yards (tackle by Curtis Lofton),3.120,3.780
2,5:08,1,10,ATL 27,14,14,Pierre Thomas right guard for -1 yards (tackle by Jamaal Anderson),3.780,3.100
2,4:27,2,11,ATL 28,14,14,"Drew Brees pass complete short right to Devery Henderson for 8 yards (tackle by Brent Grimes). Penalty on Devery Henderson: Offensive Pass Interfere, 10 yards (no play)",3.100,1.750
2,4:05,2,21,ATL 38,14,14,Drew Brees pass incomplete deep right intended for Devery Henderson is intercepted by Brent Grimes at ATL-18,1.750,-0.040
2,3:59,1,10,ATL 18,14,14,Michael Turner left guard for 4 yards (tackle by Jonathan Vilma),0.040,0.140
2,3:11,2,6,ATL 22,14,14,Matt Ryan pass incomplete,0.140,-0.660
2,3:03,3,6,ATL 22,14,14,Matt Ryan pass incomplete short right intended for Roddy White (defended by Jabari Greer),-0.660,-1.900
2,2:59,4,6,ATL 22,14,14,"Michael Koenen punts 49 yards, returned by Reggie Bush for 10 yards (tackle by Mike Schneck). Penalty on Jonathan Casillas: Offensive Holding, 10 yards",-1.900,-0.280
2,2:46,1,10,NOR 20,14,14,Drew Brees pass complete short right to Marques Colston for 15 yards (tackle by Brent Grimes),0.280,1.270
2,2:12,1,10,NOR 35,14,14,Drew Brees pass complete short right to Reggie Bush for 7 yards (tackle by Brent Grimes),1.270,1.670
2,2:02,,,,14,14,Timeout #2 by New Orleans Saints,0.000,1.670
2,2:02,2,3,NOR 42,14,14,Drew Brees pass complete deep middle to Robert Meachem for 30 yards (tackle by Thomas DeCoud),1.670,3.710
2,1:56,1,10,ATL 28,14,14,Drew Brees pass complete deep left to Devery Henderson for 24 yards (tackle by Chris Houston),3.710,6.280
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,1:49,1,4,ATL 4,14,14,Pierre Thomas left guard for 3 yards (tackle by Erik Coleman),6.280,5.910
2,1:10,2,1,ATL 1,14,20,"Reggie Bush left end for 1 yard, touchdown",5.910,7.000
2,,,,ATL 2,14,20,"John Carney kicks extra point good. Penalty on Darnell Dinkins: Offensive Holding, 10 yards (no play)",0.000,0.000
2,,,,ATL 2,14,21,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,14,21,"Thomas Morstead kicks off 70 yards, returned by Eric Weems for 33 yards (tackle by Pierson Prioleau)",0.000,1.140
2,1:00,1,10,ATL 33,14,21,Matt Ryan pass complete short left to Verron Haynes for 6 yards (tackle by Tracy Porter),1.140,1.400
2,0:52,,,,14,21,Timeout #1 by Atlanta Falcons,0.000,1.400
2,0:52,2,4,ATL 39,14,27,"Matt Ryan pass incomplete short right intended for Roddy White is intercepted by Jabari Greer at ATL-48 and returned for 48 yards, touchdown",1.400,-7.000
2,,,,ATL 2,14,28,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,14,28,"Thomas Morstead kicks off 61 yards, returned by Eric Weems for 25 yards (tackle by Courtney Roby)",0.000,1.200
2,0:36,1,10,ATL 34,14,28,Matt Ryan pass incomplete deep left intended for Michael Jenkins,1.200,0.660
2,0:31,2,10,ATL 34,14,28,Matt Ryan pass incomplete short right intended for Roddy White,0.660,-0.030
2,0:27,,,,14,28,Timeout #3 by New Orleans Saints,0.000,-0.030
2,0:27,3,10,ATL 34,14,28,Matt Ryan pass complete short middle to Tony Gonzalez for 15 yards (tackle by Roman Harper and Darren Sharper),-0.030,2.190
2,0:21,,,,14,28,Timeout #2 by Atlanta Falcons,0.000,2.190
2,0:21,1,10,ATL 49,14,28,Matt Ryan pass complete short right to Justin Peelle for 4 yards (tackle by Jabari Greer),2.190,2.190
2,0:15,2,6,NOR 47,14,28,Matt Ryan pass complete short middle to Tony Gonzalez for 14 yards (tackle by Jonathan Vilma),2.190,3.380
2,0:09,,,,14,28,Timeout #3 by Atlanta Falcons,0.000,3.380
2,0:09,1,10,NOR 33,14,28,Matt Ryan pass incomplete deep right intended for Roddy White,3.380,2.840
2,0:04,2,10,NOR 33,14,28,Jason Elam 51 yard field goal no good,2.840,1.600
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,28,"Michael Koenen kicks off 70 yards, returned by Courtney Roby for 28 yards (tackle by Brent Grimes)",0.000,0.810
3,14:54,1,10,NOR 28,14,28,Drew Brees pass incomplete short left intended for Devery Henderson (defended by Chris Houston),0.810,0.260
3,14:49,2,10,NOR 28,14,28,Pierre Thomas left end for 2 yards (tackle by Erik Coleman),0.260,-0.160
3,14:08,3,8,NOR 30,14,28,Drew Brees pass incomplete short left intended for David Thomas. Penalty on Jermon Bushrod: Offensive Holding (Declined),-0.160,-1.370
3,14:02,4,8,NOR 30,14,28,"Thomas Morstead punts 47 yards, returned by Eric Weems for 9 yards (tackle by Marvin Mitchell)",-1.370,-1.070
3,13:51,1,10,ATL 32,14,28,"Matt Ryan pass incomplete short right intended for Tony Gonzalez. Penalty on Charles Grant: Defensive Offside, 5 yards (no play)",1.070,1.800
3,13:47,1,5,ATL 37,14,28,Michael Turner left guard for 5 yards (tackle by Jonathan Vilma and Anthony Hargrove),1.800,1.730
3,13:06,1,10,ATL 42,14,28,"Matt Ryan pass complete short left to Michael Turner for 7 yards (tackle by Scott Shanle). Penalty on Sam Baker: Offensive Holding, 10 yards (no play)",1.730,1.070
3,12:39,1,20,ATL 32,14,28,Matt Ryan pass incomplete short middle intended for Michael Jenkins,1.070,-0.160
3,12:34,2,20,ATL 32,20,28,"Matt Ryan pass complete deep right to Roddy White for 68 yards, touchdown",-0.160,7.000
3,,,,NOR 2,21,28,Jason Elam kicks extra point good,0.000,0.000
3,,,,ATL 30,21,28,"Michael Koenen kicks off 67 yards, returned by Courtney Roby for 35 yards (tackle by Michael Koenen)",0.000,1.470
3,12:19,1,10,NOR 38,21,28,Mike Bell right tackle for no gain (tackle by Curtis Lofton),1.470,0.920
3,11:38,2,10,NOR 38,21,28,Drew Brees pass complete short middle to Marques Colston for 6 yards (tackle by Curtis Lofton),0.920,1.020
3,10:54,3,4,NOR 44,21,28,Drew Brees pass complete short right to Jeremy Shockey for 8 yards (tackle by Stephen Nicholas),1.020,2.390
3,10:11,1,10,ATL 48,21,28,Mike Bell left guard for 5 yards (tackle by Brent Grimes),2.390,2.520
3,9:31,2,5,ATL 43,21,28,Drew Brees pass complete deep right to Robert Meachem for 17 yards,2.520,3.840
3,9:20,1,10,ATL 26,21,28,Mike Bell right tackle for 7 yards (tackle by Curtis Lofton and Erik Coleman),3.840,4.270
3,8:41,2,3,ATL 19,21,28,Drew Brees pass incomplete short left intended for David Thomas (defended by Stephen Nicholas),4.270,3.570
3,8:41,3,3,ATL 19,21,28,Drew Brees pass incomplete short middle intended for David Thomas (defended by Brent Grimes),3.570,2.280
3,8:33,4,3,ATL 19,21,28,John Carney 37 yard field goal no good,2.280,-0.810
3,8:29,1,10,ATL 28,21,28,Matt Ryan pass complete deep left to Roddy White for 19 yards (tackle by Tracy Porter),0.810,2.060
3,7:55,1,10,ATL 47,21,28,Michael Turner left guard for 5 yards (tackle by Jo-Lonn Dunbar and Roman Harper),2.060,2.190
3,7:14,2,5,NOR 48,21,28,Michael Turner right guard for no gain (tackle by Jo-Lonn Dunbar),2.190,1.490
3,6:34,3,5,NOR 48,21,28,Matt Ryan pass incomplete short middle intended for Roddy White (defended by Jabari Greer),1.490,0.070
3,6:28,4,5,NOR 48,21,28,"Michael Koenen punts 32 yards, fair catch by Reggie Bush",0.070,0.140
3,6:21,1,10,NOR 16,21,28,Drew Brees right tackle for 4 yards (tackle by Curtis Lofton),-0.140,0.010
3,5:40,2,6,NOR 20,21,28,Pierre Thomas right tackle for 5 yards (tackle by Stephen Nicholas and Curtis Lofton),0.010,-0.200
3,5:12,3,1,NOR 25,21,28,Pierre Thomas right tackle for 3 yards (tackle by Erik Coleman),-0.200,0.810
3,4:39,1,10,NOR 28,21,28,Mike Bell left guard for -1 yards (tackle by Kroy Biermann),0.810,0.130
3,4:05,2,11,NOR 27,21,28,Drew Brees pass complete short right to Pierre Thomas for 8 yards (tackle by Stephen Nicholas and Mike Peterson),0.130,0.500
3,3:30,3,3,NOR 35,21,28,Drew Brees pass incomplete short right intended for Reggie Bush,0.500,-1.040
3,3:25,4,3,NOR 35,21,28,"Thomas Morstead punts 42 yards, fair catch by Eric Weems",-1.040,-0.480
3,3:18,1,10,ATL 23,21,28,Michael Turner left end for 9 yards (tackle by Tracy Porter),0.480,1.150
3,2:36,2,1,ATL 32,21,28,Michael Turner right tackle for 2 yards (tackle by Charles Grant and Kendrick Clancy),1.150,1.200
3,1:57,1,10,ATL 34,21,28,Matt Ryan sacked by Will Smith for -3 yards,1.200,0.250
3,1:22,2,13,ATL 31,21,28,Matt Ryan pass complete deep middle to Michael Jenkins for 29 yards (tackle by Darren Sharper),0.250,2.920
3,0:42,1,10,NOR 40,21,28,Matt Ryan for 3 yards (tackle by Jabari Greer),2.920,2.780
3,0:11,2,7,NOR 37,21,28,Michael Turner for 8 yards (tackle by Randall Gay),2.780,3.640
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 29,21,28,Matt Ryan pass incomplete deep left intended for Tony Gonzalez,3.640,3.100
4,14:55,2,10,NOR 29,21,28,Michael Turner left tackle for 5 yards (tackle by Scott Shanle),3.100,3.070
4,14:24,3,5,NOR 24,21,28,Eric Weems right end for 1 yard (tackle by Scott Shanle),3.070,2.000
4,14:06,4,4,NOR 23,21,28,Matt Ryan pass complete short left to Tony Gonzalez for 11 yards (tackle by Darren Sharper),2.000,4.780
4,12:48,1,10,NOR 12,21,28,Michael Turner right guard for 3 yards (tackle by Roman Harper and Will Smith),4.780,4.640
4,12:46,2,7,NOR 9,21,28,"Penalty on Sam Baker: False Start, 5 yards (no play)",4.640,3.790
4,12:21,2,12,NOR 14,21,28,Matt Ryan pass complete short left to Aaron Stecker for 7 yards (tackle by Randall Gay and Scott Shanle),3.790,4.160
4,11:42,3,5,NOR 7,21,28,Matt Ryan pass incomplete short middle intended for Roddy White,4.160,2.980
,,,,,,,"NOR challenged the pass completion ruling, and the original play was overturned.",,
4,11:36,4,5,NOR 7,24,28,Jason Elam 25 yard field goal good,2.980,3.000
4,,,,ATL 30,24,28,"Michael Koenen kicks off 70 yards, returned by Courtney Roby for 25 yards (tackle by Jamaal Fudge)",0.000,0.610
4,11:28,1,10,NOR 25,24,28,Drew Brees pass complete short right to Devery Henderson for 8 yards (tackle by Brent Grimes),0.610,1.140
4,10:50,2,2,NOR 33,24,28,Mike Bell right end for 1 yard (tackle by Stephen Nicholas and Vance Walker),1.140,0.560
4,10:13,3,1,NOR 34,24,28,"Pierre Thomas right tackle for 1 yard (tackle by Erik Coleman). Pierre Thomas fumbles (forced by Erik Coleman), recovered by Stephen Nicholas at NOR-35",0.560,-3.250
,,,,,,,"NOR challenged the fumble ruling, and the play was upheld.",,
4,10:00,1,10,NOR 35,24,28,Michael Turner left tackle for 24 yards (tackle by Jabari Greer),3.250,4.840
4,9:18,1,10,NOR 11,24,28,Michael Turner left tackle for 1 yard (tackle by Anthony Hargrove),4.840,4.320
4,8:39,2,9,NOR 10,24,28,Matt Ryan pass incomplete short left intended for Tony Gonzalez is intercepted by Tracy Porter at NOR-1 and returned for 18 yards,4.320,-0.150
4,8:30,1,10,NOR 19,24,28,Mike Bell left tackle for 5 yards (tackle by Erik Coleman and Curtis Lofton),0.150,0.340
4,7:57,2,5,NOR 24,24,28,Drew Brees pass incomplete short middle intended for Jeremy Shockey,0.340,-0.420
4,7:50,3,5,NOR 24,24,28,"Drew Brees pass incomplete short right intended for Reggie Bush. Penalty on Mike Peterson: Defensive Holding, 5 yards (no play)",-0.420,0.870
4,7:46,1,10,NOR 29,24,28,Mike Bell right guard for 2 yards (tackle by Jamaal Anderson),0.870,0.600
4,7:04,2,8,NOR 31,24,28,Drew Brees pass complete deep right to Marques Colston for 29 yards (tackle by Brent Grimes),0.600,2.920
4,6:16,1,10,ATL 40,24,28,Mike Bell right end for 4 yards (tackle by Curtis Lofton),2.920,2.910
4,5:33,2,6,ATL 36,24,28,Drew Brees pass complete deep left to Jeremy Shockey for 17 yards (tackle by Chris Houston),2.910,4.310
4,4:48,1,10,ATL 19,24,28,Pierre Thomas right guard for 4 yards (tackle by Mike Peterson),4.310,4.350
4,4:04,2,6,ATL 15,24,28,Drew Brees pass complete short left to Marques Colston for 7 yards (tackle by Chris Houston),4.350,5.370
4,3:18,1,8,ATL 8,24,28,Pierre Thomas right guard for 1 yard (tackle by Stephen Nicholas),5.370,4.760
4,3:14,,,,24,28,Timeout #1 by Atlanta Falcons,0.000,4.760
4,3:14,2,7,ATL 7,24,28,Drew Brees pass complete short right to Devery Henderson for 6 yards (tackle by Brent Grimes),4.760,5.170
4,3:09,,,,24,28,Timeout #2 by Atlanta Falcons,0.000,5.170
4,3:09,3,1,ATL 1,24,34,"Drew Brees pass complete short right to Pierre Thomas for 1 yard, touchdown",5.170,7.000
4,,,,ATL 2,24,35,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,24,35,"Thomas Morstead kicks off 62 yards, returned by Eric Weems for 26 yards (tackle by Pierson Prioleau)",0.000,1.200
4,2:57,1,10,ATL 34,24,35,Matt Ryan pass incomplete deep left intended for Tony Gonzalez (defended by Jonathan Vilma),1.200,0.660
4,2:51,2,10,ATL 34,24,35,Matt Ryan pass complete short right to Tony Gonzalez for 8 yards (tackle by Roman Harper),0.660,1.030
4,2:24,3,2,ATL 42,24,35,Matt Ryan middle for 5 yards (tackle by Marvin Mitchell),1.030,2.060
4,2:02,1,10,ATL 47,24,35,Matt Ryan pass incomplete (defended by Will Smith),2.060,1.520
,,,,,,,"ATL challenged the fumble ruling, and the original play was overturned.",,
4,1:59,2,10,ATL 47,24,35,Matt Ryan pass incomplete deep left intended for Roddy White (defended by Darren Sharper),1.520,0.830
4,1:54,3,10,ATL 47,24,35,Matt Ryan pass incomplete short left intended for Michael Jenkins,0.830,-0.260
4,1:49,4,10,ATL 47,24,35,Matt Ryan pass incomplete deep right intended for Roddy White,-0.260,-2.520
4,1:42,1,10,ATL 46,24,35,Mike Bell right guard for no gain (tackle by Curtis Lofton and Erik Coleman),2.520,0.000
4,,,,,24,35,Jonathan Goodwin for no gain,0.000,1.980
4,1:37,2,10,ATL 46,24,35,Mike Bell left guard for no gain (tackle by Jonathan Babineaux),1.980,1.290
4,1:31,,,,24,35,Timeout #3 by Atlanta Falcons,0.000,1.290
4,1:31,3,10,ATL 46,24,35,"Mike Bell right guard for no gain (tackle by Coy Wire). Mike Bell fumbles (forced by Coy Wire), recovered by Coy Wire at ATL-46 (tackle by Mike Bell)",1.290,-2.060
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,1:23,1,10,ATL 47,24,35,Matt Ryan pass complete short middle to Tony Gonzalez for 14 yards (tackle by Pierson Prioleau),2.060,2.980
4,1:02,1,10,NOR 39,24,35,Matt Ryan spiked the ball,2.980,2.440
4,1:02,2,10,NOR 39,24,35,Matt Ryan pass complete deep right to Michael Jenkins for 16 yards (tackle by Jabari Greer),2.440,4.040
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
4,0:52,1,10,NOR 23,24,35,Matt Ryan sacked by Anthony Hargrove for -3 yards,4.040,3.090
4,0:37,2,13,NOR 26,24,35,Matt Ryan spiked the ball,3.090,2.410
4,0:37,3,13,NOR 26,24,35,Matt Ryan pass complete short right to Verron Haynes for 4 yards (tackle by Marvin Mitchell),2.410,1.990
4,0:31,4,9,NOR 22,27,35,Jason Elam 40 yard field goal good,1.990,3.000
4,,,,ATL 30,27,35,Michael Koenen kicks onside 7 yards (onside kick successful),0.000,1.400
4,0:26,1,10,ATL 37,27,35,Matt Ryan pass complete short left to Michael Jenkins for 14 yards (tackle by Tracy Porter),1.400,2.320
4,0:13,1,10,NOR 49,27,35,Matt Ryan spiked the ball,2.320,1.780
4,0:11,2,10,NOR 49,27,35,Matt Ryan pass incomplete deep middle intended for Roddy White is intercepted by Darren Sharper at NOR-5,1.780,0.380
4,0:03,1,10,NOR 5,27,35,Drew Brees kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
