#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 39,3,1:04,-3,Punt
2,1,11:31,PHI 7,3,1:36,9,Punt
3,1,7:31,PHI 26,10,4:25,55,Interception
4,1,1:35,NWE 45,3,0:53,7,Fumble
5,2,14:31,PHI 19,9,4:36,81,Touchdown
6,2,5:28,PHI 13,3,1:03,-1,Punt
7,2,1:10,PHI 19,5,1:10,44,End of Half
8,3,11:04,PHI 35,4,2:15,5,Punt
9,3,7:52,PHI 26,10,4:17,74,Touchdown
10,4,13:44,PHI 22,3,1:15,-6,Punt
11,4,8:40,PHI 26,3,1:20,38,Interception
12,4,5:40,PHI 21,13,3:52,79,Touchdown
13,4,0:46,PHI 4,3,0:37,1,Interception
