Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,ATL,9,6,56,0,3,31,5.2,25,4.2,7.2,0,,0,0.0,1,44.0
Ito Smith,ATL,6,6,45,0,0,10,1.7,35,5.8,1.7,1,6.0,0,0.0,0,97.9
Devonta Freeman,ATL,5,5,40,1,1,1,0.2,39,7.8,0.2,0,,0,0.0,0,139.6
Calvin Ridley,ATL,9,5,88,1,4,80,16.0,8,1.6,15.7,0,,1,11.1,0,126.2
Mohamed Sanu,ATL,5,5,42,1,3,21,4.2,21,4.2,4.2,1,5.0,0,0.0,0,141.2
Julio Jones,ATL,7,3,42,0,2,35,11.7,7,2.3,14.1,0,,0,0.0,0,62.8
Russell Gage,ATL,2,1,12,0,1,12,12.0,0,0.0,15.0,0,,0,0.0,0,68.7
Justin Hardy,ATL,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Will Fuller,HOU,16,14,217,3,7,108,7.7,109,7.8,8.9,0,,1,6.3,0,158.3
DeAndre Hopkins,HOU,8,7,88,0,5,54,7.7,34,4.9,8.0,3,2.3,0,0.0,0,112.5
Keke Coutee,HOU,4,3,72,0,3,44,14.7,28,9.3,12.8,0,,1,25.0,0,116.7
Darren Fells,HOU,2,2,20,2,2,20,10.0,0,0.0,10.0,0,,0,0.0,0,147.9
Jordan Akins,HOU,1,1,21,0,1,-1,-1.0,22,22.0,-1.0,0,,0,0.0,0,118.7
Duke Johnson,HOU,1,1,8,0,0,-3,-3.0,11,11.0,-3.0,0,,0,0.0,0,100.0
Carlos Hyde,HOU,1,0,0,0,0,0,,0,,12.0,0,,0,0.0,0,39.6
