Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Skyler Green,CIN,0,0,,0,0,2,6,3.0,0,0
Glenn Holt,CIN,5,108,21.6,0,0,0,0,,0,0
Reggie Kelly,CIN,1,15,15.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Burleson,SEA,0,0,,0,0,2,10,5.0,0,0
Josh Wilson,SEA,2,93,46.5,0,0,0,0,,0,0
Alvin Pearman,SEA,1,33,33.0,0,0,0,0,,0,0
Ray Willis,SEA,1,0,0.0,0,0,0,0,,0,0
