Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Bengals won the coin toss and deferred, Ravens to receive the opening kickoff.",,
1,15:00,,,CIN 35,0,0,"Mike Nugent kicks off 68 yards, returned by Jacoby Jones for 26 yards (tackle by Cedric Peerman)",0.000,-0.480
1,14:54,1,10,BAL 23,0,0,Joe Flacco pass complete short left to Ed Dickson for 6 yards (tackle by Chris Crocker),0.480,0.740
1,14:29,2,4,BAL 29,0,0,Ray Rice right guard for no gain (tackle by Brandon Thompson),0.740,0.040
1,14:00,3,4,BAL 29,0,0,Joe Flacco pass incomplete short middle intended for Dallas Clark,0.040,-1.440
1,13:53,4,4,BAL 29,0,0,"Sam Koch punts 46 yards, returned by Brandon Tate for 6 yards (tackle by Chykie Brown)",-1.440,-1.000
1,13:43,1,10,CIN 31,0,0,BenJarvus Green-Ellis right guard for 6 yards (tackle by Jameel McClain),1.000,1.270
1,13:17,2,4,CIN 37,0,0,Andy Dalton pass complete short right to A.J. Green for 7 yards (tackle by Lardarius Webb),1.270,1.860
1,12:44,1,10,CIN 44,0,0,BenJarvus Green-Ellis right guard for 3 yards (tackle by Arthur Jones and Corey Graham),1.860,1.720
1,12:00,2,7,CIN 47,0,0,Andy Dalton pass incomplete short left intended for Mohamed Sanu (defended by Daryl Smith),1.720,1.030
1,11:56,3,7,CIN 47,0,0,Andy Dalton pass complete short right to Giovani Bernard for 6 yards (tackle by Daryl Smith and Chykie Brown),1.030,0.130
1,11:18,4,1,BAL 47,0,0,Andy Dalton up the middle for no gain (tackle by Terrell Suggs and Corey Graham),0.130,-2.060
1,11:08,1,10,BAL 47,0,0,"Joe Flacco pass incomplete deep middle intended for Jacoby Jones (defended by Reggie Nelson). Penalty on Reggie Nelson: Defensive Pass Interference, 48 yards (no play)",2.060,6.060
1,11:00,1,5,CIN 5,0,0,Ray Rice right guard for 3 yards (tackle by Chris Crocker),6.060,5.720
1,10:24,2,2,CIN 2,0,0,Vonta Leach left guard for 1 yard (tackle by Michael Johnson and Domata Peko),5.720,5.170
1,9:51,3,1,CIN 1,0,6,"Joe Flacco pass complete short right to Dallas Clark for 1 yard, touchdown. Penalty on Chris Crocker: Defensive Holding (Declined)",5.170,7.000
1,9:51,,,CIN 2,0,7,Justin Tucker kicks extra point good,0.000,0.000
1,9:51,,,BAL 35,0,7,"Justin Tucker kicks off 71 yards, returned by Brandon Tate for 26 yards (tackle by Josh Bynes)",0.000,-0.280
1,9:36,1,10,CIN 20,0,7,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Lardarius Webb),0.280,-0.270
1,9:32,2,10,CIN 20,0,7,BenJarvus Green-Ellis right tackle for 2 yards (tackle by Josh Bynes),-0.270,-0.690
1,8:51,3,8,CIN 22,0,7,"Andy Dalton pass incomplete short middle intended for BenJarvus Green-Ellis. Penalty on Haloti Ngata: Roughing the Passer, 15 yards (no play)",-0.690,1.400
1,8:45,1,10,CIN 37,0,7,BenJarvus Green-Ellis left guard for 4 yards (tackle by Terrell Suggs and Haloti Ngata),1.400,1.400
1,8:13,2,6,CIN 41,0,7,Marvin Jones right end for 7 yards (tackle by Chris Canty and Lardarius Webb),1.400,2.130
1,7:32,1,10,CIN 48,0,7,Giovani Bernard right guard for 4 yards (tackle by Daryl Smith and Haloti Ngata),2.130,2.120
1,6:56,2,6,BAL 48,0,7,Andy Dalton pass incomplete deep left intended for Mohamed Sanu,2.120,1.420
1,6:50,3,6,BAL 48,0,7,"Penalty on Andy Dalton: Delay of Game, 5 yards (no play)",1.420,0.760
1,6:50,3,11,CIN 47,0,7,Andy Dalton pass incomplete deep right intended for Marvin Jones,0.760,-0.260
1,6:45,4,11,CIN 47,0,7,Kevin Huber punts 28 yards,-0.260,-0.610
1,6:34,1,10,BAL 25,0,7,Joe Flacco pass complete short right to Torrey Smith for 18 yards (tackle by Terence Newman),0.610,1.800
1,6:03,1,10,BAL 43,0,7,"Bernard Pierce left end for 4 yards (tackle by Vontaze Burfict and George Iloka). Penalty on Chris Crocker: Personal Foul, 15 yards",1.800,3.050
1,5:40,1,10,CIN 38,0,7,Joe Flacco pass complete short right to Bernard Pierce for 12 yards (tackle by Vontaze Burfict),3.050,3.840
1,5:17,1,10,CIN 26,0,7,Bernard Pierce right guard for 9 yards (tackle by Chris Crocker),3.840,4.640
1,4:49,2,1,CIN 17,0,7,Joe Flacco pass incomplete deep right intended for Torrey Smith (defended by Terence Newman),4.640,3.950
1,4:45,3,1,CIN 17,0,7,Joe Flacco pass incomplete short left intended for Torrey Smith,3.950,2.460
1,4:43,4,1,CIN 17,0,10,Justin Tucker 36 yard field goal good,2.460,3.000
1,4:43,,,BAL 35,0,10,"Justin Tucker kicks off 71 yards, touchback",0.000,-0.280
1,4:39,1,10,CIN 20,0,10,Giovani Bernard right guard for 2 yards (tackle by Terrence Cody),0.280,0.000
1,3:58,2,8,CIN 22,0,10,Andy Dalton pass incomplete short middle intended for Marvin Jones,0.000,-0.690
1,3:54,3,8,CIN 22,0,10,Andy Dalton pass complete short left to Mohamed Sanu for 14 yards (tackle by Corey Graham),-0.690,1.330
1,3:18,1,10,CIN 36,0,10,Giovani Bernard left guard for 1 yard (tackle by Haloti Ngata),1.330,0.930
1,2:39,2,9,CIN 37,0,10,Andy Dalton pass complete short right to Marvin Jones for 2 yards (tackle by Jameel McClain),0.930,0.500
1,1:57,3,7,CIN 39,0,10,Andy Dalton pass complete short right to Giovani Bernard for 7 yards (tackle by Daryl Smith),0.500,1.990
,,,,,,,"CIN challenged the first down ruling, and the original play was overturned.",,
1,1:28,1,10,CIN 46,0,10,Giovani Bernard right guard for 18 yards (tackle by Matt Elam and James Ihedigbo),1.990,3.180
1,0:57,1,10,BAL 36,0,10,BenJarvus Green-Ellis right guard for 7 yards (tackle by Chris Canty),3.180,3.580
1,0:18,2,3,BAL 29,0,10,BenJarvus Green-Ellis right guard for 3 yards (tackle by Courtney Upshaw),3.580,3.840
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 26,0,10,Andy Dalton pass incomplete deep left intended for Mohamed Sanu,3.840,3.300
2,14:55,2,10,BAL 26,0,10,Giovani Bernard left guard for 2 yards (tackle by Josh Bynes and Daryl Smith),3.300,2.870
2,14:10,3,8,BAL 24,0,10,Andy Dalton pass incomplete short right intended for Mohamed Sanu,2.870,1.870
2,14:02,4,8,BAL 24,0,10,Mike Nugent 42 yard field goal no good,1.870,-1.070
2,13:58,1,10,BAL 32,0,10,Ray Rice right guard for -2 yards (tackle by Michael Johnson),1.070,0.260
2,13:28,2,12,BAL 30,0,10,Ray Rice right guard for 5 yards (tackle by Vincent Rey),0.260,0.230
2,12:57,3,7,BAL 35,0,10,"Joe Flacco pass incomplete short right intended for Torrey Smith. Penalty on Terence Newman: Defensive Pass Interference, 14 yards (no play)",0.230,2.190
2,12:52,1,10,BAL 49,0,10,Tyrod Taylor right end for 18 yards (tackle by Terence Newman),2.190,3.380
2,12:29,1,10,CIN 33,0,10,Joe Flacco pass complete short right to Ray Rice for no gain,3.380,2.840
2,11:59,2,10,CIN 33,0,10,Ray Rice left guard for no gain (tackle by Domata Peko),2.840,2.150
2,11:27,3,10,CIN 33,0,10,Joe Flacco pass incomplete short middle intended for Tandon Doss is intercepted by Vincent Rey at CIN-31 and returned for 4 yards (tackle by Gino Gradkowski),2.150,-1.270
2,11:19,1,10,CIN 35,0,10,"Andrew Hawkins left end for -3 yards. Andrew Hawkins fumbles, recovered by Andrew Hawkins at CIN-32",1.270,0.320
2,10:37,2,13,CIN 32,0,10,Andy Dalton pass incomplete deep middle intended for Tyler Eifert,0.320,-0.360
2,10:32,3,13,CIN 32,0,10,Andy Dalton pass incomplete deep middle intended for Marvin Jones (defended by Jimmy Smith),-0.360,-1.240
2,10:25,4,13,CIN 32,0,10,"Kevin Huber punts 44 yards, returned by Tandon Doss for 4 yards (tackle by Vincent Rey)",-1.240,-0.810
2,10:14,1,10,BAL 28,0,10,Bernard Pierce right guard for 1 yard (tackle by Vontaze Burfict and Chris Crocker),0.810,0.400
2,9:47,2,9,BAL 29,0,10,Joe Flacco pass incomplete deep middle intended for Torrey Smith,0.400,-0.300
2,9:39,3,9,BAL 29,0,10,Joe Flacco sacked by Vincent Rey for -1 yards,-0.300,-1.500
2,9:08,4,10,BAL 28,0,10,"Sam Koch punts 46 yards, returned by Brandon Tate for 9 yards (tackle by Ed Dickson)",-1.500,-1.270
2,8:56,1,10,CIN 35,0,10,Giovani Bernard left guard for -1 yards (tackle by James Ihedigbo),1.270,0.590
