Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Vincent Rey,CIN,1,4,0,4,3,3.0,15,10,5,3,3,0,0,0,0
Terence Newman,CIN,1,-1,0,-1,1,0.0,5,4,1,0,0,0,0,0,0
Carlos Dunlap,CIN,0,0,0,0,0,2.0,5,3,2,0,2,0,0,0,1
Vontaze Burfict,CIN,0,0,0,0,1,0.0,12,5,7,0,0,0,0,0,0
Michael Johnson,CIN,0,0,0,0,1,0.0,7,2,5,1,1,0,0,0,0
Chris Crocker,CIN,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
James Harrison,CIN,0,0,0,0,0,0.0,4,0,4,0,0,1,0,0,0
George Iloka,CIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Reggie Nelson,CIN,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Domata Peko,CIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Brandon Thompson,CIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
J.K. Schaffer,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Wallace Gilberry,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Clark Harris,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Adam Jones,CIN,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0
Cedric Peerman,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Andrew Hawkins,CIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
James Ihedigbo,BAL,2,46,0,37,3,0.0,9,6,3,1,0,0,0,0,0
Lardarius Webb,BAL,1,0,0,0,6,0.0,5,2,3,0,0,0,0,0,0
Elvis Dumervil,BAL,0,0,0,0,1,3.0,3,3,0,3,3,0,0,0,0
Arthur Jones,BAL,0,0,0,0,0,1.0,4,1,3,1,1,0,0,0,0
DeAngelo Tyson,BAL,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
Daryl Smith,BAL,0,0,0,0,2,0.0,9,3,6,1,0,0,0,0,0
Corey Graham,BAL,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0
Haloti Ngata,BAL,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0
Jimmy Smith,BAL,0,0,0,0,2,0.0,5,4,1,1,0,0,0,0,0
Arthur Brown,BAL,0,0,0,0,0,0.0,4,2,2,0,1,0,0,0,0
Jameel McClain,BAL,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Terrell Suggs,BAL,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
Courtney Upshaw,BAL,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
Josh Bynes,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Matt Elam,BAL,0,0,0,0,1,0.0,3,2,1,1,0,0,0,0,0
Chykie Brown,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Chris Canty,BAL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0
Brynden Trawick,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Terrence Cody,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Morgan Cox,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ed Dickson,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Anthony Levine,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Albert McClellan,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Pernell McPhee,BAL,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
