Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2,14:15,1,10,WAS 20,3,7,Alfred Morris right end for 2 yards (tackle by Fletcher Cox and Kurt Coleman),0.280,0.000
2,13:45,2,8,WAS 22,3,7,"Penalty on Kory Lichtensteiger: False Start, 5 yards (no play)",0.000,-0.790
2,13:22,2,13,WAS 17,3,7,Robert Griffin III pass complete short middle to Alfred Morris for 7 yards (tackle by Kurt Coleman and Mychal Kendricks),-0.790,-0.430
2,12:41,3,6,WAS 24,3,7,Robert Griffin III left end for 10 yards (tackle by Nate Allen),-0.430,0.000
2,12:00,,,,3,7,Timeout #1 by Washington Redskins,0.000,1.200
2,12:00,1,10,WAS 34,3,7,Alfred Morris up the middle for 5 yards (tackle by DeMeco Ryans),1.200,1.330
2,11:25,2,5,WAS 39,3,7,Alfred Morris left end for 12 yards (tackle by Nate Allen and Mychal Kendricks),1.330,2.320
2,10:45,1,10,PHI 49,3,13,"Robert Griffin III pass complete deep right to Aldrick Robinson for 49 yards, touchdown",2.320,7.000
2,10:45,,,PHI 2,3,14,Kai Forbath kicks extra point good,0.000,0.000
2,10:35,,,WAS 35,3,14,"Kai Forbath kicks off 59 yards, returned by Bryce Brown for 25 yards (tackle by Jordan Pugh)",0.000,1.000
2,10:29,1,10,PHI 31,3,14,Bryce Brown right tackle for 13 yards (tackle by London Fletcher and DeAngelo Hall),1.000,1.860
2,9:51,1,10,PHI 44,3,14,LeSean McCoy right end for 9 yards (tackle by London Fletcher),1.860,2.530
2,9:16,2,1,WAS 47,3,14,"Bryce Brown left tackle for 14 yards (tackle by London Fletcher). Penalty on Jeremy Maclin: Offensive Holding, 10 yards",2.530,2.720
2,8:55,1,10,WAS 43,3,14,Nick Foles pass incomplete short middle intended for Clay Harbor,2.720,2.180
2,8:45,2,10,WAS 43,3,14,LeSean McCoy left end for 2 yards (tackle by Rob Jackson and Barry Cofield),2.180,1.750
2,8:06,3,8,WAS 41,3,14,"Nick Foles sacked by Josh Wilson for -10 yards. Nick Foles fumbles (forced by Josh Wilson), recovered by Jake Scott at PHI-47. Penalty on King Dunlap: Offensive Holding (Declined)",1.750,-0.260
2,7:36,4,20,PHI 47,3,14,"Mat McBriar punts 47 yards, returned by Brandon Banks for 8 yards",-0.260,0.280
2,7:29,1,10,WAS 14,3,14,Alfred Morris left end for -1 yards (tackle by DeMeco Ryans and Akeem Jordan),-0.280,-0.850
2,7:01,2,11,WAS 13,3,14,Robert Griffin III pass complete short right to Josh Morgan for 4 yards (tackle by Dominique Rodgers-Cromartie),-0.850,-1.040
2,6:19,3,7,WAS 17,3,14,Robert Griffin III pass complete short middle to Josh Morgan for 6 yards (tackle by Nnamdi Asomugha),-1.040,-1.830
2,5:39,4,1,WAS 23,3,14,"Saverio Rocca punts 57 yards, returned by Damaris Johnson for 16 yards (tackle by Saverio Rocca)",-1.830,-1.330
2,5:26,1,10,PHI 36,3,14,Nick Foles pass incomplete short left intended for Riley Cooper,1.330,0.790
2,5:22,2,10,PHI 36,3,14,Nick Foles pass complete short middle to LeSean McCoy for -7 yards (tackle by Perry Riley and Kedric Golston),0.790,-0.820
2,4:37,3,17,PHI 29,3,14,Nick Foles pass complete deep middle to Damaris Johnson for 21 yards (tackle by DeAngelo Hall),-0.820,2.260
2,4:03,1,10,,3,14,Bryce Brown left tackle for 4 yards (tackle by London Fletcher),2.260,2.250
2,3:24,2,6,WAS 46,3,14,LeSean McCoy left tackle for 1 yard (tackle by Brandon Meriweather),2.250,1.690
2,2:41,3,5,WAS 45,3,14,Nick Foles pass incomplete short right intended for Brent Celek,1.690,0.270
2,2:34,4,5,WAS 45,3,14,"Mat McBriar punts 45 yards, touchback",0.270,-0.280
2,2:27,1,10,WAS 20,3,14,"Robert Griffin III right guard for 1 yard (tackle by Fletcher Cox). Robert Griffin III fumbles (forced by Fletcher Cox), recovered by Darrel Young at WAS-22",0.280,0.000
2,2:00,2,8,WAS 22,3,14,Robert Griffin III pass complete deep left to Leonard Hankerson for 21 yards (tackle by Nate Allen),0.000,1.800
2,1:36,1,10,WAS 43,3,14,Robert Griffin III pass incomplete short middle intended for Josh Morgan (defended by Dominique Rodgers-Cromartie),1.800,1.250
2,1:32,2,10,WAS 43,3,14,Robert Griffin III sacked by Fletcher Cox and Trent Cole for 0 yards,1.250,0.560
2,0:50,3,10,WAS 43,3,14,Robert Griffin III left guard for 7 yards,0.560,0.000
2,0:44,,,,3,14,Timeout #2 by Philadelphia Eagles,0.000,-0.060
2,0:44,4,3,,3,14,"Saverio Rocca punts 38 yards, fair catch by Damaris Johnson",-0.060,0.350
2,0:36,1,10,PHI 12,3,14,"LeSean McCoy left tackle for 1 yard (tackle by Barry Cofield). LeSean McCoy fumbles (forced by Barry Cofield), recovered by Ryan Kerrigan at PHI-14",-0.350,-4.650
2,0:27,1,10,PHI 14,3,14,Robert Griffin III pass complete short right to Pierre Garcon for -1 yards (tackle by Kurt Coleman),4.650,0.000
2,0:14,,,,3,14,Timeout #2 by Washington Redskins,0.000,3.850
2,0:14,2,11,PHI 15,3,14,Alfred Morris right end for 3 yards (tackle by Mychal Kendricks),3.850,0.000
2,0:02,,,,3,14,Timeout #3 by Washington Redskins,0.000,3.430
2,0:02,3,8,PHI 12,3,14,"Penalty on PHI: Defensive 12 On-field, 5 yards (no play)",3.430,4.500
2,0:02,3,3,PHI 7,3,17,Kai Forbath 25 yard field goal good,4.500,3.000
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,3,17,"Alex Henery kicks off 72 yards, touchback",0.000,0.280
3,15:00,1,10,WAS 20,3,17,"Alfred Morris up the middle for 2 yards (tackle by Jason Babin). Penalty on Tyler Polumbus: Illegal Formation, 5 yards (no play)",0.280,-0.310
3,14:34,1,15,WAS 15,3,17,Alfred Morris right tackle for 4 yards (tackle by Kurt Coleman and Mychal Kendricks),-0.310,-0.460
3,13:55,2,11,WAS 19,3,17,"Penalty on Alfred Morris: False Start, 5 yards (no play)",-0.460,-1.180
3,13:41,2,16,WAS 14,3,17,Robert Griffin III pass complete short left to Pierre Garcon for -1 yards (tackle by Fletcher Cox),-1.180,-2.190
3,13:05,3,17,WAS 13,3,17,Robert Griffin III sacked by Jason Babin for -8 yards,-2.190,-2.490
3,12:42,4,25,WAS 5,3,17,"Saverio Rocca punts 47 yards, returned by Damaris Johnson for 5 yards (tackle by Dejon Gomes)",-2.490,-2.460
3,12:32,1,10,WAS 47,3,17,Nick Foles pass incomplete deep right intended for DeSean Jackson,2.460,1.910
3,12:25,2,10,WAS 47,3,17,LeSean McCoy left tackle for 5 yards (tackle by London Fletcher),1.910,1.880
3,11:43,3,5,WAS 42,3,17,Nick Foles pass complete deep middle to Brent Celek for 22 yards (tackle by Madieu Williams),1.880,4.240
3,10:59,1,10,WAS 20,3,17,LeSean McCoy left tackle for -6 yards (tackle by Ryan Kerrigan),4.240,2.880
3,10:25,2,16,WAS 26,3,17,Nick Foles pass complete short right to LeSean McCoy for 12 yards (tackle by London Fletcher and Dejon Gomes),2.880,3.890
3,9:35,3,4,WAS 14,3,17,"Penalty on Nick Foles: Delay of Game, 5 yards (no play)",3.890,3.100
3,9:16,3,9,WAS 19,3,17,"Nick Foles sacked by Ryan Kerrigan for -7 yards. Nick Foles fumbles (forced by Ryan Kerrigan), recovered by LeSean McCoy at WAS-24",3.100,1.870
3,8:32,4,14,WAS 24,6,17,Alex Henery 42 yard field goal good,1.870,3.000
3,8:27,,,PHI 35,6,17,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
3,8:27,1,10,WAS 20,6,17,"Alfred Morris right end for no gain. Alfred Morris fumbles, recovered by Alfred Morris at WAS-20",0.280,-0.270
3,7:46,2,10,WAS 20,6,17,Robert Griffin III left end for 1 yard (tackle by Mychal Kendricks),-0.270,-0.820
3,7:13,3,9,WAS 21,6,17,"Penalty on Alfred Morris: False Start, 5 yards (no play)",-0.820,-1.690
3,6:54,3,14,WAS 16,6,17,Robert Griffin III left end for 23 yards (tackle by Fletcher Cox),-1.690,1.530
3,6:22,1,10,WAS 39,6,17,Alfred Morris right tackle for no gain (tackle by DeMeco Ryans),1.530,0.990
3,5:42,2,10,WAS 39,6,17,Robert Griffin III pass complete short middle to Brandon Banks for no gain,0.990,0.000
3,5:02,,,,6,17,Timeout #1 by Washington Redskins,0.000,0.300
3,5:02,3,10,WAS 39,6,23,"Robert Griffin III pass complete deep middle to Santana Moss for 61 yards, touchdown. Penalty on Dominique Rodgers-Cromartie: Illegal Use of Hands (Declined)",0.300,7.000
3,5:02,,,PHI 2,6,24,Kai Forbath kicks extra point good,0.000,0.000
3,4:50,,,WAS 35,6,24,"Kai Forbath kicks off 53 yards, returned by Riley Cooper for 14 yards (tackle by Aldrick Robinson)",0.000,0.670
3,4:43,1,10,PHI 26,6,24,Nick Foles pass incomplete short left intended for Jeremy Maclin,0.670,0.130
3,4:36,2,10,PHI 26,6,24,LeSean McCoy up the middle for 4 yards (tackle by Kedric Golston),0.130,-0.030
3,4:00,3,6,PHI 30,6,24,Nick Foles sacked by Perry Riley for -3 yards,-0.030,-1.570
3,3:35,4,9,PHI 27,6,24,"Mat McBriar punts 53 yards, returned by Brandon Banks for 11 yards (tackle by David Sims)",-1.570,-1.000
3,3:23,1,10,WAS 31,6,24,Alfred Morris right end for 4 yards (tackle by DeMeco Ryans),1.000,1.000
3,2:55,2,6,WAS 35,6,24,"Robert Griffin III right end for 11 yards (tackle by DeMeco Ryans). Penalty on DeMeco Ryans: Unnecessary Roughness, 15 yards",1.000,2.980
3,2:25,1,10,PHI 39,6,24,"Penalty on Perry Riley: False Start, 5 yards (no play)",2.980,2.650
3,2:08,1,15,PHI 44,6,24,Alfred Morris right end for 2 yards (tackle by Mike Patterson and Nate Allen),2.650,2.040
3,1:23,2,13,PHI 42,6,24,Robert Griffin III pass complete short middle to Josh Morgan for 15 yards (tackle by Dominique Rodgers-Cromartie),2.040,3.780
3,0:45,1,10,PHI 27,6,24,Alfred Morris right guard for 3 yards (tackle by Fletcher Cox),3.780,3.640
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PHI 24,6,24,Brandon Banks right tackle for 6 yards (tackle by Nate Allen),3.640,3.840
4,14:34,3,1,PHI 18,6,24,Robert Griffin III up the middle for no gain (tackle by Derek Landri and Fletcher Cox),3.840,2.400
4,14:10,4,1,PHI 18,6,24,Alfred Morris right tackle for no gain (tackle by Jason Babin),2.400,-0.150
4,14:03,1,10,PHI 19,6,24,Nick Foles pass incomplete short middle intended for Jeremy Maclin (defended by Dejon Gomes),0.150,-0.390
4,13:59,2,10,PHI 19,6,24,LeSean McCoy left end for -5 yards (tackle by DeAngelo Hall),-0.390,-1.920
4,13:21,3,15,PHI 14,6,24,Nick Foles pass incomplete deep right intended for Jeremy Maclin. Penalty on Jake Scott: Offensive Holding (Declined),-1.920,-2.470
4,13:13,4,15,PHI 14,6,24,"Penalty on Cedric Griffin: Defensive Delay of Game, 5 yards (no play)",-2.470,-2.140
4,13:13,4,10,PHI 19,6,24,"Mat McBriar punts 36 yards, out of bounds",-2.140,-1.930
4,13:05,1,10,WAS 45,6,24,Alfred Morris left end for 17 yards (tackle by DeMeco Ryans),1.930,3.050
4,12:35,1,10,PHI 38,6,24,"Alfred Morris right end for 7 yards (tackle by Trent Cole and Derek Landri). Penalty on Kory Lichtensteiger: Offensive Holding, 10 yards (no play)",3.050,2.390
4,12:09,1,20,PHI 48,6,24,Robert Griffin III left end for 28 yards (tackle by Akeem Jordan),2.390,4.240
4,11:36,1,10,PHI 20,6,24,Alfred Morris left end for 9 yards (tackle by Kurt Coleman),4.240,5.260
4,11:03,2,1,PHI 11,6,24,Robert Griffin III left end for -6 yards (tackle by Mychal Kendricks),5.260,3.360
4,10:35,3,7,PHI 17,6,30,"Robert Griffin III pass complete short middle to Logan Paulsen for 17 yards, touchdown",3.360,7.000
4,10:35,,,PHI 2,6,31,Kai Forbath kicks extra point good,0.000,0.000
4,10:24,,,WAS 35,6,31,"Kai Forbath kicks off 73 yards, touchback",0.000,0.280
4,10:24,1,10,PHI 20,6,31,"Nick Foles for no gain. Nick Foles fumbles, recovered by Nick Foles at PHI-12",0.280,-1.360
4,9:55,2,18,PHI 12,6,31,Nick Foles pass incomplete deep right intended for DeSean Jackson (defended by Dejon Gomes),-1.360,-2.360
4,9:48,3,18,PHI 12,6,31,"Nick Foles pass complete short middle to LeSean McCoy for 13 yards. Penalty on Perry Riley: Unnecessary Roughness, 15 yards",-2.360,1.600
4,9:25,1,10,PHI 40,6,31,Nick Foles sacked by Rob Jackson for -7 yards,1.600,0.110
4,9:18,2,17,PHI 33,6,31,LeSean McCoy up the middle for 9 yards (tackle by Perry Riley and London Fletcher),0.110,0.630
4,8:50,3,8,PHI 42,6,31,"Nick Foles pass incomplete. Penalty on DeAngelo Hall: Defensive Holding, 5 yards (no play)",0.630,2.060
4,8:42,1,10,PHI 47,6,31,Nick Foles pass incomplete short middle intended for Riley Cooper,2.060,1.520
,,,,,,,"WAS challenged the incomplete pass ruling, and the original play was overturned.",,
4,8:39,2,10,PHI 47,6,31,Nick Foles pass incomplete deep right intended for DeSean Jackson,1.520,0.830
4,8:33,3,10,PHI 47,6,31,"Penalty on LeSean McCoy: False Start, 5 yards (no play)",0.830,0.170
4,8:33,3,15,PHI 42,6,31,Nick Foles pass complete short middle to Brent Celek for -3 yards (tackle by Lorenzo Alexander and London Fletcher),0.170,-0.780
4,7:51,4,18,PHI 39,6,31,"Mat McBriar punts 53 yards, returned by Brandon Banks for 13 yards (tackle by Jon Dorenbos)",-0.780,-0.340
4,7:38,1,10,WAS 21,6,31,Alfred Morris up the middle for 20 yards (tackle by Mychal Kendricks and Nate Allen),0.340,1.660
4,6:49,1,10,WAS 41,6,31,"Penalty on Robert Griffin III: False Start, 5 yards (no play)",1.660,1.330
4,6:34,1,15,WAS 36,6,31,Alfred Morris up the middle for no gain (tackle by Darryl Tapp and Mike Patterson),1.330,0.450
4,5:56,2,15,WAS 36,6,31,Robert Griffin III right end for 8 yards (tackle by Nnamdi Asomugha),0.450,0.830
4,5:22,3,7,WAS 44,6,31,Robert Griffin III pass complete short right to Leonard Hankerson for 9 yards (tackle by Dominique Rodgers-Cromartie),0.830,2.460
4,4:41,1,10,PHI 47,6,31,Alfred Morris up the middle for 3 yards (tackle by Kurt Coleman),2.460,2.320
4,3:58,2,7,PHI 44,6,31,Alfred Morris left end for -5 yards (tackle by Akeem Jordan),2.320,0.000
4,3:51,,,,6,31,Timeout #1 by Philadelphia Eagles,0.000,0.960
4,3:51,3,12,PHI 49,6,31,Evan Royster left guard for 3 yards (tackle by Fletcher Cox),0.960,0.000
4,3:46,,,,6,31,Timeout #2 by Philadelphia Eagles,0.000,0.200
4,3:45,4,9,PHI 46,6,31,"Saverio Rocca punts 37 yards, fair catch by Damaris Johnson",0.200,0.380
4,3:38,1,10,PHI 9,6,31,LeSean McCoy left end for 5 yards (tackle by Kedric Golston),-0.380,-0.390
4,3:10,2,5,PHI 14,6,31,Nick Foles pass incomplete short right intended for DeSean Jackson,-0.390,-0.840
4,3:06,3,5,PHI 14,6,31,Nick Foles pass complete short middle to Brent Celek for 11 yards (tackle by Dejon Gomes),-0.840,0.610
4,2:42,1,10,PHI 25,6,31,Nick Foles pass complete short left to Riley Cooper for 5 yards (tackle by DeAngelo Hall),0.610,0.740
4,2:37,2,5,PHI 30,6,31,Nick Foles pass incomplete short middle intended for Stanley Havili,0.740,0.040
4,2:33,3,5,PHI 30,6,31,Nick Foles pass complete short right to Brent Celek for 6 yards (tackle by Perry Riley and Keenan Robinson),0.040,1.330
4,2:04,1,10,PHI 36,6,31,Nick Foles pass incomplete deep right intended for DeSean Jackson,1.330,0.790
4,1:58,2,10,PHI 36,6,31,LeSean McCoy left end for 7 yards (tackle by Madieu Williams and Reed Doughty),0.790,0.000
4,1:45,,,,6,31,Timeout #3 by Philadelphia Eagles,0.000,1.030
4,1:45,3,3,PHI 43,6,31,Nick Foles pass incomplete short middle intended for Riley Cooper (defended by Josh Wilson),1.030,-0.520
4,1:41,4,3,PHI 43,6,31,"Nick Foles pass incomplete short right intended for Jeremy Maclin. Penalty on Lorenzo Alexander: Defensive Offside, 5 yards (no play)",-0.520,2.130
4,1:35,1,10,PHI 48,6,31,Nick Foles pass incomplete short middle intended for Clay Harbor,2.130,1.580
4,1:31,2,10,PHI 48,6,31,Nick Foles pass complete short middle to Riley Cooper for 11 yards (tackle by Cedric Griffin),1.580,2.850
4,1:03,1,10,WAS 41,6,31,Nick Foles pass complete short left to Riley Cooper for 7 yards (tackle by Domonique Johnson),2.850,3.250
4,0:57,2,3,WAS 34,6,31,Nick Foles pass incomplete deep middle intended for Clay Harbor (defended by Chris Baker),3.250,2.540
4,0:52,3,3,WAS 34,6,31,Nick Foles pass incomplete short right intended for Stanley Havili,2.540,1.090
4,0:45,4,3,WAS 34,6,31,Nick Foles pass incomplete short right intended for Clay Harbor,1.090,-1.200
4,0:41,1,10,WAS 34,6,31,Robert Griffin III kneels for -1 yards,1.200,0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
