Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2,9:37,1,10,CLE 29,0,7,Nick Chubb left tackle for 1 yard (tackle by Mike Hilton),0.870,0.460
2,9:09,2,9,CLE 30,0,7,Deshaun Watson pass complete short middle to Nick Chubb for 12 yards (tackle by Eli Apple),0.460,1.730
2,8:46,1,10,CLE 42,0,7,Nick Chubb left end for 2 yards (tackle by Logan Wilson and Jessie Bates),1.730,1.460
2,8:07,2,8,CLE 44,0,7,Nick Chubb left tackle for no gain (tackle by B.J. Hill),1.460,0.760
2,7:26,3,8,CLE 44,0,7,Deshaun Watson scrambles left end for 9 yards (tackle by Logan Wilson),0.760,2.460
2,6:51,1,10,CIN 47,0,7,Deshaun Watson pass complete short left to Amari Cooper for 24 yards (tackle by Vonn Bell),2.460,4.040
2,6:16,1,10,CIN 23,0,7,Nick Chubb right end for 7 yards (tackle by Logan Wilson),4.040,4.560
2,5:47,2,3,CIN 16,0,7,Nick Chubb left end for 2 yards (tackle by Logan Wilson),4.560,4.280
2,5:09,3,1,CIN 14,0,7,Kareem Hunt left guard for 2 yards (tackle by Mike Hilton),4.280,4.780
2,4:25,1,10,CIN 12,0,7,Kareem Hunt right guard for 4 yards (tackle by Logan Wilson and Jessie Bates),4.780,4.830
2,3:49,2,6,CIN 8,0,7,Kareem Hunt left tackle for no gain (tackle by D.J. Reader and Logan Wilson),4.830,3.930
2,3:07,3,6,CIN 8,0,7,Deshaun Watson pass incomplete intended for Kareem Hunt (defended by D.J. Reader),3.930,2.960
2,3:03,4,6,CIN 8,3,7,Cade York 26 yard field goal good,2.960,3.000
2,2:59,,,CLE 35,3,7,"Cade York kicks off 65 yards, touchback.",0.000,0.610
2,2:59,1,10,CIN 25,3,7,Joe Mixon up the middle for 5 yards (tackle by Jeremiah Owusu-Koramoah),0.610,0.740
2,2:27,2,5,CIN 30,3,7,Joe Burrow pass complete short left to Ja'Marr Chase for 17 yards (tackle by Greg Newsome),0.740,2.060
2,2:00,1,10,CIN 47,3,7,Joe Burrow pass incomplete short right intended for Trent Taylor,2.060,1.520
2,1:54,2,10,CIN 47,3,7,"Joe Burrow pass complete to Trent Taylor for no gain Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned. Joe Burrow pass incomplete short right intended for Trent Taylor",1.520,0.830
2,1:49,3,10,CIN 47,3,7,"Joe Burrow sacked by. Penalty on Ronnie Harrison: Defensive Holding, 5 yards (offset) . Penalty on La'el Collins: Offensive Holding, 10 yards (offset) (no play)",0.830,0.830
2,1:44,3,10,CIN 47,3,7,Joe Burrow pass complete short middle to Trent Taylor for 34 yards (tackle by Grant Delpit),0.830,4.310
2,1:08,1,10,CLE 19,3,7,Joe Burrow pass incomplete short left intended for Samaje Perine (defended by Myles Garrett),4.310,3.750
2,1:04,2,10,CLE 19,3,7,Joe Burrow pass incomplete short right intended for Ja'Marr Chase,3.750,3.030
2,1:00,3,10,CLE 19,3,7,Joe Burrow pass complete short middle to Trenton Irwin for 13 yards (tackle by Greg Newsome),3.030,5.830
2,0:30,1,6,CLE 6,3,13,"Samaje Perine right guard for 6 yards, touchdown",5.830,7.000
2,0:24,,,CLE 15,3,13,Evan McPherson kicks extra point no good,0.000,-1.000
2,0:24,,,CIN 35,3,13,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
2,0:24,1,10,CLE 25,3,13,"Penalty on Jedrick Wills: False Start, 5 yards (accepted) (no play)",0.610,0.280
2,0:24,1,15,CLE 20,3,13,Deshaun Watson pass complete short middle to David Njoku for 12 yards (tackle by Logan Wilson and Vonn Bell),0.280,1.010
2,0:17,,,,,,Timeout #3 by Cleveland Browns,,
2,0:17,2,3,CLE 32,3,13,Deshaun Watson pass complete deep middle to Donovan Peoples-Jones for 18 yards (tackle by Logan Wilson),1.010,2.260
2,0:04,1,10,CLE 50,3,13,Deshaun Watson spiked the ball,2.260,1.710
2,0:03,2,10,CLE 50,3,13,Deshaun Watson pass incomplete deep right (defended by Jessie Bates),1.710,1.030
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,3,13,"Evan McPherson kicks off 62 yards, returned by Jerome Ford for 16 yards (tackle by Trayveon Williams)",0.000,0.150
3,14:55,1,10,CLE 19,3,13,Nick Chubb right end for no gain (tackle by D.J. Reader),0.150,-0.390
3,14:24,2,10,CLE 19,3,13,Deshaun Watson pass complete short left to Harrison Bryant for 8 yards (tackle by Logan Wilson and Mike Hilton),-0.390,-0.030
3,13:41,3,2,CLE 27,3,13,Deshaun Watson pass incomplete deep right intended for Donovan Peoples-Jones,-0.030,-1.570
3,13:36,4,2,CLE 27,3,13,"Corey Bojorquez punts 65 yards, returned by Trent Taylor for 7 yards (tackle by A.J. Green)",-1.570,0.220
3,13:25,1,10,CIN 15,3,13,Joe Burrow pass complete short right to Mitchell Wilcox for 10 yards (tackle by Denzel Ward),-0.220,0.610
3,12:47,1,10,CIN 25,3,13,Joe Mixon right guard for 12 yards (tackle by John Johnson and Myles Garrett),0.610,1.400
3,12:10,1,10,CIN 37,3,13,Joe Burrow pass complete short right to Ja'Marr Chase for 10 yards,1.400,2.060
3,11:38,1,10,CIN 47,3,13,Joe Burrow pass complete short middle to Joe Mixon for 6 yards (tackle by Greg Newsome),2.060,2.260
3,10:52,2,5,CLE 47,3,13,"Joe Burrow pass complete to Ja'Marr Chase for 8 yards (tackle by Denzel Ward). Penalty on Jonah Williams: Ineligible Downfield Pass, 6 yards (accepted) (no play)",2.260,1.520
3,10:27,2,10,CIN 47,3,13,"Joe Burrow sacked by Myles Garrett for -3 yards. Penalty on La'el Collins: Offensive Holding, 10 yards (declined)",1.520,0.430
3,10:15,3,13,CIN 44,3,13,Joe Burrow pass incomplete short right intended for Samaje Perine (defended by Myles Garrett),0.430,-0.460
3,10:12,4,13,CIN 44,3,13,"Drue Chrisman punts 43 yards, returned by Donovan Peoples-Jones for 4 yards (tackle by Clay Johnston)",-0.460,0.060
3,10:02,1,10,CLE 17,3,13,Nick Chubb left tackle for 2 yards (tackle by B.J. Hill),-0.060,-0.250
3,9:36,2,8,CLE 19,3,13,Deshaun Watson pass complete short right to Donovan Peoples-Jones for 5 yards (tackle by Eli Apple),-0.250,-0.370
3,9:14,3,3,CLE 24,3,13,"Penalty on Hjalte Froholdt: False Start, 5 yards (accepted) (no play)",-0.370,-1.000
3,8:57,3,8,CLE 19,3,13,Deshaun Watson sacked by and Vonn Bell for -3 yards and Logan Wilson for -3 yards,-1.000,-2.390
3,8:18,4,11,CLE 16,3,13,"Corey Bojorquez punts 40 yards, fair catch by Trent Taylor at CIN-44",-2.390,-1.860
3,8:10,1,10,CIN 44,3,13,Joe Burrow pass complete short right to Ja'Marr Chase for 11 yards (tackle by John Johnson),1.860,2.590
3,7:35,1,10,CLE 45,3,19,"Joe Burrow pass complete deep middle to Trenton Irwin for 45 yards, touchdown",2.590,7.000
3,7:26,,,CLE 15,3,20,Evan McPherson kicks extra point good,0.000,0.000
3,7:26,,,CIN 35,3,20,"Evan McPherson kicks off 65 yards, returned by Jerome Ford for 29 yards (tackle by Tre Flowers)",0.000,0.870
3,7:18,1,10,CLE 29,3,20,"Deshaun Watson scrambles for no gain. Penalty on Jack Conklin: Offensive Holding, 10 yards (accepted) (no play)",0.870,0.110
3,6:53,1,20,CLE 19,3,20,Deshaun Watson pass complete short right to Donovan Peoples-Jones for 6 yards (tackle by Germaine Pratt),0.110,-0.210
3,6:31,2,14,CLE 25,3,20,Deshaun Watson pass complete short right to Donovan Peoples-Jones for 10 yards (tackle by Eli Apple),-0.210,0.430
3,5:48,3,4,CLE 35,3,20,Deshaun Watson scrambles up the middle for 6 yards (tackle by Sam Hubbard),0.430,1.660
3,5:16,1,10,CLE 41,3,20,Deshaun Watson pass complete deep middle to Donovan Peoples-Jones for 21 yards (tackle by Vonn Bell),1.660,3.050
3,4:35,,,,,,Timeout #1 by Cleveland Browns,,
3,4:35,1,10,CIN 38,3,20,Nick Chubb left tackle for -3 yards (tackle by B.J. Hill and Germaine Pratt),3.050,2.100
3,4:06,2,13,CIN 41,3,20,"Deshaun Watson pass complete short right to Amari Cooper for 7 yards CIN challenged the pass completion ruling, and the original play was overturned. Deshaun Watson pass incomplete short right intended for Amari Cooper",2.100,1.420
3,4:02,3,13,CIN 41,3,20,Deshaun Watson pass complete short right to David Bell for 8 yards (tackle by Logan Wilson),1.420,1.170
3,3:22,4,5,CIN 33,3,20,Deshaun Watson pass complete short left to David Njoku for 6 yards (tackle by Vonn Bell),1.170,3.780
3,2:47,1,10,CIN 27,3,20,Deshaun Watson pass complete short left to David Njoku for 14 yards (tackle by Cam Taylor-Britt),3.780,4.710
3,2:25,1,10,CIN 13,9,20,"Deshaun Watson pass complete short right to David Njoku for 13 yards, touchdown",4.710,7.000
3,2:17,,,CIN 15,10,20,Cade York kicks extra point good,0.000,0.000
3,2:17,,,CLE 35,10,20,"Cade York kicks off 65 yards, touchback.",0.000,0.610
3,2:17,1,10,CIN 25,10,20,Joe Mixon right end for 40 yards (tackle by John Johnson),0.610,3.250
3,1:40,1,10,CLE 35,10,20,Joe Burrow pass complete deep left to Ja'Marr Chase for 20 yards (tackle by Denzel Ward),3.250,4.580
3,0:55,1,10,CLE 15,10,20,Joe Mixon left guard for 1 yard (tackle by Jeremiah Owusu-Koramoah),4.580,4.110
3,0:13,2,9,CLE 14,10,20,Joe Burrow pass incomplete short right intended for Ja'Marr Chase (defended by Denzel Ward),4.110,3.240
3,0:09,3,9,CLE 14,10,20,Joe Burrow pass complete short right to Samaje Perine for 2 yards (tackle by Ronnie Harrison and Myles Garrett),3.240,2.630
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,CLE 12,10,23,Evan McPherson 30 yard field goal good,2.630,3.000
4,14:57,,,CIN 35,10,23,"Evan McPherson kicks off 64 yards, returned by Jerome Ford for 23 yards (tackle by Tre Flowers)",0.000,0.540
4,14:52,1,10,CLE 24,10,23,Deshaun Watson pass incomplete short right intended for Kareem Hunt,0.540,0.000
4,14:47,2,10,CLE 24,10,23,Deshaun Watson pass complete short right to Kareem Hunt for 2 yards (tackle by Mike Hilton),0.000,-0.430
4,14:08,3,8,CLE 26,10,23,"Deshaun Watson pass complete short middle to Donovan Peoples-Jones for 16 yards (tackle by Cam Taylor-Britt). Penalty on Cam Taylor-Britt: Defensive Holding, 5 yards (declined)",-0.430,1.730
4,13:48,1,10,CLE 42,10,23,Deshaun Watson pass deep left intended for Donovan Peoples-Jones is intercepted by Jessie Bates at CIN-37 and returned for 7 yards (tackle by Demetric Felton),1.730,-1.860
4,13:39,1,10,CIN 44,10,23,Joe Burrow pass complete short left to Ja'Marr Chase for 11 yards (tackle by John Johnson),1.860,2.590
4,13:05,1,10,CLE 45,10,23,Joe Burrow pass complete short left to Ja'Marr Chase for 14 yards,2.590,3.510
4,12:15,1,10,CLE 31,10,23,Ja'Marr Chase sacked by Myles Garrett for -9 yards,3.510,1.750
4,11:27,2,19,CLE 40,10,23,Samaje Perine right guard for 14 yards (tackle by Grant Delpit),1.750,2.940
4,10:53,3,5,CLE 26,10,23,Joe Burrow pass short right (defended by Jadeveon Clowney) intended for Ja'Marr Chase is intercepted by Deion Jones at CLE-24 and returned for 5 yards (tackle by Samaje Perine),2.940,-0.870
4,10:43,1,10,CLE 29,10,23,Deshaun Watson pass complete short left to Nick Chubb for 2 yards (tackle by Cam Taylor-Britt),0.870,0.600
4,10:11,2,8,CLE 31,10,23,Nick Chubb left tackle for 7 yards (tackle by Cam Taylor-Britt),0.600,0.830
4,9:37,3,1,CLE 38,10,23,Nick Chubb right end for no gain (tackle by D.J. Reader),0.830,-0.850
4,8:55,4,1,CLE 38,10,23,Deshaun Watson right tackle for 3 yards (tackle by Sam Hubbard),-0.850,1.660
4,8:33,1,10,CLE 41,10,23,Deshaun Watson pass complete short middle to Kareem Hunt for 4 yards (tackle by Germaine Pratt),1.660,1.660
4,8:04,2,6,CLE 45,10,23,Deshaun Watson pass complete short right to David Njoku for 7 yards (tackle by Eli Apple),1.660,2.390
4,7:41,1,10,CIN 48,10,23,Deshaun Watson pass complete deep right to Donovan Peoples-Jones for 28 yards (tackle by Vonn Bell),2.390,4.240
4,7:06,1,10,CIN 20,10,23,Deshaun Watson pass incomplete deep left intended for Amari Cooper (defended by Cam Taylor-Britt),4.240,3.690
4,7:01,2,10,CIN 20,10,23,Deshaun Watson pass complete short left to David Bell for 6 yards (tackle by Logan Wilson),3.690,3.890
4,6:24,3,4,CIN 14,10,23,Deshaun Watson pass incomplete short middle intended for David Njoku (defended by B.J. Hill),3.890,2.580
4,6:17,,,,,,Timeout #1 by Cincinnati Bengals,,
4,6:17,4,4,CIN 14,10,23,Deshaun Watson scrambles left end for 4 yards (tackle by Jessie Bates and Cam Taylor-Britt),2.580,4.910
4,5:59,1,10,CIN 10,10,23,Deshaun Watson pass complete short right to David Njoku for 4 yards (tackle by Logan Wilson),4.910,4.950
4,5:43,2,6,CIN 6,10,23,Deshaun Watson pass incomplete short right,4.950,4.040
4,5:33,3,6,CIN 6,10,23,Deshaun Watson pass incomplete short middle intended for Amari Cooper,4.040,2.990
4,5:29,4,6,CIN 6,10,23,Deshaun Watson pass incomplete short left intended for Donovan Peoples-Jones (defended by Cam Taylor-Britt),2.990,0.380
4,5:25,1,10,CIN 6,10,23,Joe Mixon left guard for 12 yards (tackle by John Johnson),-0.380,0.040
4,4:42,1,10,CIN 18,10,23,Joe Mixon up the middle for -3 yards (tackle by Myles Garrett and Greg Newsome),0.040,-0.930
4,4:36,2,13,CIN 15,10,23,"Ja'Marr Chase left end for 6 yards (tackle by John Johnson). Penalty on Trenton Irwin: Offensive Holding, 8 yards (declined)",-0.930,-0.790
4,4:30,3,7,CIN 21,10,23,Trayveon Williams for 2 yards (tackle by Myles Garrett and Jadeveon Clowney),-0.790,-1.830
4,4:26,,,,,,Timeout #2 by Cleveland Browns,,
4,4:26,4,5,CIN 23,10,23,Drue Chrisman punts 25 yards out of bounds,-1.830,-2.390
4,4:20,1,10,CIN 48,10,23,Deshaun Watson pass complete short left to Nick Chubb for 6 yards (tackle by Logan Wilson),2.390,2.660
4,3:59,2,4,CIN 42,10,23,Deshaun Watson pass incomplete short left intended for David Njoku (defended by Germaine Pratt),2.660,1.950
4,3:55,3,4,CIN 42,10,23,"Deshaun Watson pass incomplete short right. Penalty on Hjalte Froholdt: Ineligible Downfield Pass, 5 yards (declined)",1.950,0.460
4,3:46,4,4,CIN 42,10,23,Deshaun Watson pass incomplete short right intended for Amari Cooper,0.460,-1.730
4,3:43,1,10,CIN 42,10,23,Joe Mixon up the middle for 5 yards (tackle by Ben Stille and Deion Jones),1.730,1.860
4,2:59,2,5,CIN 47,10,23,Joe Mixon right tackle for 4 yards (tackle by Grant Delpit and Jeremiah Owusu-Koramoah),1.860,1.690
4,2:13,3,1,CLE 49,10,23,Joe Mixon right tackle for 4 yards (tackle by Deion Jones),1.690,2.590
4,2:00,1,10,CLE 45,10,23,Joe Burrow kneels for -1 yards,2.590,1.910
4,1:19,2,11,CLE 46,10,23,Joe Burrow kneels for -1 yards,1.910,1.090
4,0:39,3,12,CLE 47,10,23,Joe Burrow kneels for -1 yards,1.090,0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
