#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 17,13,7:53,83,Touchdown
2,1,3:21,WAS 37,3,2:10,0,Punt
3,2,12:29,WAS 18,6,2:16,25,Punt
4,2,6:35,WAS 17,8,4:48,36,Punt
5,2,0:48,WAS 35,2,0:48,-9,End of Half
6,3,9:48,WAS 26,3,1:03,-2,Punt
7,3,7:14,WAS 22,6,3:09,13,Punt
8,3,2:05,WAS 5,1,0:06,0,Interception
9,3,0:52,MIN 28,4,2:18,7,Field Goal
10,4,11:45,WAS 31,5,1:43,46,Field Goal
11,4,6:54,WAS 11,3,0:41,2,Punt
