Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2,2:38,2,14,MIA 8,35,7,Ronnie Brown left tackle for 6 yards (tackle by Junior Seau),-1.070,-1.190
2,2:00,,,,35,7,Timeout #3 by Miami Dolphins,0.000,-1.190
2,2:00,3,8,MIA 14,35,7,Cleo Lemon pass complete short right to Ronnie Brown for 3 yards (tackle by James Sanders),-1.190,-2.320
2,1:52,,,,35,7,Timeout #3 by New England Patriots,0.000,-2.320
2,1:52,4,5,MIA 17,35,7,"Brandon Fields punts 45 yards, returned by Wes Welker for 4 yards (tackle by Patrick Cobbs). Penalty on John Denney: Ineligible Downfield Kick, 5 yards (no play)",-2.320,-2.490
2,1:38,4,10,MIA 12,35,7,"Brandon Fields punts 49 yards. Penalty on Kelley Washington: Offensive Holding, 10 yards",-2.490,-0.870
2,1:31,1,10,NWE 29,35,7,Tom Brady pass complete short left to Donte Stallworth for 6 yards,0.870,1.140
2,1:27,2,4,NWE 35,35,7,Tom Brady pass complete short right to Wes Welker for 14 yards (tackle by Will Allen),1.140,2.190
2,1:01,1,10,NWE 49,35,7,Tom Brady pass complete deep right to Wes Welker for 18 yards (tackle by Cameron Worrell),2.190,3.380
2,0:56,1,10,MIA 33,35,7,Tom Brady pass complete short middle to Randy Moss for 19 yards (tackle by Jason Allen),3.380,4.650
2,0:38,1,10,MIA 14,35,7,Tom Brady pass incomplete short right intended for Randy Moss,4.650,4.000
2,0:33,2,10,MIA 14,41,7,"Tom Brady pass complete short middle to Wes Welker for 14 yards, touchdown",4.000,7.000
2,,,,MIA 2,42,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,42,7,"Stephen Gostkowski kicks off 74 yards, returned by Ted Ginn Jr. for 27 yards (tackle by Kyle Eckel)",0.000,0.480
2,0:19,1,10,MIA 23,42,7,Ronnie Brown right tackle for 7 yards (tackle by James Sanders),0.480,0.880
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,42,7,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,MIA 20,42,7,Ronnie Brown up the middle for -2 yards (tackle by Adalius Thomas),0.280,-0.630
3,14:23,2,12,MIA 18,42,7,Cleo Lemon pass complete short right to Ted Ginn Jr. for 11 yards (tackle by Rodney Harrison),-0.630,0.230
3,13:44,3,1,MIA 29,42,7,Ronnie Brown left guard for 2 yards (tackle by Tedy Bruschi),0.230,1.000
3,13:02,1,10,MIA 31,42,7,Ronnie Brown up the middle for 1 yard (tackle by Vince Wilfork),1.000,0.600
3,12:21,2,9,MIA 32,42,7,Cleo Lemon pass complete short middle to Ted Ginn Jr. for 15 yards (tackle by Rodney Harrison),0.600,2.060
3,11:41,1,10,MIA 47,42,7,Cleo Lemon pass complete short left to Ronnie Brown for 8 yards (tackle by Tedy Bruschi),2.060,2.600
3,11:00,2,2,NWE 45,42,7,Ronnie Brown right guard for 9 yards (tackle by James Sanders),2.600,3.180
3,10:20,1,10,NWE 36,42,7,Cleo Lemon for 8 yards,3.180,3.720
3,9:52,2,2,NWE 28,42,7,Jesse Chatman up the middle for -1 yards (tackle by Tedy Bruschi and Rosevelt Colvin),3.720,2.870
3,9:09,3,3,NWE 29,42,7,Jesse Chatman left end for no gain (tackle by Pierre Woods and Tedy Bruschi),2.870,1.580
3,8:26,4,3,NWE 29,42,7,Cleo Lemon pass complete short right to Marty Booker for 5 yards (tackle by Rodney Harrison),1.580,3.970
3,7:38,1,10,NWE 24,42,7,Cleo Lemon pass complete short middle to Ronnie Brown for 5 yards (tackle by Tedy Bruschi),3.970,4.120
3,6:57,2,5,NWE 19,42,7,Cleo Lemon pass incomplete deep middle intended for Marty Booker (defended by Asante Samuel),4.120,3.410
3,6:51,3,5,NWE 19,42,7,"Cleo Lemon pass incomplete deep middle intended for Marty Booker is intercepted by Randall Gay at NWE-22 and returned for 31 yards (tackle by Ted Ginn Jr.). Penalty on Asante Samuel: Illegal Block Above the Waist, 10 yards",3.410,0.350
3,6:31,1,10,NWE 12,42,7,Tom Brady pass complete deep left to Randy Moss for 18 yards (tackle by Travis Daniels),-0.350,0.940
3,5:56,1,10,NWE 30,42,7,Heath Evans up the middle for no gain (tackle by Zach Thomas and Matt Roth),0.940,0.390
3,5:15,2,10,NWE 30,42,7,Tom Brady pass complete short right to Wes Welker for 11 yards (tackle by Jason Allen),0.390,1.660
3,4:33,1,10,NWE 41,42,7,Heath Evans left end for 4 yards (tackle by Joey Porter),1.660,1.660
3,3:53,2,6,NWE 45,42,7,"Penalty on Nick Kaczur: False Start, 5 yards (no play)",1.660,0.990
3,3:20,2,11,NWE 40,42,7,Tom Brady pass incomplete short middle intended for Kevin Faulk,0.990,0.300
3,3:14,3,11,NWE 40,42,7,Tom Brady pass complete short right to Kevin Faulk for 7 yards (tackle by Joey Porter),0.300,-0.260
3,2:27,4,4,NWE 47,42,7,"Chris Hanson punts 53 yards, touchback",-0.260,-0.280
3,2:17,1,10,MIA 20,42,7,Jesse Chatman left guard for 21 yards (tackle by James Sanders),0.280,1.660
3,1:39,1,10,MIA 41,42,7,Cleo Lemon pass complete short middle to Jesse Chatman for 9 yards (tackle by Tedy Bruschi),1.660,2.340
3,1:04,2,1,,42,7,Jesse Chatman left tackle for -1 yards (tackle by Jarvis Green),2.340,1.490
3,0:21,3,2,MIA 49,42,7,Cleo Lemon pass complete short right to Justin Peelle for 11 yards (tackle by Junior Seau),1.490,2.920
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 40,42,7,Cleo Lemon for 4 yards,2.920,2.910
4,14:25,2,6,NWE 36,42,7,Cleo Lemon pass complete short right to Derek Hagan for 12 yards (tackle by Randall Gay),2.910,3.970
4,13:41,1,10,NWE 24,42,7,"Jesse Chatman up the middle for 1 yard (tackle by LeKevin Smith). Penalty on Rosevelt Colvin: Defensive Offside, 5 yards (no play)",3.970,4.750
4,13:12,1,5,NWE 19,42,7,Jesse Chatman left tackle for 17 yards (tackle by Ellis Hobbs),4.750,6.740
4,12:36,1,2,NWE 2,42,7,Patrick Cobbs up the middle for 1 yard (tackle by Junior Seau),6.740,5.910
4,11:42,2,1,NWE 1,42,7,Cleo Lemon pass incomplete short right intended for Ted Ginn Jr.,5.910,5.170
4,11:38,3,1,NWE 1,42,13,"Patrick Cobbs left tackle for 1 yard, touchdown",5.170,7.000
4,,,,NWE 2,42,14,Jay Feely kicks extra point good,0.000,0.000
4,,,,MIA 30,42,14,"Jay Feely kicks off 65 yards, returned by Wes Welker for 25 yards (tackle by Jason Allen)",0.000,0.940
4,11:28,1,10,NWE 30,42,14,Kyle Eckel right tackle for 2 yards (tackle by Zach Thomas),0.940,0.660
4,10:48,2,8,NWE 32,42,14,Matt Cassel pass incomplete short middle intended for Wes Welker,0.660,-0.030
4,10:40,3,8,NWE 32,42,20,"Matt Cassel pass incomplete short middle intended for Wes Welker is intercepted by Jason Taylor at NWE-36 and returned for 36 yards, touchdown",-0.030,-7.000
4,,,,NWE 2,42,21,Jay Feely kicks extra point good,0.000,0.000
4,,,,MIA 30,42,21,"Jay Feely kicks off 77 yards, returned by Ellis Hobbs for 48 yards (tackle by Travis Daniels)",0.000,1.660
4,10:22,1,10,NWE 41,42,21,Tom Brady pass complete short middle to Wes Welker for 11 yards (tackle by Cameron Worrell),1.660,2.390
4,9:40,1,10,MIA 48,42,21,"Tom Brady pass incomplete deep right intended for Randy Moss. Penalty on Andre' Goodman: Defensive Pass Interference, 19 yards (no play)",2.390,3.640
4,9:34,1,10,MIA 29,42,21,Kevin Faulk right tackle for 10 yards (tackle by Michael Lehan),3.640,4.310
4,9:04,1,10,MIA 19,42,21,Kevin Faulk left tackle for 3 yards (tackle by Zach Thomas),4.310,4.180
4,8:18,2,7,MIA 16,48,21,"Tom Brady pass complete short middle to Wes Welker for 16 yards, touchdown",4.180,7.000
4,,,,MIA 2,49,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,49,21,"Stephen Gostkowski kicks off 45 yards, fair catch by Reagan Mauia",0.000,0.610
4,8:11,1,10,MIA 25,49,21,Cleo Lemon pass complete short middle to Justin Peelle for 13 yards (tackle by Adalius Thomas),0.610,1.470
4,7:34,1,10,MIA 38,49,21,Cleo Lemon pass incomplete short left intended for Patrick Cobbs,1.470,0.920
4,7:29,2,10,MIA 38,49,21,Cleo Lemon pass incomplete short right intended for Ted Ginn Jr.,0.920,0.230
4,7:23,3,10,MIA 38,49,21,Cleo Lemon pass complete short left to Derek Hagan for 12 yards (tackle by Ellis Hobbs),0.230,2.260
4,6:53,1,10,,49,21,Patrick Cobbs right tackle for 12 yards (tackle by Randall Gay),2.260,3.050
4,6:08,1,10,NWE 38,49,21,Cleo Lemon pass incomplete deep right intended for Derek Hagan,3.050,2.510
4,5:59,2,10,NWE 38,49,21,Cleo Lemon sacked by Rodney Harrison for -10 yards,2.510,0.500
4,5:28,3,20,NWE 48,49,21,Cleo Lemon pass complete short right to Justin Peelle for 9 yards (tackle by Randall Gay),0.500,0.660
4,4:43,4,11,NWE 39,49,21,Cleo Lemon pass complete short right to Derek Hagan for 12 yards (tackle by Asante Samuel),0.660,3.780
4,4:04,1,10,NWE 27,49,21,Cleo Lemon pass complete deep left to Derek Hagan for 20 yards (tackle by Ellis Hobbs),3.780,5.600
4,3:49,1,7,NWE 7,49,27,"Jesse Chatman up the middle for 7 yards, touchdown",5.600,7.000
4,,,,NWE 2,49,28,Jay Feely kicks extra point good,0.000,0.000
4,,,,MIA 30,49,28,"Jay Feely kicks off 68 yards, returned by Ellis Hobbs for 19 yards (tackle by Edmond Miles)",0.000,0.340
4,3:39,1,10,NWE 21,49,28,Kyle Eckel up the middle for 6 yards (tackle by Channing Crowder),0.340,0.610
4,2:54,2,4,NWE 27,49,28,Kyle Eckel up the middle for -1 yards (tackle by Rodrique Wright),0.610,-0.230
4,2:49,,,,49,28,Timeout #1 by Miami Dolphins,0.000,-0.230
4,2:49,3,5,NWE 26,49,28,Matt Gutierrez pass complete short right to Donte Stallworth for 15 yards (tackle by Cameron Worrell),-0.230,1.660
4,2:30,,,,49,28,Timeout #2 by Miami Dolphins,0.000,1.660
4,2:30,1,10,NWE 41,49,28,Kyle Eckel left tackle for -1 yards (tackle by Matt Roth),1.660,0.990
4,2:20,,,,49,28,Timeout #3 by Miami Dolphins,0.000,0.990
4,2:20,2,11,NWE 40,49,28,Kyle Eckel right tackle for 5 yards (tackle by Matt Roth),0.990,0.960
4,2:00,3,6,NWE 45,49,28,Kyle Eckel right guard for 1 yard (tackle by Zach Thomas),0.960,-0.320
4,1:13,,,,49,28,Timeout #1 by New England Patriots,0.000,-0.320
4,1:13,4,5,NWE 46,49,28,Chris Hanson punts 51 yards,-0.320,0.380
4,1:03,1,10,MIA 3,49,28,Jesse Chatman up the middle for 30 yards (tackle by Adalius Thomas),-0.380,1.140
4,0:50,1,10,MIA 33,49,28,Cleo Lemon pass complete short right to Patrick Cobbs for 9 yards (tackle by Adalius Thomas),1.140,1.810
4,0:28,2,1,MIA 42,49,28,Cleo Lemon pass complete short right to Justin Peelle for 9 yards (tackle by Randall Gay),1.810,2.320
4,0:12,1,10,NWE 49,49,28,Cleo Lemon spiked the ball,2.320,1.780
4,0:12,2,10,NWE 49,49,28,Cleo Lemon sacked by Junior Seau for -12 yards,1.780,-0.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
