#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 26,3,1:31,3,Punt
2,1,11:12,STL 5,3,1:36,5,Punt
3,1,5:32,STL 30,10,5:44,27,Punt
4,2,9:50,STL 27,5,3:13,51,Missed FG
5,2,6:31,CIN 41,3,1:13,2,Fumble
6,2,3:16,STL 9,6,2:13,23,Punt
7,3,4:41,STL 29,3,2:17,8,Punt
8,3,0:19,STL 30,6,4:39,10,Punt
9,4,8:33,STL 13,10,3:25,55,Field Goal
10,4,2:22,STL 25,5,0:44,19,Interception
