Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
1,8:07,1,10,PIT 10,0,0,Rudi Johnson left tackle for no gain (tackle by Troy Polamalu and Joey Porter),4.910,4.190
1,7:24,2,10,PIT 10,0,0,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh,4.190,3.130
1,7:20,3,10,PIT 10,0,0,Jon Kitna pass complete to T.J. Houshmandzadeh for 5 yards (tackle by Tyrone Carter). Penalty on Chad Johnson: Illegal Motion (Declined),3.130,3.010
1,6:58,4,5,PIT 5,0,3,Shayne Graham 23 yard field goal good,3.010,3.000
1,,,,CIN 30,0,3,"Shayne Graham kicks off 61 yards, returned by Quincy Morgan for 20 yards (tackle by Patrick Body)",0.000,0.870
1,6:46,1,10,PIT 29,0,3,"Penalty on Hines Ward: False Start, 5 yards (no play)",0.870,0.540
1,6:46,1,15,PIT 24,0,3,"Penalty on Antwaan Randle El: False Start, 5 yards (no play)",0.540,0.110
1,6:46,1,20,PIT 19,0,3,Willie Parker right end for 4 yards (tackle by Odell Thurman),0.110,-0.480
1,6:10,2,16,PIT 23,0,3,Willie Parker right guard for -2 yards (tackle by Robert Geathers),-0.480,-1.420
1,5:31,3,18,PIT 21,0,3,Ben Roethlisberger pass complete to Heath Miller for 9 yards (tackle by Odell Thurman and Rashad Bauman),-1.420,-1.370
1,4:47,4,9,PIT 30,0,3,"Chris Gardocki punts 44 yards, returned by Keiwan Ratliff for 16 yards (tackle by Mike Logan). Penalty on Anthony Mitchell: Illegal Block Above the , 10 yards",-1.370,-0.540
1,4:35,1,10,CIN 24,0,3,Rudi Johnson right end for 2 yards (tackle by Casey Hampton),0.540,0.270
1,3:55,2,8,CIN 26,0,3,Jon Kitna pass complete to Rudi Johnson for 11 yards (tackle by Larry Foote),0.270,1.400
1,3:34,1,10,CIN 37,0,3,Jon Kitna pass complete to Kevin Walter for 14 yards (tackle by Troy Polamalu),1.400,2.320
1,2:58,1,10,PIT 49,0,3,Jon Kitna up the middle for 12 yards (tackle by Larry Foote),2.320,3.120
1,2:32,1,10,PIT 37,0,3,Rudi Johnson left guard for 2 yards (tackle by Joey Porter and Aaron Smith),3.120,2.840
1,1:49,2,8,PIT 35,0,3,Jon Kitna pass complete to Kevin Walter for 15 yards (tackle by Tyrone Carter),2.840,4.240
1,1:17,1,10,PIT 20,0,9,"Rudi Johnson left guard for 20 yards, touchdown",4.240,7.000
1,,,,PIT 2,0,10,Shayne Graham kicks extra point good,0.000,0.000
1,,,,CIN 30,0,10,"Shayne Graham kicks off 66 yards, returned by Ike Taylor for 36 yards (tackle by Shayne Graham)",0.000,1.600
1,1:02,1,10,PIT 40,0,10,Ben Roethlisberger pass incomplete intended for Hines Ward,1.600,1.050
1,0:57,2,10,PIT 40,0,10,Ben Roethlisberger pass complete to Hines Ward for 5 yards (tackle by Deltha O'Neal),1.050,1.030
1,0:13,3,5,PIT 45,0,10,Ben Roethlisberger right end for 6 yards (tackle by Kevin Kaesviharn),1.030,2.320
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 49,0,10,"Willie Parker left end for 5 yards (tackle by Tory James). Penalty on Tory James: Unnecessary Roughness, 15 yards",2.320,3.640
2,14:34,1,10,CIN 29,0,10,Willie Parker right tackle for 6 yards (tackle by Ifeanyi Ohalete),3.640,3.910
2,13:59,2,4,CIN 23,0,10,Willie Parker right guard for 4 yards (tackle by David Pollack),3.910,4.310
2,13:24,1,10,CIN 19,0,10,Ben Roethlisberger pass incomplete intended for Hines Ward,4.310,3.750
2,13:18,2,10,CIN 19,6,10,"Ben Roethlisberger pass complete to Willie Parker for 19 yards, touchdown",3.750,7.000
2,,,,CIN 2,7,10,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,10,"Jeff Reed kicks off 59 yards, returned by Tab Perry for 32 yards (tackle by Bryant McFadden)",0.000,1.800
2,13:04,1,10,CIN 43,7,10,Jon Kitna pass complete to Chris Perry for 5 yards (tackle by Clark Haggans and Larry Foote),1.800,1.930
2,12:29,2,5,CIN 48,7,10,Jon Kitna pass complete to Chris Perry for 3 yards (tackle by Larry Foote and James Farrior),1.930,1.620
2,12:00,3,2,PIT 49,7,10,Jon Kitna left guard for 2 yards,1.620,2.460
2,11:32,1,10,PIT 47,7,10,Jon Kitna right end for 7 yards (tackle by Larry Foote),2.460,2.860
2,11:01,2,3,PIT 40,7,10,Jon Kitna pass incomplete intended for Chad Johnson (defended by Ike Taylor),2.860,2.150
2,10:52,3,3,PIT 40,7,10,Jon Kitna pass complete to Chad Johnson for 24 yards (tackle by Ike Taylor),2.150,4.510
2,10:21,1,10,PIT 16,7,10,Chris Perry left guard for 1 yard (tackle by Chris Hoke and Chris Hope),4.510,4.050
2,9:36,2,9,PIT 15,7,10,Jon Kitna pass complete to T.J. Houshmandzadeh for 8 yards (tackle by Deshea Townsend),4.050,4.850
2,9:22,3,1,PIT 7,7,10,"Chris Perry right guard for 1 yard (tackle by Aaron Smith). Penalty on Bobbie Williams: Offensive Holding, 10 yards (no play)",4.850,3.020
2,8:51,,,,7,10,Timeout #2 by Cincinnati Bengals,0.000,3.020
2,8:51,3,11,PIT 17,7,10,"Jon Kitna pass incomplete intended for Chris Perry. Penalty on Troy Polamalu: Unsportsmanlike Conduct, 9 yards",3.020,5.370
2,8:44,1,8,PIT 8,7,10,"Penalty on Bobbie Williams: False Start, 5 yards (no play)",5.370,4.530
2,8:44,1,13,PIT 13,7,10,Jon Kitna pass complete to Chris Perry for -3 yards (tackle by Clark Haggans),4.530,3.340
2,8:00,2,16,PIT 16,7,10,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh,3.340,2.850
2,7:55,3,16,PIT 16,7,10,"Jon Kitna pass complete to Kevin Walter for 13 yards (tackle by Chris Hope). Penalty on James Farrior: Illegal Contact, 5 yards (no play)",2.850,4.840
2,7:26,1,10,PIT 11,7,10,Rudi Johnson right tackle for 1 yard (tackle by Troy Polamalu),4.840,4.320
2,6:48,2,9,PIT 10,7,10,Rudi Johnson left end for 3 yards (tackle by Travis Kirschke),4.320,3.980
2,6:18,3,6,PIT 7,7,16,"Jon Kitna pass complete to T.J. Houshmandzadeh for 7 yards, touchdown",3.980,7.000
2,,,,PIT 2,7,17,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,7,17,"Shayne Graham kicks off 64 yards, returned by Ricardo Colclough for 18 yards (tackle by Marcus Wilkins)",0.000,0.540
2,6:08,1,10,PIT 24,7,17,Willie Parker right end for 1 yard (tackle by Odell Thurman),0.540,0.130
2,5:29,2,9,PIT 25,7,17,Ben Roethlisberger pass complete to Cedrick Wilson for 54 yards (tackle by Kevin Kaesviharn). Penalty on Rashad Bauman: Illegal Contact (Declined),0.130,4.170
2,4:52,1,10,CIN 21,7,17,Ben Roethlisberger pass complete to Antwaan Randle El for 15 yards,4.170,5.830
2,4:31,1,6,CIN 6,7,17,Jerome Bettis right tackle for 1 yard (tackle by Shaun Smith and Justin Smith),5.830,5.150
2,3:57,2,5,CIN 5,7,17,Jerome Bettis pass incomplete intended for Heath Miller,5.150,4.260
2,3:52,3,5,CIN 5,13,17,"Ben Roethlisberger pass complete to Hines Ward for 5 yards, touchdown",4.260,7.000
2,,,,CIN 2,14,17,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,14,17,"Jeff Reed kicks off 63 yards, returned by Tab Perry for 24 yards (tackle by Andre Frazier)",0.000,1.000
2,3:40,1,10,CIN 31,14,17,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh,1.000,0.460
2,3:35,2,10,CIN 31,14,17,Jon Kitna pass complete to Chad Johnson for 6 yards (tackle by Chris Hope),0.460,0.560
2,3:05,3,4,CIN 37,14,17,Jon Kitna pass complete to T.J. Houshmandzadeh for 5 yards (tackle by Troy Polamalu),0.560,1.730
2,2:30,1,10,CIN 42,14,17,Rudi Johnson right guard for -2 yards (tackle by Troy Polamalu),1.730,0.920
2,2:00,2,12,CIN 40,14,17,Jon Kitna sacked by Joey Porter and Troy Polamalu for -5 yards,0.920,-0.430
2,1:34,,,,14,17,Timeout #1 by Pittsburgh Steelers,0.000,-0.430
2,1:33,3,17,CIN 35,14,17,Jon Kitna pass incomplete intended for Kevin Walter (defended by Chris Hope),-0.430,-1.040
2,1:25,4,17,CIN 35,14,17,"Kyle Larson punts 50 yards, returned by Antwaan Randle El for 14 yards (tackle by Tony Stewart)",-1.040,-0.870
2,1:14,1,10,PIT 29,14,17,Verron Haynes right guard for 4 yards (tackle by Landon Johnson and David Pollack),0.870,0.870
2,0:51,2,6,PIT 33,14,17,Ben Roethlisberger pass complete to Cedrick Wilson for 7 yards (tackle by Tory James and Odell Thurman),0.870,1.600
2,0:44,,,,14,17,Timeout #2 by Pittsburgh Steelers,0.000,1.600
2,0:44,1,10,PIT 40,14,17,Ben Roethlisberger pass incomplete intended for Verron Haynes,1.600,1.050
2,0:38,2,10,PIT 40,14,17,Ben Roethlisberger sacked by David Pollack for -6 yards,1.050,-0.430
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,14,17,"Jeff Reed kicks off 60 yards, returned by Tab Perry for 5 yards (tackle by Chidi Iwuoma)",0.000,0.480
3,14:52,1,10,CIN 23,14,17,Rudi Johnson right tackle for 18 yards (tackle by Deshea Townsend),0.480,1.660
3,14:01,1,10,CIN 41,14,17,Rudi Johnson right tackle for 4 yards (tackle by James Farrior),1.660,1.660
3,13:40,2,6,CIN 45,14,17,Jon Kitna pass incomplete intended for Chad Johnson (defended by Ike Taylor),1.660,0.960
,,,,,,,"PIT challenged the ruling, and the original play was overturned.",,
3,13:37,3,6,CIN 45,14,17,Jon Kitna pass complete to Kevin Walter for 15 yards (tackle by Bryant McFadden),0.960,2.920
3,12:56,1,10,PIT 40,14,17,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Deshea Townsend),2.920,2.370
3,12:48,2,10,PIT 40,14,17,Jon Kitna pass complete to Kevin Walter for 5 yards (tackle by Ike Taylor),2.370,2.340
3,12:01,3,5,PIT 35,14,17,"Penalty on Reggie Kelly: False Start, 5 yards (no play)",2.340,1.680
3,11:36,3,10,PIT 40,14,17,Jon Kitna pass complete to Chad Johnson for 21 yards (tackle by Tyrone Carter),1.680,4.310
3,11:21,1,10,PIT 19,14,17,Rudi Johnson right guard for 3 yards (tackle by Deshea Townsend and Andre Frazier),4.310,4.180
3,10:39,2,7,PIT 16,14,17,Rudi Johnson right tackle for 1 yard (tackle by Casey Hampton),4.180,3.580
3,10:03,3,6,PIT 15,14,17,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh,3.580,2.470
3,9:52,4,6,PIT 15,14,17,"Kyle Larson for no gain. Kyle Larson fumbles, recovered by Shayne Graham at PIT-34",2.470,-1.200
3,9:51,1,10,PIT 34,14,17,Ben Roethlisberger pass complete to Willie Parker for 9 yards (tackle by Brian Simmons),1.200,1.870
3,9:14,2,1,PIT 43,14,17,Willie Parker right tackle for no gain (tackle by David Pollack and Odell Thurman),1.870,1.160
3,8:29,3,1,PIT 43,14,17,Jerome Bettis left guard for 1 yard (tackle by Hannibal Navies and Brian Simmons),1.160,1.860
3,7:49,1,10,PIT 44,14,17,Ben Roethlisberger pass complete to Jerame Tuman for 9 yards (tackle by David Pollack and Odell Thurman),1.860,2.530
3,7:12,2,1,CIN 47,14,17,Ben Roethlisberger pass complete to Antwaan Randle El for no gain,2.530,1.820
3,6:36,3,1,CIN 47,14,17,Jerome Bettis right guard for 3 yards (tackle by Robert Geathers),1.820,2.650
3,6:01,1,10,CIN 44,14,17,Willie Parker right guard for -1 yards (tackle by David Pollack),2.650,1.980
3,5:26,2,11,CIN 45,14,17,"Ben Roethlisberger pass incomplete intended for Antwaan Randle El. Penalty on Kevin Kaesviharn: Defensive Pass Interfere, 40 yards (no play)",1.980,6.060
3,5:17,1,5,CIN 5,20,17,"Jerome Bettis left tackle for 5 yards, touchdown",6.060,7.000
3,,,,CIN 2,21,17,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,21,17,"Jeff Reed kicks off 55 yards, returned by Tab Perry for 19 yards (tackle by Sean Morey)",0.000,1.200
3,5:07,1,10,CIN 34,21,17,Jon Kitna sacked by Larry Foote and Clark Haggans for -9 yards,1.200,-0.560
3,4:24,2,19,CIN 25,21,17,Jon Kitna pass complete to Reggie Kelly for 4 yards (tackle by Tyrone Carter),-0.560,-0.690
3,3:46,3,15,CIN 29,21,17,"Penalty on T.J. Houshmandzadeh: False Start, 5 yards (no play)",-0.690,-1.350
3,3:22,3,20,CIN 24,21,17,"Jon Kitna sacked for -9 yards. Jon Kitna fumbles, recovered by Jon Kitna at CIN-20",-1.350,-2.030
3,2:48,4,24,CIN 20,21,17,Kyle Larson punts 30 yards,-2.030,-2.260
3,2:38,1,10,CIN 50,21,17,Willie Parker right guard for 2 yards (tackle by Brian Simmons),2.260,1.980
3,2:03,2,8,CIN 48,21,17,Willie Parker right end for 5 yards (tackle by Deltha O'Neal),1.980,1.950
3,1:23,3,3,CIN 43,27,17,--,1.950,7.000
3,,,,CIN 2,28,17,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,28,17,"Jeff Reed kicks off 51 yards, returned by Tab Perry for 19 yards (tackle by Andre Frazier)",0.000,1.470
3,1:08,1,10,CIN 38,28,17,Jon Kitna for 4 yards (tackle by James Farrior),1.470,1.460
3,0:19,2,6,CIN 42,28,17,Jon Kitna sacked by Chris Hoke for -2 yards,1.460,0.500
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,CIN 40,28,17,Jon Kitna pass complete to Chad Johnson for 8 yards (tackle by Deshea Townsend),0.500,2.130
4,14:21,1,10,CIN 48,28,17,Chris Perry left end for 2 yards (tackle by Ike Taylor),2.130,1.850
4,13:41,2,8,CIN 50,28,17,Jon Kitna pass incomplete intended for Kevin Walter,1.850,1.160
4,13:35,3,8,CIN 50,28,17,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh is intercepted by James Farrior at PIT-38 and returned for 22 yards,1.160,-2.920
4,13:25,1,10,CIN 40,28,17,Willie Parker right tackle for 7 yards (tackle by Deltha O'Neal),2.920,3.320
4,12:42,2,3,CIN 33,28,17,Jerome Bettis right end for 25 yards (tackle by Kevin Kaesviharn and Odell Thurman),3.320,5.370
4,11:57,1,8,CIN 8,28,17,Jerome Bettis right end for 2 yards (tackle by Odell Thurman),5.370,4.950
4,11:13,2,6,CIN 6,28,17,Jerome Bettis left end for 3 yards (tackle by Justin Smith),4.950,4.720
4,10:40,,,,28,17,Timeout #1 by Cincinnati Bengals,0.000,4.720
4,10:40,3,3,CIN 3,28,17,Antwaan Randle El pass incomplete intended for Willie Parker,4.720,3.040
4,10:32,4,3,CIN 3,31,17,Jeff Reed 21 yard field goal good,3.040,3.000
4,,,,PIT 30,31,17,"Jeff Reed kicks off 70 yards, returned by Tab Perry for 20 yards (tackle by Mike Logan)",0.000,0.280
4,10:22,1,10,CIN 20,31,17,Jon Kitna pass incomplete,0.280,-0.270
4,10:12,2,10,CIN 20,31,17,Jon Kitna pass incomplete intended for Kevin Walter,-0.270,-0.960
4,10:08,3,10,CIN 20,31,17,Jon Kitna pass incomplete intended for Chris Perry,-0.960,-2.030
4,10:00,4,10,CIN 20,31,17,"Kyle Larson punts 51 yards, returned by Antwaan Randle El for 7 yards (tackle by Tony Stewart)",-2.030,-1.330
4,9:50,1,10,PIT 36,31,17,Willie Parker right end for 7 yards (tackle by Deltha O'Neal),1.330,1.740
4,9:06,2,3,PIT 43,31,17,Ben Roethlisberger pass complete to Willie Parker for 13 yards (tackle by Tory James),1.740,2.650
4,8:20,1,10,CIN 44,31,17,Willie Parker left end for -2 yards (tackle by Bryan Robinson),2.650,1.840
4,7:37,2,12,CIN 46,31,17,Willie Parker right end for -2 yards (tackle by Kevin Kaesviharn),1.840,0.890
4,6:55,3,14,CIN 48,31,17,Ben Roethlisberger pass incomplete intended for Verron Haynes (defended by Robert Geathers),0.890,0.070
4,6:49,4,14,CIN 48,31,17,"Chris Gardocki punts 48 yards, touchback",0.070,-0.280
4,6:42,1,10,CIN 20,31,17,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Deshea Townsend),0.280,-0.270
4,6:38,2,10,CIN 20,31,17,Jon Kitna pass complete to Chris Perry for 2 yards (tackle by Tyrone Carter),-0.270,-0.690
4,6:10,3,8,CIN 22,31,17,Jon Kitna pass complete to Kevin Walter for 24 yards (tackle by Deshea Townsend),-0.690,1.990
4,5:51,1,10,CIN 46,31,17,Jon Kitna pass complete to Matt Schobel for 3 yards,1.990,1.860
4,5:28,2,7,CIN 49,31,17,Jon Kitna pass complete to Matt Schobel for 8 yards (tackle by Tyrone Carter),1.860,2.720
4,5:02,1,10,PIT 43,31,17,Jon Kitna pass complete to Chris Perry for -2 yards (tackle by Tyrone Carter),2.720,1.910
4,4:33,2,12,PIT 45,31,17,"Jon Kitna pass incomplete is intercepted by Troy Polamalu at PIT-28 and returned for 4 yards. Penalty on Joey Porter: Illegal Block Above the , 10 yards",1.910,-0.740
4,4:12,1,10,PIT 27,31,17,Jerome Bettis left tackle for 8 yards (tackle by Ifeanyi Ohalete),0.740,1.280
4,4:03,,,,31,17,Timeout #2 by Cincinnati Bengals,0.000,1.280
4,4:03,2,2,PIT 35,31,17,Jerome Bettis right guard for 3 yards (tackle by Justin Smith),1.280,1.470
4,3:21,1,10,PIT 38,31,17,Jerome Bettis left tackle for 1 yard (tackle by David Pollack),1.470,1.060
4,3:15,,,,31,17,Timeout #3 by Cincinnati Bengals,0.000,1.060
4,3:15,2,9,PIT 39,31,17,Verron Haynes right tackle for 16 yards (tackle by Justin Smith),1.060,2.590
4,2:30,1,10,CIN 45,31,17,Verron Haynes left guard for 26 yards (tackle by Brian Simmons),2.590,4.310
4,2:00,1,10,CIN 19,31,17,Ben Roethlisberger kneels for -1 yards,4.310,3.630
4,1:20,2,11,CIN 20,31,17,Ben Roethlisberger kneels for -1 yards,3.630,2.810
4,0:39,3,12,CIN 21,31,17,Ben Roethlisberger kneels for -1 yards,2.810,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
