Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,0,0,,0,0,2,21,10.5,0,14
Quincy Morgan,PIT,2,40,20.0,0,20,0,0,,0,0
Ricardo Colclough,PIT,1,18,18.0,0,18,0,0,,0,0
Ike Taylor,PIT,1,36,36.0,0,36,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Keiwan Ratliff,CIN,0,0,,0,0,2,15,7.5,0,8
Tab Perry,CIN,5,119,23.8,0,32,0,0,,0,0
Kevin Walter,CIN,1,8,8.0,0,8,0,0,,0,0
