Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Myles Gaskin,MIA,9,40,0,2,17,1.9,23,2.6,1,9.0
Jordan Howard,MIA,8,7,1,1,1,0.1,6,0.8,0,
Matt Breida,MIA,5,22,0,1,13,2.6,9,1.8,0,
Ryan Fitzpatrick,MIA,5,18,0,2,15,3.0,3,0.6,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Cam Newton,NWE,15,75,2,8,57,3.8,18,1.2,0,
Sony Michel,NWE,10,37,1,4,13,1.3,24,2.4,0,
Rex Burkhead,NWE,7,32,0,2,23,3.3,9,1.3,0,
James White,NWE,5,22,0,1,13,2.6,9,1.8,0,
J.J. Taylor,NWE,4,28,0,2,15,3.8,13,3.3,0,
Julian Edelman,NWE,1,23,0,1,23,23.0,0,0.0,0,
