Quarter,Time,Down,ToGo,Location,WAS,SEA,Detail,EPB,EPA
1,5:50,1,10,SEA 41,0,3,Clinton Portis left guard for 6 yards (tackle by Lofa Tatupu),2.850,3.120
1,5:16,2,4,SEA 35,0,3,Clinton Portis up the middle for 9 yards (tackle by Julian Peterson),3.120,3.840
1,4:40,1,10,SEA 26,0,3,Clinton Portis left tackle for 1 yard (tackle by Howard Green),3.840,3.430
1,3:58,2,9,SEA 25,0,3,Jason Campbell pass complete short right to Clinton Portis for no gain,3.430,2.740
1,3:11,3,9,SEA 25,0,3,Jason Campbell pass incomplete short middle intended for Chris Cooley (defended by Jordan Babineaux),2.740,1.800
1,3:05,4,9,SEA 25,0,3,"Shaun Suisham 43 yard field goal no good, blocked by Howard Green",1.800,-1.140
1,3:00,1,10,SEA 33,0,3,Maurice Morris up the middle for -1 yards (tackle by LaRon Landry),1.140,0.460
1,2:30,2,11,SEA 32,0,3,Maurice Morris left end for -2 yards (tackle by Jason Taylor),0.460,-0.490
1,1:50,3,13,SEA 30,0,3,Matt Hasselbeck pass complete short left to Leonard Weaver for 6 yards (tackle by Cornelius Griffin),-0.490,-0.980
1,1:05,4,7,SEA 36,0,3,"Jon Ryan punts 54 yards, returned by Antwaan Randle El for 14 yards (tackle by Jeff Robinson)",-0.980,-0.540
1,0:52,1,10,WAS 24,0,3,Jason Campbell pass incomplete deep left intended for Santana Moss (defended by Josh Wilson),0.540,0.000
1,0:45,2,10,WAS 24,0,3,"Clinton Portis right guard for 1 yard (tackle by Darryl Tapp). Penalty on Mike Sellers: Illegal Shift, 5 yards (no play)",0.000,-0.740
1,0:22,2,15,WAS 19,0,3,Jason Campbell pass incomplete short middle intended for Chris Cooley. Penalty on Pete Kendall: Ineligible Downfield Pass (Declined),-0.740,-1.430
1,0:16,,,,0,3,Timeout #1 by Washington Redskins,0.000,-1.430
1,0:16,3,15,WAS 19,0,3,Jason Campbell pass complete short middle to Clinton Portis for 16 yards (tackle by Lofa Tatupu),-1.430,1.270
Quarter,Time,Down,ToGo,Location,WAS,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 35,0,3,Jason Campbell pass complete short left to Chris Cooley for 5 yards (tackle by Josh Wilson),1.270,1.400
2,14:26,2,5,WAS 40,0,3,Clinton Portis right tackle for 4 yards (tackle by Craig Terrill),1.400,1.220
2,13:50,3,1,WAS 44,0,3,Jason Campbell left end for 4 yards (tackle by Lawrence Jackson),1.220,2.130
2,13:17,1,10,WAS 48,0,3,Clinton Portis left tackle for 5 yards (tackle by Brandon Mebane),2.130,2.260
2,12:43,2,5,SEA 47,0,3,Clinton Portis right tackle for 2 yards (tackle by Lawrence Jackson),2.260,1.820
2,12:01,3,3,SEA 45,0,3,Jason Campbell pass incomplete short right intended for Santana Moss (defended by Julian Peterson),1.820,0.270
2,11:57,4,3,SEA 45,0,3,"Ryan Plackemeier punts 25 yards, fair catch by Bobby Engram",0.270,-0.280
2,11:51,1,10,SEA 20,0,3,Matt Hasselbeck pass incomplete short right intended for Deion Branch,0.280,-0.270
2,11:46,2,10,SEA 20,0,3,"Penalty on Matt Hasselbeck: Delay of Game, 5 yards (no play)",-0.270,-1.070
2,11:43,2,15,SEA 15,0,3,Maurice Morris left end for 10 yards (tackle by LaRon Landry),-1.070,-0.300
2,10:59,3,5,SEA 25,0,3,"Penalty on Leonard Weaver: False Start, 5 yards (no play)",-0.300,-0.960
2,10:28,,,,0,3,Timeout #1 by Seattle Seahawks,0.000,-0.960
2,10:28,3,10,SEA 20,0,3,Matt Hasselbeck pass incomplete short right intended for Deion Branch,-0.960,-2.030
2,10:24,4,10,SEA 20,0,3,"Jon Ryan punts 46 yards, returned by Santana Moss for 4 yards (tackle by Courtney Taylor)",-2.030,-1.470
2,10:14,1,10,WAS 38,0,3,Jason Campbell pass complete short right to Malcolm Kelly for 5 yards (tackle by Marcus Trufant),1.470,1.600
2,9:52,2,5,WAS 43,0,3,Clinton Portis left end for 20 yards (tackle by Lofa Tatupu),1.600,3.120
2,9:17,1,10,SEA 37,0,3,Jason Campbell pass incomplete deep left intended for Malcolm Kelly,3.120,2.570
2,9:11,2,10,SEA 37,0,3,Clinton Portis right end for 7 yards (tackle by Marcus Trufant),2.570,2.810
2,8:35,3,3,SEA 30,0,3,Clinton Portis up the middle for 5 yards (tackle by Rocky Bernard),2.810,3.910
2,8:01,1,10,SEA 25,0,3,"Clinton Portis left guard for 2 yards (tackle by Rocky Bernard and Julian Peterson). Penalty on Santana Moss: Unnecessary Roughness, 15 yards",3.910,1.610
2,7:29,2,23,SEA 38,0,3,Jason Campbell pass complete short left to Mike Sellers for 3 yards (tackle by Julian Peterson),1.610,1.350
2,6:44,3,20,SEA 35,0,3,"Jason Campbell pass incomplete deep left intended for Santana Moss. Penalty on Kelly Jennings: Defensive Pass Interference, 21 yards (no play)",1.350,4.650
2,6:36,1,10,SEA 14,0,3,Ladell Betts up the middle for 1 yard (tackle by Rocky Bernard),4.650,4.160
2,5:56,2,9,SEA 13,0,3,Jason Campbell pass complete short left to Chris Cooley for 10 yards (tackle by Josh Wilson),4.160,6.510
2,5:16,1,3,SEA 3,0,3,Clinton Portis left tackle for 2 yards (tackle by Howard Green and Lofa Tatupu),6.510,5.910
2,4:37,2,1,SEA 1,6,3,"Ladell Betts left tackle for 1 yard, touchdown",5.910,7.000
2,4:37,,,SEA 2,7,3,Shaun Suisham kicks extra point good,0.000,0.000
2,4:32,,,WAS 30,7,3,"Shaun Suisham kicks off 58 yards, returned by Josh Wilson for 16 yards (tackle by James Thrash)",0.000,0.810
2,4:27,1,10,SEA 28,7,3,Matt Hasselbeck pass complete short right to Maurice Morris for 2 yards (tackle by H.B. Blades),0.810,0.530
2,3:47,2,8,SEA 30,7,3,Matt Hasselbeck pass complete short middle to Koren Robinson for 14 yards (tackle by Fred Smoot),0.530,1.860
2,3:14,1,10,SEA 44,7,3,Maurice Morris left guard for 8 yards (tackle by LaRon Landry),1.860,2.400
2,2:37,2,2,WAS 48,7,3,Maurice Morris left end for 7 yards (tackle by H.B. Blades),2.400,2.850
2,2:03,1,10,WAS 41,7,3,Julius Jones right end for 19 yards (tackle by London Fletcher),2.850,4.110
2,1:53,1,10,WAS 22,7,3,Matt Hasselbeck pass complete short left to Leonard Weaver for 8 yards (tackle by Rocky McIntosh),4.110,4.850
2,1:18,2,2,WAS 14,7,3,Maurice Morris left guard for 6 yards (tackle by Rocky McIntosh),4.850,5.370
2,0:44,1,8,WAS 8,7,3,Matt Hasselbeck pass complete short left to John Carlson for 4 yards (tackle by Fred Smoot),5.370,5.340
2,0:35,,,,7,3,Timeout #2 by Seattle Seahawks,0.000,5.340
2,0:35,2,4,WAS 4,7,9,"Matt Hasselbeck pass complete short left to Maurice Morris for 4 yards, touchdown",5.340,7.000
2,0:35,,,WAS 2,7,10,Olindo Mare kicks extra point good,0.000,0.000
2,0:29,,,SEA 30,7,10,"Olindo Mare kicks off 69 yards, returned by Rock Cartwright for 31 yards (tackle by Lance Laury)",0.000,1.070
2,0:21,1,10,WAS 32,7,10,Jason Campbell pass complete short middle to Chris Cooley for 13 yards (tackle by Josh Wilson),1.070,1.930
2,0:15,,,,7,10,Timeout #2 by Washington Redskins,0.000,1.930
2,0:15,1,10,WAS 45,7,10,Jason Campbell pass incomplete short left intended for Ladell Betts,1.930,1.380
2,0:11,2,10,WAS 45,7,10,Jason Campbell pass incomplete short middle intended for Ladell Betts (defended by Brandon Mebane),1.380,0.700
2,0:03,3,10,WAS 45,7,10,Jason Campbell pass incomplete deep left intended for James Thrash (defended by Deon Grant),0.700,-0.390
Quarter,Time,Down,ToGo,Location,WAS,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,10,"Shaun Suisham kicks off 70 yards, returned by Josh Wilson for 55 yards (tackle by Justin Tryon)",0.000,2.590
3,14:50,1,10,WAS 45,7,10,Matt Hasselbeck pass complete short right to Bobby Engram for 13 yards (tackle by Shawn Springs),2.590,3.450
3,14:18,1,10,WAS 32,7,10,Matt Hasselbeck pass incomplete short middle intended for John Carlson,3.450,2.900
3,14:12,2,10,WAS 32,7,10,Maurice Morris left end for 4 yards (tackle by London Fletcher),2.900,2.740
3,13:33,3,6,WAS 28,7,10,Matt Hasselbeck sacked by Rocky McIntosh for -7 yards,2.740,0.970
3,13:03,4,13,WAS 35,7,10,Olindo Mare 53 yard field goal no good,0.970,-1.800
3,12:57,1,10,WAS 43,7,10,Clinton Portis left guard for 5 yards (tackle by Lawrence Jackson),1.800,1.930
3,12:21,2,5,WAS 48,7,10,Jason Campbell pass complete short right to Santana Moss for 15 yards (tackle by Rocky Bernard),1.930,3.120
3,11:47,1,10,SEA 37,7,10,Jason Campbell pass complete short middle to Mike Sellers for 12 yards (tackle by LeRoy Hill),3.120,3.910
3,11:08,1,10,SEA 25,7,10,Jason Campbell pass complete short right to Chris Cooley for 5 yards (tackle by Deon Grant),3.910,4.040
3,10:36,2,5,SEA 20,7,10,Clinton Portis left tackle for 2 yards (tackle by Baraka Atkins),4.040,3.660
3,10:02,3,3,SEA 18,7,10,Clinton Portis left guard for 2 yards (tackle by Brian Russell),3.660,2.530
3,9:24,4,1,SEA 16,7,10,Clinton Portis left tackle for 3 yards (tackle by Darryl Tapp),2.530,4.710
3,8:51,1,10,SEA 13,7,10,Clinton Portis left tackle for no gain (tackle by Howard Green),4.710,4.050
3,8:11,2,10,SEA 13,7,10,Jason Campbell pass incomplete short left intended for Malcolm Kelly (defended by Kelly Jennings),4.050,3.120
3,8:06,3,10,SEA 13,7,10,Jason Campbell right guard for 5 yards (tackle by Howard Green and Lofa Tatupu),3.120,2.970
3,7:24,4,5,SEA 8,10,10,Shaun Suisham 26 yard field goal good,2.970,3.000
3,7:21,,,WAS 30,10,10,"Shaun Suisham kicks off 64 yards, returned by Josh Wilson for 14 yards (tackle by James Thrash)",0.000,0.280
3,7:11,1,10,SEA 20,10,10,Maurice Morris right end for 9 yards (tackle by Cornelius Griffin),0.280,0.950
3,6:39,2,1,SEA 29,10,10,Maurice Morris up the middle for 5 yards (tackle by Rocky McIntosh),0.950,1.200
3,6:11,1,10,SEA 34,10,10,Maurice Morris left end for -2 yards (tackle by Lorenzo Alexander),1.200,0.390
3,5:29,2,12,SEA 32,10,10,Matt Hasselbeck pass incomplete short right intended for Koren Robinson,0.390,-0.300
3,5:23,3,12,SEA 32,10,10,Matt Hasselbeck pass incomplete deep right intended for Koren Robinson is intercepted by LaRon Landry at SEA-48 and returned for 13 yards (tackle by Maurice Morris),-0.300,-3.250
3,5:12,1,10,SEA 35,10,10,"Jason Campbell sacked by Rocky Bernard for -2 yards. Penalty on Baraka Atkins: Defensive Offside, 5 yards (no play)",3.250,3.980
3,4:52,1,5,SEA 30,10,10,Jason Campbell pass complete short right to Chris Cooley for 21 yards (tackle by Deon Grant),3.980,5.140
3,4:11,1,9,SEA 9,10,10,Clinton Portis right tackle for 1 yard (tackle by LeRoy Hill),5.140,4.570
3,3:31,2,8,SEA 8,16,10,"Jason Campbell pass complete short middle to Antwaan Randle El for 8 yards, touchdown",4.570,7.000
3,3:31,,,SEA 2,17,10,Shaun Suisham kicks extra point good,0.000,0.000
3,3:25,,,WAS 30,17,10,"Shaun Suisham kicks off 62 yards, returned by Josh Wilson for 30 yards (tackle by Shaun Suisham)",0.000,1.470
3,3:19,1,10,SEA 38,17,10,Matt Hasselbeck pass complete short right to Maurice Morris for 4 yards (tackle by Rocky McIntosh),1.470,1.460
3,2:48,2,6,SEA 42,17,10,Matt Hasselbeck right end for 5 yards (tackle by Rocky McIntosh),1.460,1.420
3,2:22,3,1,SEA 47,17,10,T.J. Duckett up the middle for 4 yards (tackle by Rocky McIntosh and H.B. Blades),1.420,2.320
3,1:52,1,10,WAS 49,17,10,Maurice Morris right tackle for 4 yards (tackle by Lorenzo Alexander),2.320,2.320
3,1:09,2,6,WAS 45,17,10,Maurice Morris up the middle for 1 yard (tackle by Shawn Springs),2.320,1.750
3,0:32,3,5,WAS 44,17,10,Matt Hasselbeck pass complete short right to Deion Branch for 11 yards (tackle by Carlos Rogers),1.750,3.380
Quarter,Time,Down,ToGo,Location,WAS,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 33,17,10,Matt Hasselbeck pass incomplete deep middle intended for Deion Branch (defended by Carlos Rogers),3.380,2.840
4,14:54,2,10,WAS 33,17,10,Julius Jones up the middle for 2 yards (tackle by Chris Horton),2.840,2.410
4,14:13,3,8,WAS 31,17,10,Matt Hasselbeck pass complete deep middle to Bobby Engram for 21 yards (tackle by Carlos Rogers),2.410,4.910
4,13:30,1,10,WAS 10,17,16,"Matt Hasselbeck pass complete short right to John Carlson for 10 yards, touchdown",4.910,7.000
4,13:30,,,WAS 2,17,17,Olindo Mare kicks extra point good,0.000,0.000
4,13:24,,,SEA 30,17,17,"Olindo Mare kicks off 66 yards, returned by Rock Cartwright for 27 yards (tackle by Jordan Babineaux)",0.000,1.000
4,13:19,1,10,WAS 31,17,17,Clinton Portis up the middle for 8 yards (tackle by Rocky Bernard),1.000,1.540
4,12:45,2,2,WAS 39,17,17,"Clinton Portis right tackle for 4 yards (tackle by Deon Grant). Penalty on Darryl Tapp: Defensive Offside, 5 yards (no play)",1.540,1.860
4,12:29,1,10,WAS 44,17,17,Jason Campbell pass incomplete short right intended for Chris Cooley,1.860,1.320
4,12:25,2,10,WAS 44,17,17,Mike Sellers up the middle for 5 yards (tackle by Julian Peterson),1.320,1.290
4,11:50,3,5,WAS 49,17,17,Jason Campbell pass complete short left to Santana Moss for 24 yards (tackle by Deon Grant),1.290,3.780
,,,,,,,"SEA challenged the runner was in bounds ruling, and the play was upheld.",,
4,11:41,1,10,SEA 27,17,17,Clinton Portis up the middle for 3 yards (tackle by Julian Peterson and Deon Grant),3.780,3.640
4,11:00,2,7,SEA 24,17,17,Jason Campbell pass complete short left to Antwaan Randle El for 10 yards (tackle by Julian Peterson),3.640,4.650
4,10:19,1,10,SEA 14,17,17,Jason Campbell pass complete short right to Malcolm Kelly for 7 yards (tackle by Marcus Trufant),4.650,5.280
4,9:53,2,3,SEA 7,17,17,Clinton Portis right tackle for 2 yards (tackle by Rocky Bernard and Lofa Tatupu),5.280,4.960
4,9:28,3,1,SEA 5,17,17,Jason Campbell pass incomplete short right intended for Mike Sellers,4.960,3.030
4,9:23,4,1,SEA 5,20,17,Shaun Suisham 22 yard field goal good,3.030,3.000
4,9:19,,,WAS 30,20,17,"Shaun Suisham kicks off 51 yards, returned by Josh Wilson for 9 yards (tackle by Kareem Moore)",0.000,0.810
4,9:15,1,10,SEA 28,20,17,Maurice Morris right end for 10 yards (tackle by Jason Taylor),0.810,1.470
4,8:36,1,10,SEA 38,20,17,Matt Hasselbeck sacked by Lorenzo Alexander for -7 yards,1.470,-0.020
4,8:03,2,17,SEA 31,20,17,Matt Hasselbeck pass complete short left to Courtney Taylor for 6 yards (tackle by Shawn Springs),-0.020,0.100
4,7:22,3,11,SEA 37,20,17,Matt Hasselbeck pass incomplete short right intended for Bobby Engram,0.100,-0.910
4,7:16,4,11,SEA 37,20,17,Jon Ryan punts 59 yards,-0.910,0.380
4,7:05,1,10,WAS 4,20,17,Clinton Portis right tackle for 9 yards (tackle by Deon Grant),-0.380,-0.120
4,6:32,2,1,WAS 13,20,17,Clinton Portis right guard for 11 yards (tackle by Deon Grant),-0.120,0.540
4,5:55,1,10,WAS 24,20,17,Clinton Portis left guard for 20 yards (tackle by Darryl Tapp and Brian Russell),0.540,1.860
4,5:15,1,10,WAS 44,20,17,Ladell Betts up the middle for 3 yards (tackle by Lofa Tatupu),1.860,1.720
4,4:37,2,7,WAS 47,20,17,Ladell Betts right tackle for 1 yard (tackle by Baraka Atkins),1.720,1.160
4,3:54,3,6,WAS 48,20,17,Jason Campbell pass complete short middle to Santana Moss for 13 yards (tackle by Deon Grant),1.160,2.980
4,3:11,1,10,SEA 39,20,17,Jason Campbell right end for 8 yards (tackle by Jordan Babineaux),2.980,3.520
4,2:27,2,2,SEA 31,20,17,Clinton Portis up the middle for 1 yard (tackle by Lofa Tatupu),3.520,2.940
4,2:00,3,1,SEA 30,20,17,Clinton Portis right tackle for 6 yards (tackle by Rocky Bernard),2.940,3.970
4,1:46,,,,20,17,Timeout #2 by Seattle Seahawks,0.000,3.970
4,1:46,1,10,SEA 24,20,17,Clinton Portis right tackle for 1 yard (tackle by Rocky Bernard and Julian Peterson),3.970,3.570
4,1:39,,,,20,17,Timeout #3 by Seattle Seahawks,0.000,3.570
4,1:39,2,9,SEA 23,20,17,"Ladell Betts left guard for 1 yard (tackle by Brian Russell). Ladell Betts fumbles (forced by Brian Russell), recovered by Baraka Atkins at SEA-22 (tackle by Ladell Betts)",3.570,-0.410
4,1:28,1,10,SEA 22,20,17,Matt Hasselbeck pass incomplete deep left intended for Koren Robinson is intercepted by Shawn Springs at SEA-44,0.410,-2.650
4,1:20,1,10,SEA 44,20,17,Jason Campbell kneels for -1 yards,2.650,1.980
4,0:39,2,11,SEA 45,20,17,Jason Campbell kneels for -1 yards,1.980,1.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
