Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,ATL,12,9,77,0,4,42,4.7,35,3.9,7.2,0,,0,0.0,0,91.3
Julio Jones,ATL,9,5,62,0,3,46,9.2,16,3.2,13.1,0,,1,11.1,0,77.1
Mohamed Sanu,ATL,7,4,73,1,3,14,3.5,59,14.8,7.1,0,,0,0.0,0,132.7
Calvin Ridley,ATL,5,4,38,0,3,20,5.0,18,4.5,13.0,0,,0,0.0,0,98.3
Tevin Coleman,ATL,2,2,15,0,0,1,0.5,14,7.0,0.5,0,,0,0.0,0,97.9
Marvin Hall,ATL,3,2,25,0,1,12,6.0,13,6.5,8.7,0,,0,0.0,0,92.4
Devonta Freeman,ATL,2,2,9,0,0,6,3.0,3,1.5,3.0,0,,0,0.0,0,85.4
Eric Saubert,ATL,2,1,8,0,,7,7.0,1,1.0,6.5,0,,1,50.0,0,60.4
Matt Schaub,ATL,1,1,-7,0,0,-7,-7.0,0,0.0,-7.0,0,,0,0.0,0,79.2
Ito Smith,ATL,1,1,5,0,0,0,0.0,5,5.0,0.0,1,1.0,0,0.0,0,87.5
Ricky Ortiz,ATL,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Brown,PIT,13,6,101,2,5,67,11.2,34,5.7,9.7,2,3.0,1,7.7,1,80.4
James Conner,PIT,4,4,75,0,3,-2,-0.5,77,19.3,-0.5,1,4.0,0,0.0,0,118.7
JuJu Smith-Schuster,PIT,4,4,34,1,1,31,7.8,3,0.8,7.8,0,,0,0.0,0,141.7
Jesse James,PIT,2,2,20,0,1,14,7.0,6,3.0,7.0,0,,0,0.0,0,108.3
Ryan Switzer,PIT,1,1,5,0,,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5
Vance McDonald,PIT,2,1,6,0,,5,5.0,1,1.0,5.5,0,,0,0.0,0,56.2
Xavier Grimble,PIT,1,1,9,0,1,6,6.0,3,3.0,6.0,0,,0,0.0,0,104.2
James Washington,PIT,2,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
