0,1
Officials,Officials
Referee,Peter Morelli
Umpire,Garth DeFelice
Head Linesman,George Hayward
Line Judge,Darryll Lewis
Back Judge,Don Dorkowski
Side Judge,Joe Larrew
Field Judge,Jim Saracino
