Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Allen Rossum,SFO,4,186,46.5,1,104,2,12,6.0,0,13
Billy Bajema,SFO,1,14,14.0,0,14,0,0,,0,0
Kentwan Balmer,SFO,1,12,12.0,0,12,0,0,,0,0
Nate Clements,SFO,0,0,,0,0,0,16,,0,16
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Steve Breaston,ARI,4,106,26.5,0,38,2,32,16.0,0,22
Jerheme Urban,ARI,1,0,0.0,0,0,0,0,,0,0
