#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:21,NWE 25,3,1:40,1,Punt
2,1,5:16,NWE 25,3,1:28,8,Punt
3,1,0:57,LAR 32,3,1:11,13,Interception
4,2,14:46,NWE 40,12,7:58,56,Downs
5,2,4:40,NWE 32,8,3:36,57,Field Goal
6,2,0:15,NWE 37,3,0:15,8,End of Half
7,3,15:00,NWE 25,7,3:45,33,Punt
8,3,1:33,NWE 25,3,1:42,5,Punt
9,4,12:45,NWE 26,3,0:52,-3,Punt
10,4,10:12,LAR 34,7,2:56,18,Downs
11,4,4:41,NWE 28,3,1:09,0,Punt
12,4,1:47,,4,1:42,9,Downs
