#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LAR 25,6,3:39,75,Touchdown
2,1,9:41,LAR 23,11,4:25,60,Field Goal
3,1,3:48,LAR 13,6,2:51,16,Interception
4,2,6:48,LAR 4,6,2:08,21,Punt
5,2,1:04,LAR 26,3,0:49,8,Punt
6,3,11:15,LAR 10,16,9:42,90,Touchdown
7,4,14:51,LAR 30,3,2:06,8,Punt
8,4,11:53,LAR 6,3,1:41,3,Punt
9,4,7:16,LAR 16,5,2:35,9,Punt
10,4,3:32,LAR 18,3,1:45,1,Punt
11,4,0:05,LAR 41,1,0:05,-1,End of Game
