#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 20,6,2:57,2,Punt
2,1,9:41,CHI 20,6,2:39,15,Punt
3,2,14:57,CHI 21,3,1:21,5,Punt
4,2,8:09,CHI 23,5,2:37,77,Touchdown
5,2,1:52,CHI 11,3,0:41,-3,Punt
6,2,1:07,CHI 20,1,0:12,-5,Fumble
7,2,0:55,CHI 27,3,0:55,20,Interception
8,3,12:42,CHI 19,11,6:14,55,Downs
9,3,4:10,CHI 20,7,3:16,80,Touchdown
10,4,9:59,CHI 20,10,4:43,80,Touchdown
11,4,2:09,CHI 20,9,1:42,54,Downs
