0,1
Game Info,Game Info
Won Toss,Cardinals
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,62309
Weather,"65 degrees, relative humidity 71%, wind 12 mph, wind chill 0"
Vegas Line,Chicago Bears -3.0
Over/Under,44.5 (over)
