Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
1,8:27,2,4,DAL 37,7,0,Eddie George left tackle for 4 yards (tackle by Teddy Lehman),1.270,1.660
1,7:41,1,10,DAL 41,7,0,Eddie George right end for 3 yards (tackle by Earl Holmes),1.660,1.530
1,6:56,2,7,DAL 44,7,0,Richie Anderson up the middle for 1 yard (tackle by Cory Redding),1.530,0.960
1,6:12,3,6,DAL 45,7,0,Vinny Testaverde pass complete to Jason Witten for 12 yards (tackle by Brock Marion),0.960,2.720
1,5:28,1,10,DET 43,7,0,Eddie George left end for 4 yards (tackle by Chris Cash),2.720,2.720
1,4:45,2,6,DET 39,7,0,Vinny Testaverde pass complete to Jason Witten for 8 yards (tackle by Earl Holmes),2.720,3.510
1,4:02,1,10,DET 31,7,0,Eddie George up the middle for 3 yards (tackle by Earl Holmes),3.510,3.370
1,3:21,2,7,DET 28,7,0,Vinny Testaverde pass complete to Jason Witten for 7 yards (tackle by Earl Holmes),3.370,4.170
1,2:42,1,10,DET 21,7,0,Eddie George left end for 7 yards (tackle by Teddy Lehman),4.170,4.740
1,1:58,2,3,DET 14,7,0,Eddie George right end for -3 yards (tackle by Earl Holmes),4.740,3.460
1,1:13,3,6,DET 17,7,6,"Vinny Testaverde pass complete to Jason Witten for 17 yards, touchdown",3.460,7.000
1,,,,DET 2,7,7,Billy Cundiff kicks extra point good,0.000,0.000
1,,,,DAL 30,7,7,--,0.000,-0.060
1,1:01,1,10,DET 17,7,7,Kevin Jones right tackle for 2 yards (tackle by Dat Nguyen),-0.060,-0.250
1,0:26,2,8,DET 19,7,7,Joey Harrington pass complete to Stephen Trejo for 7 yards (tackle by Dexter Coakley),-0.250,-0.120
1,0:01,3,1,DET 26,7,7,Joey Harrington pass incomplete intended for Tai Streets,-0.120,-1.630
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,DET 26,7,7,"Nick Harris punts 39 yards, fair catch by Patrick Crayton",-1.630,-1.270
2,14:53,1,10,DAL 35,7,7,Richie Anderson left tackle for 1 yard (tackle by Dan Wilkinson),1.270,0.860
2,14:12,2,9,DAL 36,7,7,Richie Anderson up the middle for -4 yards (tackle by Shaun Rogers),0.860,-0.360
2,13:26,3,13,DAL 32,7,7,Vinny Testaverde pass incomplete intended for Patrick Crayton,-0.360,-1.240
2,13:20,4,13,DAL 32,7,7,"Mat McBriar punts 42 yards (tackle by Dexter Coakley). Penalty on Brock Marion: Running Into the Kicker, 5 yards (no play)",-1.240,-0.910
2,13:05,4,8,DAL 37,7,7,"Mat McBriar punts 50 yards, fair catch by Eddie Drummond",-0.910,0.320
2,12:57,1,10,DET 13,7,7,Joey Harrington pass incomplete intended for Tai Streets,-0.320,-0.770
2,12:52,2,10,DET 13,7,7,"Kevin Jones right end for 4 yards (tackle by Randal Williams). Penalty on Dominic Raiola: Offensive Holding, 6 yards (no play)",-0.770,-1.220
2,12:36,2,16,DET 7,7,7,"Penalty on Jeff Backus: False Start, 3 yards (no play)",-1.220,-1.440
2,12:30,2,19,DET 4,7,7,Joey Harrington pass complete to Reggie Swinton for 24 yards (tackle by Nate Jones),-1.440,0.810
2,11:45,1,10,DET 28,7,7,Joey Harrington pass complete to Tai Streets for 11 yards (tackle by Randal Williams),0.810,1.530
2,11:10,1,10,DET 39,7,7,Kevin Jones left end for no gain (tackle by Leonardo Carson),1.530,0.990
2,10:24,2,10,DET 39,7,7,Joey Harrington pass incomplete intended for Reggie Swinton,0.990,0.300
2,10:22,,,,7,7,Timeout #1 by Detroit Lions,0.000,0.300
2,10:22,3,10,DET 39,7,7,Joey Harrington pass incomplete intended for David Kircus,0.300,-0.780
2,10:11,4,10,DET 39,7,7,"Nick Harris punts 46 yards, returned by Patrick Crayton for no gain",-0.780,0.220
2,9:58,1,10,DAL 15,7,7,"Vinny Testaverde pass incomplete intended for Jason Witten. Penalty on Earl Holmes: Defensive Pass Interference, 27 yards (no play)",-0.220,1.730
2,9:54,1,10,DAL 42,7,7,Eddie George up the middle for 2 yards (tackle by James Davis and Cory Redding),1.730,1.460
2,9:15,2,8,DAL 44,7,7,Vinny Testaverde pass complete to Jason Witten for 5 yards (tackle by Bracy Walker),1.460,1.420
2,8:29,3,3,DAL 49,13,7,"Vinny Testaverde pass incomplete intended for Keyshawn Johnson is intercepted by Dre' Bly at DET-45 and returned for 55 yards, touchdown",1.420,-7.000
2,,,,DAL 2,14,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,14,7,"Jason Hanson kicks off 65 yards, returned by ReShard Lee for 15 yards (tackle by Wali Rainer)",0.000,0.280
2,8:13,1,10,DAL 20,14,7,Vinny Testaverde pass complete to Richie Anderson for 7 yards (tackle by Teddy Lehman),0.280,0.680
2,7:46,2,3,DAL 27,14,7,Eddie George up the middle for 21 yards (tackle by Bracy Walker),0.680,2.130
2,7:17,1,10,DAL 48,14,7,Vinny Testaverde pass complete to Eddie George for 8 yards (tackle by Marcus Bell),2.130,2.660
2,6:31,2,2,DET 44,14,7,Eddie George right guard for 2 yards (tackle by Shaun Rogers),2.660,2.790
2,5:47,1,10,DET 42,14,7,Eddie George left tackle for 7 yards (tackle by Earl Holmes and Wali Rainer),2.790,3.190
2,5:03,2,3,DET 35,14,7,Eddie George right tackle for 2 yards (tackle by Kalimba Edwards),3.190,2.740
2,4:24,3,1,DET 33,14,7,Eddie George up the middle for -2 yards (tackle by Shaun Rogers),2.740,0.990
2,3:49,,,,14,7,Timeout #1 by Dallas Cowboys,0.000,0.990
2,3:49,4,3,DET 35,14,7,Vinny Testaverde up the middle for 7 yards (tackle by Earl Holmes),0.990,3.710
2,3:06,1,10,DET 28,14,7,Vinny Testaverde pass complete to Darian Barnes for 1 yard (tackle by Teddy Lehman),3.710,3.300
2,2:20,2,9,DET 27,14,7,Richie Anderson up the middle for 1 yard (tackle by Marcus Bell),3.300,2.740
2,2:00,3,8,DET 26,14,13,"Vinny Testaverde pass complete to Keyshawn Johnson for 26 yards, touchdown",2.740,7.000
2,,,,DET 2,14,14,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,DAL 30,14,14,"Billy Cundiff kicks off 75 yards, touchback",0.000,0.280
2,1:54,1,10,DET 20,14,14,"Joey Harrington pass complete to Casey Fitzsimmons for 9 yards (tackle by Randal Williams). Penalty on Nate Jones: Unnecessary Roughness, 15 yards",0.280,1.860
2,1:45,1,10,DET 44,14,14,Joey Harrington pass incomplete intended for Tai Streets,1.860,1.320
2,1:40,2,10,DET 44,14,14,Shawn Bryson up the middle for 2 yards (tackle by Randal Williams),1.320,0.890
2,1:32,,,,14,14,Timeout #3 by Detroit Lions,0.000,0.890
2,1:32,3,8,DET 46,14,14,Joey Harrington pass incomplete intended for David Kircus,0.890,-0.320
2,1:26,4,8,DET 46,14,14,"Nick Harris punts 37 yards, returned by Lance Frazier for 55 yards (tackle by Nick Harris)",-0.320,-3.710
2,1:12,1,10,DET 28,14,14,Vinny Testaverde pass complete to Darian Barnes for 5 yards (tackle by Chris Cash),3.710,3.840
2,1:07,2,5,DET 23,14,14,Eddie George left guard for 1 yard (tackle by Shaun Rogers and Earl Holmes),3.840,3.270
2,0:29,3,4,DET 22,14,14,Randal Williams left end for 13 yards (tackle by Earl Holmes),3.270,5.140
2,0:21,,,,14,14,Timeout #2 by Dallas Cowboys,0.000,5.140
2,0:21,1,9,DET 9,14,14,"Vinny Testaverde pass incomplete intended for Keyshawn Johnson is intercepted by Brock Marion at DET-5 and returned for 12 yards (tackle by Torrin Tucker). Penalty on Brock Marion: Taunting, 8 yards",5.140,0.380
2,0:13,1,10,DET 9,14,14,Joey Harrington for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,14,14,"Jason Hanson kicks off 68 yards, returned by ReShard Lee for 52 yards (tackle by Jason Hanson)",0.000,2.520
3,14:52,1,10,DET 46,14,14,"Vinny Testaverde pass incomplete intended for Keyshawn Johnson. Penalty on Chris Cash: Defensive Pass Interference, 43 yards (no play)",2.520,6.510
3,14:42,1,3,DET 3,14,20,"Vinny Testaverde right end for 3 yards, touchdown",6.510,7.000
3,,,,DET 2,14,21,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,14,21,"Billy Cundiff kicks off 63 yards, returned by Eddie Drummond for 23 yards (tackle by Scott Shanle)",0.000,0.940
3,14:31,1,10,DET 30,14,21,Kevin Jones right tackle for 2 yards (tackle by Dat Nguyen),0.940,0.660
3,13:56,2,8,DET 32,14,21,Joey Harrington pass complete to Shawn Bryson for 7 yards (tackle by Nate Jones),0.660,0.890
3,13:16,3,1,DET 39,14,21,Kevin Jones for 2 yards (tackle by Alshermond Singleton),0.890,1.660
3,12:32,1,10,DET 41,14,21,Joey Harrington pass complete to Kevin Jones for 4 yards (tackle by Terence Newman),1.660,1.660
3,11:49,2,6,DET 45,14,21,"Joey Harrington pass incomplete intended for Az-Zahir Hakim. Penalty on Alshermond Singleton: Defensive Holding, 5 yards (no play)",1.660,2.260
3,11:46,1,10,DAL 50,14,21,Joey Harrington pass complete to Reggie Swinton for 9 yards (tackle by Nate Jones),2.260,2.930
3,11:28,2,1,DAL 41,14,21,Kevin Jones right tackle for 1 yard (tackle by Randal Williams),2.930,2.920
3,10:50,1,10,DAL 40,14,21,Joey Harrington pass incomplete intended for Stephen Alexander (defended by Terence Newman),2.920,2.370
3,10:44,2,10,DAL 40,14,21,Joey Harrington pass incomplete intended for Kevin Jones,2.370,1.680
3,10:38,3,10,DAL 40,14,21,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Terence Newman),1.680,0.590
3,10:35,4,10,DAL 40,14,21,"Nick Harris punts 40 yards, touchback",0.590,-0.280
3,10:23,1,10,DAL 20,14,21,Vinny Testaverde pass complete to Richie Anderson for 14 yards (tackle by Brock Marion),0.280,1.200
3,9:38,1,10,DAL 34,14,21,Eddie George left guard for 2 yards (tackle by Cory Redding),1.200,0.930
3,8:57,2,8,DAL 36,14,21,Richie Anderson left tackle for 5 yards (tackle by Brock Marion),0.930,0.890
3,8:16,3,3,DAL 41,14,21,"Vinny Testaverde pass incomplete intended for Jason Witten. Penalty on Dre' Bly: Illegal Use of Hands, 5 yards (no play)",0.890,1.990
3,8:10,1,10,DAL 46,14,21,Eddie George left tackle for 9 yards (tackle by Earl Holmes),1.990,2.670
3,7:29,2,1,DET 45,14,21,"Penalty on James Hall: Encroachment, 5 yards (no play)",2.670,2.920
3,7:28,1,10,DET 40,14,21,Vinny Testaverde pass incomplete intended for Keyshawn Johnson is intercepted by Dre' Bly and returned for 30 yards (tackle by Keyshawn Johnson),2.920,-0.810
3,7:17,1,10,DET 28,14,21,Joey Harrington pass complete to Kevin Jones for 5 yards (tackle by La'Roi Glover),0.810,0.940
3,6:40,2,5,DET 33,14,21,Kevin Jones right tackle for 1 yard (tackle by La'Roi Glover),0.940,0.370
3,5:58,3,4,DET 34,14,21,Joey Harrington pass complete to Az-Zahir Hakim for 29 yards (tackle by Randal Williams),0.370,3.120
3,5:26,1,10,DAL 37,14,21,"Penalty on Az-Zahir Hakim: False Start, 5 yards (no play)",3.120,2.790
3,5:04,1,15,DAL 42,14,21,Joey Harrington pass incomplete intended for David Kircus (defended by Greg Ellis),2.790,1.900
3,5:00,2,15,DAL 42,14,21,Joey Harrington pass complete to Kevin Jones for 1 yard (tackle by Terence Newman),1.900,1.360
3,4:36,3,14,DAL 41,14,21,Joey Harrington pass complete to Shawn Bryson for 7 yards (tackle by Dexter Coakley),1.360,1.060
3,3:49,4,7,DAL 34,14,21,"Penalty on Shaun Rogers: False Start, 5 yards (no play)",1.060,0.660
3,3:49,4,12,DAL 39,14,21,"Nick Harris punts 39 yards, touchback",0.660,-0.280
3,3:41,1,10,DAL 20,14,21,Eddie George left guard for no gain (tackle by Cory Redding and Kelvin Pritchett),0.280,-0.270
3,2:58,2,10,DAL 20,14,21,"Penalty on Jason Witten: False Start, 5 yards (no play)",-0.270,-1.070
3,2:34,2,15,DAL 15,14,21,Vinny Testaverde pass complete to Jason Witten for 7 yards (tackle by Earl Holmes),-1.070,-0.690
3,1:49,3,8,DAL 22,14,21,Vinny Testaverde pass complete to Jason Witten for 11 yards (tackle by Alex Lewis),-0.690,1.140
3,1:07,1,10,DAL 33,14,21,Eddie George right tackle for 6 yards (tackle by Earl Holmes and Bracy Walker),1.140,1.400
3,0:27,2,4,DAL 39,14,21,"Penalty on Andre Gurode: False Start, 5 yards (no play)",1.400,0.730
3,0:05,2,9,DAL 34,14,21,Eddie George up the middle for 3 yards (tackle by Earl Holmes and James Hall),0.730,0.430
Quarter,Time,Down,ToGo,Location,DET,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,DAL 37,14,21,Vinny Testaverde sacked by Alex Lewis for -5 yards,0.430,-1.240
4,14:30,4,11,DAL 32,14,21,"Mat McBriar punts 50 yards, returned by Eddie Drummond for 25 yards (tackle by Keith Davis)",-1.240,-1.800
4,14:21,1,10,DET 43,14,21,Kevin Jones left end for 4 yards (tackle by Randal Williams),1.800,1.790
4,13:59,2,6,DET 47,14,21,Kevin Jones right end for 5 yards (tackle by Lynn Scott),1.790,1.750
4,13:16,3,1,DAL 48,14,21,Shawn Bryson up the middle for 2 yards (tackle by Dat Nguyen and Dexter Coakley),1.750,2.520
4,12:34,1,10,DAL 46,14,21,Joey Harrington pass complete to Az-Zahir Hakim for 9 yards (tackle by Nate Jones),2.520,3.190
4,11:55,2,1,DAL 37,14,21,Joey Harrington pass incomplete intended for Stephen Alexander,3.190,2.480
4,11:47,,,,14,21,Timeout #1 by Detroit Lions,0.000,2.480
4,11:47,3,1,DAL 37,14,21,Joey Harrington pass incomplete intended for Shawn Bryson (defended by Randal Williams),2.480,0.790
4,11:44,4,1,DAL 37,14,21,Joey Harrington sacked by Nate Jones for -10 yards,0.790,-2.060
4,11:41,1,10,DAL 47,14,21,Vinny Testaverde pass complete to Jason Witten for 9 yards (tackle by Wali Rainer),2.060,2.730
4,11:07,2,1,DET 44,14,21,Eddie George left guard for no gain (tackle by Dan Wilkinson),2.730,2.020
4,10:38,3,1,DET 44,14,21,Eddie George right end for 4 yards (tackle by Teddy Lehman),2.020,2.920
4,9:59,1,10,DET 40,14,21,Eddie George right tackle for 1 yard (tackle by Teddy Lehman),2.920,2.510
4,9:18,2,9,DET 39,14,21,Vinny Testaverde pass complete to Keyshawn Johnson for 16 yards (tackle by Dre' Bly),2.510,4.040
4,8:32,1,10,DET 23,14,21,Eddie George right end for 4 yards (tackle by Dre' Bly),4.040,4.050
4,8:01,2,6,DET 19,14,21,Eddie George right tackle for 2 yards (tackle by Earl Holmes),4.050,3.660
4,7:07,,,,14,21,Timeout #2 by Detroit Lions,0.000,3.660
4,7:07,3,4,DET 17,14,21,"Richie Anderson up the middle for no gain (tackle by Marcus Bell). Penalty on Keyshawn Johnson: False Start, 5 yards (no play)",3.660,2.940
4,7:07,3,9,DET 22,14,21,Vinny Testaverde pass incomplete intended for Richie Anderson,2.940,1.990
4,7:03,4,9,DET 22,14,24,Billy Cundiff 40 yard field goal good,1.990,3.000
4,,,,DAL 30,14,24,"Billy Cundiff kicks off 71 yards, returned by Eddie Drummond for 23 yards (tackle by Lance Frazier)",0.000,0.410
4,6:52,1,10,DET 22,14,24,Joey Harrington pass complete to Stephen Alexander for 15 yards (tackle by Dexter Coakley),0.410,1.400
4,6:18,1,10,DET 37,14,24,Joey Harrington pass complete to Az-Zahir Hakim for 13 yards (tackle by Randal Williams),1.400,2.260
4,5:38,1,10,DAL 50,20,24,"Joey Harrington pass complete to David Kircus for 50 yards, touchdown",2.260,7.000
4,,,,DAL 2,21,24,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,21,24,"Jason Hanson kicks off 63 yards, returned by Terrance Copper for 21 yards (tackle by Wali Rainer)",0.000,0.810
4,5:24,1,10,DAL 28,21,24,Eddie George left tackle for 1 yard (tackle by Shaun Rogers),0.810,0.400
4,4:42,2,9,DAL 29,21,24,Richie Anderson up the middle for 1 yard (tackle by Alex Lewis),0.400,-0.160
4,4:03,3,8,DAL 30,21,24,Vinny Testaverde pass complete to Patrick Crayton for 30 yards (tackle by James Hall),-0.160,2.920
4,3:15,1,10,DET 40,21,24,Eddie George right end for 2 yards (tackle by Brock Marion and Bracy Walker),2.920,2.640
4,2:29,2,8,DET 38,21,24,Richie Anderson up the middle for no gain (tackle by Teddy Lehman),2.640,1.950
4,2:00,3,8,DET 38,21,30,"Vinny Testaverde pass complete to Keyshawn Johnson for 38 yards, touchdown",1.950,7.000
4,,,,DET 2,21,31,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,21,31,"Billy Cundiff kicks off 70 yards, returned by Eddie Drummond for 14 yards (tackle by Keith Davis)",0.000,-0.280
4,1:49,1,10,DET 14,21,31,Joey Harrington pass incomplete intended for David Kircus is intercepted by Lance Frazier at DET-32,-0.280,-3.450
4,1:43,1,10,DET 32,21,31,Eddie George up the middle for 3 yards (tackle by Jared DeVries),3.450,3.310
4,1:37,,,,21,31,Timeout #3 by Detroit Lions,0.000,3.310
4,1:37,2,7,DET 29,21,31,Eddie George right guard for 1 yard (tackle by Kelvin Pritchett),3.310,2.740
4,0:50,,,,21,31,Timeout #1 by Dallas Cowboys,0.000,2.740
4,0:50,3,6,DET 28,21,31,Eddie George left tackle for 4 yards (tackle by Alex Lewis),2.740,1.990
4,0:19,4,2,DET 24,21,31,Eddie George right tackle for no gain (tackle by Jared DeVries),1.990,0.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
