Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2,14:36,2,8,PHI 22,14,7,LeSean McCoy left end for 9 yards (tackle by Sterling Moore),0.000,1.000
2,14:12,1,10,PHI 31,14,7,"Mark Sanchez sacked by Tyrone Crawford for -7 yards. Mark Sanchez fumbles (forced by Tyrone Crawford), recovered by Andrew Gardner at PHI-22",1.000,-0.760
2,13:26,2,19,PHI 22,14,7,Mark Sanchez pass complete deep right to Jeremy Maclin for 58 yards (tackle by Orlando Scandrick),-0.760,4.240
2,13:00,1,10,DAL 20,14,7,Mark Sanchez pass incomplete deep right intended for Brad Smith,4.240,3.690
2,12:55,2,10,DAL 20,14,7,LeSean McCoy right end for 7 yards (tackle by Bruce Carter),3.690,4.100
2,12:20,3,3,DAL 13,14,7,Mark Sanchez pass incomplete short right intended for Zach Ertz (defended by Barry Church),4.100,2.670
2,12:14,4,3,DAL 13,17,7,Cody Parkey 31 yard field goal good,2.670,3.000
2,12:14,,,PHI 35,17,7,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.280
2,12:10,1,10,DAL 20,17,7,DeMarco Murray right tackle for 4 yards (tackle by Connor Barwin),0.280,0.270
2,11:27,2,6,DAL 24,17,7,Tony Romo pass complete short left to DeMarco Murray for 3 yards (tackle by Mychal Kendricks),0.270,-0.030
2,10:38,3,3,DAL 27,17,7,Tony Romo pass incomplete short right intended for Jason Witten,-0.030,-1.570
2,10:31,4,3,DAL 27,17,7,"Chris Jones punts 50 yards, returned by Darren Sproles for 10 yards (tackle by L.P. Ladouceur)",-1.570,-1.140
2,10:18,1,10,PHI 33,17,7,LeSean McCoy left end for -6 yards (tackle by Jeremy Mincey),1.140,-0.220
2,9:56,2,16,PHI 27,17,7,Mark Sanchez pass complete short right to Jeremy Maclin for 3 yards (tackle by J.J. Wilcox),-0.220,-0.490
2,9:27,3,13,PHI 30,17,7,Mark Sanchez pass complete short right to Darren Sproles for 9 yards (tackle by Anthony Hitchens and Brandon Carr),-0.490,-0.780
2,8:56,4,4,PHI 39,17,7,"Donnie Jones punts 57 yards. Penalty on Demarcus Lawrence: Offensive Holding, 2 yards",-0.780,0.380
2,8:45,1,10,DAL 2,17,7,DeMarco Murray up the middle for 8 yards (tackle by Nate Allen and Malcolm Jenkins),-0.380,-0.200
2,8:06,2,2,DAL 10,17,7,DeMarco Murray left tackle for 6 yards (tackle by Bradley Fletcher),-0.200,-0.140
2,7:30,1,10,DAL 16,17,7,DeMarco Murray right guard for 4 yards (tackle by Brandon Graham),-0.140,0.010
2,6:50,2,6,DAL 20,17,7,Joseph Randle right tackle for 3 yards (tackle by Fletcher Cox),0.010,-0.450
2,6:14,3,3,DAL 23,17,7,Tony Romo sacked by Vinny Curry for -8 yards,-0.450,-2.440
2,5:44,4,11,DAL 15,17,7,"Chris Jones punts 58 yards, returned by Darren Sproles for 12 yards (tackle by Dwayne Harris)",-2.440,-1.530
2,5:31,1,10,PHI 39,17,7,Mark Sanchez pass complete short middle to Brent Celek for 7 yards (tackle by Rolando McClain),1.530,1.930
2,5:08,2,3,PHI 46,17,7,LeSean McCoy left end for -1 yards (tackle by Anthony Spencer),1.930,1.090
2,4:37,3,4,PHI 45,17,7,Mark Sanchez pass complete short left to Darren Sproles for 6 yards (tackle by Anthony Hitchens),1.090,2.320
2,4:15,1,10,DAL 49,17,7,Mark Sanchez pass complete short right to Jeremy Maclin for 11 yards (tackle by Rolando McClain),2.320,3.050
2,3:53,1,10,DAL 38,17,7,Mark Sanchez pass complete short left to Jordan Matthews for 4 yards (tackle by Orlando Scandrick),3.050,3.050
2,3:24,2,6,DAL 34,17,7,"Mark Sanchez pass complete short right to Jordan Matthews for 5 yards (tackle by Orlando Scandrick). Penalty on Orlando Scandrick: Illegal Use of Hands, 5 yards",3.050,3.970
2,3:05,1,10,DAL 24,17,7,LeSean McCoy right end for 1 yard (tackle by Barry Church),3.970,3.570
2,2:30,2,9,DAL 23,17,7,Mark Sanchez pass incomplete deep middle intended for Brent Celek,3.570,2.870
2,2:27,3,9,DAL 23,17,7,"Mark Sanchez pass incomplete deep right intended for Zach Ertz. Penalty on J.J. Wilcox: Defensive Holding, 5 yards (no play)",2.870,4.370
2,2:21,1,10,DAL 18,17,7,LeSean McCoy for 9 yards,4.370,5.420
2,1:59,2,1,DAL 9,17,7,LeSean McCoy up the middle for 4 yards (tackle by George Selvie),5.420,5.420
2,1:54,2,1,DAL 9,17,7,Timeout #1 by Dallas Cowboys,5.420,6.060
2,1:52,1,5,DAL 5,17,7,LeSean McCoy up the middle for 1 yard (tackle by Anthony Hitchens),6.060,6.060
2,1:50,1,5,DAL 5,17,7,Timeout #2 by Dallas Cowboys,6.060,5.340
2,1:50,2,4,DAL 4,17,7,LeSean McCoy left tackle for 1 yard (tackle by Barry Church and J.J. Wilcox),5.340,5.340
2,1:44,2,4,DAL 4,17,7,Timeout #3 by Dallas Cowboys,5.340,4.720
2,1:41,3,3,DAL 3,17,7,Mark Sanchez pass incomplete short left intended for Riley Cooper (defended by Sterling Moore),4.720,3.040
2,1:39,4,3,DAL 3,20,7,Cody Parkey 22 yard field goal good,3.040,3.000
2,1:39,,,PHI 35,20,7,"Cody Parkey kicks off 71 yards, returned by Dwayne Harris for 29 yards (tackle by Chris Maragos)",0.000,-0.480
2,1:30,1,10,DAL 23,20,7,"Tony Romo pass complete short left to Cole Beasley for 9 yards (tackle by Brandon Boykin). Cole Beasley fumbles (forced by Brandon Boykin), recovered by Nate Allen at DAL-33 and returned for 22 yards (tackle by Travis Frederick)",0.480,-4.840
,,,,,,,"Replay Assistant challenged the loose ball recovery ruling, and the play was upheld.",,
2,1:19,1,10,DAL 11,20,7,LeSean McCoy right tackle for 2 yards (tackle by Tyrone Crawford),4.840,4.510
2,0:56,2,8,DAL 9,20,7,Mark Sanchez up the middle for 1 yard (tackle by Anthony Hitchens),4.510,4.510
2,0:33,2,8,DAL 9,20,7,Timeout #1 by Philadelphia Eagles,4.510,3.760
2,0:33,3,7,DAL 8,20,7,Mark Sanchez pass incomplete short right intended for Riley Cooper,3.760,2.960
2,0:24,4,7,DAL 8,23,7,Cody Parkey 26 yard field goal good,2.960,3.000
2,,,,PHI 35,,,"Cody Parkey kicks off 72 yards, returned by Dwayne Harris for 31 yards",,
2,0:21,1,10,DAL 24,23,7,Tony Romo kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,23,7,"Cody Parkey kicks off 60 yards, returned by Lance Dunbar for 18 yards (tackle by Brandon Graham)",0.000,0.480
3,14:52,1,10,DAL 23,23,7,DeMarco Murray up the middle for 9 yards (tackle by Trent Cole),0.480,1.150
3,14:20,2,1,DAL 32,23,7,Tony Romo pass complete short right to Jason Witten for 8 yards (tackle by Casey Matthews and Cedric Thornton),1.150,1.600
3,13:39,1,10,DAL 40,23,7,DeMarco Murray up the middle for 6 yards (tackle by Mychal Kendricks),1.600,1.860
3,12:59,2,4,DAL 46,23,7,DeMarco Murray left guard for 1 yard (tackle by Trent Cole),1.860,1.290
3,12:17,3,3,DAL 47,23,7,Lance Dunbar right end for 1 yard (tackle by Fletcher Cox),1.290,-0.190
3,11:48,4,2,DAL 48,23,7,"Chris Jones punts 40 yards, fair catch by Darren Sproles",-0.190,0.350
3,11:40,1,10,PHI 12,23,7,Mark Sanchez pass incomplete short right intended for Jeremy Maclin,-0.350,-0.780
3,11:37,2,10,PHI 12,23,7,"LeSean McCoy left guard for 1 yard. LeSean McCoy fumbles, recovered by Jeremy Mincey at PHI-13 (tackle by Lane Johnson)",-0.780,-4.710
3,11:21,1,10,PHI 13,23,7,DeMarco Murray for 9 yards (tackle by Nate Allen),4.710,5.730
3,10:43,2,1,PHI 4,23,7,DeMarco Murray left tackle for -1 yards (tackle by Fletcher Cox),5.730,4.780
3,10:01,3,2,PHI 5,23,7,Tony Romo sacked by Casey Matthews for -5 yards,4.780,2.760
3,9:16,4,7,PHI 10,23,10,Dan Bailey 28 yard field goal good,2.760,3.000
3,9:16,,,DAL 35,23,10,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
3,9:12,1,10,PHI 20,23,10,Mark Sanchez pass complete short right to Jeremy Maclin for 7 yards (tackle by Barry Church),0.280,0.680
3,8:50,2,3,PHI 27,23,10,Mark Sanchez up the middle for 8 yards (tackle by Jeremy Mincey),0.680,1.270
3,8:25,1,10,PHI 35,23,10,LeSean McCoy left end for 7 yards (tackle by J.J. Wilcox),1.270,1.670
3,8:00,2,3,PHI 42,23,10,"Mark Sanchez pass incomplete short right intended for Jordan Matthews. Penalty on George Selvie: Roughing the Passer, 15 yards (no play)",1.670,2.720
3,7:52,1,10,DAL 43,23,10,Mark Sanchez right end for 5 yards (tackle by Anthony Hitchens),2.720,2.850
3,7:29,2,5,DAL 38,29,10,"LeSean McCoy right tackle for 38 yards, touchdown",2.850,7.000
3,7:29,,,DAL 2,30,10,Cody Parkey kicks extra point good,0.000,0.000
3,,,,PHI 35,,,"Cody Parkey kicks off 72 yards, returned by Dwayne Harris for 42 yards (tackle by Bradley Fletcher)",,
3,7:13,1,10,DAL 35,30,10,Tony Romo sacked by Brandon Graham for -5 yards,1.270,0.050
3,6:35,2,15,DAL 30,30,10,Tony Romo pass complete short left to Dez Bryant for 1 yard (tackle by Nolan Carroll),0.050,-0.490
3,5:52,3,14,DAL 31,30,10,"Tony Romo pass incomplete deep left intended for Dez Bryant is intercepted by Nate Allen at PHI-36. Penalty on Cary Williams: Defensive Holding, 5 yards (no play)",-0.490,1.330
3,5:41,1,10,DAL 36,30,10,Lance Dunbar right tackle for 14 yards (tackle by Connor Barwin),1.330,2.260
3,5:07,1,10,PHI 50,30,10,DeMarco Murray right end for 9 yards (tackle by Mychal Kendricks),2.260,2.930
3,4:38,2,1,PHI 41,30,10,Tony Romo sacked by Fletcher Cox for -7 yards,2.930,1.290
3,3:54,3,8,PHI 48,30,10,Tony Romo pass complete short right to Dez Bryant for 11 yards (tackle by Nolan Carroll),1.290,3.120
3,3:12,1,10,PHI 37,30,10,"Tony Romo pass incomplete short right intended for Terrance Williams. Penalty on Gavin Escobar: Illegal Formation, 5 yards (no play)",3.120,2.790
3,2:59,1,15,PHI 42,30,10,Tony Romo pass incomplete deep left intended for Devin Street,2.790,1.900
3,2:52,2,15,PHI 42,30,10,Tony Romo pass incomplete deep left intended for Cole Beasley,1.900,1.220
3,2:45,3,15,PHI 42,30,10,Tony Romo pass incomplete deep left intended for Terrance Williams is intercepted by Cary Williams at PHI-26,1.220,-0.670
3,2:37,1,10,PHI 26,30,10,LeSean McCoy right tackle for 5 yards (tackle by Anthony Hitchens),0.670,0.810
3,2:15,2,5,PHI 31,30,10,LeSean McCoy right guard for 4 yards (tackle by Anthony Hitchens),0.810,0.630
3,1:54,3,1,PHI 35,30,10,LeSean McCoy up the middle for 3 yards (tackle by Jeremy Mincey),0.630,1.470
3,1:27,1,10,PHI 38,30,10,Chris Polk left tackle for 11 yards (tackle by J.J. Wilcox),1.470,2.190
3,0:50,1,10,PHI 49,30,10,Chris Polk up the middle for 4 yards (tackle by Rolando McClain),2.190,2.190
3,0:20,2,6,DAL 47,30,10,Chris Polk right guard for 1 yard (tackle by Barry Church),2.190,1.620
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,DAL 46,30,10,Mark Sanchez pass complete short middle to Jeremy Maclin for 6 yards (tackle by Bruce Carter),1.620,2.920
4,14:29,1,10,DAL 40,30,10,Mark Sanchez right end for 13 yards (tackle by Bruce Carter),2.920,3.780
4,13:50,1,10,DAL 27,30,10,LeSean McCoy up the middle for 9 yards (tackle by Barry Church and J.J. Wilcox),3.780,4.530
4,13:16,2,1,DAL 18,30,10,LeSean McCoy up the middle for -1 yards (tackle by Tyrone Crawford),4.530,3.640
4,12:44,3,2,DAL 19,30,10,LeSean McCoy left tackle for 6 yards (tackle by Barry Church),3.640,4.710
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
4,12:19,1,10,DAL 13,30,10,Chris Polk left tackle for no gain (tackle by Anthony Hitchens),4.710,4.050
4,11:44,2,10,DAL 13,30,10,Chris Polk up the middle for 6 yards (tackle by J.J. Wilcox and Anthony Hitchens),4.050,4.050
4,11:11,2,10,DAL 13,30,10,Timeout #1 by Philadelphia Eagles,4.050,4.330
4,11:09,3,4,DAL 7,30,10,Mark Sanchez pass incomplete short middle intended for Riley Cooper,4.330,2.990
4,11:05,4,4,DAL 7,33,10,Cody Parkey 25 yard field goal good,2.990,3.000
4,11:05,,,PHI 35,33,10,"Cody Parkey kicks off 71 yards, returned by Dwayne Harris for 19 yards (tackle by Bryan Braman)",0.000,0.320
4,10:55,1,10,DAL 13,33,10,Tony Romo pass complete deep left to Terrance Williams for 20 yards (tackle by Cary Williams),-0.320,1.140
4,10:24,1,10,DAL 33,33,10,Tony Romo pass complete short right to DeMarco Murray for 15 yards,1.140,2.130
4,9:56,1,10,DAL 48,33,10,Tony Romo pass incomplete deep right intended for Dez Bryant (defended by Bradley Fletcher),2.130,1.580
4,9:47,2,10,DAL 48,33,10,Tony Romo pass incomplete short left intended for Cole Beasley,1.580,0.890
4,9:43,3,10,DAL 48,33,10,Tony Romo pass complete short left to Cole Beasley for 9 yards (tackle by Brandon Boykin),0.890,0.400
4,9:31,4,1,PHI 43,33,10,DeMarco Murray right end for -6 yards (tackle by Mychal Kendricks),0.400,-2.190
4,9:27,1,10,PHI 49,33,10,LeSean McCoy up the middle for 2 yards (tackle by J.J. Wilcox and Demarcus Lawrence),2.190,1.920
4,8:42,2,8,DAL 49,33,10,LeSean McCoy left end for 2 yards (tackle by Anthony Hitchens),1.920,1.490
4,7:58,3,6,DAL 47,33,10,Mark Sanchez pass complete short right to Jeremy Maclin for 2 yards (tackle by Barry Church),1.490,0.270
4,7:17,4,4,DAL 45,33,10,Donnie Jones punts 41 yards,0.270,0.380
4,7:08,1,10,DAL 4,33,10,Tony Romo pass complete short left to DeMarco Murray for -3 yards (tackle by Connor Barwin),-0.380,-1.000
4,6:38,2,13,DAL 1,33,10,Tony Romo pass incomplete short left intended for Terrance Williams (defended by Cary Williams),-1.000,-1.770
4,6:32,3,13,DAL 1,33,10,Tony Romo pass complete short middle to DeMarco Murray for 10 yards (tackle by Brandon Boykin),-1.770,-2.490
4,5:54,4,3,DAL 11,33,10,"Chris Jones punts 47 yards, returned by Darren Sproles for 10 yards (tackle by James Hanna). Penalty on Nolan Carroll: Offensive Holding, 10 yards",-2.490,-1.730
4,5:39,1,10,PHI 42,33,10,Chris Polk up the middle for 5 yards (tackle by Anthony Hitchens),1.730,1.730
4,5:34,1,10,PHI 42,33,10,Timeout #1 by Dallas Cowboys,1.730,1.860
4,5:34,2,5,PHI 47,33,10,Chris Polk up the middle for -1 yards (tackle by Nick Hayden and C.J. Spillman),1.860,1.860
4,5:28,2,5,PHI 47,33,10,Timeout #2 by Dallas Cowboys,1.860,1.030
4,5:28,3,6,PHI 46,33,10,Chris Polk right tackle for 5 yards (tackle by Anthony Hitchens),1.030,1.030
,,,,,,,"PHI challenged the first down ruling, and the play was upheld.",,
4,5:04,3,6,PHI 46,33,10,Timeout #3 by Dallas Cowboys,1.030,0.000
4,5:04,4,1,DAL 49,33,10,"Donnie Jones punts 49 yards, touchback. Penalty on Dwayne Harris: Unnecessary Roughness, 10 yards",0.000,0.380
4,4:52,1,10,DAL 10,33,10,Tony Romo pass complete short left to Terrance Williams for 18 yards (tackle by Cary Williams),-0.380,0.810
4,4:45,1,10,DAL 28,33,10,Tony Romo pass complete deep right to Dez Bryant for 23 yards (tackle by Malcolm Jenkins),0.810,2.320
4,4:33,1,10,PHI 49,33,10,Tony Romo pass incomplete short left intended for Cole Beasley,2.320,1.780
4,4:27,2,10,PHI 49,33,10,"Tony Romo pass complete short left to Cole Beasley for 9 yards (tackle by Brandon Boykin). Penalty on Malcolm Jenkins: Defensive Holding, 5 yards (no play)",1.780,2.650
4,4:21,1,10,PHI 44,33,10,Tony Romo pass incomplete deep right intended for Devin Street is intercepted by Nate Allen at PHI-8 and returned for 1 yard,2.650,0.380
4,4:13,1,10,PHI 9,33,10,Chris Polk left tackle for 12 yards (tackle by Barry Church),-0.380,0.340
4,3:25,1,10,PHI 21,33,10,Chris Polk up the middle for 3 yards (tackle by Kyle Wilber),0.340,0.210
4,2:42,2,7,PHI 24,33,10,Chris Polk up the middle for 3 yards (tackle by Terrell McClain),0.210,-0.100
4,2:00,3,4,PHI 27,33,10,Josh Huff left tackle for 7 yards (tackle by J.J. Wilcox),-0.100,1.200
4,1:13,1,10,PHI 34,33,10,Mark Sanchez kneels for no gain,1.200,0.660
4,0:28,2,10,PHI 34,33,10,Mark Sanchez kneels for -1 yards,0.660,-0.160
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
