#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:27,CAR 17,2,0:46,3,Interception
2,1,11:25,CAR 5,3,1:28,2,Punt
3,1,7:53,CAR 11,9,4:23,65,Field Goal
4,2,14:02,CAR 27,3,2:05,6,Punt
5,2,10:06,CAR 10,3,1:04,0,Punt
6,2,4:35,CAR 35,6,2:52,14,Punt
7,2,0:13,WAS 44,3,0:13,11,Field Goal
8,3,15:00,CAR 35,3,1:41,9,Punt
9,3,10:43,CAR 20,3,2:00,2,Punt
10,3,6:21,CAR 20,3,2:17,5,Punt
11,3,0:02,CAR 26,15,7:07,74,Touchdown
12,4,7:39,CAR 27,3,1:48,3,Punt
13,4,4:26,CAR 36,7,2:17,35,Downs
14,4,1:40,CAR 29,3,0:45,30,Interception
