Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lance Frazier,DAL,0,0,,0,0,2,21,10.5,0,0
ReShard Lee,DAL,4,90,22.5,0,0,0,0,,0,0
Terrance Copper,DAL,2,37,18.5,0,0,0,0,,0,0
Brett Pierce,DAL,1,13,13.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
T.J. Houshmandzadeh,CIN,0,0,,0,0,2,29,14.5,0,0
Cliff Russell,CIN,2,37,18.5,0,0,0,0,,0,0
