Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,2:01,1,10,NYG 27,0,0,Tiki Barber right guard for 6 yards (tackle by Scott Fujita and Marcus Spears),0.740,1.010
1,1:30,2,4,NYG 33,0,0,Eli Manning pass incomplete intended for Amani Toomer (defended by Terence Newman),1.010,0.300
1,1:21,3,4,NYG 33,0,0,Eli Manning pass complete to Tim Carter for 13 yards (tackle by Jacques Reeves),0.300,1.990
1,0:51,1,10,NYG 46,0,0,Tiki Barber left end for 10 yards (tackle by Roy Williams),1.990,2.650
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DAL 44,0,0,Tiki Barber right end for 5 yards (tackle by Roy Williams),2.650,2.780
2,14:25,2,5,DAL 39,0,0,"Eli Manning pass incomplete. Penalty on Bradie James: Illegal Contact, 5 yards (no play)",2.780,3.310
2,14:18,1,10,DAL 34,0,0,Tiki Barber right guard for 3 yards (tackle by Roy Williams and Jason Ferguson),3.310,3.180
2,13:39,2,7,DAL 31,0,0,Tiki Barber left tackle for 1 yard (tackle by Scott Shanle and DeMarcus Ware),3.180,2.610
2,12:58,3,6,DAL 30,0,0,"Eli Manning pass incomplete intended for Tim Carter. Penalty on Jacques Reeves: Illegal Contact, 5 yards (no play)",2.610,3.910
2,12:48,1,10,DAL 25,0,0,Tiki Barber right guard for 4 yards (tackle by Scott Shanle and Bradie James),3.910,3.900
2,12:13,2,6,DAL 21,0,0,Eli Manning pass complete to Amani Toomer for 8 yards (tackle by Terence Newman),3.900,4.710
2,11:31,1,10,DAL 13,0,0,Tiki Barber up the middle for 3 yards (tackle by Scott Shanle and Marcus Spears),4.710,4.580
2,10:52,2,7,DAL 10,0,0,Eli Manning pass complete to Tiki Barber for 9 yards (tackle by Roy Williams and Bradie James),4.580,6.970
2,10:06,1,1,DAL 1,0,6,"Brandon Jacobs up the middle for 1 yard, touchdown",6.970,7.000
2,,,,DAL 2,0,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,NYG 30,0,7,"Jay Feely kicks off 66 yards, returned by Tyson Thompson for 23 yards (tackle by Derrick Ward)",0.000,0.740
2,9:53,1,10,DAL 27,0,7,Julius Jones left tackle for 2 yards (tackle by Michael Strahan),0.740,0.470
2,9:18,2,8,DAL 29,0,7,Drew Bledsoe pass incomplete intended for Terrance Copper,0.470,-0.230
2,9:09,3,8,DAL 29,0,7,"Drew Bledsoe sacked by Justin Tuck for -7 yards. Drew Bledsoe fumbles (forced by Justin Tuck), recovered by Kenderick Allen at DAL-22 (tackle by Larry Allen)",-0.230,-4.110
2,8:59,1,10,DAL 22,0,7,Tiki Barber right end for -2 yards (tackle by DeMarcus Ware),4.110,3.290
2,8:24,2,12,DAL 24,0,7,Eli Manning pass incomplete intended for Jeremy Shockey,3.290,2.610
2,8:14,,,,0,7,Timeout #1 by New York Giants,0.000,2.610
2,8:14,3,12,DAL 24,0,7,Eli Manning pass incomplete intended for Plaxico Burress is intercepted by Aaron Glenn,2.610,-0.280
2,8:06,1,10,DAL 20,0,7,"Julius Jones left guard for 2 yards (tackle by Nick Greisen). Penalty on Al Johnson: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,7:47,1,20,DAL 10,0,7,Julius Jones left tackle for 2 yards (tackle by Fred Robbins and Kendrick Clancy),-0.760,-1.360
2,7:04,2,18,DAL 12,0,7,Drew Bledsoe pass complete to Julius Jones for 3 yards (tackle by Carlos Emmons),-1.360,-1.860
2,6:13,,,,0,7,Timeout #1 by Dallas Cowboys,0.000,-1.860
2,6:13,3,15,DAL 15,0,7,Drew Bledsoe pass incomplete intended for Terry Glenn (defended by Fred Robbins),-1.860,-2.440
2,6:08,4,15,DAL 15,0,7,"Mat McBriar punts 49 yards, returned by Chad Morton for 2 yards (tackle by Keith Davis)",-2.440,-1.470
2,5:56,1,10,NYG 38,0,7,Eli Manning pass complete to Tim Carter for 35 yards (tackle by Keith Davis),1.470,3.780
2,5:25,1,10,DAL 27,0,7,Eli Manning pass complete to Plaxico Burress for 7 yards (tackle by Aaron Glenn),3.780,4.180
2,4:50,2,3,DAL 20,0,7,Tiki Barber right tackle for 2 yards (tackle by Scott Fujita),4.180,3.840
2,4:16,3,1,DAL 18,0,7,Brandon Jacobs left guard for 1 yard (tackle by Greg Ellis),3.840,4.440
2,3:43,1,10,DAL 17,0,7,Eli Manning pass incomplete intended for Tiki Barber,4.440,3.850
2,3:31,2,10,DAL 17,0,7,Tiki Barber right end for 2 yards (tackle by Keith Davis and Terence Newman),3.850,3.340
2,2:48,3,8,DAL 15,0,7,Eli Manning pass complete to Plaxico Burress for 6 yards (tackle by Aaron Glenn),3.340,2.950
2,2:02,4,2,DAL 9,0,10,Jay Feely 27 yard field goal good,2.950,3.000
2,,,,NYG 30,0,10,"Jay Feely kicks off 56 yards, returned by Tyson Thompson for 13 yards (tackle by James Butler)",0.000,0.740
2,1:53,1,10,DAL 27,0,10,Drew Bledsoe pass incomplete intended for Jason Witten (defended by Michael Strahan),0.740,0.200
2,1:50,2,10,DAL 27,0,10,Julius Jones right guard for 10 yards (tackle by Gibril Wilson),0.200,1.400
2,1:31,1,10,DAL 37,0,10,"Penalty on Michael Strahan: Neutral Zone Infraction, 5 yards (no play)",1.400,2.130
2,1:28,1,5,DAL 42,0,10,Drew Bledsoe pass complete to Julius Jones for 1 yard (tackle by Will Allen),2.130,1.670
2,1:22,2,4,DAL 43,0,10,Julius Jones left tackle for no gain (tackle by Justin Tuck),1.670,0.960
2,0:59,3,4,DAL 43,0,10,Drew Bledsoe pass complete to Keyshawn Johnson for 8 yards (tackle by Antonio Pierce),0.960,2.320
2,0:51,,,,0,10,Timeout #2 by Dallas Cowboys,0.000,2.320
2,0:51,1,10,NYG 49,0,10,Drew Bledsoe pass incomplete intended for Terry Glenn (defended by Corey Webster),2.320,1.780
2,0:47,2,10,NYG 49,0,10,Drew Bledsoe pass incomplete intended for Patrick Crayton,1.780,1.090
2,0:42,3,10,NYG 49,0,10,Drew Bledsoe pass incomplete intended for Patrick Crayton,1.090,0.000
2,0:36,4,10,NYG 49,0,10,"Mat McBriar punts 37 yards, fair catch by Chad Morton",0.000,0.350
2,0:29,1,10,NYG 12,0,10,Tiki Barber left end for 6 yards (tackle by Willie Pile),-0.350,-0.070
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,0,10,"Jay Feely kicks off 63 yards, returned by Tyson Thompson for 10 yards (tackle by David Tyree)",0.000,-0.060
3,14:54,1,10,DAL 17,0,16,"Drew Bledsoe for -5 yards (tackle by Kendrick Clancy). Drew Bledsoe fumbles (forced by Kendrick Clancy), recovered by Antonio Pierce at DAL-12 and returned for 12 yards, touchdown",-0.060,-7.000
3,,,,DAL 2,0,17,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYG 30,0,17,"Jay Feely kicks off 60 yards, returned by Tyson Thompson for 20 yards (tackle by Justin Tuck)",0.000,0.940
3,14:42,1,10,DAL 30,0,17,Julius Jones right guard for 1 yard (tackle by Fred Robbins and Michael Strahan),0.940,0.530
3,14:06,2,9,DAL 31,0,17,Drew Bledsoe pass complete to Terry Glenn for 22 yards,0.530,2.460
3,13:43,1,10,NYG 47,0,17,Drew Bledsoe pass complete to Terry Glenn for 8 yards,2.460,2.990
3,13:09,2,2,NYG 39,0,17,Julius Jones right guard for 6 yards (tackle by Nick Greisen and Antonio Pierce),2.990,3.380
3,12:36,1,10,NYG 33,0,17,Julius Jones for 2 yards (tackle by Nick Greisen and Michael Strahan),3.380,3.110
3,12:00,2,8,NYG 31,0,17,Julius Jones left end for 11 yards (tackle by Brent Alexander),3.110,4.240
3,11:21,1,10,NYG 20,0,17,Julius Jones left guard for no gain (tackle by Michael Strahan),4.240,3.690
3,11:02,2,10,NYG 20,0,17,Julius Jones right guard for 4 yards (tackle by Antonio Pierce and Carlos Emmons),3.690,3.520
3,10:16,3,6,NYG 16,0,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson. Penalty on Rob Petitti: Illegal Use of Hands (Declined),3.520,2.400
3,10:08,4,6,NYG 16,3,17,Billy Cundiff 34 yard field goal good,2.400,3.000
3,,,,DAL 30,3,17,"Billy Cundiff kicks off 56 yards, returned by Chad Morton for 19 yards (tackle by Willie Pile)",0.000,1.140
3,9:57,1,10,NYG 33,3,17,Eli Manning pass incomplete intended for Jim Finn,1.140,0.590
3,9:52,2,10,NYG 33,3,17,Tiki Barber left tackle for -2 yards (tackle by DeMarcus Ware),0.590,-0.360
3,9:19,3,12,NYG 31,3,17,Eli Manning pass incomplete intended for Plaxico Burress,-0.360,-1.310
3,9:08,4,12,NYG 31,3,17,"Jeff Feagles punts 46 yards, fair catch by Terence Newman",-1.310,-0.480
3,9:00,1,10,DAL 23,3,17,Drew Bledsoe pass complete to Julius Jones for 4 yards (tackle by Antonio Pierce and Carlos Emmons),0.480,0.470
3,8:27,2,6,DAL 27,3,17,Julius Jones left guard for 6 yards (tackle by Fred Robbins and Carlos Emmons),0.470,1.140
3,7:48,1,10,DAL 33,3,17,Julius Jones right end for 1 yard (tackle by Nick Greisen),1.140,0.730
3,7:12,2,9,DAL 34,3,17,Drew Bledsoe pass complete to Julius Jones for 25 yards (tackle by Will Allen),0.730,2.850
3,6:34,1,10,NYG 41,3,17,Julius Jones right tackle for 2 yards (tackle by Gibril Wilson),2.850,2.580
3,6:05,2,8,NYG 39,3,17,Drew Bledsoe pass incomplete intended for Jason Witten,2.580,1.880
3,5:59,3,8,NYG 39,3,17,Drew Bledsoe sacked by Michael Strahan for -3 yards,1.880,0.460
3,5:39,4,11,NYG 42,3,17,"Mat McBriar punts 32 yards, fair catch by Chad Morton",0.460,0.380
3,5:29,1,10,NYG 10,3,17,Tiki Barber right end for no gain (tackle by Scott Fujita),-0.380,-0.780
3,4:57,2,10,NYG 10,3,17,Eli Manning pass complete to Jim Finn for 5 yards (tackle by Bradie James),-0.780,-0.840
3,4:14,3,5,NYG 15,3,17,Eli Manning pass incomplete intended for Plaxico Burress is intercepted by Aaron Glenn at NYG-17 and returned for 10 yards,-0.840,-5.600
3,3:57,1,7,NYG 7,9,17,"Drew Bledsoe pass complete to Terry Glenn for 7 yards, touchdown",5.600,7.000
3,,,,NYG 2,10,17,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,10,17,"Billy Cundiff kicks off 56 yards, returned by Chad Morton for 25 yards (tackle by Quinton Caver)",0.000,1.530
3,3:43,1,10,NYG 39,10,17,Eli Manning pass incomplete intended for Tim Carter,1.530,0.990
3,3:34,2,10,NYG 39,10,17,Tiki Barber up the middle for 4 yards (tackle by Chris Canty and Bradie James),0.990,0.830
3,2:57,3,6,NYG 43,10,17,Eli Manning pass incomplete intended for Plaxico Burress. Penalty on Plaxico Burress: Offensive Pass Interfere (Declined),0.830,-0.520
3,2:49,4,6,NYG 43,10,17,"Jeff Feagles punts 43 yards, returned by Terence Newman for 26 yards (tackle by Jeff Feagles)",-0.520,-1.600
3,2:31,1,10,DAL 40,10,17,Drew Bledsoe pass complete to Keyshawn Johnson for 8 yards (tackle by Carlos Emmons),1.600,2.130
3,2:09,2,2,DAL 48,10,17,Julius Jones up the middle for 1 yard (tackle by Fred Robbins),2.130,1.550
3,1:36,3,1,DAL 49,10,17,Marion Barber left guard for 6 yards (tackle by Brent Alexander),1.550,2.590
3,1:00,1,10,NYG 45,10,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson,2.590,2.040
3,0:52,2,10,NYG 45,10,17,Drew Bledsoe sacked by Michael Strahan for -5 yards,2.040,0.700
3,0:19,3,15,NYG 50,10,17,Drew Bledsoe pass incomplete intended for Terry Glenn is intercepted by James Butler at NYG-7,0.700,0.380
3,0:04,1,10,NYG 7,10,17,Tiki Barber left guard for 3 yards (tackle by Chris Canty),-0.380,-0.560
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NYG 10,10,17,Eli Manning pass incomplete intended for Jeremy Shockey,-0.560,-1.070
4,14:55,3,7,NYG 10,10,17,Eli Manning pass complete to Jeremy Shockey for 13 yards (tackle by Aaron Glenn),-1.070,0.480
4,14:21,1,10,NYG 23,10,17,Tiki Barber right tackle for 2 yards (tackle by Marcus Spears),0.480,0.200
4,13:50,2,8,NYG 25,10,17,"Eli Manning pass incomplete intended for Plaxico Burress is intercepted by Keith Davis at NYG-43 and returned for 3 yards. Penalty on Aaron Glenn: Defensive Pass Interfere, 15 yards (no play)",0.200,1.600
4,13:39,1,10,NYG 40,10,17,Tiki Barber right guard for 27 yards (tackle by Aaron Glenn),1.600,3.380
4,13:16,1,10,DAL 33,10,17,Derrick Ward left end for 4 yards (tackle by Jason Ferguson),3.380,3.380
4,12:38,2,6,DAL 29,10,17,Eli Manning pass incomplete intended for Jeremy Shockey,3.380,2.680
4,12:28,3,6,DAL 29,10,17,Eli Manning pass incomplete intended for Amani Toomer,2.680,1.520
4,12:24,,,,10,17,Timeout #1 by New York Giants,0.000,1.520
4,12:24,4,6,DAL 29,10,17,Eli Manning pass incomplete intended for Jeremy Shockey (defended by Scott Shanle),1.520,-0.870
4,12:18,1,10,DAL 29,10,17,Julius Jones right tackle for 7 yards (tackle by Brent Alexander and Kenderick Allen),0.870,1.270
4,11:47,2,3,DAL 36,10,17,Julius Jones left end for 2 yards (tackle by Osi Umenyiora),1.270,0.830
4,11:04,3,1,DAL 38,10,17,Drew Bledsoe pass incomplete intended for Terry Glenn,0.830,-0.850
4,10:51,4,1,DAL 38,10,17,Mat McBriar punts 27 yards,-0.850,-1.270
4,10:39,1,10,NYG 35,10,17,Tiki Barber right end for 4 yards (tackle by Scott Fujita and Scott Shanle),1.270,1.260
4,10:08,2,6,NYG 39,10,17,Eli Manning pass complete to Plaxico Burress for 16 yards (tackle by Aaron Glenn),1.260,2.590
4,9:25,1,10,DAL 45,10,17,Tiki Barber right tackle for 11 yards (tackle by Roy Williams),2.590,3.310
4,8:44,1,10,DAL 34,10,17,Tiki Barber left tackle for 1 yard (tackle by DeMarcus Ware),3.310,2.910
4,8:08,2,9,DAL 33,10,17,Eli Manning pass incomplete intended for Amani Toomer,2.910,2.210
4,8:01,3,9,DAL 33,10,17,Eli Manning pass complete to Jim Finn for 15 yards (tackle by Keith Davis),2.210,4.370
4,7:23,1,10,DAL 18,10,17,Tiki Barber right guard for 2 yards (tackle by Jason Ferguson and DeMarcus Ware),4.370,4.090
4,6:49,2,8,DAL 16,10,17,Eli Manning sacked by Jason Ferguson for -2 yards,4.090,3.050
4,6:08,3,10,DAL 18,10,17,Tiki Barber up the middle for 3 yards (tackle by Greg Ellis),3.050,2.440
4,5:23,4,7,DAL 15,10,17,Jay Feely 33 yard field goal no good,2.440,-0.480
4,5:18,1,10,DAL 23,10,17,"Penalty on Torrin Tucker: False Start, 5 yards (no play)",0.480,0.000
4,5:18,1,15,DAL 18,10,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson (defended by Nick Greisen),0.000,-0.840
4,5:12,2,15,DAL 18,10,17,Drew Bledsoe pass complete to Julius Jones for 8 yards (tackle by Will Allen),-0.840,-0.360
4,4:34,3,7,DAL 26,10,17,Drew Bledsoe pass incomplete intended for Jason Witten,-0.360,-1.630
4,4:25,4,7,DAL 26,10,17,Mat McBriar punts 52 yards,-1.630,-0.410
4,4:14,1,10,NYG 22,10,17,Tiki Barber right tackle for 3 yards (tackle by Scott Fujita and Jason Ferguson),0.410,0.270
4,3:41,2,7,NYG 25,10,17,"Penalty on Luke Petitgout: False Start, 5 yards (no play)",0.270,-0.400
4,3:30,2,12,NYG 20,10,17,Tiki Barber left tackle for 9 yards (tackle by Scott Fujita and Keith Davis),-0.400,0.100
4,2:58,3,3,NYG 29,10,17,Eli Manning pass incomplete intended for Tim Carter,0.100,-1.440
4,2:45,4,3,NYG 29,10,17,"Jeff Feagles punts 38 yards, fair catch by Terence Newman",-1.440,-1.140
4,2:38,1,10,DAL 33,10,17,Drew Bledsoe pass incomplete intended for Patrick Crayton (defended by Antonio Pierce),1.140,0.590
4,2:32,2,10,DAL 33,10,17,Drew Bledsoe pass complete to Julius Jones for -1 yards (tackle by Kenderick Allen),0.590,-0.230
4,2:02,3,11,DAL 32,10,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson is intercepted by Brent Alexander at NYG-30 and returned for 15 yards,-0.230,-1.930
4,1:47,1,10,NYG 45,10,17,Tiki Barber left guard for 2 yards (tackle by Chris Canty and DeMarcus Ware),1.930,1.650
4,1:43,,,,10,17,Timeout #1 by Dallas Cowboys,0.000,1.650
4,1:43,2,8,NYG 47,10,17,Tiki Barber up the middle for no gain (tackle by Bradie James),1.650,0.960
4,1:38,,,,10,17,Timeout #2 by Dallas Cowboys,0.000,0.960
4,1:38,3,8,NYG 47,10,17,Eli Manning pass incomplete intended for Plaxico Burress,0.960,-0.260
4,1:33,4,8,NYG 47,10,17,Jeff Feagles punts 49 yards,-0.260,0.380
4,1:22,1,10,DAL 4,10,17,Drew Bledsoe pass incomplete intended for Terry Glenn,-0.380,-0.780
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:13,2,10,DAL 4,10,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson,-0.780,-1.420
4,1:08,3,10,DAL 4,10,17,Drew Bledsoe pass complete to Julius Jones for 14 yards (tackle by Antonio Pierce),-1.420,0.040
4,0:51,1,10,DAL 18,10,17,Drew Bledsoe spiked the ball,0.040,-0.490
4,0:50,2,10,DAL 18,10,17,Drew Bledsoe up the middle for 4 yards (tackle by Kenderick Allen),-0.490,-0.660
4,0:40,,,,10,17,Timeout #3 by Dallas Cowboys,0.000,-0.660
4,0:40,3,6,DAL 22,10,17,Drew Bledsoe pass complete to Julius Jones for 8 yards (tackle by Gibril Wilson),-0.660,0.940
4,0:24,1,10,DAL 30,10,17,Drew Bledsoe spiked the ball,0.940,0.390
4,0:23,2,10,DAL 30,10,17,Drew Bledsoe pass incomplete intended for Jason Witten,0.390,-0.300
4,0:16,3,10,DAL 30,10,17,Drew Bledsoe pass incomplete intended for Keyshawn Johnson (defended by Curtis DeLoatch),-0.300,-1.370
4,0:10,4,10,DAL 30,10,17,Drew Bledsoe pass complete to Julius Jones for 26 yards (tackle by Antonio Pierce and Brent Alexander),-1.370,2.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
