#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:57,DAL 2,10,5:41,50,Punt
2,1,4:13,DAL 31,3,2:12,-4,Punt
3,2,10:00,DAL 27,3,1:01,-5,Fumble
4,2,8:06,DAL 20,3,2:10,-5,Punt
5,2,1:58,DAL 27,8,1:29,24,Punt
6,3,15:00,DAL 17,1,0:12,-5,Fumble
7,3,14:48,DAL 30,10,4:45,54,Field Goal
8,3,9:00,DAL 23,7,3:31,35,Punt
9,3,3:57,NYG 7,1,0:05,7,Touchdown
10,3,2:31,DAL 40,6,2:27,10,Interception
11,4,12:18,DAL 29,3,1:39,9,Punt
12,4,5:18,DAL 23,3,1:04,3,Punt
13,4,2:38,DAL 33,3,0:51,-1,Interception
14,4,1:22,DAL 4,10,1:22,52,End of Game
