Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,1:23,2,8,BUF 18,3,7,Matt Forte middle for 6 yards (tackle by Leger Douzable and Aaron Williams),3.960,4.340
1,0:42,3,2,BUF 12,3,7,Ryan Fitzpatrick pass complete short left to Bilal Powell for 1 yard (tackle by Preston Brown and Zach Brown),4.340,2.850
1,0:04,4,1,BUF 11,6,7,Nick Folk 29 yard field goal good,2.850,3.000
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,NYJ 35,6,7,"Nick Folk kicks off 61 yards, returned by Brandon Tate for 22 yards (tackle by Antonio Allen)",0.000,0.670
2,14:52,1,10,BUF 26,6,7,Tyrod Taylor pass incomplete short middle intended for Robert Woods,0.670,0.130
2,14:47,2,10,BUF 26,6,7,LeSean McCoy left end for 1 yard (tackle by Marcus Gilchrist),0.130,-0.430
2,14:07,3,9,BUF 27,6,7,Tyrod Taylor pass complete short right to Charles Clay for 6 yards (tackle by Darrelle Revis),-0.430,-1.180
2,13:32,4,3,BUF 33,6,7,Colton Schmidt punts 33 yards,-1.180,-1.200
2,13:22,1,10,NYJ 34,6,7,Ryan Fitzpatrick pass complete deep right to Brandon Marshall for 37 yards (tackle by Ronald Darby),1.200,3.640
2,13:01,1,10,BUF 29,6,7,Ryan Fitzpatrick pass incomplete short left intended for Jalin Marshall,3.640,3.100
2,12:58,2,10,BUF 29,6,7,Ryan Fitzpatrick left end for 6 yards (tackle by Nickell Robey-Coleman),3.100,3.200
2,12:13,3,4,BUF 23,6,7,"Ryan Fitzpatrick pass complete short middle to Brandon Marshall for 15 yards (tackle by Stephon Gilmore). Penalty on Stephon Gilmore: Face Mask (15 Yards), 4 yards",3.200,6.280
2,11:53,1,4,BUF 4,6,7,Matt Forte middle for 3 yards (tackle by Corey Graham and Preston Brown),6.280,5.910
2,11:13,2,1,BUF 1,12,7,"Matt Forte middle for 1 yard, touchdown",5.910,7.000
2,11:13,,,BUF 1,13,7,Nick Folk kicks extra point good,0.000,0.000
2,11:13,,,NYJ 35,13,7,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
2,11:07,1,10,BUF 25,13,7,LeSean McCoy right tackle for 1 yard (tackle by Darrelle Revis),0.610,0.200
2,10:33,2,9,BUF 26,13,7,Tyrod Taylor right end for 15 yards (tackle by Calvin Pryor),0.200,1.660
2,10:05,1,10,BUF 41,13,7,LeSean McCoy middle for 10 yards (tackle by Marcus Gilchrist and Calvin Pryor),1.660,2.320
2,9:29,1,10,NYJ 49,13,7,Tyrod Taylor pass incomplete short left intended for Marquise Goodwin,2.320,1.780
2,9:25,2,10,NYJ 49,13,7,"Tyrod Taylor sacked by Darron Lee and Muhammad Wilkerson for -2 yards. Penalty on John Miller: Offensive Holding, 10 yards (no play)",1.780,0.430
2,8:59,2,20,BUF 41,13,7,Tyrod Taylor pass incomplete deep right intended for Marquise Goodwin,0.430,-0.230
2,8:51,3,20,BUF 41,13,7,"Tyrod Taylor pass complete short middle to Mike Gillislee for 19 yards (tackle by Darrelle Revis and Julian Stanford). Penalty on Nick O'Leary: Offensive Holding, 10 yards (no play)",-0.230,-1.550
2,8:23,3,30,BUF 31,13,7,LeSean McCoy right tackle for 6 yards (tackle by Jarvis Jenkins and Lorenzo Mauldin),-1.550,-0.910
2,7:54,4,24,BUF 37,13,7,"Colton Schmidt punts 40 yards, out of bounds",-0.910,-0.480
2,7:47,1,10,NYJ 23,13,7,Ryan Fitzpatrick pass complete deep middle to Quincy Enunwa for 21 yards (tackle by Duke Williams),0.480,1.860
2,7:09,1,10,NYJ 44,13,7,Matt Forte left tackle for 3 yards (tackle by Adolphus Washington and Preston Brown),1.860,1.720
2,6:53,2,7,NYJ 47,13,7,Ryan Fitzpatrick pass complete short middle to Quincy Enunwa for 14 yards (tackle by Corey Graham),1.720,2.980
2,6:07,1,10,BUF 39,13,7,Ryan Fitzpatrick pass complete deep left to Brandon Marshall for 21 yards (tackle by Stephon Gilmore),2.980,4.370
2,5:31,1,10,BUF 18,13,7,"Penalty on Wesley Johnson: False Start, 5 yards (no play)",4.370,4.040
2,5:06,1,15,BUF 23,13,7,Matt Forte middle for no gain (tackle by Kyle Williams and Zach Brown),4.040,3.150
2,4:27,2,15,BUF 23,13,7,Ryan Fitzpatrick pass complete deep right to Eric Decker for 18 yards (tackle by Aaron Williams),3.150,6.060
2,3:57,1,5,BUF 5,19,7,"Ryan Fitzpatrick pass complete short middle to Eric Decker for 5 yards, touchdown",6.060,7.000
2,3:57,,,BUF 5,20,7,Nick Folk kicks extra point good,0.000,0.000
2,3:57,,,NYJ 35,20,7,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
2,3:53,1,10,BUF 25,20,7,Tyrod Taylor pass complete short left to Sammy Watkins for 9 yards (tackle by Buster Skrine),0.610,1.280
2,3:29,2,1,BUF 34,20,7,LeSean McCoy right guard for 6 yards (tackle by Sheldon Richardson and Calvin Pryor),1.280,1.600
2,2:56,1,10,BUF 40,20,7,Tyrod Taylor pass complete short left to Charles Clay for 4 yards (tackle by David Harris),1.600,1.590
2,2:18,2,6,BUF 44,20,7,LeSean McCoy right guard for 4 yards (tackle by Muhammad Wilkerson),1.590,1.420
2,2:00,3,2,BUF 48,20,7,Tyrod Taylor pass complete short right to Sammy Watkins for 11 yards (tackle by Calvin Pryor),1.420,2.850
2,1:28,1,10,NYJ 41,20,7,Tyrod Taylor pass complete short right to Charles Clay for 8 yards,2.850,3.390
2,1:23,2,2,NYJ 33,20,7,Tyrod Taylor pass incomplete short right intended for Marquise Goodwin,3.390,2.680
2,1:19,3,2,NYJ 33,20,7,LeSean McCoy middle for 1 yard (tackle by Jarvis Jenkins and David Harris),2.680,1.310
2,0:41,4,1,NYJ 32,20,7,EJ Manuel middle for 2 yards (tackle by Jarvis Jenkins),1.310,1.310
2,0:36,4,1,NYJ 32,20,7,Timeout #2 by Buffalo Bills,1.310,3.580
2,0:36,1,10,NYJ 30,20,7,Tyrod Taylor pass complete short left to LeSean McCoy for 9 yards (tackle by Darron Lee and Marcus Williams),3.580,4.250
2,0:16,2,1,NYJ 21,20,7,Tyrod Taylor spiked the ball,4.250,3.530
2,0:15,3,1,NYJ 21,20,7,Tyrod Taylor pass incomplete short middle intended for LeSean McCoy,3.530,2.210
2,0:10,4,1,NYJ 21,20,10,Dan Carpenter 39 yard field goal good,2.210,3.000
2,0:10,,,BUF 35,20,10,"Dan Carpenter kicks off 64 yards, returned by Jalin Marshall for 9 yards (tackle by Ramon Humber)",0.000,0.380
2,0:02,1,10,NYJ 10,20,10,Ryan Fitzpatrick kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,20,10,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,BUF 25,20,10,Tyrod Taylor pass complete short left to LeSean McCoy for 4 yards (tackle by David Harris),0.610,0.600
3,14:28,2,6,BUF 29,20,10,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins,0.600,-0.100
3,14:22,3,6,BUF 29,20,16,"Tyrod Taylor pass complete deep right to Greg Salas for 71 yards, touchdown",-0.100,7.000
3,14:22,,,NYJ 29,20,17,Dan Carpenter kicks extra point good,0.000,0.000
3,14:22,,,BUF 35,20,17,"Dan Carpenter kicks off 64 yards, returned by Jalin Marshall for 19 yards (tackle by Robert Blanton)",0.000,-0.280
3,14:03,1,10,NYJ 20,20,17,Matt Forte left guard for 1 yard (tackle by Zach Brown),0.280,-0.130
3,13:22,2,9,NYJ 21,20,17,Matt Forte left tackle for 8 yards (tackle by Preston Brown and Leger Douzable),-0.130,0.230
3,12:42,3,1,NYJ 29,20,17,Bilal Powell left end for 2 yards (tackle by Nickell Robey-Coleman),0.230,1.000
3,12:07,1,10,NYJ 31,20,17,Matt Forte left guard for 2 yards (tackle by Corey Graham and Aaron Williams),1.000,0.730
3,11:28,2,8,NYJ 33,20,23,"Ryan Fitzpatrick pass complete short right to Jalin Marshall for 2 yards (tackle by Preston Brown). Jalin Marshall fumbles (forced by Preston Brown), recovered by Nickell Robey-Coleman at NYJ-36 and returned for 36 yards, touchdown",0.730,-7.000
3,11:15,,,NYJ 33,20,24,Dan Carpenter kicks extra point good,0.000,0.000
3,11:15,,,BUF 35,20,24,"Dan Carpenter kicks off 53 yards, returned by Julian Howsare for 15 yards (tackle by Jonathan Meeks)",0.000,-0.740
3,11:10,1,10,NYJ 27,20,24,"Ryan Fitzpatrick pass complete deep middle to Eric Decker for 53 yards (tackle by Ronald Darby). Penalty on Ryan Clady: Offensive Holding, 10 yards, Penalty on Eric Decker: Taunting (Declined) (no play)",0.740,-0.170
3,10:37,1,20,NYJ 17,20,24,Ryan Fitzpatrick pass complete short middle to Brandon Marshall for 11 yards (tackle by Nickell Robey-Coleman),-0.170,0.330
3,9:54,2,9,NYJ 28,20,24,Ryan Fitzpatrick pass incomplete deep right intended for Eric Decker (defended by Ronald Darby),0.330,-0.360
3,9:48,3,9,NYJ 28,20,24,Ryan Fitzpatrick pass incomplete deep right intended for Brandon Marshall,-0.360,-1.500
3,9:42,4,9,NYJ 28,20,24,"Lac Edwards punts 47 yards, returned by Brandon Tate for 8 yards (tackle by Julian Howsare)",-1.500,-1.140
3,9:33,1,10,BUF 33,20,24,LeSean McCoy middle for 6 yards (tackle by Leonard Williams),1.140,1.400
3,8:58,2,4,BUF 39,20,24,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins (defended by Marcus Williams),1.400,0.700
3,8:52,3,4,BUF 39,20,24,Tyrod Taylor pass incomplete short right intended for Charles Clay,0.700,-0.780
3,8:47,4,4,BUF 39,20,24,"Colton Schmidt punts 45 yards, fair catch by Jalin Marshall",-0.780,0.140
3,8:39,1,10,NYJ 16,20,24,Matt Forte middle for -2 yards (tackle by Zach Brown and Preston Brown),-0.140,-0.890
3,8:00,2,12,NYJ 14,20,24,Matt Forte left guard for 10 yards (tackle by Preston Brown),-0.890,-0.320
3,7:20,3,2,NYJ 24,20,24,Ryan Fitzpatrick pass complete short right to Brandon Marshall for 3 yards (tackle by Ronald Darby and Jerry Hughes),-0.320,0.740
3,6:38,1,10,NYJ 27,20,24,Ryan Fitzpatrick pass complete short right to Brandon Marshall for 14 yards (tackle by Ronald Darby),0.740,1.660
3,5:54,1,10,NYJ 41,20,24,Ryan Fitzpatrick pass incomplete short right intended for Brandon Marshall,1.660,1.120
3,5:49,2,10,NYJ 41,20,24,Matt Forte middle for 11 yards (tackle by Corey Graham),1.120,2.390
3,5:07,1,10,BUF 48,20,24,Ryan Fitzpatrick pass complete short left to Quincy Enunwa for 2 yards (tackle by Nickell Robey-Coleman),2.390,2.120
3,4:40,2,8,BUF 46,20,24,Ryan Fitzpatrick pass incomplete short right intended for Eric Decker (defended by Ronald Darby),2.120,1.420
3,4:36,3,8,BUF 46,20,24,Ryan Fitzpatrick pass complete short middle to Eric Decker for 17 yards (tackle by Kevon Seymour and Aaron Williams),1.420,3.640
3,3:59,1,10,BUF 29,20,24,Ryan Fitzpatrick pass complete short left to Matt Forte for 6 yards (tackle by Stephon Gilmore),3.640,3.910
3,3:19,2,4,BUF 23,20,24,Ryan Fitzpatrick pass complete deep middle to Jalin Marshall for 16 yards (tackle by Aaron Williams),3.910,5.600
3,2:38,1,7,BUF 7,20,24,"Penalty on BUF: Defensive 12 On-field, 4 yards (no play)",5.600,6.510
3,2:17,1,3,BUF 3,26,24,"Matt Forte middle for 3 yards, touchdown",6.510,7.000
3,2:17,,,BUF 3,27,24,Nick Folk kicks extra point good,0.000,0.000
3,2:17,,,NYJ 35,27,24,"Nick Folk kicks off 63 yards, returned by Brandon Tate for 45 yards (tackle by Juston Burris)",0.000,-2.060
3,2:04,1,10,BUF 47,27,24,LeSean McCoy left end for -3 yards (tackle by David Harris),2.060,1.110
3,1:37,2,13,BUF 44,27,24,"Tyrod Taylor sacked by Darron Lee and Muhammad Wilkerson for -1 yards. Penalty on Marcus Williams: Illegal Contact, 5 yards (no play)",1.110,2.190
3,1:11,1,10,BUF 49,27,24,LeSean McCoy right guard for -1 yards (tackle by Muhammad Wilkerson),2.190,1.510
3,0:34,2,11,BUF 48,27,24,EJ Manuel pass complete short left to Marquise Goodwin for 10 yards (tackle by Marcus Williams),1.510,2.150
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,NYJ 42,27,24,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins is intercepted by Marcus Williams at NYJ-13,2.150,0.320
4,14:52,1,10,NYJ 13,27,24,Matt Forte right guard for 1 yard (tackle by Zach Brown),-0.320,-0.680
4,14:09,2,9,NYJ 14,27,24,Ryan Fitzpatrick pass incomplete deep right intended for Brandon Marshall (defended by Ronald Darby),-0.680,-1.300
4,14:03,3,9,NYJ 14,27,24,Ryan Fitzpatrick pass complete deep left to Jalin Marshall for 27 yards (tackle by Stephon Gilmore and Zach Brown),-1.300,1.660
4,13:16,1,10,NYJ 41,27,24,Ryan Fitzpatrick pass complete deep right to Eric Decker for 35 yards (tackle by Ronald Darby),1.660,3.970
4,12:34,1,10,BUF 24,27,24,Matt Forte right guard for 1 yard (tackle by Kyle Williams),3.970,3.570
4,11:53,2,9,BUF 23,27,24,Ryan Fitzpatrick pass complete short right to Matt Forte for 3 yards (tackle by Zach Brown),3.570,3.270
4,11:23,3,6,BUF 20,27,24,Ryan Fitzpatrick middle for 2 yards (tackle by Preston Brown and Leger Douzable),3.270,2.320
4,10:40,4,4,BUF 18,30,24,Nick Folk 36 yard field goal good,2.320,3.000
4,10:40,,,NYJ 35,30,24,"Nick Folk kicks off 66 yards, returned by Brandon Tate for 23 yards (tackle by Lawrence Thomas)",0.000,-0.410
4,10:34,1,10,BUF 22,30,24,LeSean McCoy middle for 24 yards (tackle by Marcus Gilchrist),0.410,1.990
4,9:53,1,10,BUF 46,30,24,LeSean McCoy left end for 6 yards (tackle by Leonard Williams),1.990,2.260
4,9:10,2,4,NYJ 48,30,24,LeSean McCoy right guard for -2 yards (tackle by Darron Lee),2.260,1.290
4,8:29,3,6,,30,24,"Penalty on Lorenzo Mauldin: Neutral Zone Infraction, 5 yards (no play)",1.290,1.950
4,8:09,3,1,NYJ 45,30,24,"EJ Manuel middle for no gain (tackle by Leonard Williams). EJ Manuel fumbles (forced by Leonard Williams), recovered by EJ Manuel at NYJ-45",1.950,1.950
4,7:11,3,1,NYJ 45,30,24,Timeout #1 by Buffalo Bills,1.950,0.270
4,7:11,4,1,NYJ 45,30,24,LeSean McCoy left guard for no gain (tackle by Sheldon Richardson and Darron Lee),0.270,-1.860
4,7:03,1,10,NYJ 44,30,24,Matt Forte right guard for 4 yards (tackle by Zach Brown and Preston Brown),1.860,1.860
4,6:19,2,6,NYJ 48,30,24,Ryan Fitzpatrick pass complete deep middle to Eric Decker for 27 yards (tackle by Nickell Robey-Coleman),1.860,3.910
4,5:35,1,10,BUF 25,30,24,Matt Forte left guard for 7 yards (tackle by Kyle Williams and Preston Brown),3.910,4.370
4,4:52,2,3,BUF 18,30,24,Matt Forte middle for 6 yards (tackle by Corbin Bryant and Jerel Worthy),4.370,4.780
4,4:07,1,10,BUF 12,36,24,"Matt Forte left guard for 12 yards, touchdown",4.780,7.000
4,4:07,,,BUF 12,37,24,Nick Folk kicks extra point good,0.000,0.000
4,4:07,,,NYJ 35,37,24,"Nick Folk kicks off 53 yards, returned by Brandon Tate for 13 yards (tackle by Josh Martin)",0.000,-0.610
4,3:57,1,10,BUF 25,37,24,Tyrod Taylor pass complete short middle to LeSean McCoy for 10 yards (tackle by Sheldon Richardson),0.610,1.270
4,3:29,1,10,BUF 35,37,24,Tyrod Taylor pass incomplete short right intended for Charles Clay,1.270,0.720
4,3:25,2,10,BUF 35,37,24,Tyrod Taylor pass complete short left to Greg Salas for 11 yards (tackle by Marcus Williams),0.720,1.990
4,3:00,1,10,BUF 46,37,24,Tyrod Taylor pass complete short left to LeSean McCoy for 8 yards (tackle by Darron Lee),1.990,2.530
4,2:54,2,2,NYJ 46,37,24,Tyrod Taylor pass complete short right to Greg Salas for 4 yards (tackle by Darron Lee),2.530,2.790
4,2:23,1,10,NYJ 42,37,24,Tyrod Taylor pass complete short left to Greg Salas for 3 yards (tackle by Marcus Williams),2.790,2.650
4,2:00,2,7,NYJ 39,37,24,Tyrod Taylor middle for 10 yards (tackle by Darrelle Revis),2.650,3.640
4,1:35,1,10,NYJ 29,37,24,Tyrod Taylor pass complete short right to Charles Clay for 11 yards (tackle by Marcus Gilchrist),3.640,4.370
4,1:29,1,10,NYJ 18,37,24,Tyrod Taylor pass incomplete deep left intended for Greg Salas (defended by Buster Skrine),4.370,3.800
4,1:22,2,10,NYJ 18,37,30,"Tyrod Taylor pass complete short right to Mike Gillislee for 18 yards, touchdown",3.800,7.000
4,1:22,,,NYJ 18,37,31,Dan Carpenter kicks extra point good,0.000,0.000
4,1:22,,,BUF 35,37,31,"Dan Carpenter kicks onside 17 yards, recovered by Brandon Marshall and returned for -3 yards",0.000,-1.930
4,1:15,1,10,NYJ 45,37,31,Matt Forte left tackle for 2 yards (tackle by Zach Brown),1.930,1.930
4,1:10,1,10,NYJ 45,37,31,Timeout #2 by Buffalo Bills,1.930,1.650
4,1:10,2,8,NYJ 47,37,31,Matt Forte right tackle for 3 yards (tackle by Zach Brown and Ronald Darby),1.650,1.650
4,1:03,2,8,NYJ 47,37,31,Timeout #3 by Buffalo Bills,1.650,1.360
4,1:03,3,5,,37,31,Matt Forte left tackle for no gain (tackle by Lorenzo Alexander),1.360,1.360
4,0:18,3,5,,37,31,Timeout #1 by New York Jets,1.360,-0.060
4,0:18,4,5,,37,31,"Lac Edwards punts 35 yards, fair catch by Brandon Tate",-0.060,0.220
4,0:10,1,10,BUF 15,37,31,"Tyrod Taylor pass complete short left to Robert Woods for 10 yards, lateral to Marquise Goodwin for 18 yards (tackle by David Harris)",-0.220,0.610
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
