Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Bradley Sowell,T,66,100%,0,0%,5,15%
Paul Fanaika,G,66,100%,0,0%,5,15%
Eric Winston,T,66,100%,0,0%,5,15%
Lyle Sendlein,C,66,100%,0,0%,0,0%
Daryn Colledge,G,66,100%,0,0%,0,0%
Larry Fitzgerald,WR,63,95%,0,0%,0,0%
Carson Palmer,QB,63,95%,0,0%,0,0%
Jim Dray,TE,55,83%,0,0%,10,30%
Rob Housler,TE,44,67%,0,0%,1,3%
Andre Roberts,WR,44,67%,0,0%,0,0%
Andre Ellington,RB,31,47%,0,0%,0,0%
Rashard Mendenhall,RB,26,39%,0,0%,0,0%
Jake Ballard,TE,22,33%,0,0%,7,21%
Jaron Brown,WR,20,30%,0,0%,17,52%
Michael Floyd,WR,12,18%,0,0%,0,0%
Stepfan Taylor,RB,7,11%,0,0%,7,21%
Alfonso Smith,RB,4,6%,0,0%,16,48%
Patrick Peterson,CB,3,5%,68,100%,12,36%
Teddy Williams,WR,1,2%,0,0%,20,61%
Bobby Massie,T,1,2%,0,0%,0,0%
Yeremiah Bell,SS,0,0%,68,100%,11,33%
Karlos Dansby,LB,0,0%,68,100%,6,18%
Daryl Washington,LB,0,0%,68,100%,5,15%
Jerraud Powers,CB,0,0%,67,99%,10,30%
Tyrann Mathieu,FS,0,0%,67,99%,6,18%
Calais Campbell,DE,0,0%,66,97%,11,33%
John Abraham,LB,0,0%,59,87%,4,12%
Darnell Dockett,DT,0,0%,58,85%,6,18%
Matt Shaughnessy,LB,0,0%,43,63%,8,24%
Rashad Johnson,FS,0,0%,36,53%,12,36%
Marcus Benard,LB,0,0%,24,35%,20,61%
Alameda Ta'amu,NT,0,0%,17,25%,2,6%
Dan Williams,NT,0,0%,16,24%,3,9%
Frostee Rucker,DT,0,0%,13,19%,11,33%
Javier Arenas,CB,0,0%,10,15%,18,55%
Justin Bethel,CB,0,0%,0,0%,24,73%
Kevin Minter,LB,0,0%,0,0%,22,67%
Tony Jefferson,SS,0,0%,0,0%,17,52%
Antoine Cason,CB,0,0%,0,0%,12,36%
Jay Feely,K,0,0%,0,0%,11,33%
Mike Leach,LS,0,0%,0,0%,10,30%
Dave Zastudil,P,0,0%,0,0%,10,30%
Mike Gibson,C,0,0%,0,0%,9,27%
Nate Potter,T,0,0%,0,0%,5,15%
Jasper Brinkley,LB,0,0%,0,0%,5,15%
