Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
1,6:55,4,24,NOR 21,7,3,Toby Gowin punts 50 yards,-1.960,-0.870
1,6:43,1,10,MIN 29,7,3,Daunte Culpepper pass incomplete intended for Byron Chamberlain,0.870,0.330
1,6:38,2,10,MIN 29,7,3,Daunte Culpepper pass complete to Randy Moss for 1 yard (tackle by Fred Thomas and Darrin Smith),0.330,-0.230
1,5:56,3,9,MIN 30,7,3,Daunte Culpepper pass complete to Randy Moss for 16 yards (tackle by Sammy Knight),-0.230,1.990
1,5:13,1,10,MIN 46,7,3,Michael Bennett left end for -1 yards (tackle by Charlie Clemons),1.990,1.320
1,4:33,2,11,MIN 45,7,3,Daunte Culpepper pass incomplete intended for Kelly Campbell,1.320,0.630
1,4:28,3,11,MIN 45,7,3,Daunte Culpepper pass complete to Byron Chamberlain for 17 yards (tackle by Jay Bellamy),0.630,3.050
1,3:45,1,10,NOR 38,7,3,Michael Bennett right tackle for -2 yards (tackle by Darrin Smith),3.050,2.240
1,3:08,2,12,NOR 40,7,3,Daunte Culpepper pass complete to Michael Bennett for 5 yards (tackle by Sedrick Hodge),2.240,2.210
1,2:27,3,7,NOR 35,7,3,Daunte Culpepper pass complete to Kelly Campbell for 32 yards (tackle by Ken Irvin),2.210,6.510
1,1:48,1,3,NOR 3,7,3,Michael Bennett left end for -3 yards (tackle by Willie Whitehead and Darrin Smith),6.510,4.950
1,1:07,2,6,NOR 6,13,3,"Daunte Culpepper left end for 6 yards, touchdown",4.950,7.000
1,1:07,,,NOR 6,14,3,Gary Anderson kicks extra point good,0.000,0.000
1,1:07,,,MIN 30,14,9,"Hayden Epstein kicks off 67 yards, returned by Michael Lewis for 97 yards, touchdown",0.000,7.000
1,1:01,,,MIN 6,14,10,John Carney kicks extra point good,0.000,0.000
1,1:01,,,NOR 30,14,10,"Toby Gowin kicks off 73 yards, returned by Tyrone Carter for 23 yards (tackle by Mel Mitchell)",0.000,0.280
1,0:44,1,10,MIN 20,14,10,"Daunte Culpepper sacked by Darren Howard for -6 yards. Penalty on Darren Howard: Defensive Offside, 5 yards (no play)",0.280,1.010
1,0:22,1,5,MIN 25,14,10,Daunte Culpepper pass incomplete intended for Byron Chamberlain,1.010,0.410
1,0:15,2,5,MIN 25,14,10,Michael Bennett left end for 19 yards (tackle by Jay Bellamy),0.410,1.860
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIN 44,14,10,Daunte Culpepper pass incomplete intended for Michael Bennett,1.860,1.320
2,14:55,2,10,MIN 44,14,10,Michael Bennett right guard for 6 yards (tackle by Fred Thomas),1.320,1.420
2,14:15,3,4,,14,10,Daunte Culpepper pass complete to Michael Bennett for 35 yards (tackle by Sammy Knight),1.420,4.580
2,13:38,1,10,NOR 15,14,10,Daunte Culpepper sacked by Norman Hand for -3 yards,4.580,3.560
2,13:07,2,13,NOR 18,14,10,Daunte Culpepper pass complete to Byron Chamberlain for 8 yards (tackle by Darrin Smith),3.560,4.000
2,12:24,3,5,NOR 10,14,10,Daunte Culpepper sacked by Darrin Smith and Darren Howard for -13 yards,4.000,1.930
2,12:02,4,18,NOR 23,17,10,Gary Anderson 41 yard field goal good,1.930,3.000
2,12:02,,,MIN 30,17,10,"Hayden Epstein kicks off 63 yards, returned by Michael Lewis for 33 yards (tackle by Tyrone Carter)",0.000,1.600
2,11:52,1,10,NOR 40,17,10,Deuce McAllister right tackle for no gain (tackle by Lorenzo Bromell),1.600,1.050
2,11:18,2,10,NOR 40,17,10,Aaron Brooks pass complete to Donte' Stallworth for 7 yards (tackle by Greg Biekert),1.050,1.290
2,10:33,3,3,NOR 47,17,10,Deuce McAllister left guard for 2 yards (tackle by Lemanski Hall and Greg Biekert),1.290,-0.130
2,9:48,4,1,NOR 49,17,10,Aaron Brooks pass complete to Terrelle Smith for 10 yards (tackle by Nick Rogers),-0.130,2.850
2,9:07,1,10,MIN 41,17,10,Aaron Brooks pass complete to Deuce McAllister for 8 yards (tackle by Eric Kelly and Corey Chavous),2.850,3.390
2,8:31,2,2,MIN 33,17,10,Deuce McAllister right tackle for no gain (tackle by Fred Robbins),3.390,2.680
2,7:53,3,2,MIN 33,17,10,Aaron Brooks pass complete to Jerome Pathon for 7 yards (tackle by Tyrone Carter),2.680,3.840
2,7:12,1,10,MIN 26,17,10,Aaron Brooks pass complete to Jerome Pathon for 18 yards (tackle by Ronnie Bradford),3.840,5.370
2,6:26,1,8,MIN 8,17,10,Deuce McAllister left guard for -2 yards (tackle by Fred Robbins),5.370,4.190
2,5:40,2,10,MIN 10,17,10,Aaron Brooks pass incomplete intended for Joe Horn,4.190,3.130
2,5:35,3,10,MIN 10,17,10,Aaron Brooks sacked by Lance Johnstone for -6 yards. Penalty on Donte' Stallworth: Illegal Shift (Declined),3.130,2.380
2,5:29,4,16,MIN 16,17,13,John Carney 34 yard field goal good,2.380,3.000
2,5:29,,,NOR 30,17,13,"Toby Gowin kicks off 74 yards, returned by Tyrone Carter for 23 yards (tackle by Michael Lewis)",0.000,0.150
2,5:19,1,10,MIN 19,17,13,Daunte Culpepper pass complete to Byron Chamberlain for 11 yards (tackle by Dale Carter and Darrin Smith),0.150,0.940
2,4:42,1,10,MIN 30,17,13,Michael Bennett right guard for 5 yards (tackle by Grady Jackson),0.940,1.070
2,4:05,2,5,MIN 35,17,13,Daunte Culpepper pass complete to Randy Moss for 5 yards (tackle by Sedrick Hodge),1.070,1.600
2,3:27,1,10,MIN 40,17,13,Daunte Culpepper pass incomplete intended for Byron Chamberlain,1.600,1.050
2,3:20,2,10,MIN 40,17,13,Michael Bennett right guard for -2 yards (tackle by Willie Whitehead and Darrin Smith),1.050,0.100
2,2:38,3,12,MIN 38,17,13,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,0.100,-0.850
2,2:32,4,12,MIN 38,17,13,Kyle Richardson punts 27 yards,-0.850,-1.270
2,2:21,1,10,NOR 35,17,13,Aaron Brooks pass incomplete intended for Deuce McAllister,1.270,0.720
2,2:13,2,10,NOR 35,17,13,Aaron Brooks pass complete to Joe Horn for 18 yards (tackle by Brian Williams),0.720,2.460
2,2:00,1,10,MIN 47,17,13,Deuce McAllister right guard for 3 yards (tackle by Kenny Mixon),2.460,2.320
2,1:37,2,7,MIN 44,17,13,Aaron Brooks pass complete to Deuce McAllister for 2 yards (tackle by Eric Kelly),2.320,1.880
2,1:30,3,5,MIN 42,17,13,Aaron Brooks pass complete to Donte' Stallworth for 15 yards (tackle by Eric Kelly),1.880,3.780
2,1:23,1,10,MIN 27,17,13,Aaron Brooks left end for 2 yards (tackle by Lorenzo Bromell),3.780,3.500
2,1:09,1,10,MIN 27,,,Timeout #1 by New Orleans Saints,3.780,3.500
2,1:09,2,8,MIN 25,17,13,"Aaron Brooks pass complete to Jerome Pathon for 3 yards (tackle by Greg Biekert). Penalty on Kyle Turley: Offensive Holding, 10 yards (no play)",3.500,2.150
2,1:03,2,18,MIN 35,17,13,Aaron Brooks pass incomplete intended for Deuce McAllister,2.150,1.490
2,0:57,3,18,MIN 35,17,19,"Aaron Brooks pass complete to Jake Reed for 35 yards, touchdown. Penalty on Corey Chavous: Defensive Pass Interference (Declined)",1.490,7.000
2,0:57,,,MIN 35,17,20,"John Carney kicks extra point good. Penalty on Kenny Mixon: Leverage, 15 yards",0.000,0.000
2,0:57,,,NOR 45,17,20,"Toby Gowin kicks off 55 yards, touchback",0.000,0.280
2,0:53,1,10,MIN 20,17,20,Daunte Culpepper pass complete to Michael Bennett for 21 yards (tackle by Dale Carter and Sammy Knight),0.280,1.660
2,0:45,1,10,MIN 41,17,20,Daunte Culpepper middle for 19 yards (tackle by Fred Thomas),1.660,2.920
2,0:35,1,10,MIN 41,,,Timeout #1 by Minnesota Vikings,1.660,2.920
2,0:35,1,10,NOR 40,17,20,Daunte Culpepper pass complete to Randy Moss for 10 yards (tackle by Ken Irvin). Penalty on Sedrick Hodge: Defensive Holding (Declined),2.920,3.580
2,0:26,1,10,NOR 40,,,Timeout #2 by Minnesota Vikings,2.920,3.580
2,0:26,1,10,NOR 30,17,20,Daunte Culpepper sacked by Darren Howard for -3 yards,3.580,2.630
2,0:18,1,10,NOR 30,,,Timeout #3 by Minnesota Vikings,3.580,2.630
2,0:18,2,13,NOR 33,23,20,"Daunte Culpepper pass complete to Randy Moss for 33 yards, touchdown",2.630,7.000
2,0:18,,,NOR 33,24,20,Gary Anderson kicks extra point good,0.000,0.000
2,0:18,,,MIN 30,24,20,"Hayden Epstein kicks off 40 yards, returned by Willie Whitehead for 8 yards (tackle by Jack Brewer)",0.000,1.470
2,0:09,1,10,NOR 38,24,20,Aaron Brooks pass incomplete intended for Joe Horn,1.470,0.920
2,0:03,2,10,NOR 38,24,20,Aaron Brooks kneels for -1 yards,0.920,0.100
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,24,20,"Toby Gowin kicks off 63 yards, returned by Tyrone Carter for 26 yards (tackle by Mel Mitchell)",0.000,1.140
3,14:55,1,10,MIN 33,24,20,Daunte Culpepper pass complete to D'Wayne Bates for 2 yards (tackle by Fred Thomas),1.140,0.860
3,14:15,2,8,MIN 35,24,20,"Michael Bennett right guard for 2 yards (tackle by Charlie Clemons and Sammy Knight). Penalty on Corbin Lacina: Offensive Holding, 10 yards",0.860,-0.220
3,13:52,2,16,MIN 27,24,20,Daunte Culpepper pass incomplete intended for D'Wayne Bates,-0.220,-0.890
3,13:45,3,16,MIN 27,24,20,Daunte Culpepper right end for 12 yards (tackle by Sammy Knight),-0.890,-0.780
3,13:14,4,4,MIN 39,24,20,Kyle Richardson punts 36 yards,-0.780,-0.610
3,13:05,1,10,NOR 25,24,20,Deuce McAllister right end for 12 yards (tackle by Greg Biekert),0.610,1.400
3,12:38,1,10,NOR 37,24,20,Aaron Brooks pass complete to Joe Horn for 3 yards (tackle by Brian Williams),1.400,1.260
3,12:11,2,7,NOR 40,24,20,Aaron Brooks pass complete to Joe Horn for 17 yards (tackle by Ronnie Bradford),1.260,2.720
3,11:47,1,10,MIN 43,24,20,Aaron Brooks pass incomplete intended for Boo Williams,2.720,2.180
3,11:42,2,10,MIN 43,24,20,"Penalty on Kyle Turley: False Start, 5 yards (no play)",2.180,1.500
3,11:42,2,15,MIN 48,24,20,Aaron Brooks pass incomplete intended for Deuce McAllister,1.500,0.830
3,11:36,3,15,MIN 48,24,20,Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Tyrone Carter),0.830,0.070
3,11:30,4,15,MIN 48,24,20,"Toby Gowin punts 30 yards, fair catch by Nick Davis",0.070,-0.040
3,11:23,1,10,MIN 18,24,20,Daunte Culpepper pass complete to Randy Moss for 4 yards (tackle by Dale Carter),0.040,0.140
3,10:47,2,6,MIN 22,24,20,"Daunte Culpepper pass complete to Michael Bennett for 9 yards (tackle by Charlie Clemons and Fred Thomas). Penalty on Bryant McKinnie: Offensive Holding, 10 yards (no play)",0.140,-1.220
3,10:21,2,16,MIN 12,24,20,Moe Williams right tackle for 2 yards (tackle by Norman Hand),-1.220,-1.820
3,9:39,3,14,MIN 14,24,20,Daunte Culpepper pass complete to Jim Kleinsasser for 13 yards (tackle by Darrin Smith and Sedrick Hodge),-1.820,-1.570
3,9:11,4,1,MIN 27,24,20,"Kyle Richardson punts 47 yards, returned by Michael Lewis for no gain. Penalty on Boo Williams: Offensive Holding, 10 yards",-1.570,0.140
3,9:01,1,10,NOR 16,24,20,Deuce McAllister right tackle for 6 yards (tackle by Lemanski Hall),-0.140,0.280
3,8:30,2,4,NOR 22,24,20,"Deuce McAllister left tackle for 78 yards. Penalty on Jerome Pathon: Offensive Holding, 10 yards (no play)",0.280,-1.070
3,8:13,2,14,NOR 12,24,20,Aaron Brooks pass incomplete intended for Donte' Stallworth,-1.070,-1.890
3,8:07,3,14,NOR 12,24,20,Aaron Brooks pass complete to Jake Reed for 15 yards (tackle by Corey Chavous),-1.890,0.740
3,7:25,1,10,NOR 27,24,20,Aaron Brooks pass complete to Joe Horn for 9 yards (tackle by Eric Kelly),0.740,1.410
3,6:44,2,1,NOR 36,24,20,"Penalty on Boo Williams: False Start, 4 yards (no play)",1.410,0.870
3,6:22,2,5,NOR 32,24,20,Aaron Brooks pass complete to Boo Williams for 6 yards (tackle by Greg Biekert),0.870,1.470
3,5:49,1,10,NOR 38,24,20,James Fenderson left end for 4 yards (tackle by Jack Brewer),1.470,1.460
3,5:04,2,6,NOR 42,24,20,Aaron Brooks pass complete to Joe Horn for 13 yards (tackle by Brian Williams),1.460,2.590
3,4:20,1,10,MIN 45,24,20,Deuce McAllister right tackle for 6 yards (tackle by Nick Rogers),2.590,2.850
3,3:40,2,4,MIN 39,24,20,Deuce McAllister left end for 7 yards (tackle by Eric Kelly),2.850,3.450
3,3:13,1,10,MIN 32,24,20,Aaron Brooks pass complete to Donte' Stallworth for 17 yards (tackle by Eric Kelly and Ronnie Bradford),3.450,4.580
3,2:28,1,10,MIN 15,24,20,Aaron Brooks sacked by Lance Johnstone for -9 yards,4.580,2.810
3,1:57,1,10,MIN 15,,,Timeout #1 by New Orleans Saints,4.580,2.810
3,1:57,2,19,MIN 24,24,20,Aaron Brooks pass complete to Donte' Stallworth for 3 yards (tackle by Brian Williams),2.810,2.540
3,1:10,3,16,MIN 21,24,20,Aaron Brooks pass complete to Jerome Pathon for 12 yards (tackle by Eric Kelly),2.540,2.900
3,0:59,4,4,MIN 9,24,23,John Carney 27 yard field goal good,2.900,3.000
3,0:59,,,NOR 30,24,23,"Toby Gowin kicks off 70 yards, returned by Tyrone Carter for 19 yards (tackle by Fred McAfee)",0.000,0.150
3,0:51,1,10,MIN 19,24,23,Michael Bennett right guard for 3 yards (tackle by Willie Whitehead),0.150,0.070
3,0:15,2,7,MIN 22,24,23,Daunte Culpepper pass complete to Randy Moss for 8 yards (tackle by Sammy Knight and Darrin Smith),0.070,0.940
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 30,24,23,Jim Kleinsasser middle for no gain (tackle by Norman Hand and Darren Howard),0.940,0.390
4,14:25,2,10,MIN 30,24,23,Daunte Culpepper pass complete to D'Wayne Bates for 9 yards (tackle by Dale Carter),0.390,0.890
4,13:47,3,1,MIN 39,24,23,Michael Bennett left tackle for no gain (tackle by Darren Howard and Sedrick Hodge),0.890,-0.780
4,13:22,4,1,MIN 39,24,23,"Kyle Richardson punts 46 yards, fair catch by Michael Lewis",-0.780,0.220
4,13:14,1,10,NOR 15,24,23,Deuce McAllister left guard for 1 yard (tackle by Chris Hovan and Kenny Mixon),-0.220,-0.580
4,12:41,2,9,NOR 16,24,23,Aaron Brooks pass incomplete,-0.580,-1.250
4,12:33,3,9,NOR 16,24,23,Aaron Brooks pass incomplete intended for Joe Horn,-1.250,-2.390
4,12:28,4,9,NOR 16,24,23,"Toby Gowin punts 53 yards, muffed catch by Nick Davis, recovered by Nick Davis and returned for no gain",-2.390,-0.610
4,12:18,1,10,MIN 25,24,23,Michael Bennett right end for 1 yard (tackle by Dale Carter),0.610,0.200
4,11:36,2,9,MIN 26,24,23,Daunte Culpepper pass complete to Randy Moss for 3 yards (tackle by Darrin Smith),0.200,-0.100
4,10:50,3,6,MIN 29,24,23,"Penalty on Chris Liwienski: False Start, 5 yards (no play)",-0.100,-0.760
4,10:30,3,11,MIN 24,24,23,Daunte Culpepper pass complete to Kelly Campbell for 10 yards (tackle by Dale Carter),-0.760,-1.110
4,10:13,4,1,MIN 34,24,23,Kyle Richardson punts 40 yards,-1.110,-0.670
,,,,,,,"MIN challenged the ruling, and the play was upheld.",,
4,9:56,1,10,NOR 26,24,23,Deuce McAllister left guard for 1 yard (tackle by Lorenzo Bromell),0.670,0.270
4,9:18,2,9,NOR 27,24,23,Deuce McAllister right tackle for 2 yards (tackle by Ronnie Bradford),0.270,-0.160
4,8:46,3,7,NOR 29,24,23,Aaron Brooks pass complete to Jerome Pathon for 20 yards (tackle by Jack Brewer),-0.160,2.190
4,8:11,1,10,NOR 49,24,23,"Aaron Brooks middle for 2 yards (tackle by Lance Johnstone). Penalty on Kenny Mixon: Defensive Offside, 5 yards (no play)",2.190,2.920
4,7:44,1,5,MIN 46,24,23,Aaron Brooks pass complete to Jake Reed for 3 yards (tackle by Tyrone Carter),2.920,2.730
4,7:00,2,2,MIN 43,24,23,Aaron Brooks pass incomplete intended for Joe Horn,2.730,2.010
4,6:56,3,2,MIN 43,24,23,Deuce McAllister right end for 16 yards (tackle by Ronnie Bradford),2.010,3.780
4,6:24,1,10,MIN 27,24,23,"Aaron Brooks pass incomplete intended for Donte' Stallworth. Penalty on Lance Johnstone: Personal Foul, 13 yards (no play)",3.780,4.650
4,6:20,1,10,MIN 14,24,23,Deuce McAllister left tackle for -3 yards (tackle by Lance Johnstone),4.650,3.590
4,5:34,2,13,MIN 17,24,23,Aaron Brooks pass incomplete intended for Donte' Stallworth,3.590,2.930
4,5:30,3,13,MIN 17,24,29,"Aaron Brooks pass complete to Deuce McAllister for 17 yards, touchdown",2.930,7.000
4,5:30,3,,MIN 17,24,31,"Two Point Attempt: Aaron Brooks pass complete to Joe Horn, conversion succeeds",1.000,1.000
4,5:30,,,NOR 30,24,31,"Toby Gowin kicks off 61 yards, returned by Tyrone Carter for 18 yards (tackle by Mel Mitchell)",0.000,0.740
4,5:13,1,10,MIN 27,24,31,Daunte Culpepper pass complete to Jim Kleinsasser for 7 yards (tackle by Darrin Smith and Dale Carter),0.740,1.140
4,4:34,2,3,MIN 34,24,31,Daunte Culpepper middle for 2 yards (tackle by Willie Whitehead),1.140,0.700
4,3:50,3,1,MIN 36,24,31,Daunte Culpepper pass complete to Randy Moss for 9 yards (tackle by Sammy Knight),0.700,1.930
4,3:14,1,10,MIN 45,24,31,Daunte Culpepper middle for 12 yards (tackle by Darrin Smith),1.930,2.720
4,2:32,1,10,NOR 43,24,31,Daunte Culpepper pass complete to D'Wayne Bates for 9 yards (tackle by Fred Thomas),2.720,3.390
4,2:02,2,1,NOR 34,24,31,Michael Bennett left end for -4 yards (tackle by Darren Howard),3.390,2.150
4,1:57,3,5,NOR 38,24,31,Daunte Culpepper pass complete to Randy Moss for 11 yards (tackle by Dale Carter),2.150,3.780
4,1:21,1,10,NOR 27,24,31,Daunte Culpepper pass complete to Moe Williams for 6 yards (tackle by Darrin Smith),3.780,4.040
4,0:49,2,4,NOR 21,24,31,Daunte Culpepper pass incomplete intended for Byron Chamberlain,4.040,3.340
4,0:44,2,4,NOR 21,,,Timeout #2 by Minnesota Vikings,4.040,3.340
4,0:44,3,4,NOR 21,24,31,"Daunte Culpepper pass complete to Byron Chamberlain for 14 yards (tackle by Sedrick Hodge and Sammy Knight). Penalty on Jay Bellamy: Defensive Delay of Game, 4 yards",3.340,6.510
4,0:26,1,3,NOR 3,24,31,"Daunte Culpepper pass complete to Randy Moss for 3 yards. Penalty on Randy Moss: Offensive Pass Interference, 10 yards (no play)",6.510,4.530
4,0:22,1,13,NOR 13,24,31,"Daunte Culpepper pass incomplete intended for Kelly Campbell. Penalty on Charles Grant: Defensive Offside, 5 yards (no play)",4.530,5.370
4,0:19,1,8,NOR 8,24,31,Daunte Culpepper pass incomplete intended for Randy Moss,5.370,4.570
4,0:15,2,8,NOR 8,24,31,Daunte Culpepper pass incomplete intended for Randy Moss,4.570,3.580
4,0:10,3,8,NOR 8,24,31,"Penalty on Corbin Lacina: False Start, 5 yards (no play)",3.580,3.060
4,0:10,3,13,NOR 13,30,31,"Daunte Culpepper pass complete to Randy Moss for 13 yards, touchdown",3.060,7.000
4,0:10,3,,NOR 13,32,31,"Two Point Attempt: Daunte Culpepper middle, conversion succeeds",1.000,1.000
4,0:10,,,MIN 30,32,31,"Hayden Epstein kicks off 61 yards, returned by Michael Lewis for 16 yards (tackle by Brian Russell)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
