Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2,14:28,3,7,JAX 41,10,0,"Penalty on JAX: Illegal Substitution, 5 yards (no play)",0.630,-0.030
2,14:28,3,12,JAX 36,10,0,Blaine Gabbert sacked by Antonio Smith and J.J. Watt for -8 yards,-0.030,-1.500
2,13:53,4,20,JAX 28,10,0,"Bryan Anger punts 50 yards, returned by Trindon Holliday for 9 yards (tackle by Kyle Bosworth)",-1.500,-1.000
2,13:42,1,10,HOU 31,10,0,Arian Foster right end for -1 yards (tackle by Jeremy Mincey),1.000,0.320
2,13:15,2,11,HOU 30,10,0,Matt Schaub pass complete short middle to Arian Foster for 9 yards (tackle by Russell Allen),0.320,0.830
2,12:43,3,2,HOU 39,10,0,Arian Foster left end for 1 yard (tackle by Tyson Alualu),0.830,-0.720
2,12:07,4,1,HOU 40,10,0,Donnie Jones punts 55 yards,-0.720,0.380
2,11:56,1,10,JAX 5,10,0,Blaine Gabbert pass incomplete deep left intended for Cecil Shorts,-0.380,-0.780
2,11:49,2,10,JAX 5,10,0,Maurice Jones-Drew up the middle for 1 yard (tackle by Earl Mitchell),-0.780,-1.300
2,11:10,3,9,JAX 6,10,0,Blaine Gabbert pass complete short left to Maurice Jones-Drew for -1 yards (tackle by Quintin Demps),-1.300,-2.490
2,10:36,4,10,JAX 5,10,0,"Bryan Anger punts 57 yards, returned by Trindon Holliday for 14 yards (tackle by Kyle Bosworth). Penalty on Mister Alexander: Illegal Block Above the Waist, 10 yards",-2.490,-1.730
2,10:23,1,10,HOU 42,10,0,Matt Schaub pass complete short middle to Ben Tate for 2 yards (tackle by Rashean Mathis),1.730,1.460
2,9:48,2,8,HOU 44,10,0,Matt Schaub pass complete short left to Owen Daniels for 5 yards (tackle by Aaron Ross),1.460,1.420
2,9:10,3,3,HOU 49,10,0,Matt Schaub pass complete short right to Arian Foster for 18 yards (tackle by Dawan Landry),1.420,3.380
2,8:32,1,10,JAX 33,10,0,Arian Foster up the middle for 9 yards (tackle by Jeremy Mincey),3.380,4.050
2,7:59,2,1,JAX 24,10,0,Arian Foster up the middle for 3 yards (tackle by Terrance Knighton and Andre Branch),4.050,4.170
2,7:26,1,10,JAX 21,10,0,Matt Schaub pass complete short middle to Kevin Walter for 13 yards (tackle by Dawan Landry),4.170,5.370
2,6:54,1,8,JAX 8,16,0,"Ben Tate up the middle for 8 yards, touchdown",5.370,7.000
2,6:54,,,JAX 2,17,0,Shayne Graham kicks extra point good,0.000,0.000
2,6:49,,,HOU 35,17,0,"Shayne Graham kicks off 65 yards, returned by Jalen Parmele for 38 yards (tackle by Shayne Graham)",0.000,1.470
2,6:40,1,10,JAX 38,17,0,Blaine Gabbert pass incomplete short middle intended for Justin Blackmon,1.470,0.920
2,6:36,2,10,JAX 38,17,0,Maurice Jones-Drew up the middle for 6 yards (tackle by Jared Crick),0.920,1.020
2,5:56,3,4,JAX 44,17,0,Blaine Gabbert pass incomplete short middle intended for Justin Blackmon,1.020,-0.460
2,5:49,4,4,JAX 44,17,0,"Bryan Anger punts 41 yards, fair catch by Trindon Holliday",-0.460,0.220
2,5:42,1,10,HOU 15,17,0,Matt Schaub pass complete short middle to Owen Daniels for 6 yards (tackle by Tyson Alualu),-0.220,0.210
2,5:09,2,4,HOU 21,17,0,Arian Foster up the middle for 3 yards (tackle by Russell Allen),0.210,-0.270
2,4:36,3,1,HOU 24,17,0,Arian Foster left end for 18 yards (tackle by Dwight Lowery),-0.270,1.730
2,3:57,1,10,HOU 42,17,0,Matt Schaub pass incomplete short left intended for James Casey,1.730,1.190
2,3:49,2,10,HOU 42,17,0,Matt Schaub pass complete short middle to James Casey for 6 yards (tackle by Russell Allen),1.190,0.000
2,3:05,,,,17,0,Timeout #1 by Houston Texans,0.000,1.290
2,3:05,3,4,HOU 48,17,0,Matt Schaub pass incomplete deep left intended for Owen Daniels,1.290,-0.190
2,3:00,4,4,HOU 48,17,0,"Donnie Jones punts 52 yards, touchback",-0.190,-0.280
2,2:52,1,10,JAX 20,17,0,"Blaine Gabbert pass incomplete short left intended for Laurent Robinson. Penalty on Herbert Taylor: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,2:41,1,20,JAX 10,17,0,Blaine Gabbert pass incomplete short right intended for Laurent Robinson,-0.760,-1.510
2,2:37,2,20,JAX 10,17,0,Blaine Gabbert sacked by Brooks Reed for -9 yards,-1.510,0.000
2,2:28,,,,17,0,Timeout #2 by Houston Texans,0.000,-3.640
2,2:28,3,29,JAX 1,17,0,Blaine Gabbert pass complete short left to Laurent Robinson for 6 yards (tackle by Danieal Manning),-3.640,0.000
2,2:23,,,,17,0,Timeout #3 by Houston Texans,0.000,-2.490
2,2:23,4,23,JAX 7,17,0,"Bryan Anger punts 58 yards, muffed catch by Trindon Holliday, ball out of bounds at HOU-33",-2.490,-1.140
2,2:14,1,10,HOU 33,17,0,Arian Foster right guard for 8 yards (tackle by Dwight Lowery),1.140,1.670
2,2:00,2,2,HOU 41,17,0,Matt Schaub pass incomplete short right intended for Keshawn Martin (defended by Jeremy Mincey),1.670,0.960
2,1:55,3,2,HOU 41,17,0,Arian Foster up the middle for 15 yards (tackle by Chris Prosinski),0.960,2.650
2,1:25,1,10,JAX 44,17,0,Matt Schaub pass incomplete short middle intended for Andre Johnson (defended by Andre Branch),2.650,2.110
2,1:21,2,10,JAX 44,17,0,Matt Schaub pass incomplete deep right intended for Keshawn Martin,2.110,1.420
2,1:15,3,10,JAX 44,17,0,Matt Schaub pass complete short middle to Arian Foster for 4 yards (tackle by Russell Allen),1.420,0.590
2,0:27,4,6,JAX 40,17,0,"Penalty on Matt Schaub: Delay of Game, 5 yards (no play)",0.590,0.270
2,0:27,4,11,JAX 45,17,0,"Donnie Jones punts 45 yards, touchback",0.270,-0.280
2,0:19,1,10,JAX 20,17,0,Maurice Jones-Drew up the middle for 2 yards (tackle by Shaun Cody),0.280,0.000
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,17,0,"Shayne Graham kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,17,0,Maurice Jones-Drew up the middle for 5 yards (tackle by Shaun Cody and Bradie James),0.280,0.410
3,14:22,2,5,JAX 25,17,0,Blaine Gabbert pass incomplete short right intended for Justin Blackmon,0.410,-0.300
3,14:16,3,5,JAX 25,17,0,Blaine Gabbert pass incomplete deep right intended for Mike Thomas,-0.300,-1.700
3,14:11,4,5,JAX 25,17,0,"Bryan Anger punts 57 yards, returned by Trindon Holliday for 13 yards (tackle by Montell Owens). Penalty on Quintin Demps: Illegal Block Above the Waist, 10 yards",-1.700,-0.040
3,13:58,1,10,HOU 18,17,0,"Penalty on Derek Newton: False Start, 5 yards (no play)",0.040,-0.450
3,13:58,1,15,HOU 13,17,0,Arian Foster up the middle for -1 yards (tackle by Kyle Bosworth),-0.450,-1.220
3,13:29,2,16,HOU 12,17,0,Matt Schaub pass complete short right to Arian Foster for -6 yards (tackle by Paul Posluszny),-1.220,-2.820
3,12:50,3,22,HOU 6,17,0,Arian Foster right end for 5 yards (tackle by William Middleton),-2.820,-2.490
3,12:43,4,17,HOU 11,17,0,"Donnie Jones punts 44 yards, returned by Mike Thomas for 18 yards (tackle by Brice McCain)",-2.490,-3.120
3,12:35,1,10,HOU 37,17,0,Blaine Gabbert pass complete deep middle to Laurent Robinson for 32 yards (tackle by Johnathan Joseph),3.120,6.060
3,11:52,1,5,HOU 5,17,6,"Blaine Gabbert pass complete short right to Maurice Jones-Drew for 5 yards, touchdown",6.060,7.000
3,11:52,,,HOU 2,17,7,Josh Scobee kicks extra point good,0.000,0.000
3,11:44,,,JAX 35,17,7,"Josh Scobee kicks off 73 yards, returned by Trindon Holliday for 28 yards (tackle by Antwon Blake)",0.000,0.280
3,11:39,1,10,HOU 20,17,7,Matt Schaub pass complete short middle to Andre Johnson for 3 yards (tackle by Russell Allen),0.280,0.140
3,11:06,2,7,HOU 23,17,7,Matt Schaub pass incomplete short middle intended for Owen Daniels,0.140,-0.560
3,11:00,3,7,HOU 23,17,7,"Matt Schaub pass incomplete short right intended for Andre Johnson. Penalty on Andre Branch: Defensive Offside, 5 yards (no play)",-0.560,0.100
3,10:59,3,2,HOU 28,17,7,Arian Foster left end for 3 yards (tackle by Paul Posluszny),0.100,1.000
3,10:20,1,10,HOU 31,17,7,Matt Schaub pass complete short right to Ben Tate for 7 yards (tackle by William Middleton),1.000,1.410
3,9:58,2,3,HOU 38,17,7,Ben Tate up the middle for 7 yards (tackle by Dawan Landry),1.410,1.930
3,9:21,1,10,HOU 45,17,7,Ben Tate up the middle for -1 yards (tackle by Tyson Alualu),1.930,1.250
3,8:39,2,11,HOU 44,17,7,Matt Schaub pass complete short right to Andre Johnson for 11 yards (tackle by Aaron Ross),1.250,2.590
3,8:00,1,10,JAX 45,17,7,Arian Foster up the middle for 6 yards (tackle by Jeremy Mincey),2.590,2.850
3,7:27,2,4,JAX 39,17,7,Arian Foster right end for 3 yards (tackle by William Middleton),2.850,2.540
3,6:40,3,1,JAX 36,17,7,Matt Schaub pass complete short left to Ben Tate for 3 yards (tackle by Jeremy Mincey),2.540,3.380
3,6:08,1,10,JAX 33,17,7,Ben Tate up the middle for 2 yards (tackle by Andre Branch),3.380,3.110
3,5:34,2,8,JAX 31,17,7,Matt Schaub pass complete short middle to Garrett Graham for 15 yards (tackle by Rashean Mathis),3.110,4.510
3,4:57,1,10,JAX 16,17,7,Arian Foster right end for 8 yards (tackle by Russell Allen and Dwight Lowery),4.510,5.350
3,4:27,2,2,JAX 8,17,7,Arian Foster up the middle for 1 yard (tackle by Tyson Alualu),5.350,4.850
3,3:47,3,1,JAX 7,17,7,Arian Foster up the middle for 3 yards (tackle by Dawan Landry),4.850,6.280
3,3:10,1,4,JAX 4,17,7,Arian Foster right end for 2 yards (tackle by Paul Posluszny),6.280,5.720
3,2:34,2,2,JAX 2,23,7,"Ben Tate up the middle for 2 yards, touchdown",5.720,7.000
3,2:34,,,JAX 2,24,7,Shayne Graham kicks extra point good,0.000,0.000
3,2:30,,,HOU 35,24,7,"Shayne Graham kicks off 60 yards, returned by Jalen Parmele for 18 yards (tackle by Tim Dobbins)",0.000,0.480
3,2:22,1,10,JAX 23,24,7,Blaine Gabbert pass incomplete deep left intended for Cecil Shorts,0.480,-0.070
3,2:16,2,10,JAX 23,24,7,Maurice Jones-Drew up the middle for -4 yards (tackle by J.J. Watt),-0.070,-1.360
3,1:32,3,14,JAX 19,24,7,Blaine Gabbert pass complete short middle to Maurice Jones-Drew for 3 yards (tackle by Brian Cushing),-1.360,-1.900
3,0:57,4,11,JAX 22,24,7,"Bryan Anger punts 57 yards, out of bounds",-1.900,-0.340
3,0:48,1,10,HOU 21,24,7,"Penalty on Garrett Graham: False Start, 5 yards (no play)",0.340,-0.220
3,0:48,1,15,HOU 16,24,7,Arian Foster left end for no gain (tackle by Russell Allen),-0.220,-1.010
3,0:11,2,15,HOU 16,24,7,Matt Schaub pass complete short left to Arian Foster for 3 yards (tackle by Paul Posluszny),-1.010,-1.220
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,HOU 19,24,7,Matt Schaub pass complete short middle to Arian Foster for 9 yards (tackle by Paul Posluszny),-1.220,-1.500
4,14:26,4,3,HOU 28,24,7,"Donnie Jones punts 45 yards, returned by Mike Thomas for 11 yards (tackle by Tim Dobbins)",-1.500,-1.470
4,14:13,1,10,JAX 38,24,7,Blaine Gabbert sacked by J.J. Watt for -7 yards,1.470,-0.020
4,13:56,2,17,JAX 31,24,7,Blaine Gabbert pass incomplete short middle intended for Mike Thomas,-0.020,-0.690
4,13:52,3,17,JAX 31,24,7,Blaine Gabbert pass incomplete deep left intended for Laurent Robinson,-0.690,-1.310
4,13:47,4,17,JAX 31,24,7,"Bryan Anger punts 59 yards, returned by Trindon Holliday for 8 yards (tackle by Dwight Lowery). Penalty on Mister Alexander: Illegal Block Above the Waist, 9 yards",-1.310,0.380
4,13:35,1,10,HOU 9,24,7,Ben Tate up the middle for 1 yard (tackle by Kyle Bosworth),-0.380,-0.710
4,13:03,2,9,HOU 10,24,7,Matt Schaub pass complete short middle to Kevin Walter for 15 yards (tackle by Aaron Ross),-0.710,0.610
4,12:19,1,10,HOU 25,24,7,Arian Foster up the middle for 1 yard (tackle by Daryl Smith),0.610,0.200
4,11:41,2,9,HOU 26,24,7,Matt Schaub pass complete short right to Owen Daniels for 11 yards (tackle by Chris Prosinski),0.200,1.400
4,11:06,1,10,HOU 37,24,7,Arian Foster right end for 2 yards (tackle by Paul Posluszny),1.400,1.130
4,10:27,2,8,HOU 39,24,7,"Matt Schaub pass incomplete deep left intended for Lestar Jean. Penalty on Aaron Ross: Defensive Pass Interference, 21 yards (no play)",1.130,2.920
4,10:20,1,10,JAX 40,24,7,Ben Tate up the middle for 14 yards (tackle by Dawan Landry),2.920,3.840
4,9:30,1,10,JAX 26,24,7,Arian Foster up the middle for 5 yards (tackle by Jeremy Mincey),3.840,3.970
4,8:47,2,5,JAX 21,24,7,Arian Foster left end for 4 yards (tackle by Andre Branch),3.970,3.950
4,8:04,3,1,JAX 17,24,7,Arian Foster up the middle for -1 yards (tackle by Kyle Bosworth),3.950,2.370
4,7:24,4,2,JAX 18,27,7,Shayne Graham 37 yard field goal good,2.370,3.000
4,7:20,,,HOU 35,27,7,"Shayne Graham kicks off 74 yards, touchback",0.000,0.280
4,7:20,1,10,JAX 20,27,7,Chad Henne pass complete short left to Laurent Robinson for 11 yards (tackle by Johnathan Joseph),0.280,1.000
4,6:53,1,10,JAX 31,27,7,"Penalty on Whitney Mercilus: Defensive Offside, 5 yards (no play)",1.000,1.730
4,6:53,1,5,JAX 36,27,7,"Penalty on Uche Nwaneri: False Start, 5 yards (no play)",1.730,1.000
4,6:19,1,10,JAX 31,27,7,Chad Henne pass complete short left to Mike Thomas for 12 yards (tackle by Quintin Demps),1.000,1.800
4,5:43,1,10,JAX 43,27,7,"Maurice Jones-Drew up the middle for 17 yards (tackle by Danieal Manning). Penalty on Guy Whimper: Unnecessary Roughness, 15 yards",1.800,1.930
4,5:15,1,10,JAX 45,27,7,"Chad Henne for no gain. Chad Henne fumbles, recovered by J.J. Watt at JAX-43 (tackle by Maurice Jones-Drew)",1.930,-2.720
4,5:09,1,10,JAX 43,27,7,Justin Forsett right end for 14 yards (tackle by Aaron Ross),2.720,3.640
4,4:24,1,10,JAX 29,27,7,Justin Forsett left end for 10 yards (tackle by Paul Posluszny),3.640,4.310
4,3:31,1,10,JAX 19,27,7,Justin Forsett up the middle for 2 yards (tackle by Tyson Alualu),4.310,4.030
4,2:53,2,8,JAX 17,27,7,Justin Forsett left end for 7 yards (tackle by Russell Allen),4.030,4.690
4,2:11,3,1,JAX 10,27,7,Justin Forsett right end for -1 yards (tackle by C.J. Mosley),4.690,2.820
4,2:00,4,2,JAX 11,27,7,Justin Forsett up the middle for 3 yards (tackle by C.J. Mosley),2.820,5.370
4,1:16,1,8,JAX 8,27,7,Matt Schaub kneels for -2 yards,5.370,4.190
4,0:37,2,10,JAX 10,27,7,Matt Schaub kneels for -1 yards,4.190,3.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
