#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:48,IND 20,3,0:53,5,Punt
2,1,12:22,IND 29,5,2:39,19,Punt
3,1,8:16,IND 43,6,2:16,57,Touchdown
4,1,4:53,IND 38,11,5:02,50,Field Goal
5,2,9:31,IND 26,3,2:03,9,Punt
6,2,1:55,IND 12,8,1:19,88,Touchdown
7,3,15:00,IND 22,2,0:44,15,Interception
8,3,12:19,IND 12,4,1:36,7,Punt
9,3,7:53,IND 26,3,1:08,11,Punt
10,3,4:47,IND 44,4,1:52,56,Touchdown
11,3,1:25,IND 13,4,1:40,12,Interception
12,4,12:59,IND 32,9,5:21,68,Touchdown
13,4,6:37,OAK 36,3,1:35,1,Punt
14,4,1:51,OAK 39,5,1:51,33,End of Game
