#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:12,0,Touchdown
2,1,13:55,OAK 29,3,1:33,6,Punt
3,1,9:43,OAK 9,3,1:27,1,Punt
4,1,6:00,OAK 17,3,1:07,1,Punt
5,2,14:51,OAK 25,9,5:20,34,Field Goal
6,2,7:28,OAK 18,11,5:33,62,Field Goal
7,2,0:36,OAK 27,5,0:36,37,Missed FG
8,3,14:16,OAK 43,3,1:57,8,Punt
9,3,10:43,OAK 44,6,2:50,23,Field Goal
10,3,6:45,OAK 26,3,1:58,-9,Punt
11,3,2:55,OAK 20,3,1:30,4,Punt
12,4,14:45,IND 37,5,1:46,10,Field Goal
13,4,7:38,OAK 29,4,1:01,8,Downs
14,4,5:02,OAK 20,12,3:11,80,Touchdown
