#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:44,DAL 23,3,1:12,-5,Punt
2,1,7:51,DAL 46,6,2:40,20,Downs
3,1,4:15,DAL 20,6,3:16,80,Touchdown
4,2,12:54,DAL 25,7,3:50,39,Field Goal
5,2,7:32,DAL 30,3,1:29,-4,Punt
6,2,2:19,DAL 5,12,2:19,79,Field Goal
7,3,15:00,DAL 19,3,1:31,1,Punt
8,3,8:26,DAL 25,3,1:36,8,Punt
9,3,4:58,DAL 29,4,1:03,71,Touchdown
10,4,14:07,DAL 4,7,3:46,52,Punt
11,4,8:57,DAL 32,3,0:52,3,Interception
12,4,6:24,DAL 26,3,1:04,5,Punt
13,4,4:42,DAL 41,3,0:56,9,Punt
14,4,2:32,NOR 42,4,2:32,7,End of Game
