Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Texans,3.0,-13.02,-7.35,-6.11,-7.87,8.4,2.28,6.12,20.35,7.92,-0.2,3.05,4.23,-0.39,1.23
Buccaneers,-3.0,-8.4,-2.28,-6.12,-20.35,13.02,7.35,6.11,7.87,-7.92,-3.05,0.2,0.39,-4.23,-1.23
