Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Zach Strief,T,70,100%,0,0%,3,12%
Luke McCown,QB,70,100%,0,0%,3,12%
Tim Lelito,G,70,100%,0,0%,3,12%
Senio Kelemete,C,70,100%,0,0%,3,12%
Max Unger,C,70,100%,0,0%,0,0%
Terron Armstead,T,69,99%,0,0%,3,12%
Ben Watson,TE,60,86%,0,0%,3,12%
Brandin Cooks,WR,56,80%,0,0%,0,0%
Willie Snead,WR,43,61%,0,0%,5,19%
Marques Colston,WR,43,61%,0,0%,0,0%
Mark Ingram,RB,43,61%,0,0%,0,0%
Brandon Coleman,WR,33,47%,0,0%,6,23%
Josh Hill,TE,29,41%,0,0%,16,62%
Khiry Robinson,RB,15,21%,0,0%,6,23%
C.J. Spiller,RB,15,21%,0,0%,0,0%
Austin Johnson,FB,7,10%,0,0%,18,69%
Andrus Peat,T,7,10%,0,0%,3,12%
Kenny Vaccaro,SS,0,0%,66,100%,5,19%
Stephone Anthony,LB,0,0%,66,100%,5,19%
Brandon Browner,CB,0,0%,65,98%,5,19%
Delvin Breaux,CB,0,0%,65,98%,5,19%
Kenny Phillips,SS,0,0%,64,97%,0,0%
Hau'oli Kikaha,LB,0,0%,61,92%,11,42%
Cameron Jordan,DE,0,0%,58,88%,5,19%
Damian Swann,CB,0,0%,38,58%,5,19%
Tyeler Davison,DT,0,0%,32,48%,11,42%
Ramon Humber,LB,0,0%,31,47%,17,65%
Kevin Williams,DT,0,0%,30,45%,5,19%
John Jenkins,DT,0,0%,30,45%,0,0%
David Hawthorne,LB,0,0%,29,44%,2,8%
Akiem Hicks,DE,0,0%,28,42%,5,19%
Bobby Richardson,DE,0,0%,23,35%,5,19%
Kasim Edebali,LB,0,0%,22,33%,23,88%
Tavaris Barnes,DE,0,0%,11,17%,0,0%
Kyle Wilson,CB,0,0%,5,8%,10,38%
Jamarca Sanford,SS,0,0%,1,2%,22,85%
Michael Mauti,LB,0,0%,1,2%,18,69%
Marcus Murphy,RB,0,0%,0,0%,12,46%
Brian Dixon,CB,0,0%,0,0%,12,46%
Don Jones,SS,0,0%,0,0%,11,42%
Thomas Morstead,P,0,0%,0,0%,7,27%
Justin Drescher,LS,0,0%,0,0%,5,19%
Mike McGlynn,G,0,0%,0,0%,3,12%
Zach Hocker,K,0,0%,0,0%,3,12%
