Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyjae Spears,TEN,4,4,3,0,,-6,-1.5,9,2.3,-1.5,0,,0,0.0,0,79.2
DeAndre Hopkins,TEN,7,3,48,0,3,37,12.3,11,3.7,14.7,0,,0,0.0,0,66.4
Chigoziem Okonkwo,TEN,4,3,7,0,,-4,-1.3,11,3.7,-0.3,0,,1,25.0,0,77.1
Chris Moore,TEN,3,2,41,0,2,34,17.0,7,3.5,10.7,0,,0,0.0,0,109.7
Treylon Burks,TEN,6,1,5,0,,0,0.0,5,5.0,21.0,0,,1,16.7,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Elijah Moore,CLE,9,9,49,0,3,10,1.1,39,4.3,1.1,1,9.0,0,0.0,0,89.4
Amari Cooper,CLE,8,7,116,1,4,107,15.3,9,1.3,18.1,0,,0,0.0,0,158.3
David Njoku,CLE,4,4,20,0,,4,1.0,16,4.0,1.0,0,,0,0.0,0,87.5
Donovan Peoples-Jones,CLE,4,3,49,0,2,40,13.3,9,3.0,10.0,0,,0,0.0,0,115.6
Jerome Ford,CLE,3,2,33,1,2,18,9.0,15,7.5,6.0,0,,1,33.3,0,143.1
Kareem Hunt,CLE,3,2,22,0,1,4,2.0,18,9.0,1.3,0,,0,0.0,0,88.2
