Quarter,Time,Down,ToGo,Location,SFO,NYG,Detail,EPB,EPA
2,9:56,1,10,NYG 41,6,3,Nick Mullens pass incomplete deep right intended for Kendrick Bourne (defended by James Bradberry),2.850,2.310
2,9:51,2,10,NYG 41,6,3,Jeff Wilson up the middle for 4 yards (tackle by Blake Martinez and Logan Ryan),2.310,2.150
2,9:12,3,6,NYG 37,6,3,Nick Mullens pass incomplete short middle intended for Jordan Reed (defended by James Bradberry),2.150,0.790
2,9:07,4,6,NYG 37,6,3,Robbie Gould 55 yard field goal no good,0.790,-1.930
2,9:02,1,10,NYG 45,6,3,Wayne Gallman right guard for 2 yards (tackle by Fred Warner and Arik Armstead),1.930,1.650
2,8:28,2,8,NYG 47,6,3,Daniel Jones pass complete deep right to Darius Slayton for 23 yards (tackle by Dontae Johnson). Penalty on Kevin Givens: Defensive Offside (Declined),1.650,3.580
2,8:19,1,10,SFO 30,6,3,"Daniel Jones pass incomplete short left. Penalty on Dontae Johnson: Defensive Holding, 5 yards (no play)",3.580,3.910
2,8:14,1,10,SFO 25,6,3,Wayne Gallman up the middle for 1 yard (tackle by Arik Armstead and Fred Warner),3.910,3.500
2,7:38,2,9,SFO 24,6,3,Daniel Jones pass incomplete short right intended for Darius Slayton (defended by Dontae Johnson),3.500,2.810
2,7:34,3,9,SFO 24,6,3,Daniel Jones pass incomplete short middle intended for Damion Ratley (defended by Javon Kinlaw),2.810,1.870
2,7:30,4,9,SFO 24,6,6,Graham Gano 42 yard field goal good,1.870,3.000
2,7:25,,,NYG 35,6,6,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,7:25,1,10,SFO 25,6,6,Nick Mullens pass incomplete short left intended for Brandon Aiyuk (defended by Logan Ryan),0.610,0.060
2,7:19,2,10,SFO 25,6,6,Nick Mullens pass complete short right to Kendrick Bourne for 14 yards (tackle by James Bradberry),0.060,1.530
2,6:54,1,10,SFO 39,6,6,Jerick McKinnon left end for no gain (tackle by Logan Ryan),1.530,0.990
2,6:09,2,10,SFO 39,6,6,Nick Mullens pass complete deep right to Kendrick Bourne for 17 yards (tackle by James Bradberry),0.990,2.650
2,5:24,1,10,NYG 44,6,6,Nick Mullens pass incomplete short right intended for Jerick McKinnon,2.650,2.110
2,5:19,2,10,NYG 44,6,6,"Penalty on Jordan Reed: False Start, 5 yards (no play)",2.110,1.440
2,5:19,2,15,NYG 49,6,6,Nick Mullens sacked by Leonard Williams for -7 yards,1.440,-0.160
2,4:31,3,22,SFO 44,6,6,"Nick Mullens pass complete short middle to Jordan Reed for 7 yards (tackle by Logan Ryan and Darnay Holmes). Penalty on Darnay Holmes: Illegal Contact, 5 yards (no play)",-0.160,2.190
2,4:09,1,10,SFO 49,6,6,Jeff Wilson left tackle for -1 yards (tackle by Dalvin Tomlinson and Dexter Lawrence),2.190,1.510
2,3:27,2,11,SFO 48,6,6,Nick Mullens pass complete short middle to Ross Dwelley for 20 yards (tackle by Julian Love and Blake Martinez),1.510,3.450
2,2:38,,,,,,Timeout #2 by San Francisco 49ers,,
2,2:38,1,10,NYG 32,6,6,Jerick McKinnon right tackle for -3 yards (tackle by Lorenzo Carter),3.450,2.500
2,2:00,2,13,NYG 35,6,6,Nick Mullens pass complete short middle to Ross Dwelley for 14 yards (tackle by Julian Love),2.500,4.170
2,1:18,1,10,NYG 21,6,6,Jerick McKinnon left end for 11 yards (tackle by Julian Love),4.170,4.910
2,1:13,,,,,,Timeout #1 by New York Giants,,
2,1:13,1,10,NYG 10,12,6,"Jerick McKinnon left end for 10 yards, touchdown",4.910,7.000
2,1:07,,,NYG 15,13,6,Robbie Gould kicks extra point good,0.000,0.000
2,1:07,,,SFO 35,13,6,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
2,1:06,1,10,NYG 25,13,6,Daniel Jones pass incomplete short left intended for Dion Lewis,0.610,0.060
2,1:03,2,10,NYG 25,13,6,Daniel Jones pass short right intended for Evan Engram is intercepted by Fred Warner at NYG-32 and returned for 6 yards,0.060,-3.450
2,0:59,1,10,NYG 32,13,6,Nick Mullens pass complete deep left to Jerick McKinnon for 26 yards (tackle by Isaac Yiadom),3.450,5.830
2,0:27,1,6,NYG 6,13,6,"Jerick McKinnon right end for -1 yards (tackle by Blake Martinez and Isaac Yiadom). Penalty on Trent Taylor: Illegal Block Above the Waist, 10 yards (no play)",5.830,4.310
2,0:18,1,16,NYG 16,13,6,Nick Mullens pass complete short left to Jerick McKinnon for 8 yards (tackle by Kyler Fackrell),4.310,4.570
2,0:09,,,,,,Timeout #3 by San Francisco 49ers,,
2,0:09,,,,,,Timeout #2 by New York Giants,,
2,0:09,2,8,NYG 8,13,6,Nick Mullens pass incomplete short middle intended for Brandon Aiyuk,4.570,3.580
2,0:06,3,8,NYG 8,16,6,Robbie Gould 26 yard field goal good,3.580,3.000
2,0:03,,,SFO 35,16,6,"Robbie Gould kicks off 43 yards, returned by Kaden Smith for 5 yards. Kaden Smith fumbles, recovered by Kaden Smith at NYG-27",0.000,1.270
Quarter,Time,Down,ToGo,Location,SFO,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,16,6,"Mitch Wishnowsky kicks off 65 yards, returned by Corey Ballentine for 18 yards (tackle by Marcell Harris)",0.000,0.040
3,14:55,1,10,NYG 18,16,6,Daniel Jones pass incomplete short left intended for Darius Slayton (defended by Jason Verrett),0.040,-0.490
3,14:48,2,10,NYG 18,16,6,Daniel Jones left end for 23 yards (tackle by Jimmie Ward),-0.490,1.660
3,14:19,1,10,NYG 41,16,6,Devonta Freeman right end for -3 yards (tackle by Fred Warner),1.660,0.720
3,13:34,2,13,NYG 38,16,6,Daniel Jones pass complete short left to Golden Tate for no gain (tackle by Jason Verrett),0.720,0.040
3,12:54,3,13,NYG 38,16,6,Daniel Jones pass complete short middle to Golden Tate for 11 yards (tackle by K'Waun Williams),0.040,-0.130
3,12:11,4,2,NYG 49,16,6,Daniel Jones pass complete short left to Evan Engram for 9 yards (tackle by Jaquiski Tartt),-0.130,2.790
3,11:30,1,10,SFO 42,16,6,Daniel Jones up the middle for 7 yards (tackle by Kwon Alexander),2.790,3.190
3,10:44,2,3,SFO 35,16,6,Daniel Jones pass complete short right to Golden Tate for 2 yards (tackle by Jimmie Ward and Fred Warner),3.190,2.740
3,10:08,3,1,SFO 33,16,6,Devonta Freeman right tackle for 3 yards (tackle by Jimmie Ward),2.740,3.580
3,9:25,1,10,SFO 30,16,6,Daniel Jones pass incomplete short left intended for Evan Engram,3.580,3.030
3,9:20,2,10,SFO 30,16,6,Daniel Jones right end for 16 yards (tackle by Jaquiski Tartt). Penalty on Darius Slayton: Offensive Holding (Offsetting) Penalty on SFO: Face Mask (15 Yards) (Offsetting) (no play),3.030,3.030
3,9:01,2,10,SFO 30,16,6,Devonta Freeman up the middle for 1 yard (tackle by Javon Kinlaw),3.030,2.480
3,8:16,3,9,SFO 29,16,6,Daniel Jones pass incomplete short right intended for Golden Tate,2.480,1.500
3,8:11,4,9,SFO 29,16,9,Graham Gano 47 yard field goal good,1.500,3.000
3,8:06,,,NYG 35,16,9,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,8:06,1,10,SFO 25,16,9,Nick Mullens pass complete short middle to Brandon Aiyuk for 14 yards (tackle by Julian Love),0.610,1.530
3,7:29,1,10,SFO 39,16,9,Jerick McKinnon left end for 5 yards (tackle by Dalvin Tomlinson and Logan Ryan),1.530,1.660
3,6:48,2,5,SFO 44,16,9,"Penalty on Dalvin Tomlinson: Encroachment, 5 yards (no play)",1.660,2.190
3,6:33,1,10,SFO 49,16,9,Nick Mullens pass complete short left to Brandon Aiyuk for 19 yards (tackle by Devante Downs and Isaac Yiadom),2.190,3.450
3,6:01,1,10,NYG 32,16,9,Jerick McKinnon right tackle for 2 yards (tackle by Oshane Ximines),3.450,3.170
3,5:25,2,8,NYG 30,16,9,Nick Mullens pass complete short left to Brandon Aiyuk for 6 yards (tackle by Julian Love),3.170,3.270
3,4:42,3,2,NYG 24,16,9,Nick Mullens pass complete short left to Jerick McKinnon for 5 yards (tackle by Isaac Yiadom),3.270,4.310
3,4:03,1,10,NYG 19,16,9,Jerick McKinnon left tackle for no gain (tackle by Blake Martinez and Leonard Williams),4.310,3.750
3,3:22,2,10,NYG 19,22,9,"Brandon Aiyuk right end for 19 yards, touchdown",3.750,7.000
3,3:14,,,NYG 15,22,9,"Two Point Attempt: Mitch Wishnowsky rushes, conversion fails.. Penalty on Lorenzo Carter: Face Mask (15 Yards), 8 yards (no play)",1.000,0.000
3,3:14,,,NYG 7,23,9,Robbie Gould kicks extra point good,0.000,0.000
3,3:14,,,SFO 35,23,9,"Mitch Wishnowsky kicks off 60 yards, returned by Corey Ballentine for 16 yards (tackle by Tarvarius Moore)",0.000,0.340
3,3:10,1,10,NYG 21,23,9,Daniel Jones sacked by Kerry Hyder for -5 yards,0.340,-1.010
3,2:30,2,15,NYG 16,23,9,"Daniel Jones pass incomplete deep left. Penalty on Jason Verrett: Defensive Holding, 5 yards (no play)",-1.010,0.340
3,2:21,1,10,NYG 21,23,9,Dion Lewis left end for no gain (tackle by Kevin Givens),0.340,-0.200
3,1:40,2,10,NYG 21,23,9,Daniel Jones pass incomplete short middle intended for Kaden Smith (defended by K'Waun Williams),-0.200,-0.890
3,1:35,3,10,NYG 21,23,9,Daniel Jones pass complete short right to C.J. Board for 9 yards (tackle by Jason Verrett),-0.890,-1.370
3,0:51,4,1,NYG 30,23,9,Daniel Jones up the middle for no gain (tackle by Azeez Al-Shaair),-1.370,-3.580
3,0:44,1,10,NYG 30,23,9,Jerick McKinnon right end for 1 yard (tackle by Dexter Lawrence and Dalvin Tomlinson),3.580,3.170
Quarter,Time,Down,ToGo,Location,SFO,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NYG 29,23,9,Nick Mullens pass complete short left to Brandon Aiyuk for 11 yards (tackle by Julian Love),3.170,4.370
4,14:15,1,10,NYG 18,23,9,Jerick McKinnon left end for -1 yards (tackle by Blake Martinez and Leonard Williams),4.370,3.670
4,13:36,2,11,NYG 19,29,9,"Nick Mullens pass complete short right to Jeff Wilson for 19 yards, touchdown",3.670,7.000
4,13:28,,,NYG 15,29,9,Two Point Attempt: Mitch Wishnowsky pass incomplete intended for,1.000,-1.000
4,13:28,,,SFO 35,29,9,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
4,13:28,1,10,NYG 25,29,9,Daniel Jones pass complete short left to Darius Slayton for 8 yards (tackle by Dontae Johnson and Jimmie Ward),0.610,1.140
4,13:00,2,2,NYG 33,29,9,"Penalty on Andrew Thomas: False Start, 5 yards (no play)",1.140,0.470
4,12:59,2,7,NYG 28,29,9,Daniel Jones pass complete short left to Wayne Gallman for 5 yards,0.470,0.430
4,12:45,3,2,NYG 33,29,9,Daniel Jones pass complete short middle to Golden Tate for 5 yards (tackle by K'Waun Williams),0.430,1.470
4,12:21,1,10,NYG 38,29,9,Daniel Jones pass incomplete short middle intended for Wayne Gallman,1.470,0.920
4,12:17,2,10,NYG 38,29,9,Daniel Jones pass incomplete short middle intended for Golden Tate (defended by Jaquiski Tartt),0.920,0.230
4,12:13,3,10,NYG 38,29,9,Daniel Jones pass incomplete short middle intended for Darius Slayton,0.230,-0.850
4,12:08,4,10,NYG 38,29,9,Riley Dixon punts 54 yards downed by Casey Kreiter,-0.850,0.380
4,11:56,1,10,SFO 8,29,9,Nick Mullens pass incomplete short middle,-0.380,-0.780
4,11:50,2,10,SFO 8,29,9,Jeff Wilson right tackle for 2 yards (tackle by James Bradberry and Markus Golden),-0.780,-1.190
4,11:13,3,8,SFO 10,29,9,Nick Mullens pass complete short right to Jeff Wilson for 19 yards (tackle by Ryan Lewis),-1.190,0.870
4,10:26,1,10,SFO 29,29,9,Jeff Wilson right end for 3 yards (tackle by Dexter Lawrence and Julian Love),0.870,0.730
4,9:39,2,7,SFO 32,29,9,Nick Mullens pass complete short right to Kendrick Bourne for 18 yards (tackle by Julian Love),0.730,2.260
4,8:58,1,10,SFO 50,29,9,Jeff Wilson right tackle for 1 yard (tackle by Devante Downs and Dalvin Tomlinson),2.260,1.850
4,8:12,2,9,NYG 49,29,9,"Jeff Wilson right guard for 4 yards (tackle by Kyler Fackrell). Penalty on Trent Williams: Offensive Holding, 10 yards",1.850,0.770
4,8:02,2,17,SFO 43,29,9,Nick Mullens pass complete short middle to Jamycal Hasty for 9 yards (tackle by Devante Downs and Leonard Williams),0.770,1.290
4,7:24,3,8,NYG 48,29,9,Nick Mullens pass complete deep middle to Brandon Aiyuk for 20 yards (tackle by Julian Love),1.290,3.710
4,6:37,1,10,NYG 28,29,9,Jamycal Hasty left end for 3 yards (tackle by Oshane Ximines),3.710,3.570
4,5:56,2,7,NYG 25,29,9,Jamycal Hasty right end for 6 yards (tackle by Julian Love),3.570,3.720
4,5:11,3,1,NYG 19,29,9,Jeff Wilson right tackle for 3 yards (tackle by Dexter Lawrence and B.J. Hill),3.720,4.510
4,4:26,1,10,NYG 16,29,9,Jeff Wilson right guard for -2 yards (tackle by Leonard Williams and Markus Golden),4.510,3.640
4,4:22,,,,,,Timeout #1 by New York Giants,,
4,4:22,2,12,NYG 18,29,9,Nick Mullens pass complete short middle to Jeff Wilson for 16 yards (tackle by Blake Martinez and Julian Love),3.640,6.740
4,3:38,1,2,NYG 2,35,9,"Jeff Wilson left guard for 2 yards, touchdown",6.740,7.000
4,3:35,,,NYG 15,36,9,Robbie Gould kicks extra point good,0.000,0.000
4,3:35,,,SFO 35,36,9,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
4,3:35,1,10,NYG 25,36,9,Daniel Jones pass incomplete deep right intended for C.J. Board (defended by Marcell Harris),0.610,0.060
4,3:28,2,10,NYG 25,36,9,Daniel Jones pass complete short right to Dion Lewis for 10 yards (tackle by Demetrius Flannigan-Fowles and Tarvarius Moore),0.060,1.270
4,2:59,1,10,NYG 35,36,9,Daniel Jones pass incomplete short right intended for Dion Lewis,1.270,0.720
4,2:57,2,10,NYG 35,36,9,Daniel Jones sacked by Dion Jordan for -9 yards,0.720,-1.150
4,2:33,3,19,NYG 26,36,9,"Daniel Jones pass complete deep right to Damion Ratley for 29 yards (tackle by Marcell Harris). Damion Ratley fumbles, ball out of bounds at SF-45 (forced by Marcell Harris)",-1.150,2.590
4,2:10,1,10,SFO 45,36,9,Daniel Jones pass complete short left to Evan Engram for 4 yards (tackle by Demetrius Flannigan-Fowles),2.590,2.580
4,2:00,2,6,SFO 41,36,9,"Daniel Jones pass complete deep middle to Darius Slayton for 22 yards (tackle by Marcell Harris). Darius Slayton fumbles (forced by Marcell Harris), recovered by Tarvarius Moore at SF-16 and returned for 3 yards (tackle by Dion Lewis)",2.580,-0.150
4,1:49,1,10,SFO 19,36,9,Nick Mullens kneels for -1 yards,0.150,-0.560
4,1:06,2,11,SFO 18,36,9,Nick Mullens kneels for -1 yards,-0.560,-1.420
4,0:24,3,12,SFO 17,36,9,Nick Mullens kneels for -1 yards,-1.420,-2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
