Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,8:52,3,3,NYG 3,0,0,Taylor Heinicke pass incomplete short right,4.720,3.040
1,8:42,4,3,NYG 3,3,0,Joey Slye 21 yard field goal good,3.040,3.000
1,8:39,,,WAS 35,3,0,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
1,8:39,1,10,NYG 25,3,0,Saquon Barkley left end for 3 yards (tackle by Efe Obada and Jonathan Bostic),0.610,0.470
1,8:03,2,7,NYG 28,3,0,Daniel Jones sacked by Daron Payne for -9 yards,0.470,-1.510
1,7:19,3,16,NYG 19,3,0,Daniel Jones pass complete short right to Saquon Barkley for 1 yard (tackle by Casey Toohill),-1.510,-2.030
1,6:41,4,15,NYG 20,3,0,"Jamie Gillan punts 48 yards, returned by Alex Erickson for 6 yards (tackle by Jason Pinnock)",-2.030,-1.470
1,6:31,1,10,WAS 38,3,0,Taylor Heinicke pass complete deep left to Jahan Dotson for 16 yards (tackle by Julian Love),1.470,2.520
1,5:56,1,10,NYG 46,3,0,Brian Robinson up the middle for 5 yards (tackle by Henry Mondeaux and Micah McFadden),2.520,2.650
1,5:17,2,5,NYG 41,3,0,Brian Robinson right guard for 5 yards (tackle by Dexter Lawrence and Vernon Butler),2.650,3.180
1,4:35,1,10,NYG 36,3,0,Brian Robinson left tackle for no gain (tackle by Zyon Gilbert),3.180,2.640
1,3:59,2,10,NYG 36,3,0,Taylor Heinicke pass complete short middle to Logan Thomas for 11 yards (tackle by Micah McFadden),2.640,3.910
1,3:19,1,10,NYG 25,3,0,Antonio Gibson right guard for 6 yards (tackle by Leonard Williams),3.910,4.200
1,2:37,2,4,NYG 19,3,0,Taylor Heinicke pass incomplete short right intended for Antonio Gibson,4.200,3.490
1,2:35,3,4,NYG 19,9,0,"Taylor Heinicke pass complete short right to Terry McLaurin for 19 yards, touchdown",3.490,7.000
1,2:27,,,NYG 15,10,0,Joey Slye kicks extra point good,0.000,0.000
1,2:27,,,WAS 35,10,0,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
1,2:27,1,10,NYG 25,10,0,Daniel Jones pass complete short right to Darius Slayton for 8 yards (tackle by Jamin Davis),0.610,1.140
1,1:54,2,2,NYG 33,10,0,Saquon Barkley right guard for 5 yards (tackle by Darrick Forrest and Jamin Davis),1.140,1.470
1,1:20,1,10,NYG 38,10,0,Saquon Barkley right guard for 2 yards (tackle by Kendall Fuller and Jamin Davis),1.470,1.190
1,0:47,2,8,NYG 40,10,0,"Daniel Jones scrambles up the middle for 21 yards (tackle by Kamren Curl). Penalty on Kamren Curl: Defensive Holding, 5 yards (accepted)",1.190,3.310
1,0:19,1,10,WAS 34,10,0,Daniel Jones pass complete short right to Saquon Barkley for 2 yards (tackle by Christian Holmes),3.310,3.040
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,WAS 32,10,0,Daniel Jones right tackle for 3 yards (tackle by Christian Holmes),3.040,2.740
2,14:23,3,5,WAS 29,10,0,Daniel Jones pass complete short left to Richie James for -1 yards (tackle by Bobby McCain and Jonathan Bostic),2.740,1.430
2,13:43,4,6,WAS 30,10,3,Graham Gano 48 yard field goal good,1.430,3.000
2,13:38,,,NYG 35,10,3,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,13:38,1,10,WAS 25,10,3,Brian Robinson right guard for 5 yards (tackle by Julian Love),0.610,0.740
2,13:05,2,5,WAS 30,10,3,Taylor Heinicke sacked by Justin Ellis for -8 yards,0.740,-1.290
2,12:20,3,15,WAS 20,10,3,Taylor Heinicke pass complete short right to Terry McLaurin for 12 yards (tackle by Dexter Lawrence and Oshane Ximines),-1.290,-1.110
2,11:33,4,1,WAS 34,10,3,"Tress Way punts 47 yards, fair catch by Richie James at NYG-19",-1.110,-0.150
2,11:27,1,10,NYG 19,10,3,Daniel Jones pass complete deep left to Darius Slayton for 55 yards (tackle by Darrick Forrest),0.150,3.780
2,10:50,1,10,WAS 27,10,3,Saquon Barkley right tackle for -3 yards (tackle by Montez Sweat and Daron Payne),3.780,2.890
2,10:13,2,13,WAS 29,10,3,Daniel Jones pass complete short left to Isaiah Hodgins for 6 yards (tackle by Kendall Fuller),2.890,3.010
2,9:29,3,7,WAS 23,10,3,Daniel Jones scrambles right end for 10 yards (tackle by Bobby McCain),3.010,4.710
2,8:54,1,10,WAS 13,10,9,"Saquon Barkley right tackle for 13 yards, touchdown",4.710,7.000
2,8:49,,,WAS 15,10,10,Graham Gano kicks extra point good,0.000,0.000
2,8:49,,,NYG 35,10,10,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,8:49,1,10,WAS 25,10,10,Jonathan Williams left tackle for 1 yard (tackle by Micah McFadden and Jihad Ward),0.610,0.200
2,8:03,2,9,WAS 26,10,10,Taylor Heinicke pass complete deep left to Terry McLaurin for 20 yards (tackle by Jason Pinnock and Fabian Moreau),0.200,1.990
2,7:20,1,10,WAS 46,10,10,Taylor Heinicke pass complete short left to Terry McLaurin for 9 yards (tackle by Zyon Gilbert),1.990,2.670
2,6:43,2,1,NYG 45,10,10,Brian Robinson up the middle for 1 yard (tackle by Micah McFadden and Jihad Ward),2.670,2.650
2,5:58,1,10,NYG 44,10,10,Taylor Heinicke pass complete short right to Cam Sims for -2 yards (tackle by Julian Love),2.650,1.840
2,5:26,2,12,NYG 46,10,10,Taylor Heinicke pass complete short left to Brian Robinson for 5 yards (tackle by Fabian Moreau and Zyon Gilbert),1.840,1.820
2,4:50,3,7,NYG 41,10,10,"Taylor Heinicke pass incomplete deep middle intended for Terry McLaurin. Penalty on Fabian Moreau: Defensive Holding, 5 yards (accepted) (no play)",1.820,3.180
2,4:44,1,10,NYG 36,10,10,Antonio Gibson left guard for 6 yards (tackle by Micah McFadden and Nick McCloud),3.180,3.450
2,4:07,2,4,NYG 30,10,10,Antonio Gibson left guard for 6 yards (tackle by Julian Love),3.450,3.970
2,3:28,1,10,NYG 24,10,10,Antonio Gibson right end for no gain (tackle by Jaylon Smith and Nick McCloud),3.970,3.430
2,2:42,2,10,NYG 24,10,10,Taylor Heinicke pass incomplete short left intended for Antonio Gibson,3.430,2.740
2,2:38,3,10,NYG 24,10,10,Taylor Heinicke pass incomplete deep left intended for Terry McLaurin,2.740,1.870
2,2:33,4,10,NYG 24,13,10,Joey Slye 42 yard field goal good,1.870,3.000
2,2:28,,,WAS 35,13,10,"Joey Slye kicks off 65 yards, returned by Gary Brightwell for 25 yards (tackle by Jeremy Reaves)",0.000,0.610
2,2:23,1,10,NYG 25,13,10,Saquon Barkley left end for 9 yards (tackle by Jonathan Bostic),0.610,1.280
2,2:00,2,1,NYG 34,13,10,Daniel Jones up the middle for 4 yards (tackle by Jonathan Allen),1.280,1.470
2,1:39,1,10,NYG 38,13,10,Saquon Barkley up the middle for 6 yards (tackle by Christian Holmes),1.470,1.730
2,1:20,2,4,NYG 44,13,10,Daniel Jones pass complete short right to Saquon Barkley for 5 yards (tackle by Bobby McCain),1.730,2.190
2,1:14,1,10,NYG 49,13,10,Saquon Barkley right tackle for 21 yards (tackle by Christian Holmes),2.190,3.580
2,1:07,1,10,WAS 30,13,10,Saquon Barkley right tackle for -4 yards (tackle by Jamin Davis),3.580,2.490
2,0:40,2,14,WAS 34,13,10,Daniel Jones pass complete short right to Matt Breida for 4 yards (tackle by Jamin Davis),2.490,2.340
2,0:39,3,10,WAS 30,13,10,Daniel Jones pass complete short right to Isaiah Hodgins for 10 yards (tackle by Darrick Forrest and Percy Butler),2.340,4.240
2,0:30,,,,,,Timeout #1 by New York Giants,,
2,0:30,1,10,WAS 20,13,10,Daniel Jones up the middle for 2 yards (tackle by Jonathan Allen),4.240,3.960
2,0:26,,,,,,Timeout #2 by New York Giants,,
2,0:26,2,8,WAS 18,13,10,Daniel Jones pass complete short middle to Richie James for 7 yards (tackle by Kamren Curl),3.960,4.590
2,0:19,,,,,,Timeout #3 by New York Giants,,
2,0:19,3,1,WAS 11,13,10,Daniel Jones right end for 2 yards (tackle by Kamren Curl),4.590,5.140
2,0:06,1,9,WAS 9,13,10,Daniel Jones spiked the ball,5.140,4.380
2,0:05,2,9,WAS 9,13,13,Graham Gano 27 yard field goal good,4.380,3.000
2,0:02,,,NYG 35,13,13,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,0:02,1,10,WAS 25,13,13,Taylor Heinicke kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,13,13,"Graham Gano kicks off 66 yards, returned by Antonio Gibson for 24 yards (tackle by Tae Crowder and Matt Breida)",0.000,0.480
3,14:55,1,10,WAS 23,13,13,Curtis Samuel right tackle for 2 yards (tackle by Dexter Lawrence),0.480,0.200
3,14:26,2,8,WAS 25,13,13,Taylor Heinicke pass incomplete deep right intended for Jahan Dotson,0.200,-0.490
3,14:20,3,8,WAS 25,13,13,"Taylor Heinicke sacked by Azeez Ojulari for -2 yards. Taylor Heinicke fumbles (forced by Azeez Ojulari), recovered by Oshane Ximines at WAS-23 and returned for 1 yard. Oshane Ximines fumbles (forced by Taylor Heinicke), recovered by Azeez Ojulari at WAS-20 and returned for -5 yards",-0.490,-3.910
3,14:11,1,10,WAS 25,13,13,Saquon Barkley right guard for 1 yard (tackle by Jonathan Bostic),3.910,3.960
3,13:35,2,8,WAS 18,13,13,Daniel Jones pass complete to Daniel Bellinger for 5 yards (tackle by Jamin Davis),3.960,3.890
3,12:59,3,4,WAS 14,13,13,Daniel Jones left end for 7 yards (tackle by Jonathan Allen),3.890,5.600
3,12:16,1,7,WAS 7,13,13,Saquon Barkley left tackle for 1 yard (tackle by Jonathan Allen and Darrick Forrest),5.600,4.950
3,11:40,2,6,WAS 6,13,19,"Daniel Jones pass complete short left to Isaiah Hodgins for 6 yards, touchdown",4.950,7.000
3,11:34,,,WAS 15,13,20,Graham Gano kicks extra point good,0.000,0.000
3,11:34,,,NYG 35,13,20,"Graham Gano kicks off 63 yards, (tackle by Carter Coughlin and Marcus Johnson) returned by Antonio Gibson for 3 yards",0.000,-0.380
3,11:28,1,10,WAS 5,13,20,Brian Robinson up the middle for 5 yards (tackle by Leonard Williams and Micah McFadden),-0.380,-0.420
3,10:36,2,5,WAS 10,13,20,Brian Robinson left guard for 12 yards (tackle by Julian Love),-0.420,0.410
3,10:10,1,10,WAS 22,13,20,Brian Robinson left end for 5 yards (tackle by Zyon Gilbert),0.410,0.540
3,9:30,2,5,WAS 27,13,20,Antonio Gibson right guard for 3 yards (tackle by Kayvon Thibodeaux),0.540,0.230
3,8:46,3,2,WAS 30,13,20,Brian Robinson right guard for 2 yards (tackle by Dexter Lawrence and Vernon Butler),0.230,1.070
3,8:05,1,10,WAS 32,13,20,Brian Robinson right guard for 2 yards (tackle by Dexter Lawrence and Henry Mondeaux),1.070,0.800
3,7:24,2,8,WAS 34,13,20,"Penalty on Logan Thomas: False Start, 5 yards (accepted) (no play)",0.800,0.120
3,7:01,2,13,WAS 29,13,20,Taylor Heinicke pass complete short left to Terry McLaurin for 15 yards (tackle by Tony Jefferson and Fabian Moreau),0.120,1.860
3,6:20,1,10,WAS 44,13,20,Antonio Gibson right guard for 4 yards (tackle by Vernon Butler),1.860,1.990
3,5:41,2,5,WAS 49,13,20,"Curtis Samuel left end for no gain (tackle by Nick McCloud). Penalty on Logan Thomas: Offensive Illegal Block Above the Waist, 10 yards (accepted)",1.990,0.510
3,5:06,2,16,WAS 38,13,20,"Taylor Heinicke sacked by Jihad Ward for -5 yards. Taylor Heinicke fumbles (forced by Jihad Ward), recovered by Tyler Larsen at WAS-33 and returned for 5 yards",0.510,-0.820
3,4:24,3,21,WAS 33,13,20,Taylor Heinicke pass complete short right to Curtis Samuel for 10 yards (tackle by Tony Jefferson),-0.820,-0.520
3,3:42,4,11,WAS 43,13,20,"Tress Way punts 42 yards, fair catch by Richie James at NYG-15",-0.520,0.220
3,3:34,1,10,NYG 15,13,20,Daniel Jones pass complete short left to Daniel Bellinger for 8 yards (tackle by Jonathan Allen and Kendall Fuller),-0.220,0.480
3,2:55,2,2,NYG 23,13,20,Saquon Barkley right tackle for no gain (tackle by Daron Payne),0.480,-0.390
3,2:11,3,2,NYG 23,13,20,Daniel Jones scrambles right tackle for 1 yard (tackle by Kamren Curl),-0.390,-1.770
3,1:30,4,1,NYG 24,13,20,"Jamie Gillan punts 56 yards, returned by Alex Erickson for 6 yards (tackle by Zyon Gilbert and Gary Brightwell)",-1.770,-0.670
3,1:18,1,10,WAS 26,13,20,Taylor Heinicke scrambles right end for 7 yards (tackle by Julian Love),0.670,1.070
3,0:40,2,3,WAS 33,13,20,Brian Robinson right end for 5 yards (tackle by Vernon Butler),1.070,1.470
3,0:01,1,10,WAS 38,13,20,Brian Robinson left end for 4 yards (tackle by Julian Love),1.470,1.460
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,WAS 42,13,20,Brian Robinson up the middle for 11 yards (tackle by Julian Love and Jason Pinnock),1.460,2.460
4,14:20,1,10,NYG 47,13,20,Taylor Heinicke pass complete short left to Terry McLaurin for 12 yards (tackle by Fabian Moreau),2.460,3.250
4,13:36,1,10,NYG 35,13,20,Taylor Heinicke pass complete short left to Antonio Gibson for 8 yards (tackle by Micah McFadden),3.250,3.780
4,13:25,2,2,NYG 27,13,20,Taylor Heinicke pass complete short right to Jahan Dotson for 1 yard (tackle by Nick McCloud),3.780,3.200
4,12:46,3,1,NYG 26,13,20,Brian Robinson left guard for 1 yard (tackle by Julian Love and Dexter Lawrence),3.200,3.910
4,12:01,1,10,NYG 25,13,20,"Brian Robinson for no gain. Penalty on Cole Turner: Offensive Holding, 10 yards (accepted) (no play)",3.910,3.250
4,11:36,1,20,NYG 35,13,20,Taylor Heinicke pass complete short left to Logan Thomas for 7 yards (tackle by Julian Love),3.250,2.960
4,10:57,2,13,NYG 28,13,20,Taylor Heinicke pass incomplete short right intended for Jahan Dotson (defended by Nick McCloud),2.960,2.280
4,10:52,3,13,NYG 28,13,20,Taylor Heinicke sacked by Dexter Lawrence for -6 yards,2.280,1.060
4,10:12,4,19,NYG 34,13,20,Joey Slye 52 yard field goal no good,1.060,-1.730
4,10:06,1,10,NYG 42,13,20,Saquon Barkley left guard for -1 yards (tackle by Kamren Curl),1.730,1.190
4,9:30,2,10,NYG 42,13,20,"Daniel Jones pass complete to Nick Vannett for no gain. Penalty on Daniel Bellinger: Offensive Holding, 9 yards (accepted) (no play)",1.190,-0.160
4,9:01,2,20,NYG 32,13,20,Daniel Jones pass complete short middle to Daniel Bellinger for 4 yards (tackle by Kamren Curl),-0.160,-0.290
4,8:20,3,16,NYG 36,13,20,"Daniel Jones pass complete short right to Darius Slayton for 1 yard (tackle by Kendall Fuller). Penalty on Nick Gates: Ineligible Downfield Pass, 5 yards (declined)",-0.290,-0.980
4,8:00,4,16,NYG 36,13,20,"Jamie Gillan punts 59 yards, returned by Alex Erickson for 13 yards (tackle by Chris Myarick). Penalty on Rachad Wildgoose: Defensive Offside, 5 yards (declined) . Penalty on Rachad Wildgoose: Offensive Holding, 8 yards (accepted)",-0.980,0.380
4,7:48,1,10,WAS 9,13,20,"Brian Robinson for no gain. Penalty on Charles Leno: Offensive Holding, 5 yards (accepted) (no play)",-0.380,-0.530
4,7:20,1,14,WAS 5,13,20,Taylor Heinicke pass incomplete deep middle intended for Terry McLaurin,-0.530,-1.070
4,7:19,2,14,WAS 5,13,20,Taylor Heinicke pass complete short right to Logan Thomas for 2 yards (tackle by Nick McCloud),-1.070,-1.770
4,6:39,3,13,WAS 6,13,20,Taylor Heinicke pass incomplete deep middle intended for Curtis Samuel,-1.770,-2.490
4,6:33,4,13,WAS 6,13,20,"Tress Way punts 53 yards, returned by Richie James for 12 yards (tackle by Jonathan Williams)",-2.490,-2.460
4,6:22,1,10,WAS 47,13,20,Daniel Jones pass complete short right to Darius Slayton for 12 yards (tackle by Danny Johnson and Jamin Davis),2.460,3.250
4,5:57,1,10,WAS 35,13,20,"Penalty on Jon Feliciano: Taunting / Offense, 15 yards (accepted) (no play)",3.250,2.260
4,5:57,1,25,WAS 50,13,20,Daniel Jones pass complete short left to Darius Slayton for 3 yards (tackle by Jamin Davis),2.260,1.080
4,5:12,2,22,WAS 47,13,20,Saquon Barkley left end for no gain (tackle by John Ridgeway and Kamren Curl),1.080,0.430
4,4:31,3,22,WAS 47,13,20,Daniel Jones sacked by Danny Johnson for -2 yards,0.430,0.000
4,3:49,4,24,WAS 49,13,20,"Jamie Gillan punts 39 yards, fair catch by Alex Erickson at WAS-10",0.000,0.380
4,3:43,1,10,WAS 10,13,20,Taylor Heinicke pass complete short left to Terry McLaurin for 11 yards (tackle by Fabian Moreau),-0.380,0.340
4,3:21,1,10,WAS 21,13,20,Taylor Heinicke pass complete short middle to Curtis Samuel for 6 yards (tackle by Julian Love),0.340,0.610
4,2:57,2,4,WAS 27,13,20,Taylor Heinicke pass incomplete deep right intended for Jahan Dotson (defended by Nick McCloud),0.610,-0.100
4,2:50,3,4,WAS 27,13,20,Taylor Heinicke pass incomplete short middle intended for Jahan Dotson (defended by Azeez Ojulari),-0.100,-1.570
4,2:47,4,4,WAS 27,13,20,Taylor Heinicke pass complete deep left to Curtis Samuel for 20 yards (tackle by Cordale Flott),-1.570,2.060
4,2:08,1,10,WAS 47,13,20,Taylor Heinicke pass complete short right to Jahan Dotson for no gain (tackle by Zyon Gilbert),2.060,1.520
4,2:00,2,10,WAS 47,13,20,Taylor Heinicke pass complete deep left to Curtis Samuel for 25 yards (tackle by Julian Love),1.520,3.710
4,1:53,1,10,NYG 28,19,20,"Taylor Heinicke pass complete short middle to Jahan Dotson for 28 yards, touchdown",3.710,7.000
4,1:45,,,NYG 15,20,20,Joey Slye kicks extra point good,0.000,0.000
4,1:45,,,WAS 35,20,20,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,1:45,1,10,NYG 25,20,20,Daniel Jones pass incomplete deep middle intended for Darius Slayton,0.610,0.060
4,1:39,2,10,NYG 25,20,20,Daniel Jones pass incomplete deep right intended for Darius Slayton (defended by Danny Johnson),0.060,-0.620
4,1:33,3,10,NYG 25,20,20,Daniel Jones pass incomplete deep middle intended for Isaiah Hodgins (defended by Danny Johnson),-0.620,-1.700
4,1:28,4,10,NYG 25,20,20,"Jamie Gillan punts 51 yards, returned by Alex Erickson for no gain (tackle by Tae Crowder). Penalty on Percy Butler: Unnecessary Roughness / Defense, 12 yards (accepted)",-1.700,0.350
4,1:17,1,10,WAS 12,20,20,Antonio Gibson right end for 7 yards (tackle by Nick McCloud),-0.350,0.100
4,0:52,2,3,WAS 19,20,20,Taylor Heinicke pass complete short left to Terry McLaurin for 7 yards (tackle by Fabian Moreau),0.100,0.670
4,0:44,1,10,WAS 26,20,20,Taylor Heinicke pass complete short middle to Antonio Gibson for 12 yards (tackle by Tony Jefferson and Julian Love),0.670,1.470
4,0:39,,,,,,Timeout #1 by Washington Commanders,,
4,0:39,1,10,WAS 38,20,20,Taylor Heinicke pass incomplete deep right intended for Terry McLaurin,1.470,0.920
4,0:35,2,10,WAS 38,20,20,Taylor Heinicke pass incomplete deep right intended for Terry McLaurin (defended by Jason Pinnock),0.920,0.230
4,0:29,3,10,WAS 38,20,20,Taylor Heinicke pass incomplete short left intended for Cam Sims (defended by Fabian Moreau),0.230,-0.850
4,0:23,4,10,WAS 38,20,20,Tress Way punts 46 yards out of bounds,-0.850,0.140
4,0:13,1,10,NYG 16,20,20,Daniel Jones kneels for -1 yards,-0.140,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
,,,,,,,"Giants won the coin toss, Giants to receive the overtime kickoff.",,
OT,10:00,,,WAS 35,20,20,"Joey Slye kicks off 57 yards, returned by Gary Brightwell for 19 yards (tackle by David Mayo and Jeremy Reaves)",0.000,0.740
OT,9:56,1,10,NYG 27,20,20,Daniel Jones pass complete short right to Darius Slayton for 11 yards (tackle by Danny Johnson),0.740,1.470
OT,9:33,1,10,NYG 38,20,20,Saquon Barkley left end for -3 yards (tackle by Jonathan Allen and Casey Toohill),1.470,0.520
OT,8:57,2,13,NYG 35,20,20,Daniel Jones scrambles up the middle for 8 yards (tackle by Kamren Curl),0.520,0.890
OT,8:09,3,5,NYG 43,20,20,Daniel Jones sacked by Daron Payne for -7 yards,0.890,-0.980
OT,7:40,4,12,NYG 36,20,20,Jamie Gillan punts 31 yards out of bounds,-0.980,-1.140
OT,7:33,1,10,WAS 33,20,20,Brian Robinson right guard for 2 yards (tackle by Dexter Lawrence and Justin Ellis),1.140,0.860
OT,6:57,2,8,WAS 35,20,20,Curtis Samuel right guard for 21 yards (tackle by Nick McCloud),0.860,2.650
OT,6:16,1,10,NYG 44,20,20,Brian Robinson left end for 3 yards (tackle by Jaylon Smith and Kayvon Thibodeaux),2.650,2.520
OT,5:32,2,7,NYG 41,20,20,Brian Robinson left tackle for -3 yards (tackle by Oshane Ximines and Tony Jefferson),2.520,1.490
OT,4:52,3,9,NYG 44,20,20,Taylor Heinicke pass complete short right to Curtis Samuel for 1 yard (tackle by Fabian Moreau and Cordale Flott),1.490,0.400
OT,4:12,4,8,NYG 43,20,20,"Tress Way punts 29 yards, returned by Richie James for no gain (tackle by Percy Butler)",0.400,0.280
OT,4:04,1,10,NYG 14,20,20,Daniel Jones pass complete short right to Saquon Barkley for 7 yards (tackle by Danny Johnson),-0.280,0.280
OT,3:35,2,3,NYG 21,20,20,Saquon Barkley left guard for 5 yards (tackle by Jamin Davis),0.280,0.670
OT,3:04,1,10,NYG 26,20,20,Daniel Jones pass complete short middle to Isaiah Hodgins for 10 yards (tackle by Kamren Curl and Jonathan Bostic),0.670,1.330
OT,2:27,1,10,NYG 36,20,20,Daniel Jones pass complete short middle to Isaiah Hodgins for 12 yards (tackle by Kamren Curl),1.330,2.130
OT,2:00,1,10,NYG 48,20,20,Daniel Jones pass complete short left to Daniel Bellinger for 4 yards (tackle by Darrick Forrest),2.130,2.120
OT,1:55,2,6,WAS 48,20,20,Daniel Jones pass complete short left to Saquon Barkley for 3 yards (tackle by Danny Johnson),2.120,1.950
OT,1:50,3,2,WAS 44,20,20,Daniel Jones sacked by Jonathan Allen for no gain,1.950,0.270
OT,1:42,,,,,,Timeout #1 by Washington Commanders,,
OT,1:42,4,3,WAS 45,20,20,"Penalty on NYG: Delay of Game, 5 yards (accepted) (no play)",0.270,-0.060
OT,1:42,4,8,WAS 50,20,20,"Jamie Gillan punts 40 yards, fair catch by Alex Erickson at WAS-10",-0.060,0.380
OT,1:36,1,10,WAS 10,20,20,Taylor Heinicke sacked by Kayvon Thibodeaux for -8 yards,-0.380,-1.360
OT,1:28,,,,,,Timeout #1 by New York Giants,,
OT,1:28,2,18,WAS 2,20,20,Brian Robinson left end for 8 yards. Brian Robinson fumbles (forced by Micah McFadden). Brian Robinson fumbles out of bounds,-1.360,-1.420
OT,1:23,,,,,,Timeout #2 by New York Giants,,
OT,1:23,3,10,WAS 10,20,20,Antonio Gibson up the middle for 5 yards (tackle by Dexter Lawrence),-1.420,-2.440
OT,0:37,,,,,,Timeout #2 by Washington Commanders,,
OT,0:37,4,5,WAS 15,20,20,"Tress Way punts 48 yards, returned by Richie James for 6 yards (tackle by Jeremy Reaves and David Mayo)",-2.440,-1.800
OT,0:28,1,10,NYG 43,20,20,Daniel Jones pass complete short middle to Richie James for 14 yards (tackle by Bobby McCain),1.800,2.590
OT,0:16,1,10,WAS 45,20,20,Daniel Jones spiked the ball,2.590,2.180
OT,0:15,2,10,WAS 43,20,20,Daniel Jones pass complete short right to Daniel Bellinger for 3 yards (tackle by Danny Johnson),2.180,1.880
OT,0:10,3,7,WAS 40,20,20,Daniel Jones pass incomplete short right,1.880,0.590
OT,0:05,4,7,WAS 40,20,20,Graham Gano 58 yard field goal no good,0.590,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
