0,1
Officials,Officials
Referee,Donald King
Umpire,Jeffrey Otterby
Head Linesman,Mark Andrew
Line Judge,Curtis Townsend
Back Judge,Jeff Corley
Side Judge,Kent Intagliata
Field Judge,Keith Norman
