Player,Pos
Bryce Young,QB
Chuba Hubbard,RB
Adam Thielen,WR
Jonathan Mingo,WR
Terrace Marshall Jr.,WR
Hayden Hurst,TE
Bradley Bozeman,OL
Ikem Ekwonu,T
Taylor Moton,T
Austin Corbett,G
Calvin Throckmorton,G
Derrick Brown,DT
Shy Tuttle,DT
DeShawn Williams,DT
DJ Johnson,OLB
Amare Barno,OLB
Frankie Luvu,LB
Donte Jackson,CB
Dicaprio Bootle,CB
Jammie Robinson,S
Xavier Woods,S
Vonn Bell,S
