#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 25,4,1:38,18,Punt
2,1,9:07,CHI 1,6,3:21,21,Punt
3,1,5:46,CHI 25,8,3:17,39,Field Goal
4,2,13:33,CHI 25,7,4:15,23,Punt
5,2,8:19,CHI 47,11,5:13,35,Field Goal
6,2,1:12,CHI 9,9,1:12,70,Field Goal
7,3,13:57,CHI 27,3,1:30,2,Punt
8,3,10:29,CAR 38,9,3:56,38,Touchdown
9,3,4:26,CHI 11,5,3:38,3,Punt
10,4,11:06,CHI 25,7,3:56,31,Punt
11,4,1:35,CHI 49,4,1:35,1,End of Game
