Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Bobby Massie,T,67,100%,0,0%,5,20%
Mike Iupati,G,67,100%,0,0%,5,20%
Jared Veldheer,T,67,100%,0,0%,5,20%
Lyle Sendlein,C,67,100%,0,0%,0,0%
Carson Palmer,QB,67,100%,0,0%,0,0%
Ted Larsen,G,67,100%,0,0%,0,0%
Larry Fitzgerald,WR,65,97%,0,0%,0,0%
Darren Fells,TE,58,87%,0,0%,6,24%
David Johnson,RB,54,81%,0,0%,0,0%
John Brown,WR,49,73%,0,0%,0,0%
Michael Floyd,WR,44,66%,0,0%,0,0%
Troy Niklas,TE,24,36%,0,0%,12,48%
Stepfan Taylor,RB,9,13%,0,0%,14,56%
JJ Nelson,WR,9,13%,0,0%,0,0%
A.Q. Shipley,C,9,13%,0,0%,0,0%
Jaron Brown,WR,8,12%,0,0%,13,52%
Kerwynn Williams,RB,6,9%,0,0%,8,32%
Justin Bethel,CB,0,0%,68,100%,16,64%
Rashad Johnson,FS,0,0%,68,100%,12,48%
Patrick Peterson,CB,0,0%,68,100%,12,48%
Tyrann Mathieu,FS,0,0%,68,100%,6,24%
Deone Bucannon,SS,0,0%,68,100%,3,12%
Calais Campbell,DT,0,0%,59,87%,9,36%
Kevin Minter,LB,0,0%,51,75%,4,16%
Alex Okafor,LB,0,0%,46,68%,4,16%
Markus Golden,LB,0,0%,45,66%,3,12%
Ed Stinson,DT,0,0%,44,65%,4,16%
Tony Jefferson,SS,0,0%,42,62%,2,8%
Dwight Freeney,LB,0,0%,22,32%,0,0%
Josh Mauro,DT,0,0%,20,29%,12,48%
Red Bryant,DE,0,0%,19,28%,4,16%
Rodney Gunter,NT,0,0%,16,24%,3,12%
Sean Weatherspoon,LB,0,0%,13,19%,9,36%
Xavier Williams,NT,0,0%,10,15%,0,0%
Cory Redding,DT,0,0%,9,13%,0,0%
Alani Fua,LB,0,0%,5,7%,16,64%
Corey White,CB,0,0%,5,7%,13,52%
Kareem Martin,LB,0,0%,3,4%,17,68%
Brittan Golden,WR,0,0%,0,0%,14,56%
Chandler Catanzaro,K,0,0%,0,0%,11,44%
Mike Leach,LS,0,0%,0,0%,8,32%
Drew Butler,P,0,0%,0,0%,8,32%
D.J. Swearinger,SS,0,0%,0,0%,6,24%
Bradley Sowell,T,0,0%,0,0%,5,20%
Jonathan Cooper,G,0,0%,0,0%,5,20%
