0,1
Officials,Officials
Referee,Clete Blakeman
Umpire,Fred Bryan
Down Judge,Mark Hittner
Line Judge,Kent Payne
Back Judge,Tony Steratore
Side Judge,Dyrol Prioleau
Field Judge,Aaron Santi
