#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 29,3,1:25,-1,Punt
2,1,11:22,WAS 32,3,1:42,6,Punt
3,1,7:53,SDG 43,6,2:31,23,Field Goal
4,1,2:21,WAS 10,5,3:03,19,Punt
5,2,10:31,WAS 31,7,3:08,69,Touchdown
6,2,4:34,WAS 21,6,2:46,30,Punt
7,2,0:11,WAS 4,1,0:11,-1,End of Half
8,3,10:56,WAS 37,3,1:44,-2,Punt
9,3,8:12,WAS 21,9,4:58,79,Touchdown
10,4,14:08,WAS 25,3,1:42,-5,Punt
11,4,11:11,WAS 14,3,1:36,8,Punt
12,4,8:03,WAS 16,8,3:27,14,Punt
13,4,3:29,WAS 27,3,1:00,6,Punt
14,4,1:04,SDG 31,4,0:34,-4,Missed FG
