#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:35,SDG 38,7,2:13,38,Missed FG
2,1,9:40,SDG 28,3,1:47,-18,Punt
3,1,5:22,SDG 29,8,3:01,33,Punt
4,2,14:18,SDG 43,8,3:47,57,Touchdown
5,2,7:23,SDG 31,5,2:49,16,Punt
6,2,1:48,SDG 26,6,1:37,23,Punt
7,3,15:00,WAS 46,7,4:04,18,Missed FG
8,3,9:12,SDG 24,3,1:00,1,Punt
9,3,3:14,SDG 24,11,4:06,47,Field Goal
10,4,12:26,SDG 30,3,1:15,29,Interception
11,4,9:35,SDG 45,3,1:32,7,Punt
12,4,4:36,SDG 33,3,1:07,67,Touchdown
13,4,2:29,SDG 29,5,1:25,1,Interception
14,4,0:30,SDG 43,5,0:30,13,Interception
15,5,15:00,SDG 35,2,0:34,65,Touchdown
