Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,1:38,2,1,BUF 35,0,7,C.J. Spiller up the middle for no gain (tackle by Yeremiah Bell),1.350,0.630
1,1:38,3,1,BUF 35,0,7,"Tashard Choice for no gain. Ryan Fitzpatrick fumbles, recovered by Ryan Fitzpatrick at BUF-34",0.630,-1.110
1,0:20,4,2,BUF 34,0,7,"Brian Moorman punts 42 yards, returned by Davone Bess for 24 yards (tackle by Mike Caussin)",-1.110,-2.130
1,0:07,1,10,MIA 48,0,7,Matt Moore pass complete short middle to Charles Clay for 30 yards (tackle by George Wilson),2.130,4.110
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 22,6,7,"Matt Moore pass complete deep right to Anthony Fasano for 22 yards, touchdown",4.110,7.000
2,,,,BUF 2,7,7,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 35,7,7,"Dan Carpenter kicks off 66 yards, returned by Justin Rogers for 42 yards (tackle by Dan Carpenter)",0.000,1.660
2,14:47,1,10,BUF 41,7,7,"Ryan Fitzpatrick pass incomplete short left intended for Steve Johnson. Penalty on Erik Pears: Face Mask (15 Yards), 15 yards (no play)",1.660,0.670
2,14:42,1,25,BUF 26,7,7,"Penalty on Chris Hairston: False Start, 5 yards (no play)",0.670,0.340
2,14:42,1,30,BUF 21,7,7,Ryan Fitzpatrick pass complete short right to David Nelson for 5 yards (tackle by Will Allen),0.340,-0.910
2,13:55,2,25,BUF 26,7,7,Ryan Fitzpatrick pass incomplete short middle intended for Steve Johnson,-0.910,-1.550
2,13:50,3,25,BUF 26,7,7,Ryan Fitzpatrick pass complete short left to Tashard Choice for 15 yards (tackle by Tony McDaniel and Reshad Jones). Penalty on Derek Hagan: Offensive Holding (Declined),-1.550,-0.650
2,13:24,4,10,BUF 41,7,7,"Brian Moorman punts 44 yards, fair catch by Davone Bess",-0.650,0.220
2,13:17,1,10,MIA 15,7,7,Reggie Bush up the middle for -5 yards (tackle by Jairus Byrd),-0.220,-1.150
2,12:41,2,15,MIA 10,7,7,Matt Moore pass complete deep left to Brian Hartline for 31 yards (tackle by Aaron Williams),-1.150,1.660
2,12:09,1,10,MIA 41,7,7,Matt Moore pass incomplete deep middle intended for Anthony Fasano,1.660,1.120
2,12:08,2,10,MIA 41,7,7,Reggie Bush up the middle for 11 yards (tackle by Aaron Williams),1.120,2.390
2,11:26,1,10,BUF 48,7,7,Matt Moore pass incomplete deep right intended for Brandon Marshall,2.390,1.850
2,11:18,2,10,BUF 48,7,7,Reggie Bush left guard for 8 yards (tackle by Marcell Dareus),1.850,2.210
2,10:39,3,2,BUF 40,7,7,"Reggie Bush left guard for 28 yards (tackle by Drayton Florence). Penalty on Drayton Florence: Personal Foul, 6 yards",2.210,5.830
2,10:12,1,6,BUF 6,7,7,Davone Bess up the middle for 4 yards (tackle by George Wilson),5.830,5.720
2,9:32,2,2,BUF 2,7,7,"Matt Moore pass incomplete short left intended for Daniel Thomas. Penalty on Kelvin Sheppard: Defensive Holding, 1 yards (no play)",5.720,6.970
2,9:22,1,1,BUF 1,7,7,Daniel Thomas up the middle for -1 yards (tackle by Spencer Johnson and Andra Davis),6.970,5.720
2,8:46,2,2,BUF 2,7,7,Matt Moore pass incomplete short left intended for Brandon Marshall (defended by Drayton Florence),5.720,4.950
2,8:42,3,2,BUF 2,7,7,Matt Moore pass incomplete short middle intended for Brandon Marshall (defended by Jairus Byrd),4.950,3.250
2,8:37,4,2,BUF 2,10,7,Dan Carpenter 20 yard field goal good,3.250,3.000
2,,,,MIA 35,10,7,"Dan Carpenter kicks off 69 yards, touchback",0.000,0.280
2,8:33,1,10,BUF 20,10,7,C.J. Spiller up the middle for 6 yards (tackle by Yeremiah Bell and Jason Trusnik),0.280,0.540
2,7:51,2,4,BUF 26,10,7,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson is intercepted by Vontae Davis at BUF-29 and returned for 5 yards (tackle by Erik Pears),0.540,-3.970
2,7:45,1,10,BUF 24,10,7,"Matt Moore pass incomplete deep middle intended for Brandon Marshall. Penalty on Drayton Florence: Defensive Pass Interference, 15 yards (no play)",3.970,5.140
2,7:38,1,9,BUF 9,10,7,Reggie Bush right end for no gain (tackle by Alex Carrington),5.140,4.380
2,6:57,2,9,BUF 9,10,7,Reggie Bush up the middle for 1 yard (tackle by Spencer Johnson and Dwan Edwards),4.380,3.580
2,6:15,3,8,BUF 8,10,7,Matt Moore pass incomplete short middle intended for Brian Hartline (defended by Aaron Williams),3.580,2.950
2,6:09,4,8,BUF 8,13,7,Dan Carpenter 26 yard field goal good,2.950,3.000
2,,,,MIA 35,13,7,"Dan Carpenter kicks off 67 yards, returned by Justin Rogers for 16 yards (tackle by Julius Pruitt)",0.000,-0.280
2,6:01,1,10,BUF 14,13,7,Tashard Choice left tackle for 2 yards (tackle by Cameron Wake),-0.280,-0.510
2,5:19,2,8,BUF 16,13,7,Ryan Fitzpatrick pass complete short right to C.J. Spiller for no gain,-0.510,-1.160
2,4:30,3,8,BUF 16,13,7,Ryan Fitzpatrick pass incomplete short middle intended for Derek Hagan (defended by Will Allen),-1.160,-2.390
2,4:27,4,8,BUF 16,13,7,"Brian Moorman punts 61 yards, returned by Davone Bess for 19 yards (tackle by Corey McIntyre)",-2.390,-1.730
2,4:15,1,10,MIA 42,13,7,Reggie Bush for 9 yards,1.730,2.400
2,3:56,2,1,BUF 49,13,7,Daniel Thomas up the middle for 5 yards (tackle by Chris Kelsay),2.400,2.650
2,3:20,1,10,BUF 44,13,7,Matt Moore pass incomplete deep left intended for Brian Hartline,2.650,2.110
2,3:15,2,10,BUF 44,13,7,Reggie Bush up the middle for 7 yards (tackle by Bryan Scott and Drayton Florence),2.110,2.350
2,2:35,3,3,BUF 37,13,7,Matt Moore pass incomplete deep left intended for Davone Bess,2.350,0.790
2,2:30,4,3,BUF 37,13,7,Penalty on Brandon Fields: Delay of Game (Declined),0.790,0.790
2,2:30,4,3,BUF 37,13,7,Penalty on Marvin Mitchell: False Start (Declined),0.790,0.790
2,2:30,4,3,BUF 37,13,7,Brandon Fields punts 28 yards,0.790,0.380
2,2:22,1,10,BUF 9,13,7,C.J. Spiller up the middle for 1 yard (tackle by Tyrone Culver and Cameron Wake),-0.380,-0.710
2,2:00,2,9,BUF 10,13,7,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 6 yards (tackle by Karlos Dansby),-0.710,-0.600
2,1:36,3,3,BUF 16,13,7,Ryan Fitzpatrick pass incomplete short right intended for David Nelson,-0.600,-2.390
2,1:32,4,3,BUF 16,13,7,"Brian Moorman punts 49 yards, returned by Davone Bess for 7 yards (tackle by Garrison Sanborn)",-2.390,-1.730
2,1:21,1,10,MIA 42,13,7,Reggie Bush up the middle for 13 yards (tackle by Justin Rogers and George Wilson),1.730,2.590
2,0:59,1,10,BUF 45,13,7,Matt Moore pass complete deep left to Brian Hartline for 33 yards (tackle by Jairus Byrd),2.590,4.780
2,0:36,1,10,BUF 12,13,7,"Matt Moore sacked by Chris Kelsay for -10 yards. Marlon Moore fumbles (forced by Chris Kelsay), recovered by Arthur Moats at BUF-28 (tackle by Mike Pouncey)",4.780,-0.810
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,0:26,1,10,BUF 28,13,7,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 9 yards (tackle by Nolan Carroll),0.810,1.480
2,0:20,2,1,BUF 37,13,7,Ryan Fitzpatrick pass complete short left to David Nelson for 14 yards (tackle by Reshad Jones),1.480,2.320
2,0:14,1,10,MIA 49,13,7,"Ryan Fitzpatrick pass incomplete deep right intended for Derek Hagan (defended by Will Allen). Penalty on Will Allen: Defensive Pass Interference, 20 yards (no play)",2.320,3.640
2,0:08,,,,13,7,Timeout #1 by Buffalo Bills,0.000,3.640
2,0:08,1,10,MIA 29,13,7,Ryan Fitzpatrick pass complete short right to Steve Johnson for 22 yards (tackle by Chris Clemons),3.640,5.600
2,0:02,,,,13,7,Timeout #2 by Buffalo Bills,0.000,5.600
2,0:02,1,7,MIA 7,13,7,Dave Rayner 26 yard field goal no good,5.600,-0.280
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,13,7,"Dave Rayner kicks off 68 yards, returned by Edmond Gates for 23 yards (tackle by Mike Caussin)",0.000,0.280
3,14:54,1,10,MIA 20,13,7,Reggie Bush up the middle for 2 yards (tackle by Nick Barnett and Dwan Edwards),0.280,0.000
3,14:16,2,8,MIA 22,13,7,Matt Moore pass complete short right to Brandon Marshall for 6 yards (tackle by George Wilson),0.000,0.100
3,13:35,3,2,MIA 28,13,7,Matt Moore pass complete short left to Brian Hartline for 5 yards (tackle by Aaron Williams),0.100,1.140
3,12:55,1,10,MIA 33,13,7,Daniel Thomas up the middle for 2 yards (tackle by Nick Barnett),1.140,0.860
3,12:15,2,8,MIA 35,19,7,"Matt Moore pass complete deep right to Brandon Marshall for 65 yards, touchdown",0.860,7.000
3,,,,BUF 2,20,7,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 35,20,7,"Dan Carpenter kicks off 68 yards, returned by Justin Rogers for 54 yards (tackle by Reshad Jones)",0.000,2.320
3,11:58,1,10,MIA 49,20,7,C.J. Spiller right end for 8 yards (tackle by Kevin Burnett),2.320,2.860
3,11:18,2,2,MIA 41,20,7,"Tashard Choice right tackle for 2 yards (tackle by Cameron Wake). Penalty on Brad Smith: Offensive Holding, 10 yards (no play)",2.860,1.510
3,10:52,2,12,BUF 49,20,7,Ryan Fitzpatrick pass incomplete deep middle intended for Steve Johnson,1.510,0.830
3,10:45,3,12,BUF 49,20,7,Ryan Fitzpatrick pass incomplete short middle intended for Brad Smith is intercepted by Reshad Jones at MIA-41 and returned for 1 yard (tackle by Kraig Urbik),0.830,-1.730
3,10:35,1,10,MIA 42,20,7,Daniel Thomas right tackle for -3 yards (tackle by Nick Barnett),1.730,0.780
3,9:59,2,13,MIA 39,20,7,Davone Bess right end for 5 yards (tackle by Aaron Williams),0.780,0.760
3,9:12,3,8,MIA 44,20,7,Matt Moore pass incomplete short right intended for Brandon Marshall (defended by Spencer Johnson),0.760,-0.460
3,9:07,4,8,MIA 44,20,7,"Brandon Fields punts 56 yards, touchback",-0.460,-0.280
3,8:59,1,10,BUF 20,20,7,Ryan Fitzpatrick pass incomplete deep left intended for Steve Johnson is intercepted by Vontae Davis at BUF-45 and returned for 2 yards (tackle by Andy Levitre),0.280,-2.720
3,8:49,1,10,BUF 43,20,7,Matt Moore pass incomplete deep middle intended for Anthony Fasano (defended by Kelvin Sheppard),2.720,2.180
3,8:44,2,10,BUF 43,20,7,Reggie Bush up the middle for 9 yards (tackle by Jairus Byrd),2.180,2.680
3,7:19,3,1,BUF 34,20,7,Daniel Thomas up the middle for no gain (tackle by Kelvin Sheppard and Kyle Moore),2.680,1.100
3,7:19,4,1,BUF 34,20,7,"Matt Moore pass complete short left to Brandon Marshall for 13 yards (tackle by Drayton Florence). Brandon Marshall fumbles (forced by Drayton Florence), recovered by Drayton Florence at BUF-21 (tackle by Brandon Marshall). Penalty on Richie Incognito: Personal Foul, 15 yards",1.100,-1.330
3,7:02,1,10,BUF 36,20,7,Tashard Choice up the middle for 4 yards (tackle by Paul Soliai and Tony McDaniel),1.330,1.330
3,6:20,2,6,BUF 40,20,7,Ryan Fitzpatrick pass complete deep middle to Steve Johnson for 20 yards (tackle by Tyrone Culver),1.330,2.920
3,5:40,1,10,MIA 40,20,7,C.J. Spiller up the middle for 6 yards (tackle by Cameron Wake and Yeremiah Bell),2.920,3.180
3,4:57,2,4,MIA 34,20,7,"Tashard Choice right tackle for 8 yards (tackle by Kevin Burnett). Penalty on Mike Caussin: Offensive Holding, 10 yards (no play)",3.180,1.830
3,4:32,2,14,MIA 44,20,7,Ryan Fitzpatrick pass incomplete short right intended for C.J. Spiller (defended by Cameron Wake),1.830,1.160
3,4:28,3,14,MIA 44,20,7,Ryan Fitzpatrick pass incomplete deep left intended for Derek Hagan,1.160,0.330
3,4:21,4,14,MIA 44,20,7,"Brian Moorman punts 31 yards, fair catch by Davone Bess. Penalty on Marvin Mitchell: Running Into the Kicker (Declined)",0.330,0.320
3,4:13,1,10,MIA 13,20,7,Reggie Bush right guard for 3 yards (tackle by Chris Kelsay and Nick Barnett),-0.320,-0.440
3,3:35,2,7,MIA 16,20,7,"Matt Moore pass complete short left to Reggie Bush for 1 yard (tackle by Nick Barnett). Penalty on Richie Incognito: Illegal Block Above the Waist (Declined), Penalty on John Jerry: Offensive Holding, 8 yards (no play)",-0.440,-1.150
3,3:11,2,15,MIA 8,20,7,"Penalty on John Jerry: False Start, 4 yards (no play)",-1.150,-1.440
3,2:57,2,19,MIA 4,20,7,Reggie Bush up the middle for 3 yards (tackle by Spencer Johnson),-1.440,-2.120
3,2:20,3,16,MIA 7,20,7,Reggie Bush right guard for 6 yards (tackle by Chris Kelsay),-2.120,-2.490
3,1:52,4,10,MIA 13,20,7,"Brandon Fields punts 55 yards, returned by Leodis McKelvin for -2 yards (tackle by Jimmy Wilson)",-2.490,-0.940
3,1:44,1,10,BUF 30,20,7,Ryan Fitzpatrick sacked by Randy Starks for -5 yards,0.940,-0.280
3,1:05,2,15,BUF 25,20,7,Ryan Fitzpatrick pass complete short left to David Nelson for 6 yards (tackle by Will Allen and Karlos Dansby),-0.280,-0.160
3,0:22,3,9,BUF 31,20,7,Ryan Fitzpatrick pass incomplete short middle intended for Brad Smith (defended by Yeremiah Bell),-0.160,-1.310
3,0:18,4,9,BUF 31,20,7,"Brian Moorman punts 47 yards, returned by Davone Bess for 17 yards (tackle by Ruvell Martin)",-1.310,-1.530
3,0:04,1,10,MIA 39,20,7,Reggie Bush right tackle for 2 yards (tackle by Drayton Florence),1.530,1.260
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,MIA 41,20,7,Reggie Bush right guard for 14 yards (tackle by Drayton Florence),1.260,2.590
4,14:19,1,10,BUF 45,20,7,Daniel Thomas for 28 yards,2.590,4.440
4,13:47,1,10,BUF 17,20,7,Daniel Thomas up the middle for 2 yards (tackle by George Wilson and Nick Barnett),4.440,4.150
4,13:07,2,8,BUF 15,20,7,Reggie Bush right guard for 6 yards (tackle by Kellen Heard),4.150,4.570
4,12:31,,,,20,7,Timeout #1 by Miami Dolphins,0.000,4.570
4,12:30,3,2,BUF 9,20,7,Reggie Bush up the middle for 1 yard (tackle by Chris Kelsay and George Wilson),4.570,2.990
4,11:49,4,1,BUF 8,23,7,Dan Carpenter 26 yard field goal good,2.990,3.000
4,,,,MIA 35,23,7,"Dan Carpenter kicks off 70 yards, touchback",0.000,0.280
4,11:46,1,10,BUF 20,23,7,Ryan Fitzpatrick pass complete short right to David Nelson for 8 yards (tackle by Reshad Jones),0.280,0.810
4,11:23,2,2,BUF 28,23,7,C.J. Spiller right guard for 8 yards (tackle by Cameron Wake and Kevin Burnett),0.810,1.330
4,10:56,1,10,BUF 36,23,7,Ryan Fitzpatrick pass complete short middle to David Nelson for 6 yards (tackle by Will Allen),1.330,1.600
4,10:19,2,4,BUF 42,23,7,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 21 yards (tackle by Nolan Carroll),1.600,3.120
4,9:40,1,10,MIA 37,23,7,C.J. Spiller up the middle for 5 yards (tackle by Tony McDaniel),3.120,3.250
4,9:07,2,5,MIA 32,23,7,Ryan Fitzpatrick pass complete short middle to Brad Smith for 7 yards (tackle by Will Allen),3.250,3.910
4,8:38,1,10,MIA 25,23,7,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 11 yards (tackle by Reshad Jones and Tony McDaniel),3.910,4.650
4,7:57,1,10,MIA 14,23,7,Ryan Fitzpatrick pass complete short right to Steve Johnson for 5 yards (tackle by Vontae Davis),4.650,4.900
4,7:24,2,5,MIA 9,23,7,Ryan Fitzpatrick sacked by Jared Odrick for -10 yards,4.900,2.730
4,7:17,,,,23,7,Timeout #1 by Buffalo Bills,0.000,2.730
4,7:17,3,15,MIA 19,23,7,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 14 yards (tackle by Kevin Burnett),2.730,3.030
4,6:38,4,1,MIA 5,23,7,Ryan Fitzpatrick up the middle for 2 yards (tackle by Cameron Wake),3.030,6.510
4,5:56,1,3,MIA 3,23,13,"Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 3 yards, touchdown",6.510,7.000
4,,,,,23,13,"Two Point Attempt: Ryan Fitzpatrick pass incomplete intended for Mike Caussin, conversion fails",1.000,-1.000
4,,,,BUF 35,23,13,Dave Rayner kicks off 41 yards,0.000,0.540
4,5:52,1,10,MIA 24,29,13,"Reggie Bush up the middle for 76 yards, touchdown. Penalty on Reggie Bush: Unsportsmanlike Conduct, 15 yards",0.540,7.000
4,,,,BUF 2,30,13,Dan Carpenter kicks extra point good,0.000,0.000
4,,,,MIA 20,30,13,"Dan Carpenter kicks off 69 yards, returned by Justin Rogers for 22 yards (tackle by Chris Clemons)",0.000,1.140
4,5:34,1,10,BUF 33,30,13,Ryan Fitzpatrick pass complete short right to Brad Smith for 3 yards (tackle by Vontae Davis),1.140,1.000
4,5:01,2,7,BUF 36,30,13,Ryan Fitzpatrick pass complete short left to Derek Hagan for 10 yards (tackle by Will Allen). Penalty on Sean Smith: Defensive Holding (Declined),1.000,1.990
4,4:38,1,10,BUF 46,30,13,Ryan Fitzpatrick pass complete deep left to David Nelson for 21 yards (tackle by Tyrone Culver),1.990,3.380
4,3:57,1,10,MIA 33,30,13,Ryan Fitzpatrick pass incomplete deep right intended for Derek Hagan,3.380,2.840
4,3:53,2,10,MIA 33,30,13,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 19 yards (tackle by Sean Smith),2.840,4.650
4,3:44,1,10,MIA 14,30,13,Ryan Fitzpatrick pass complete short left to Ruvell Martin for 9 yards (tackle by Nolan Carroll),4.650,5.670
4,3:10,2,1,MIA 5,30,13,Ryan Fitzpatrick pass complete short left to Ruvell Martin for 3 yards (tackle by Jason Taylor),5.670,6.740
4,2:31,1,2,MIA 2,30,19,"Ryan Fitzpatrick pass complete short middle to Derek Hagan for 2 yards, touchdown",6.740,7.000
4,,,,MIA 2,30,20,Dave Rayner kicks extra point good,0.000,0.000
4,,,,BUF 35,30,20,"Dave Rayner kicks onside 10 yards, recovered by George Wilson (onside kick successful)",0.000,1.930
4,2:21,1,10,BUF 45,30,20,Ryan Fitzpatrick pass incomplete short middle intended for Ruvell Martin (defended by Jason Taylor),1.930,1.380
4,2:18,2,10,BUF 45,30,20,Ryan Fitzpatrick pass complete deep right to Ruvell Martin for 28 yards (tackle by Vontae Davis). Penalty on Yeremiah Bell: Defensive Offside (Declined),1.380,3.780
4,2:10,1,10,MIA 27,30,20,Ryan Fitzpatrick pass complete short right to C.J. Spiller for 8 yards (tackle by Kevin Burnett),3.780,4.350
4,2:05,2,2,MIA 19,30,20,Ryan Fitzpatrick up the middle for 5 yards (tackle by Jared Odrick),4.350,4.650
4,1:58,1,10,MIA 14,30,20,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 8 yards (tackle by Karlos Dansby),4.650,5.470
4,1:34,2,2,MIA 6,30,20,"Penalty on Kraig Urbik: False Start, 5 yards (no play)",5.470,4.520
4,1:32,2,7,MIA 11,30,20,Ryan Fitzpatrick pass incomplete short left intended for Brad Smith (defended by Nolan Carroll),4.520,3.620
4,1:29,3,7,MIA 11,30,20,Ryan Fitzpatrick pass incomplete short middle intended for C.J. Spiller,3.620,2.700
4,1:26,4,7,MIA 11,30,20,"Penalty on Alex Carrington: False Start, 5 yards (no play)",2.700,2.380
4,1:26,4,12,MIA 16,30,23,Dave Rayner 34 yard field goal good,2.380,3.000
4,,,,BUF 35,30,23,"Dave Rayner kicks onside 11 yards, recovered by Chris Clemons",0.000,2.520
4,1:21,1,10,BUF 46,30,23,Daniel Thomas up the middle for 4 yards (tackle by Kellen Heard),2.520,2.520
4,1:16,,,,30,23,Timeout #2 by Buffalo Bills,0.000,2.520
4,1:16,2,6,BUF 42,30,23,Daniel Thomas up the middle for 2 yards (tackle by Dwan Edwards and Chris Kelsay),2.520,2.080
4,1:11,,,,30,23,Timeout #3 by Buffalo Bills,0.000,2.080
4,1:11,3,4,BUF 40,30,23,Daniel Thomas up the middle for no gain (tackle by Kellen Heard and Kelvin Sheppard),2.080,0.590
4,0:27,,,,30,23,Timeout #3 by Miami Dolphins,0.000,0.590
4,0:27,4,4,BUF 40,30,23,"Brandon Fields punts 40 yards, touchback",0.590,-0.280
4,0:16,1,10,BUF 20,30,23,"Ryan Fitzpatrick pass complete short right to Brad Smith for -5 yards, lateral to C.J. Spiller for -2 yards (tackle by Cameron Wake)",0.280,-1.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
