Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
1,1:26,,,PHI 15,7,13,Aldrick Rosas kicks extra point good,0.000,0.000
1,1:26,,,NYG 35,7,13,"Aldrick Rosas kicks off 65 yards, touchback",0.000,-0.610
1,1:26,1,10,PHI 25,7,13,Nick Foles pass complete short right to Nelson Agholor for 9 yards (tackle by Ross Cockrell and B.J. Goodson),0.610,1.280
1,0:59,2,1,PHI 34,7,13,Kenjon Barner left end for 18 yards (tackle by Darian Thompson and Eli Apple),1.280,2.390
1,0:29,1,10,NYG 48,7,13,Kenjon Barner left end for 3 yards (tackle by Eli Apple),2.390,2.250
1,0:09,2,7,NYG 45,7,13,"Nick Foles sacked by Olivier Vernon for -7 yards. Nick Foles fumbles (forced by Olivier Vernon), recovered by Kenjon Barner at NYG-49",2.250,1.030
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,11,NYG 49,7,13,Nick Foles pass incomplete short right intended for Alshon Jeffery (defended by Ross Cockrell),1.030,0.000
2,14:56,4,11,NYG 49,7,13,"Donnie Jones punts 49 yards, touchback",0.000,-0.280
2,14:47,1,10,NYG 20,7,13,"Eli Manning pass incomplete short right intended for Rhett Ellison (defended by Corey Graham). Penalty on Jalen Mills: Defensive Holding, 5 yards (no play)",0.280,0.610
2,14:40,1,10,NYG 25,7,13,Eli Manning pass incomplete short right intended for Roger Lewis (defended by Jalen Mills),0.610,0.060
2,14:35,2,10,NYG 25,7,13,Eli Manning pass complete short left to Wayne Gallman for 8 yards (tackle by Timmy Jernigan and Mychal Kendricks),0.060,0.430
2,13:58,3,2,NYG 33,7,19,"Eli Manning pass complete short middle to Sterling Shepard for 67 yards, touchdown",0.430,7.000
2,13:44,,,PHI 15,7,20,Aldrick Rosas kicks extra point good,0.000,0.000
2,13:44,,,NYG 35,7,20,"Aldrick Rosas kicks off 52 yards, returned by Corey Clement for 14 yards (tackle by Ray-Ray Armstrong)",0.000,-0.740
2,13:38,1,10,PHI 27,7,20,Jay Ajayi right guard for -3 yards (tackle by Robert Thomas and Eli Apple),0.740,-0.210
2,13:00,2,13,PHI 24,7,20,LeGarrette Blount left tackle for 7 yards (tackle by Robert Thomas and Landon Collins),-0.210,0.040
2,12:18,3,6,PHI 31,7,20,Nick Foles pass incomplete short right intended for Zach Ertz,0.040,-1.310
2,12:15,4,6,PHI 31,7,20,Donnie Jones punts 46 yards,-1.310,-0.480
2,12:04,1,10,NYG 23,7,20,Evan Engram right end for 14 yards (tackle by Rodney McLeod),0.480,1.400
2,11:45,1,10,NYG 37,7,20,Wayne Gallman right guard for 2 yards (tackle by Mychal Kendricks and Nigel Bradham),1.400,1.130
2,11:24,2,8,NYG 39,7,20,Eli Manning pass incomplete deep right intended for Tavarres King,1.130,0.430
2,11:20,3,8,NYG 39,7,20,Eli Manning pass complete short right to Wayne Gallman for 1 yard (tackle by Rodney McLeod),0.430,-0.720
2,10:48,4,7,NYG 40,7,20,"Brad Wing punts 40 yards, fair catch by Kenjon Barner",-0.720,-0.280
2,10:39,1,10,PHI 20,7,20,Nick Foles pass incomplete short left intended for Nelson Agholor,0.280,-0.270
2,10:33,2,10,PHI 20,7,20,Corey Clement left end for 10 yards (tackle by Avery Moss and B.J. Goodson),-0.270,0.940
2,9:54,1,10,PHI 30,7,20,Nick Foles pass incomplete deep right intended for Torrey Smith,0.940,0.390
,,,,,,,"PHI challenged the incomplete pass ruling, and the play was upheld.",,
2,9:44,2,10,PHI 30,7,20,Nick Foles pass complete deep middle to Zach Ertz for 17 yards (tackle by Andrew Adams),0.390,2.060
2,9:07,1,10,PHI 47,7,20,Jay Ajayi left tackle for 1 yard (tackle by Damon Harrison and B.J. Goodson),2.060,1.650
2,8:27,2,9,PHI 48,7,20,Jay Ajayi left end for 7 yards (tackle by Eli Apple),1.650,1.880
2,7:46,3,2,NYG 45,7,20,Nick Foles pass complete short left to Corey Clement for 1 yard (tackle by Eli Apple),1.880,0.330
2,7:09,4,1,NYG 44,7,20,LeGarrette Blount middle for no gain (tackle by Andrew Adams),0.330,-1.930
2,7:04,1,10,NYG 45,7,20,Orleans Darkwa left guard for no gain (tackle by Brandon Graham and Vinny Curry),1.930,1.380
2,6:33,2,10,NYG 45,7,20,Eli Manning pass incomplete short right intended for Orleans Darkwa,1.380,0.700
2,6:29,3,10,NYG 45,7,20,Eli Manning pass incomplete short left intended for Roger Lewis is intercepted by Ronald Darby at PHI-43 and returned for 37 yards,0.700,-4.240
2,6:13,1,10,NYG 20,7,20,Nick Foles pass incomplete deep middle intended for Alshon Jeffery (defended by Darian Thompson),4.240,3.690
2,6:07,2,10,NYG 20,7,20,Corey Clement left tackle for 2 yards (tackle by Eli Apple and Darian Thompson),3.690,3.220
2,5:26,3,8,NYG 18,7,20,Nick Foles pass complete short left to Jay Ajayi for 8 yards (tackle by Eli Apple),3.220,4.910
2,4:58,1,10,NYG 10,7,20,Nick Foles pass incomplete short middle intended for Zach Ertz,4.910,4.190
2,4:54,2,10,NYG 10,13,20,"Nick Foles pass complete short middle to Zach Ertz for 10 yards, touchdown",4.190,7.000
2,4:49,,,NYG 15,14,20,Jake Elliott kicks extra point good,0.000,0.000
2,4:49,,,PHI 35,14,20,"Jake Elliott kicks off 65 yards, returned by Kalif Raymond for 23 yards (tackle by Kamu Grugier-Hill)",0.000,-0.480
2,4:44,1,10,NYG 23,14,20,Eli Manning sacked by Brandon Graham for -5 yards,0.480,-0.840
2,4:10,2,15,NYG 18,14,20,Eli Manning pass complete short right to Wayne Gallman for 11 yards (tackle by Corey Graham),-0.840,0.040
2,3:28,3,4,NYG 29,14,20,Eli Manning pass incomplete short left intended for Wayne Gallman,0.040,-1.440
2,3:23,4,4,NYG 29,14,20,"Brad Wing punts, blocked by Kamu Grugier-Hill, recovered by Darian Thompson",-1.440,-4.370
2,3:16,1,10,NYG 18,14,20,Nick Foles pass incomplete deep middle intended for Alshon Jeffery,4.370,3.800
2,3:11,2,10,NYG 18,14,20,Jay Ajayi right end for 5 yards (tackle by B.J. Goodson),3.800,3.820
2,2:24,3,5,NYG 13,20,20,"Nick Foles pass complete short left to Trey Burton for 13 yards, touchdown",3.820,7.000
2,2:20,,,NYG 15,21,20,Jake Elliott kicks extra point good,0.000,0.000
2,2:20,,,PHI 35,21,20,"Jake Elliott kicks off 64 yards, returned by Kalif Raymond for 24 yards (tackle by Nathan Gerry)",0.000,-0.610
2,2:15,1,10,NYG 25,21,20,Eli Manning pass incomplete short middle intended for Sterling Shepard,0.610,0.060
,,,,,,,"NYG challenged the incomplete pass ruling, and the play was upheld.",,
2,2:11,2,10,NYG 25,21,20,Eli Manning pass complete short left to Evan Engram for 8 yards (tackle by Corey Graham),0.060,0.430
2,2:00,3,2,NYG 33,21,20,Shane Vereen left guard for 17 yards (tackle by Malcolm Jenkins and Rodney McLeod),0.430,2.260
2,1:38,1,10,,21,20,"Eli Manning pass complete short middle to Shane Vereen for 6 yards (tackle by Nigel Bradham). Penalty on Nigel Bradham: Unnecessary Roughness, 15 yards",2.260,3.640
2,1:27,1,10,PHI 29,21,20,Eli Manning pass complete short middle to Shane Vereen for 5 yards (tackle by Rodney McLeod),3.640,3.780
2,1:09,2,5,PHI 24,21,20,Eli Manning pass incomplete deep left intended for Evan Engram,3.780,3.070
2,1:04,3,5,PHI 24,21,20,Eli Manning pass complete short middle to Sterling Shepard for 11 yards (tackle by Rodney McLeod),3.070,4.710
2,0:46,1,10,PHI 13,21,20,Eli Manning pass incomplete short right intended for Roger Lewis,4.710,4.050
2,0:40,2,10,PHI 13,21,20,Eli Manning pass complete short left to Shane Vereen for 3 yards (tackle by Nigel Bradham),4.050,3.650
2,0:36,3,7,PHI 10,21,20,Eli Manning pass incomplete short right intended for Evan Engram (defended by Patrick Robinson),3.650,2.760
2,0:31,4,7,PHI 10,21,23,Aldrick Rosas 28 yard field goal good,2.760,3.000
2,0:27,,,NYG 35,21,23,"Aldrick Rosas kicks off 65 yards, returned by Kenjon Barner for 12 yards (tackle by Wayne Gallman)",0.000,0.350
2,0:20,1,10,PHI 12,21,23,Nick Foles kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,21,23,"Aldrick Rosas kicks off 56 yards, returned by Kenjon Barner for 17 yards (tackle by Akeem Ayers)",0.000,-0.670
3,14:55,1,10,PHI 26,21,23,Nick Foles pass complete short left to Zach Ertz for 2 yards (tackle by Eli Apple),0.670,0.400
3,14:16,2,8,PHI 28,21,23,Nick Foles pass complete short right to Torrey Smith for 7 yards (tackle by B.J. Goodson),0.400,0.630
3,13:32,3,1,PHI 35,21,23,LeGarrette Blount left tackle for 2 yards (tackle by Darian Thompson),0.630,1.400
3,12:56,1,10,PHI 37,21,23,Nick Foles pass complete short middle to Alshon Jeffery for 15 yards (tackle by Eli Apple). Penalty on Eli Apple: Defensive Holding (Declined),1.400,2.390
3,12:32,1,10,NYG 48,21,23,Nick Foles pass complete short right to Zach Ertz for 14 yards (tackle by Andrew Adams),2.390,3.310
3,11:47,1,10,NYG 34,21,23,Nick Foles pass incomplete,3.310,2.770
3,11:41,2,10,NYG 34,21,23,Nick Foles pass complete short left to Alshon Jeffery for 19 yards (tackle by Andrew Adams),2.770,4.580
3,10:58,1,10,NYG 15,21,23,Nick Foles pass complete short middle to Trey Burton for 2 yards (tackle by Andrew Adams),4.580,4.280
3,10:11,2,8,NYG 13,21,23,LeGarrette Blount right guard for 3 yards (tackle by Jason Pierre-Paul and Darryl Morris),4.280,4.000
3,9:27,3,5,NYG 10,21,23,Nick Foles pass incomplete short right intended for Alshon Jeffery,4.000,2.810
3,9:22,4,5,NYG 10,24,23,Jake Elliott 28 yard field goal good,2.810,3.000
3,9:18,,,PHI 35,24,23,"Jake Elliott kicks off 64 yards, returned by Kalif Raymond for 22 yards (tackle by Kamu Grugier-Hill)",0.000,-0.480
3,9:13,1,10,NYG 23,24,23,Wayne Gallman right guard for 2 yards (tackle by Vinny Curry and Fletcher Cox),0.480,0.200
3,8:55,2,8,NYG 25,24,23,Eli Manning pass incomplete short left intended for Roger Lewis (defended by Ronald Darby),0.200,-0.490
3,8:51,3,8,NYG 25,24,23,Eli Manning pass incomplete short middle intended for Evan Engram,-0.490,-1.700
3,8:46,4,8,NYG 25,24,23,"Brad Wing punts 34 yards, out of bounds",-1.700,-1.660
3,8:38,1,10,PHI 41,24,23,Nick Foles pass incomplete deep left intended for Mack Hollins,1.660,1.120
3,8:32,2,10,PHI 41,24,23,Jay Ajayi left end for 22 yards (tackle by Darian Thompson),1.120,3.120
3,7:48,1,10,NYG 37,24,23,Nick Foles pass complete short left to Jay Ajayi for 32 yards (tackle by Darian Thompson),3.120,6.060
3,7:48,1,5,NYG 5,24,23,"Penalty on Nick Foles: Delay of Game, 5 yards (no play)",6.060,4.910
3,6:35,1,10,NYG 10,24,23,Nick Foles pass complete short right to Nelson Agholor for no gain,4.910,4.190
3,5:57,2,10,NYG 10,30,23,"Nick Foles pass complete short left to Nelson Agholor for 10 yards, touchdown",4.190,7.000
3,5:47,,,NYG 15,31,23,Jake Elliott kicks extra point good,0.000,0.000
3,5:47,,,PHI 35,31,23,"Jake Elliott kicks off 59 yards, returned by Kalif Raymond for 14 yards (tackle by Trey Burton)",0.000,-0.280
3,5:41,1,10,NYG 20,31,23,Orleans Darkwa right tackle for no gain (tackle by Derek Barnett and Destiny Vaeao),0.280,-0.270
3,5:07,2,10,NYG 20,31,23,Eli Manning pass complete short right to Evan Engram for 6 yards (tackle by Jalen Mills),-0.270,-0.160
3,4:31,3,4,NYG 26,31,23,Eli Manning pass incomplete deep left intended for Sterling Shepard,-0.160,-1.630
3,4:25,4,4,NYG 26,31,23,"Penalty on Najee Goode: Neutral Zone Infraction, 5 yards (no play)",-1.630,1.000
3,4:25,1,10,NYG 31,31,23,Eli Manning pass complete short right to Wayne Gallman for 4 yards (tackle by Corey Graham),1.000,1.000
3,3:55,2,6,NYG 35,31,23,Wayne Gallman left guard for 4 yards (tackle by Mychal Kendricks),1.000,0.830
3,3:20,3,2,NYG 39,31,23,Eli Manning pass complete short right to Sterling Shepard for 3 yards,0.830,1.730
3,2:49,1,10,NYG 42,31,23,Orleans Darkwa left tackle for 1 yard (tackle by Ronald Darby and Brandon Graham),1.730,1.320
3,2:16,2,9,NYG 43,31,29,"Eli Manning pass complete short left to Tavarres King for 57 yards, touchdown",1.320,7.000
3,1:57,,,PHI 2,31,29,"Two Point Attempt: Eli Manning, conversion fails",0.000,-1.000
3,1:57,,,NYG 35,31,29,"Aldrick Rosas kicks off 61 yards, returned by Kenjon Barner for 27 yards (tackle by Aldrick Rosas)",0.000,-1.000
3,1:51,1,10,PHI 31,31,29,Jay Ajayi left end for 3 yards (tackle by Olivier Vernon and B.J. Goodson),1.000,0.870
3,1:21,2,7,PHI 34,31,29,Nick Foles pass incomplete deep left intended for Alshon Jeffery,0.870,0.170
3,1:15,3,7,PHI 34,31,29,Nick Foles pass incomplete short middle intended for Zach Ertz,0.170,-1.110
3,1:08,4,7,PHI 34,31,29,Donnie Jones punts 47 yards,-1.110,-0.150
3,0:54,1,10,NYG 19,31,29,Eli Manning pass complete short right to Orleans Darkwa for 9 yards (tackle by Mychal Kendricks and Corey Graham),0.150,0.880
3,0:11,2,1,NYG 28,31,29,Orleans Darkwa left end for -4 yards (tackle by Nigel Bradham),0.880,-0.420
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NYG 24,31,29,Eli Manning pass complete short left to Wayne Gallman for 7 yards (tackle by Corey Graham),-0.420,1.000
4,14:38,1,10,NYG 31,31,29,Eli Manning pass complete short middle to Evan Engram for 16 yards (tackle by Rodney McLeod),1.000,2.060
4,14:19,1,10,NYG 47,31,29,Wayne Gallman left guard for 9 yards (tackle by Patrick Robinson and Rodney McLeod),2.060,2.730
4,13:59,2,1,PHI 44,31,29,Wayne Gallman left tackle for 11 yards (tackle by Corey Graham and Rodney McLeod),2.730,3.380
4,13:18,1,10,PHI 33,31,29,Shane Vereen left end for -9 yards (tackle by Brandon Graham),3.380,1.620
4,12:40,2,19,PHI 42,31,29,Eli Manning pass complete short left to Shane Vereen for 2 yards (tackle by Nigel Bradham),1.620,1.220
4,12:14,3,17,PHI 40,31,29,Eli Manning pass complete short left to Roger Lewis for 11 yards (tackle by Ronald Darby),1.220,1.520
4,11:34,4,6,PHI 29,31,29,"Aldrick Rosas 48 yard field goal no good, blocked by Malcolm Jenkins",1.520,-1.470
4,11:26,1,10,PHI 38,31,29,Jay Ajayi right end for 2 yards (tackle by Robert Thomas and Jason Pierre-Paul),1.470,1.190
4,10:48,2,8,PHI 40,31,29,Nick Foles pass incomplete short left intended for Nelson Agholor,1.190,0.500
4,10:42,3,8,PHI 40,31,29,Nick Foles pass complete short middle to Nelson Agholor for 10 yards (tackle by Dominique Rodgers-Cromartie). Penalty on Ross Cockrell: Defensive Holding (Declined),0.500,2.260
4,10:15,1,10,,31,29,Nick Foles pass incomplete short right intended for Alshon Jeffery,2.260,1.710
4,10:09,2,10,,31,29,Jay Ajayi left end for 1 yard (tackle by Andrew Adams),1.710,1.160
4,9:26,3,9,NYG 49,31,29,Nick Foles pass complete short right to Zach Ertz for 15 yards (tackle by Devon Kennard),1.160,3.310
4,8:52,1,10,NYG 34,31,29,Corey Clement right end for 3 yards (tackle by Jason Pierre-Paul),3.310,3.180
4,8:09,2,7,NYG 31,31,29,Jay Ajayi left end for 6 yards (tackle by Dalvin Tomlinson and Darian Thompson),3.180,3.270
4,7:39,3,1,NYG 25,31,29,Nick Foles middle for 1 yard (tackle by Calvin Munson and Robert Thomas),3.270,3.970
4,6:57,1,10,NYG 24,31,29,Nick Foles pass complete deep right to Nelson Agholor for 16 yards (tackle by Ross Cockrell),3.970,0.000
4,6:09,,,,,,Timeout #1 by Philadelphia Eagles,0.000,-5.370
4,6:09,1,8,NYG 8,31,29,Jay Ajayi right end for -4 yards (tackle by Robert Thomas),5.370,3.860
4,5:29,2,12,NYG 12,31,29,Nick Foles pass complete short left to Nelson Agholor for no gain,3.860,3.100
4,4:42,3,12,NYG 12,31,29,Nick Foles pass complete short right to Torrey Smith for 10 yards (tackle by Ross Cockrell),3.100,3.250
4,3:59,4,2,NYG 2,34,29,Jake Elliott 20 yard field goal good,3.250,3.000
4,3:56,,,PHI 35,34,29,"Jake Elliott kicks off 62 yards, returned by Kalif Raymond for 17 yards (tackle by Malcolm Jenkins)",0.000,-0.280
4,3:51,1,10,NYG 20,34,29,"Eli Manning pass incomplete deep left intended for Sterling Shepard (defended by Ronald Darby). Penalty on Ronald Darby: Illegal Contact, 5 yards (no play)",0.280,0.610
4,3:44,1,10,NYG 25,34,29,Eli Manning pass incomplete short middle intended for Sterling Shepard (defended by Nigel Bradham),0.610,0.060
4,3:40,2,10,NYG 25,34,29,Eli Manning pass complete deep left to Roger Lewis for 25 yards (tackle by Rodney McLeod). Penalty on Ronald Darby: Defensive Holding (Declined),0.060,2.260
4,3:32,1,10,,34,29,Wayne Gallman right guard for 4 yards (tackle by Mychal Kendricks and Vinny Curry),2.260,2.250
4,2:48,2,6,PHI 46,34,29,Eli Manning pass complete short left to Wayne Gallman for 9 yards (tackle by Corey Graham),2.250,3.120
4,2:42,1,10,PHI 37,34,29,Eli Manning pass incomplete deep left intended for Roger Lewis,3.120,2.570
4,2:37,2,10,PHI 37,34,29,Eli Manning pass complete short middle to Sterling Shepard for 7 yards (tackle by Nigel Bradham and Malcolm Jenkins),2.570,2.810
4,2:01,3,3,PHI 30,34,29,Eli Manning pass complete short middle to Sterling Shepard for 8 yards (tackle by Malcolm Jenkins),2.810,4.110
4,1:57,1,10,PHI 22,34,29,Shane Vereen right guard for no gain (tackle by Mychal Kendricks and Nigel Bradham),4.110,3.560
4,1:30,2,10,PHI 22,34,29,Eli Manning pass complete short left to Sterling Shepard for 13 yards (tackle by Nigel Bradham),3.560,5.140
4,1:06,1,9,PHI 9,34,29,Eli Manning pass complete short right to Sterling Shepard for -2 yards (tackle by Rodney McLeod),5.140,0.000
4,0:58,,,,,,Timeout #2 by Philadelphia Eagles,0.000,-4.020
4,0:58,2,11,PHI 11,34,29,Eli Manning pass incomplete short left intended for Roger Lewis (defended by Ronald Darby),4.020,3.120
4,0:54,3,11,PHI 11,34,29,Shane Vereen right guard for 5 yards (tackle by Nigel Bradham),3.120,0.000
4,0:48,,,,,,Timeout #3 by Philadelphia Eagles,0.000,-2.990
4,0:48,4,6,PHI 6,34,29,"Penalty on Bobby Hart: False Start, 5 yards (no play)",2.990,2.700
4,0:48,4,11,PHI 11,34,29,"Eli Manning pass incomplete short left intended for Evan Engram. Penalty on Sterling Shepard: Unsportsmanlike Conduct, 15 yards",2.700,-0.670
4,0:43,1,10,PHI 26,34,29,LeGarrette Blount right guard for 5 yards (tackle by Dalvin Tomlinson and Kelvin Sheppard),0.670,0.000
4,0:35,,,,,,Timeout #1 by New York Giants,0.000,-0.810
4,0:35,2,5,PHI 31,34,29,LeGarrette Blount right guard for 2 yards (tackle by Ross Cockrell and Kelvin Sheppard),0.810,0.000
4,0:29,,,,,,Timeout #2 by New York Giants,0.000,-0.370
4,0:29,3,3,PHI 33,34,29,LeGarrette Blount right guard for 2 yards (tackle by Kelvin Sheppard and Devon Kennard),0.370,-1.040
4,0:24,4,1,PHI 35,34,29,"Donnie Jones punts 45 yards, returned by Kalif Raymond for 7 yards (tackle by Kamu Grugier-Hill)",-1.040,0.000
4,0:24,,,,,,Timeout #3 by New York Giants,0.000,-0.740
4,0:13,1,10,NYG 27,34,29,Eli Manning pass complete short left to Evan Engram for 8 yards (tackle by Kamu Grugier-Hill),0.740,1.280
4,0:08,2,2,NYG 35,34,29,"Eli Manning pass complete short middle to Shane Vereen for -1 yards, lateral to Roger Lewis for no gain (tackle by Malcolm Jenkins)",1.280,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
