Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andy Levitre,G,49,100%,0,0%,5,16%
Jake Matthews,T,49,100%,0,0%,5,16%
Chris Chester,G,49,100%,0,0%,5,16%
Matt Ryan,QB,49,100%,0,0%,0,0%
Alex Mack,C,49,100%,0,0%,0,0%
Mohamed Sanu,WR,47,96%,0,0%,2,6%
Julio Jones,WR,40,82%,0,0%,2,6%
Ryan Schraeder,T,39,80%,0,0%,5,16%
Austin Hooper,TE,37,76%,0,0%,2,6%
Devonta Freeman,RB,30,61%,0,0%,0,0%
Taylor Gabriel,WR,26,53%,0,0%,0,0%
Levine Toilolo,TE,21,43%,0,0%,15,48%
Tevin Coleman,RB,19,39%,0,0%,0,0%
Patrick DiMarco,FB,10,20%,0,0%,14,45%
Tom Compton,T,10,20%,0,0%,9,29%
Aldrick Robinson,WR,10,20%,0,0%,0,0%
Justin Hardy,WR,5,10%,0,0%,21,68%
Keanu Neal,FS,0,0%,99,100%,10,32%
Deion Jones,LB,0,0%,99,100%,3,10%
Robert Alford,CB,0,0%,98,99%,7,23%
Ricardo Allen,SS,0,0%,98,99%,5,16%
Jalen Collins,CB,0,0%,95,96%,1,3%
Brian Poole,CB,0,0%,90,91%,7,23%
Vic Beasley,LB,0,0%,71,72%,1,3%
De'Vondre Campbell,LB,0,0%,60,61%,1,3%
Grady Jarrett,DT,0,0%,57,58%,4,13%
Dwight Freeney,DE,0,0%,56,57%,0,0%
Jonathan Babineaux,DT,0,0%,49,49%,5,16%
Brooks Reed,DE,0,0%,44,44%,18,58%
Ra'Shede Hageman,DT,0,0%,41,41%,4,13%
Ayodeji Olatoye,CB,0,0%,31,31%,6,19%
Courtney Upshaw,DT,0,0%,26,26%,7,23%
Tyson Jackson,DE,0,0%,25,25%,3,10%
Joe Vellano,NT,0,0%,22,22%,0,0%
C.J. Goodwin,CB,0,0%,16,16%,23,74%
Philip Wheeler,LB,0,0%,8,8%,11,35%
Sharrod Neasman,SS,0,0%,3,3%,13,42%
LaRoy Reynolds,LB,0,0%,1,1%,23,74%
Ben Garland,C,0,0%,1,1%,8,26%
Paul Worrilow,LB,0,0%,0,0%,25,81%
Eric Weems,WR,0,0%,0,0%,23,74%
Matthew Bosher,P,0,0%,0,0%,18,58%
Joshua Perkins,TE,0,0%,0,0%,13,42%
Josh Harris,LS,0,0%,0,0%,12,39%
Matt Bryant,K,0,0%,0,0%,5,16%
