Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Julian Edelman,NWE,0,0,,0,0,3,40,13.3,0,26
Patrick Chung,NWE,0,0,,0,0,1,-1,-1.0,0,-1
Dion Lewis,NWE,1,20,20.0,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eric Weems,ATL,2,25,12.5,0,14,1,0,0.0,0,0
Justin Hardy,ATL,2,17,8.5,0,10,0,0,,0,0
Patrick DiMarco,ATL,1,0,0.0,0,0,0,0,,0,0
