Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Falcons,-6.0,7.42,6.3,1.45,-4.61,-13.47,-16.46,4.99,14.32,1.32,-0.06,1.41,3.0,-2.75,-0.28
Patriots,6.0,13.47,16.46,-4.99,-14.32,-7.42,-6.3,-1.45,4.61,-1.32,-1.41,0.06,2.75,-3.0,0.28
