Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
2,13:31,2,10,NYJ 45,0,3,John Conner right guard for 4 yards (tackle by Jairus Byrd and Akin Ayodele),1.380,1.220
2,12:49,3,6,NYJ 49,0,3,Mark Brunell pass incomplete short right intended for Jeff Cumberland,1.220,-0.130
2,12:44,4,6,NYJ 49,0,3,"Steve Weatherford punts 41 yards, fair catch by C.J. Spiller",-0.130,0.380
2,12:36,1,10,BUF 10,0,3,"Fred Jackson right guard for 2 yards (tackle by Mike DeVito). Fred Jackson fumbles (forced by Mike DeVito), recovered by Eric Wood at BUF-12",-0.380,-0.630
2,11:49,2,8,BUF 12,0,3,Brian Brohm pass complete short middle to Fred Jackson for 13 yards (tackle by Bart Scott),-0.630,0.610
2,11:12,1,10,BUF 25,0,3,Naaman Roosevelt right end for 3 yards (tackle by Brodney Pool),0.610,0.470
2,10:28,2,7,BUF 28,0,3,"Penalty on Andy Levitre: False Start, 5 yards (no play)",0.470,-0.210
2,10:01,2,12,BUF 23,0,3,Fred Jackson right guard for 6 yards (tackle by Brodney Pool),-0.210,-0.100
2,9:19,3,6,BUF 29,0,9,"Brian Brohm pass incomplete short right intended for Steve Johnson is intercepted by Marquice Cole at BUF-35 and returned for 35 yards, touchdown",-0.100,-7.000
2,,,,BUF 2,0,10,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 30,0,10,"Nick Folk kicks off 65 yards, returned by Leodis McKelvin for 14 yards (tackle by Emanuel Cook)",0.000,0.150
2,9:02,1,10,BUF 19,0,10,C.J. Spiller left guard for 1 yard (tackle by Mike DeVito and Vernon Gholston),0.150,-0.200
2,8:22,2,9,BUF 20,0,10,Brian Brohm sacked by Calvin Pace for -2 yards,-0.200,-1.250
2,7:46,3,11,BUF 18,0,10,Brian Brohm pass incomplete short right intended for Paul Hubbard,-1.250,-2.240
2,7:41,4,11,BUF 18,0,10,"Brian Moorman punts 59 yards, returned by Jerricho Cotchery for 15 yards (tackle by Jonathan Stupar)",-2.240,-1.470
2,7:28,1,10,NYJ 38,0,10,Mark Brunell sacked by Spencer Johnson for -7 yards,1.470,-0.020
2,6:57,2,17,NYJ 31,0,10,Joe McKnight right end for no gain (tackle by Paul Posluszny),-0.020,-0.690
2,6:30,3,17,NYJ 31,0,10,Joe McKnight right tackle for 12 yards (tackle by Bryan Scott),-0.690,-0.520
2,6:24,4,5,NYJ 43,0,10,"Steve Weatherford punts 44 yards, fair catch by C.J. Spiller",-0.520,0.320
2,6:16,1,10,BUF 13,0,10,Brian Brohm pass incomplete short left intended for Steve Johnson,-0.320,-0.770
2,6:11,2,10,BUF 13,0,10,Brian Brohm pass incomplete short right intended for Naaman Roosevelt (defended by Calvin Pace),-0.770,-1.420
2,6:07,3,10,BUF 13,0,10,Brian Brohm pass incomplete deep right intended for Scott Chandler (defended by Dwight Lowery),-1.420,-2.490
2,6:00,4,10,BUF 13,0,10,"Brian Moorman punts 39 yards, fair catch by Jerricho Cotchery",-2.490,-2.130
2,5:52,1,10,NYJ 48,0,10,Joe McKnight left end for 2 yards (tackle by Kyle Williams and Arthur Moats),2.130,1.850
2,5:11,2,8,,0,10,Joe McKnight left guard for 5 yards (tackle by Torell Troup and Chris Kelsay),1.850,1.820
2,4:35,3,3,BUF 45,0,10,Mark Brunell pass incomplete short left intended for Jerricho Cotchery,1.820,0.270
2,4:23,4,3,BUF 45,0,10,"Steve Weatherford punts 34 yards, fair catch by C.J. Spiller",0.270,0.370
2,4:15,1,10,BUF 11,0,10,Fred Jackson left guard for -2 yards (tackle by Jarron Gilbert),-0.370,-0.930
2,3:36,2,12,BUF 9,0,10,Brian Brohm pass complete short left to Jonathan Stupar for 7 yards (tackle by Dwight Lowery),-0.930,-0.840
2,2:53,3,5,BUF 16,0,10,Brian Brohm pass complete short right to Steve Johnson for 4 yards (tackle by Marquice Cole),-0.840,-2.030
2,2:15,4,1,BUF 20,0,10,"Brian Moorman punts 42 yards, returned by Jerricho Cotchery for 3 yards (tackle by Scott Chandler)",-2.030,-1.660
2,2:00,1,10,NYJ 41,0,10,Jerricho Cotchery left end for -1 yards (tackle by Paul Posluszny),1.660,0.990
2,1:26,2,11,NYJ 40,0,10,Mark Brunell pass complete deep middle to Jerricho Cotchery for 18 yards (tackle by Jairus Byrd),0.990,2.790
2,1:18,,,,0,10,Timeout #1 by New York Jets,0.000,2.790
2,1:17,1,10,BUF 42,0,10,Brad Smith right end for 3 yards (tackle by Paul Posluszny),2.790,2.650
2,1:12,2,7,BUF 39,0,10,Mark Brunell pass incomplete short right intended for Braylon Edwards,2.650,1.950
2,1:06,3,7,BUF 39,0,10,Mark Brunell pass complete short left to Jerricho Cotchery for 7 yards (tackle by Donte Whitner),1.950,3.450
2,0:57,,,,0,10,Timeout #2 by New York Jets,0.000,3.450
2,0:57,1,10,BUF 32,0,10,John Conner left tackle for 6 yards (tackle by Arthur Moats and Paul Posluszny),3.450,3.710
2,0:31,2,4,BUF 26,0,10,Mark Brunell pass complete short left to Joe McKnight for 9 yards (tackle by Jairus Byrd),3.710,4.440
2,0:26,1,10,BUF 17,0,10,"Mark Brunell pass incomplete. Penalty on Chris Kelsay: Roughing the Passer (Offsetting), Penalty on Mark Brunell: Intentional Grounding (Offsetting) (no play)",4.440,4.440
2,0:22,1,10,BUF 17,0,16,"Mark Brunell pass complete deep left to Santonio Holmes for 17 yards, touchdown",4.440,7.000
2,,,,BUF 2,0,17,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 30,0,17,"Nick Folk kicks off 45 yards, returned by C.J. Spiller for 7 yards (tackle by Isaiah Trufant)",0.000,1.070
2,0:10,1,10,BUF 32,0,17,Fred Jackson left guard for 3 yards (tackle by Marcus Dixon and Jason Taylor),1.070,0.930
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,0,17,"Rian Lindell kicks off 43 yards, returned by John Conner for 7 yards (tackle by Pierre Woods)",0.000,1.200
3,14:56,1,10,NYJ 34,0,17,Joe McKnight left tackle for 6 yards (tackle by Akin Ayodele),1.200,1.470
3,14:56,2,4,NYJ 40,0,17,"Penalty on Matthew Mulligan: False Start, 5 yards (no play)",1.470,0.790
3,13:57,2,9,NYJ 35,0,17,Joe McKnight right tackle for 4 yards (tackle by Arthur Moats),0.790,0.630
3,13:15,3,5,NYJ 39,6,17,"Mark Brunell pass incomplete short right intended for Joe McKnight is intercepted by Jairus Byrd at NYJ-37 and returned for 37 yards, touchdown",0.630,-7.000
3,,,,NYJ 2,7,17,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,7,17,"Rian Lindell kicks off 40 yards, returned by Matthew Mulligan for 8 yards (tackle by Ashton Youboty)",0.000,1.470
3,13:02,1,10,NYJ 38,7,17,Joe McKnight middle for 2 yards (tackle by Akin Ayodele and Chris Kelsay),1.470,1.190
3,12:28,2,8,NYJ 40,7,17,"Penalty on Drayton Florence: Defensive Offside, 5 yards (no play)",1.190,1.870
3,12:11,2,3,NYJ 45,7,17,Joe McKnight right tackle for 9 yards (tackle by Terrence McGee),1.870,2.520
3,11:33,1,10,BUF 46,7,17,"Brad Smith left end for 17 yards (tackle by Alex Carrington and Marcus Stroud). Penalty on Wayne Hunter: Illegal Block Above the , 10 yards (no play)",2.520,1.860
3,10:56,1,20,NYJ 44,7,17,Joe McKnight right guard for 7 yards (tackle by Chris Kelsay and Pierre Woods),1.860,1.570
3,10:24,2,13,BUF 49,7,17,John Conner middle for 4 yards (tackle by Paul Posluszny and Jairus Byrd),1.570,1.420
3,9:43,3,9,BUF 45,7,17,John Conner right guard for 6 yards (tackle by Kyle Williams and Akin Ayodele),1.420,0.660
3,9:12,4,3,BUF 39,7,17,Steve Weatherford punts 36 yards,0.660,0.380
3,9:04,1,10,BUF 3,7,17,Fred Jackson left guard for 2 yards (tackle by Mike DeVito and Josh Mauga),-0.380,-0.630
3,8:29,2,8,BUF 5,7,17,Fred Jackson middle for 2 yards (tackle by Jamaal Westerman and Vernon Gholston),-0.630,-0.950
3,7:43,3,6,BUF 7,7,17,Brian Brohm pass incomplete short left intended for Paul Hubbard,-0.950,-2.490
3,7:39,4,6,BUF 7,7,17,"Brian Moorman punts 54 yards, returned by Jerricho Cotchery for 3 yards (tackle by Scott Chandler)",-2.490,-1.730
3,7:27,1,10,NYJ 42,7,17,Joe McKnight middle for 6 yards (tackle by Paul Posluszny and Torell Troup),1.730,2.000
3,6:50,2,4,NYJ 48,7,23,"Mark Brunell pass complete deep left to Braylon Edwards for 52 yards, touchdown",2.000,7.000
3,,,,BUF 2,7,24,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 30,7,24,"Nick Folk kicks off 68 yards, returned by C.J. Spiller for 27 yards (tackle by Josh Mauga)",0.000,0.870
3,6:34,1,10,BUF 29,7,24,Brian Brohm pass complete short left to Naaman Roosevelt for 7 yards (tackle by Kyle Wilson),0.870,1.270
3,5:58,2,3,BUF 36,7,24,Fred Jackson middle for -2 yards (tackle by Josh Mauga and Brodney Pool),1.270,0.300
3,5:58,3,5,BUF 34,7,24,"Penalty on Demetress Bell: False Start, 5 yards (no play)",0.300,-0.360
3,4:56,3,10,BUF 29,7,24,Brian Brohm pass incomplete short right intended for Naaman Roosevelt (defended by Marquice Cole),-0.360,-1.440
3,4:49,4,10,BUF 29,7,24,"Brian Moorman punts 56 yards, returned by Joe McKnight for 25 yards (tackle by George Wilson)",-1.440,-1.600
3,4:31,1,10,NYJ 40,7,24,Tony Richardson middle for 4 yards (tackle by Spencer Johnson and Marcus Stroud),1.600,1.590
3,3:56,2,6,NYJ 44,7,24,Joe McKnight right end for no gain (tackle by Marcus Stroud),1.590,0.890
3,3:13,3,6,NYJ 44,7,24,Joe McKnight middle for 1 yard (tackle by Chris Kelsay),0.890,-0.390
3,2:42,4,5,NYJ 45,7,24,"Steve Weatherford punts 49 yards, returned by C.J. Spiller for 22 yards (tackle by Brad Smith)",-0.390,-0.810
3,2:29,1,10,BUF 28,7,24,Brian Brohm pass incomplete deep middle intended for Steve Johnson (defended by Kyle Wilson),0.810,0.260
3,2:23,2,10,BUF 28,7,24,Brian Brohm pass complete short right to Naaman Roosevelt for 14 yards (tackle by Marquice Cole),0.260,1.730
3,1:43,1,10,BUF 42,7,24,Fred Jackson right end for 3 yards (tackle by Marquice Cole),1.730,1.590
3,1:07,2,7,BUF 45,7,24,Fred Jackson left guard for 5 yards (tackle by Jamaal Westerman),1.590,1.550
3,0:28,3,2,,7,24,Brian Brohm pass complete short right to Steve Johnson for 4 yards (tackle by Dwight Lowery),1.550,2.520
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 46,7,24,Brian Brohm sacked by Jason Taylor for 0 yards,2.520,1.980
4,14:19,2,10,NYJ 46,7,24,"Brian Brohm sacked by Drew Coleman for -3 yards. Brian Brohm fumbles (forced by Drew Coleman), recovered by Jamaal Westerman at NYJ-49",1.980,-2.190
4,14:11,1,10,NYJ 49,7,24,Tony Richardson right guard for 2 yards (tackle by Chris Kelsay and Arthur Moats),2.190,1.920
4,13:29,2,8,BUF 49,7,24,John Conner left guard for 4 yards (tackle by Chris Kelsay),1.920,1.750
4,12:46,3,4,BUF 45,7,24,Brad Smith left end for -5 yards (tackle by Jairus Byrd),1.750,-0.060
4,12:10,4,9,,7,24,"Steve Weatherford punts 44 yards, returned by C.J. Spiller for 22 yards (tackle by Brad Smith)",-0.060,-0.810
4,11:56,1,10,BUF 28,7,24,Brian Brohm pass incomplete short left intended for Jonathan Stupar is intercepted by Calvin Pace at BUF-28 and returned for 1 yard,0.810,-3.780
4,11:49,1,10,BUF 27,7,24,Joe McKnight right end for 4 yards (tackle by Donte Whitner),3.780,3.770
4,11:25,2,6,BUF 23,7,24,Brad Smith pass complete short right to Jeff Cumberland for 3 yards (tackle by Akin Ayodele),3.770,3.470
4,10:54,3,3,BUF 20,7,24,Kellen Clemens pass complete short left to Joe McKnight for 6 yards (tackle by Paul Posluszny),3.470,4.650
4,10:12,1,10,BUF 14,7,24,Joe McKnight right guard for 4 yards (tackle by Akin Ayodele and Torell Troup),4.650,4.710
4,9:28,2,6,BUF 10,7,30,"Kellen Clemens left guard for 10 yards, touchdown",4.710,7.000
4,,,,BUF 2,7,31,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 30,7,31,"Nick Folk kicks off 65 yards, returned by C.J. Spiller for 21 yards (tackle by Vernon Gholston)",0.000,0.670
4,9:13,1,10,BUF 26,7,31,Brian Brohm pass incomplete deep middle intended for Steve Johnson is intercepted by Marquice Cole at BUF-48 and returned for 14 yards,0.670,-3.310
4,9:02,1,10,BUF 34,7,31,Joe McKnight left tackle for 9 yards (tackle by Drayton Florence and Akin Ayodele),3.310,3.990
4,8:22,2,1,BUF 25,7,31,John Conner left tackle for 2 yards (tackle by Paul Posluszny and Jairus Byrd),3.990,4.040
4,7:41,1,10,BUF 23,7,31,Joe McKnight left tackle for 7 yards (tackle by Paul Posluszny),4.040,4.560
4,6:59,2,3,BUF 16,7,31,Kellen Clemens pass incomplete deep right intended for Jerricho Cotchery,4.560,3.850
4,6:51,3,3,BUF 16,7,37,"John Conner left guard for 16 yards, touchdown",3.850,7.000
,,,,,,,"BUF challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,BUF 2,7,38,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 30,7,38,"Nick Folk kicks off 67 yards, returned by C.J. Spiller for 26 yards (tackle by Marquice Cole)",0.000,0.870
4,6:31,1,10,BUF 29,7,38,C.J. Spiller right guard for 2 yards (tackle by Lance Laury),0.870,0.600
4,5:59,2,8,BUF 31,7,38,Quinton Ganther right end for -6 yards (tackle by Jamaal Westerman),0.600,-0.890
4,5:15,3,14,BUF 25,7,38,Levi Brown pass complete short right to Steve Johnson for 16 yards,-0.890,1.660
4,4:46,1,10,BUF 41,7,38,Levi Brown pass complete short right to Paul Hubbard for 8 yards (tackle by Marquice Cole),1.660,2.200
4,4:05,2,2,BUF 49,7,38,Levi Brown pass incomplete deep left intended for Steve Johnson is intercepted by Dwight Lowery at NYJ-17 and returned for 41 yards,2.200,-2.790
4,3:50,1,10,BUF 42,7,38,Joe McKnight right guard for 9 yards (tackle by Akin Ayodele),2.790,3.460
4,3:07,2,1,BUF 33,7,38,Joe McKnight right guard for 5 yards (tackle by Spencer Johnson),3.460,3.710
4,2:25,1,10,BUF 28,7,38,Joe McKnight right end for 5 yards (tackle by Drayton Florence and Paul Posluszny),3.710,3.840
4,2:00,2,5,BUF 23,7,38,Joe McKnight middle for 2 yards (tackle by Spencer Johnson and Akin Ayodele),3.840,3.400
4,1:16,3,3,BUF 21,7,38,Joe McKnight right guard for 4 yards (tackle by Torell Troup and Akin Ayodele),3.400,4.440
4,0:33,1,10,BUF 17,7,38,Kellen Clemens kneels for -1 yards,4.440,3.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
