Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,11:19,3,4,NWE 19,14,7,Geno Smith pass incomplete short right intended for David Nelson. Penalty on Bilal Powell: Offensive Holding (Declined),3.490,2.260
2,11:15,4,4,NWE 19,14,10,Nick Folk 37 yard field goal good,2.260,3.000
2,11:15,,,NYJ 35,14,10,"Nick Folk kicks off 68 yards, returned by LeGarrette Blount for 28 yards (tackle by Josh Cribbs)",0.000,-0.610
2,11:04,1,10,NWE 25,14,10,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by Kyle Wilson),0.610,0.870
2,10:39,2,4,NWE 31,14,10,Tom Brady pass complete short right to Austin Collie for 10 yards (tackle by Dee Milliner),0.870,1.660
2,10:09,1,10,NWE 41,14,10,Tom Brady pass incomplete short right intended for Austin Collie,1.660,1.120
2,10:04,2,10,NWE 41,14,10,Tom Brady pass complete short right to Aaron Dobson for 7 yards,1.120,1.360
2,9:50,3,3,NWE 48,14,10,Tom Brady pass incomplete short right intended for Rob Gronkowski (defended by Antonio Allen),1.360,1.360
2,9:44,3,3,NWE 48,14,10,Timeout #1 by New York Jets,1.360,-0.190
2,9:44,4,3,NWE 48,14,10,"Ryan Allen punts 52 yards, touchback",-0.190,-0.280
2,9:35,1,10,NYJ 20,14,10,Chris Ivory right tackle for 1 yard (tackle by Rob Ninkovich),0.280,-0.130
2,8:53,2,9,NYJ 21,14,10,Geno Smith pass complete short left to Jeff Cumberland for 8 yards (tackle by Steve Gregory),-0.130,0.230
2,8:41,3,1,NYJ 29,14,10,Chris Ivory left tackle for no gain (tackle by Brandon Spikes),0.230,-1.440
2,8:06,4,1,NYJ 29,14,10,Ryan Quigley punts 37 yards,-1.440,-3.710
2,7:49,1,10,NYJ 28,14,10,"Penalty on Leger Douzable: Neutral Zone Infraction, 5 yards (no play)",3.710,4.440
2,7:46,1,5,NYJ 23,14,10,Stevan Ridley left tackle for 1 yard (tackle by Sheldon Richardson),4.440,3.980
2,7:13,2,4,NYJ 22,14,10,Tom Brady pass complete short left to Rob Gronkowski for 3 yards (tackle by Demario Davis and Muhammad Wilkerson),3.980,3.720
2,6:51,3,1,NYJ 19,14,10,Brandon Bolden left end for no gain (tackle by Muhammad Wilkerson),3.720,2.340
2,6:28,4,1,NYJ 19,14,10,Stevan Ridley up the middle for 2 yards (tackle by Muhammad Wilkerson and Sheldon Richardson),2.340,4.440
2,6:02,1,10,NYJ 17,14,10,Stevan Ridley right guard for 5 yards (tackle by Sheldon Richardson),4.440,4.690
2,5:43,2,5,NYJ 12,14,10,"Stevan Ridley right end for 7 yards (tackle by Antonio Allen). Penalty on Julian Edelman: Offensive Holding, 10 yards (no play)",4.690,3.220
2,5:26,2,15,NYJ 22,14,10,"Tom Brady pass incomplete deep middle intended for Rob Gronkowski. Penalty on Antonio Allen: Defensive Holding, 5 yards (no play)",3.220,4.440
2,5:21,1,10,NYJ 17,20,10,"Stevan Ridley right end for 17 yards, touchdown",4.440,7.000
2,5:21,,,NYJ 2,21,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,5:21,,,NWE 35,21,10,"Stephen Gostkowski kicks off 67 yards, returned by Josh Cribbs for 17 yards (tackle by Matt Slater)",0.000,0.220
2,5:11,1,10,NYJ 15,21,10,Chris Ivory right tackle for 1 yard (tackle by Brandon Spikes and Rob Ninkovich),-0.220,-0.580
2,4:35,2,9,NYJ 16,21,10,Geno Smith pass incomplete short middle intended for Jeff Cumberland,-0.580,-1.250
2,4:31,3,9,NYJ 16,21,10,Geno Smith pass incomplete deep left intended for Stephen Hill,-1.250,-2.390
2,4:25,4,9,NYJ 16,21,10,"Ryan Quigley punts 34 yards, out of bounds",-2.390,-2.260
2,4:18,1,10,,21,10,Tom Brady pass incomplete short left intended for Julian Edelman,2.260,1.710
2,4:18,2,10,,21,10,"Penalty on Garrett McIntyre: Defensive 12 On-field, 5 yards (no play)",1.710,2.390
2,4:18,2,5,NYJ 45,21,10,"Stevan Ridley up the middle for 1 yard (tackle by Muhammad Wilkerson). Penalty on Ryan Wendell: Offensive Holding, 10 yards (no play)",2.390,1.040
2,4:05,2,15,NWE 45,21,10,Tom Brady pass complete short right to Stevan Ridley for -2 yards (tackle by David Harris),1.040,0.100
2,3:21,3,17,NWE 43,21,10,Tom Brady pass incomplete deep middle intended for Rob Gronkowski (defended by Antonio Allen),0.100,-0.520
2,3:15,4,17,NWE 43,21,10,"Ryan Allen punts 37 yards, out of bounds",-0.520,-0.280
2,3:07,1,10,NYJ 20,21,10,Chris Ivory left end for 10 yards (tackle by Chandler Jones),0.280,0.940
2,2:35,1,10,NYJ 30,21,10,Geno Smith sacked by Chris Jones for -6 yards,0.940,-0.420
2,2:00,2,16,NYJ 24,21,10,"Geno Smith up the middle for no gain. Geno Smith fumbles, recovered by Geno Smith at NYJ-24",-0.420,-1.090
2,1:17,3,16,NYJ 24,21,10,Geno Smith pass incomplete deep middle intended for Stephen Hill (defended by Duron Harmon),-1.090,-1.770
2,1:08,4,16,NYJ 24,21,10,"Ryan Quigley punts 52 yards, returned by Julian Edelman for 29 yards. Penalty on Jamie Collins: Illegal Block Above the Waist, 10 yards",-1.770,-0.410
2,0:54,1,10,NWE 22,21,10,Tom Brady pass complete short right to Rob Gronkowski for 9 yards (tackle by Antonio Allen),0.410,1.080
2,0:45,2,1,NWE 31,21,10,Brandon Bolden left end for 8 yards (tackle by Kyle Wilson),1.080,1.080
2,0:41,2,1,NWE 31,21,10,Timeout #1 by New England Patriots,1.080,1.530
2,0:40,1,10,NWE 39,21,10,Tom Brady pass incomplete short right intended for Brandon Bolden,1.530,0.990
2,0:37,2,10,NWE 39,21,10,Brandon Bolden left tackle for 8 yards (tackle by Antonio Cromartie and Antonio Allen),0.990,0.990
2,0:29,2,10,NWE 39,21,10,Timeout #2 by New England Patriots,0.990,1.360
2,0:29,3,2,NWE 47,21,10,"Tom Brady sacked by Calvin Pace and Sheldon Richardson for -4 yards. Tom Brady fumbles (forced by Calvin Pace), recovered by Sebastian Vollmer at NWE-43",1.360,1.360
2,0:18,3,2,NWE 47,21,10,Timeout #2 by New York Jets,1.360,-0.520
2,0:18,4,6,NWE 43,21,10,"Ryan Allen punts 57 yards, touchback",-0.520,-0.280
2,0:10,1,10,NYJ 20,21,10,Tommy Bohanon up the middle for 4 yards (tackle by Chris Jones and Dont'a Hightower),0.280,0.270
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,21,10,"Nick Folk kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NWE 20,21,10,"Tom Brady sacked by Quinton Coples for -6 yards. Tom Brady fumbles (forced by Quinton Coples), recovered by Tom Brady at NWE-14",0.280,-1.180
3,14:36,2,16,NWE 14,21,16,"Tom Brady pass incomplete short left intended for Rob Gronkowski is intercepted by Antonio Allen at NWE-23 and returned for 23 yards, touchdown",-1.180,-7.000
3,14:27,,,NWE 2,21,17,Nick Folk kicks extra point good,0.000,0.000
3,14:27,,,NYJ 35,21,17,"Nick Folk kicks off 67 yards, returned by LeGarrette Blount for 27 yards (tackle by Nick Bellore). Penalty on Chris White: Offensive Holding, 10 yards",0.000,0.320
3,14:22,1,10,NWE 13,21,17,Stevan Ridley left tackle for 4 yards (tackle by Antonio Allen),-0.320,-0.300
3,13:55,2,6,NWE 17,21,17,Tom Brady pass complete short middle to Stevan Ridley for 5 yards (tackle by Demario Davis and Quinton Coples),-0.300,-0.350
3,13:31,3,1,NWE 22,21,17,Stevan Ridley right end for no gain (tackle by Demario Davis),-0.350,-1.900
3,12:54,4,1,NWE 22,21,17,"Ryan Allen punts 52 yards, returned by Josh Cribbs for 15 yards (tackle by Jamie Collins)",-1.900,-1.660
3,12:42,1,10,NYJ 41,21,17,Chris Ivory left tackle for -3 yards (tackle by Marcus Forston and Brandon Spikes),1.660,0.720
3,12:06,2,13,NYJ 38,21,17,"Geno Smith pass incomplete deep right intended for Jeff Cumberland. Penalty on Steve Gregory: Defensive Pass Interference, 30 yards (no play)",0.720,3.450
3,11:59,1,10,NWE 32,21,17,"Geno Smith sacked by Chandler Jones for -8 yards. Geno Smith fumbles (forced by Chandler Jones), recovered by D'Brickashaw Ferguson at NWE-38",3.450,2.090
3,11:13,2,16,NWE 38,21,17,Geno Smith sacked by Chris Jones for -6 yards,2.090,0.630
3,10:34,3,22,NWE 44,21,17,Geno Smith pass complete short left to Jeremy Kerley for 5 yards (tackle by Marquice Cole),0.630,0.660
3,9:48,4,17,NWE 39,21,17,"Ryan Quigley punts 29 yards, fair catch by Julian Edelman",0.660,0.380
3,9:42,1,10,NWE 10,21,17,Tom Brady sacked by Damon Harrison for -7 yards,-0.380,-1.290
3,9:11,2,17,NWE 3,21,17,LeGarrette Blount left tackle for 4 yards (tackle by Sheldon Richardson),-1.290,-1.770
3,8:27,3,13,NWE 7,21,17,Tom Brady pass incomplete short left intended for Rob Gronkowski (defended by Dawan Landry),-1.770,-2.490
3,8:21,4,13,NWE 7,21,17,"Ryan Allen punts 53 yards, returned by Josh Cribbs for 8 yards (tackle by Danny Aiken)",-2.490,-2.130
3,8:09,1,10,NYJ 48,21,17,Geno Smith pass incomplete short right intended for Jeremy Kerley,2.130,1.580
3,8:04,2,10,NYJ 48,21,17,Tommy Bohanon up the middle for 5 yards (tackle by Brandon Spikes),1.580,1.550
3,7:27,3,5,NWE 47,21,17,Geno Smith pass complete deep right to David Nelson for 27 yards (tackle by Logan Ryan),1.550,4.240
3,6:39,1,10,NWE 20,21,17,Chris Ivory right end for 1 yard (tackle by Chris Jones),4.240,3.820
3,5:57,2,9,NWE 19,21,17,Geno Smith pass incomplete deep right intended for Jeff Cumberland (defended by Devin McCourty),3.820,3.100
3,5:51,3,9,NWE 19,21,17,"Penalty on Willie Colon: False Start, 5 yards (no play)",3.100,2.480
3,5:51,3,14,NWE 24,21,17,Geno Smith left end for 14 yards (tackle by Marquice Cole),2.480,4.910
3,5:23,1,10,NWE 10,21,17,Tommy Bohanon left guard for 2 yards (tackle by Chandler Jones and Devin McCourty),4.910,4.570
3,4:42,2,8,NWE 8,21,23,"Geno Smith right end for 8 yards, touchdown",4.570,7.000
3,4:42,,,NWE 2,21,24,Nick Folk kicks extra point good,0.000,0.000
3,4:42,,,NYJ 35,21,24,"Nick Folk kicks off 65 yards, touchback",0.000,-0.280
3,4:33,1,10,NWE 20,21,24,Tom Brady sacked by Muhammad Wilkerson for -6 yards,0.280,-1.180
3,4:00,2,16,NWE 14,21,24,Stevan Ridley right tackle for 1 yard (tackle by David Harris and Demario Davis),-1.180,-1.860
3,3:16,3,15,NWE 15,21,24,Tom Brady pass incomplete short right intended for Kenbrell Thompkins,-1.860,-2.440
3,3:13,4,15,NWE 15,21,24,"Ryan Allen punts 44 yards, returned by Josh Cribbs for 21 yards (tackle by Danny Aiken)",-2.440,-3.050
3,3:01,1,10,NWE 38,21,24,Chris Ivory right tackle for 17 yards (tackle by Steve Gregory and Devin McCourty),3.050,4.170
3,2:25,1,10,NWE 21,21,24,Chris Ivory up the middle for 2 yards (tackle by Joe Vellano and Dane Fletcher),4.170,3.900
3,1:42,2,8,NWE 19,21,24,Geno Smith pass incomplete deep right intended for Jeff Cumberland,3.900,3.180
3,1:37,3,8,NWE 19,21,24,Geno Smith pass incomplete short right intended for Jeremy Kerley (defended by Devin McCourty),3.180,2.180
3,1:34,4,8,NWE 19,21,27,Nick Folk 37 yard field goal good,2.180,3.000
3,1:34,,,NYJ 35,21,27,"Nick Folk kicks off 69 yards, returned by LeGarrette Blount for 21 yards (tackle by Nick Bellore)",0.000,0.060
3,1:25,1,10,NWE 17,21,27,Stevan Ridley left end for 12 yards (tackle by Dee Milliner),-0.060,0.870
3,1:09,1,10,NWE 29,21,27,Tom Brady pass complete short right to Julian Edelman for 4 yards (tackle by Antonio Allen),0.870,0.870
3,0:41,2,6,NWE 33,21,27,Tom Brady pass complete short middle to Julian Edelman for 12 yards (tackle by David Harris and Antonio Allen),0.870,1.930
3,0:13,1,10,NWE 45,21,27,Stevan Ridley left tackle for 8 yards (tackle by Calvin Pace),1.930,2.460
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,NYJ 47,21,27,"Penalty on Damon Harrison: Defensive Offside, 5 yards (no play)",2.460,2.790
4,15:00,1,10,NYJ 42,21,27,Stevan Ridley right tackle for no gain (tackle by Damon Harrison),2.790,2.240
4,14:27,2,10,NYJ 42,21,27,Tom Brady pass complete short right to Aaron Dobson for 14 yards (tackle by Dee Milliner),2.240,3.710
4,13:52,1,10,NYJ 28,21,27,"Tom Brady pass complete short right to Brandon Bolden for 25 yards (tackle by Dawan Landry). Penalty on Rob Gronkowski: Offensive Pass Interference (Offsetting), Penalty on Muhammad Wilkerson: Personal Foul (Offsetting) (no play)",3.710,3.710
4,13:29,1,10,NYJ 28,21,27,Tom Brady pass incomplete short left intended for Kenbrell Thompkins (defended by Kyle Wilson),3.710,3.170
4,13:21,2,10,NYJ 28,21,27,Tom Brady pass complete short right to Brandon Bolden for 7 yards (tackle by David Harris),3.170,3.400
4,13:06,3,3,NYJ 21,21,27,Tom Brady pass incomplete deep right intended for Rob Gronkowski,3.400,2.160
4,13:02,4,3,NYJ 21,24,27,Stephen Gostkowski 39 yard field goal good,2.160,3.000
4,13:02,,,NWE 35,24,27,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,12:58,1,10,NYJ 20,24,27,"Chris Ivory left end for no gain (tackle by Chandler Jones). Penalty on NWE: Personal Foul, 15 yards",0.280,1.270
4,12:30,1,10,NYJ 35,24,27,Chris Ivory left tackle for 2 yards (tackle by Chris Jones and Dont'a Hightower),1.270,0.990
4,11:57,2,8,NYJ 37,24,27,Geno Smith pass complete short left to Jeremy Kerley for 14 yards (tackle by Logan Ryan),0.990,2.320
4,11:14,1,10,NWE 49,24,27,Geno Smith pass complete short right to Jeff Cumberland for 8 yards (tackle by Dont'a Hightower),2.320,2.860
4,10:47,2,2,NWE 41,24,27,Tommy Bohanon up the middle for 3 yards (tackle by Chris Jones),2.860,3.050
4,10:07,1,10,NWE 38,24,27,"Geno Smith pass complete deep right to Stephen Hill for 38 yards. Penalty on Stephen Hill: Offensive Pass Interference, 10 yards (no play)",3.050,2.390
4,10:07,1,20,NWE 48,24,27,"Penalty on Austin Howard: False Start, 5 yards (no play)",2.390,2.060
4,9:59,1,25,NYJ 47,24,27,Chris Ivory up the middle for 5 yards (tackle by Dont'a Hightower),2.060,1.160
4,9:22,2,20,NWE 48,24,27,Geno Smith pass incomplete deep left intended for David Nelson,1.160,0.500
4,9:14,3,20,NWE 48,24,27,Geno Smith pass complete short left to Chris Ivory for -2 yards (tackle by Devin McCourty),0.500,-0.060
4,8:32,4,22,,24,27,Ryan Quigley punts 37 yards,-0.060,-0.610
4,8:21,1,10,NWE 25,24,27,Tom Brady pass incomplete short right intended for Rob Gronkowski,0.610,0.060
4,8:17,2,10,NWE 25,24,27,Tom Brady pass complete short left to Kenbrell Thompkins for 5 yards (tackle by Dee Milliner),0.060,0.040
4,7:44,3,5,NWE 30,24,27,Tom Brady pass complete short right to Rob Gronkowski for 11 yards (tackle by Antonio Allen and Demario Davis),0.040,1.660
4,7:19,1,10,NWE 41,24,27,Stevan Ridley right tackle for no gain (tackle by Muhammad Wilkerson),1.660,1.120
4,6:42,2,10,NWE 41,24,27,Tom Brady pass incomplete short left intended for Austin Collie (defended by Calvin Pace),1.120,0.430
4,6:38,3,10,NWE 41,24,27,Tom Brady pass incomplete deep right intended for Aaron Dobson,0.430,-0.650
4,6:32,4,10,NWE 41,24,27,"Ryan Allen punts 47 yards, fair catch by Josh Cribbs",-0.650,0.350
4,6:25,1,10,NYJ 12,24,27,Chris Ivory up the middle for 4 yards (tackle by Dont'a Hightower),-0.350,-0.370
4,5:48,2,6,NYJ 16,24,27,Geno Smith pass incomplete deep right intended for Stephen Hill,-0.370,-0.950
4,5:42,3,6,NYJ 16,24,27,Geno Smith pass complete short right to Jeremy Kerley for 10 yards (tackle by Alfonzo Dennard),-0.950,0.670
4,4:59,1,10,NYJ 26,24,27,Chris Ivory left tackle for 4 yards (tackle by Dont'a Hightower),0.670,0.670
4,4:21,2,6,NYJ 30,24,27,Chris Ivory left tackle for 5 yards (tackle by Chandler Jones and Dont'a Hightower),0.670,0.630
4,3:46,3,1,NYJ 35,24,27,Chris Ivory up the middle for 6 yards (tackle by Dont'a Hightower),0.630,1.660
4,3:06,1,10,NYJ 41,24,27,Chris Ivory right tackle for -1 yards (tackle by Joe Vellano and Marquice Cole),1.660,0.990
4,2:29,2,11,NYJ 40,24,27,Geno Smith pass incomplete deep right intended for Stephen Hill (defended by Alfonzo Dennard),0.990,0.300
4,2:23,3,11,NYJ 40,24,27,Geno Smith pass incomplete deep right intended for Jeff Cumberland (defended by Steve Gregory),0.300,-0.720
4,2:17,4,11,NYJ 40,24,27,"Ryan Quigley punts 52 yards, out of bounds",-0.720,0.380
4,2:10,1,10,NWE 8,24,27,Brandon Bolden right tackle for 9 yards (tackle by David Harris),-0.380,0.050
4,2:00,2,1,NWE 17,24,27,Brandon Bolden up the middle for 5 yards (tackle by Quinton Coples),0.050,0.410
4,1:31,1,10,NWE 22,24,27,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,0.410,-0.130
4,1:27,2,10,NWE 22,24,27,Tom Brady pass complete short right to Rob Gronkowski for 11 yards (tackle by Antonio Allen),-0.130,1.140
4,1:16,1,10,NWE 33,24,27,Tom Brady pass incomplete deep right intended for Aaron Dobson,1.140,0.590
4,1:16,2,10,NWE 33,24,27,Tom Brady pass complete short middle to Rob Gronkowski for 22 yards (tackle by Dawan Landry),0.590,0.590
4,1:08,2,10,NWE 33,24,27,Timeout #1 by New England Patriots,0.590,2.590
4,1:08,1,10,NYJ 45,24,27,Tom Brady pass incomplete short left intended for Brandon Bolden,2.590,2.040
4,1:04,2,10,NYJ 45,24,27,Tom Brady pass complete deep middle to Julian Edelman for 19 yards (tackle by Kyle Wilson),2.040,3.840
4,0:36,1,10,NYJ 26,24,27,Tom Brady pass incomplete short middle intended for Rob Gronkowski,3.840,3.300
4,0:30,2,10,NYJ 26,24,27,Tom Brady pass incomplete short left intended for Kenbrell Thompkins,3.300,2.610
4,0:25,3,10,NYJ 26,24,27,Tom Brady pass incomplete deep middle intended for Austin Collie,2.610,1.740
4,0:19,4,10,NYJ 26,27,27,Stephen Gostkowski 44 yard field goal good,1.740,3.000
4,0:19,,,NWE 35,27,27,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,0:16,1,10,NYJ 20,27,27,Geno Smith kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
,,,,,,,"Patriots won the coin toss, Patriots to receive the overtime kickoff.",,
OT,15:00,,,NYJ 35,27,27,"Nick Folk kicks off 65 yards, returned by LeGarrette Blount for 22 yards (tackle by Jaiquawn Jarrett)",0.000,-0.410
OT,14:54,1,10,NWE 22,27,27,Tom Brady pass complete short left to Rob Gronkowski for 16 yards (tackle by Antonio Allen),0.410,1.470
OT,14:17,1,10,NWE 38,27,27,Tom Brady pass incomplete deep left intended for Aaron Dobson,1.470,0.920
OT,14:12,2,10,NWE 38,27,27,Tom Brady pass incomplete short right intended for Rob Gronkowski,0.920,0.230
OT,14:08,3,10,NWE 38,27,27,Tom Brady pass incomplete short right intended for Julian Edelman,0.230,-0.850
OT,14:04,4,10,NWE 38,27,27,"Ryan Allen punts 62 yards, touchback",-0.850,-0.280
OT,13:55,1,10,NYJ 20,27,27,Chris Ivory up the middle for 4 yards (tackle by Brandon Spikes),0.280,0.270
OT,13:20,2,6,NYJ 24,27,27,Geno Smith pass complete short right to David Nelson for 12 yards (tackle by Logan Ryan),0.270,1.330
OT,12:38,1,10,NYJ 36,27,27,Chris Ivory right tackle for 6 yards (tackle by Joe Vellano),1.330,1.600
OT,11:59,2,4,NYJ 42,27,27,Tommy Bohanon right guard for 3 yards (tackle by Rob Ninkovich),1.600,1.290
OT,11:23,3,1,NYJ 45,27,27,Chris Ivory left tackle for 3 yards (tackle by Chandler Jones),1.290,2.130
OT,10:44,1,10,NYJ 48,27,27,Chris Ivory right end for 8 yards (tackle by Devin McCourty),2.130,2.660
OT,10:04,2,2,NWE 44,27,27,Chris Ivory right guard for 3 yards (tackle by Jamie Collins),2.660,2.850
OT,9:20,1,10,NWE 41,27,27,Chris Ivory right tackle for 1 yard (tackle by Rob Ninkovich and Jamie Collins),2.850,2.440
OT,8:40,2,9,NWE 40,27,27,Tommy Bohanon up the middle for 4 yards (tackle by Jamie Collins),2.440,2.280
OT,7:59,3,5,NWE 36,27,27,Chris Ivory up the middle for -2 yards (tackle by Chandler Jones),2.280,0.720
