Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,0:43,3,18,DAL 40,9,0,Drew Bledsoe pass complete short middle to Patrick Crayton for 10 yards (tackle by Will Demps),-0.160,-0.060
1,0:05,4,8,,9,0,Mat McBriar punts 25 yards,-0.060,-0.610
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 25,9,0,Tiki Barber middle for 3 yards (tackle by Pat Watkins),0.610,0.470
2,14:19,2,7,NYG 28,9,0,Eli Manning pass complete deep right to Plaxico Burress for 44 yards (tackle by Terence Newman),0.470,3.710
2,13:54,1,10,DAL 28,9,0,Tiki Barber left end for 3 yards (tackle by Pat Watkins and Akin Ayodele),3.710,3.570
2,13:13,2,7,DAL 25,9,0,Eli Manning pass incomplete (defended by Greg Ellis),3.570,2.870
2,13:08,3,7,DAL 25,9,0,Eli Manning pass complete short right to Tiki Barber for 12 yards (tackle by Aaron Glenn),2.870,4.710
2,12:45,1,10,DAL 13,9,0,Tiki Barber middle for no gain (tackle by Chris Canty),4.710,4.050
2,12:07,2,10,DAL 13,9,0,Eli Manning pass incomplete short left intended for Plaxico Burress (defended by Anthony Henry),4.050,3.120
2,12:00,3,10,DAL 13,9,0,Eli Manning pass incomplete short middle intended for Jeremy Shockey,3.120,2.570
2,11:55,4,10,DAL 13,12,0,Jay Feely 31 yard field goal good,2.570,3.000
2,,,,NYG 30,12,0,"Jay Feely kicks off 72 yards, returned by Tyson Thompson for 22 yards (tackle by Reggie Torbor)",0.000,0.280
2,11:44,1,10,DAL 20,12,0,Drew Bledsoe sacked by Michael Strahan for -6 yards,0.280,-1.180
2,11:11,2,16,DAL 14,12,0,Drew Bledsoe pass incomplete short middle intended for Sam Hurd (defended by Antonio Pierce),-1.180,-2.030
2,11:05,3,16,DAL 14,12,0,Drew Bledsoe sacked by Osi Umenyiora for -8 yards,-2.030,-2.490
2,10:43,4,24,DAL 6,12,0,"Mat McBriar punts 49 yards, returned by Chad Morton for 17 yards (tackle by Ryan Fowler)",-2.490,-3.050
2,10:30,1,10,DAL 38,12,0,Tiki Barber left tackle for 2 yards (tackle by Marcus Spears),3.050,2.780
2,9:55,2,8,DAL 36,12,0,Eli Manning pass complete short left to Tiki Barber for 7 yards (tackle by Akin Ayodele),2.780,3.010
2,9:04,3,1,DAL 29,12,0,Eli Manning pass incomplete deep left intended for Plaxico Burress is intercepted by Terence Newman. Penalty on Plaxico Burress: Offensive Pass Interfere (Declined),3.010,-0.280
2,8:56,1,10,DAL 20,12,0,Julius Jones left tackle for 3 yards (tackle by Osi Umenyiora),0.280,0.140
2,8:35,2,7,DAL 23,12,0,Drew Bledsoe pass incomplete short middle intended for Terry Glenn,0.140,-0.560
2,8:30,3,7,DAL 23,12,0,Drew Bledsoe pass complete deep left to Terrell Owens for 31 yards (tackle by Sam Madison). Penalty on Sam Madison: Defensive Pass Interfere (Declined),-0.560,2.520
2,8:04,1,10,NYG 46,12,0,Julius Jones right end for 1 yard (tackle by Antonio Pierce),2.520,2.110
2,7:24,2,9,NYG 45,12,0,Drew Bledsoe pass complete short middle to Anthony Fasano for 7 yards (tackle by Brandon Short),2.110,2.350
2,6:39,3,2,NYG 38,12,0,Drew Bledsoe pass complete short middle to Terry Glenn for 15 yards (tackle by Sam Madison),2.350,4.040
2,6:01,1,10,NYG 23,12,0,Julius Jones middle for -2 yards (tackle by Michael Strahan),4.040,3.230
2,5:25,2,12,NYG 25,12,0,Drew Bledsoe pass complete short right to Terrell Owens for 17 yards,3.230,5.370
2,4:38,1,8,NYG 8,12,0,Julius Jones middle for 3 yards (tackle by Gibril Wilson and Antonio Pierce),5.370,5.150
2,4:01,2,5,NYG 5,12,0,"Drew Bledsoe pass incomplete short right intended for Terrell Owens. Penalty on Corey Webster: Defensive Pass Interfere, 4 yards (no play)",5.150,6.970
2,3:56,1,1,NYG 1,12,6,"Drew Bledsoe right end for 1 yard, touchdown",6.970,7.000
2,,,,NYG 2,12,7,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,DAL 30,12,7,"Mat McBriar kicks off 65 yards, returned by Chad Morton for 4 yards (tackle by Abram Elam)",0.000,-0.380
2,3:44,1,10,NYG 9,12,7,"Tiki Barber middle for 2 yards (tackle by DeMarcus Ware). Tiki Barber fumbles (forced by DeMarcus Ware), recovered by Bradie James at NYG-14",-0.380,-4.650
2,3:32,1,10,NYG 14,12,7,Julius Jones middle for 5 yards (tackle by Will Demps and Osi Umenyiora),4.650,4.900
2,2:54,2,5,NYG 9,12,7,Julius Jones left tackle for 4 yards (tackle by Gibril Wilson),4.900,4.960
2,2:15,3,1,NYG 5,12,7,Marion Barber right tackle for 1 yard (tackle by Brandon Short and Fred Robbins),4.960,6.280
2,2:00,1,4,NYG 4,12,7,Marion Barber left tackle for no gain (tackle by Osi Umenyiora),6.280,5.340
2,1:38,,,,12,7,Timeout #2 by New York Giants,0.000,5.340
2,1:38,2,4,NYG 4,12,7,Drew Bledsoe pass incomplete intended for Terry Glenn is intercepted by Sam Madison at NYG-1 and returned for 4 yards,5.340,0.380
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:33,1,10,NYG 5,12,7,Tiki Barber right tackle for 5 yards (tackle by Marcus Spears),-0.380,-0.420
2,1:26,,,,12,7,Timeout #1 by Dallas Cowboys,0.000,-0.420
2,1:25,2,5,NYG 10,12,7,Tiki Barber left guard for 4 yards (tackle by Akin Ayodele),-0.420,-0.370
2,1:19,,,,12,7,Timeout #2 by Dallas Cowboys,0.000,-0.370
2,1:19,3,1,NYG 14,12,7,Tiki Barber left end for 5 yards (tackle by Anthony Henry),-0.370,0.150
2,1:13,1,10,NYG 19,12,7,Eli Manning pass incomplete deep right intended for Amani Toomer,0.150,-0.390
2,1:08,2,10,NYG 19,12,7,Tiki Barber middle for -1 yards (tackle by Akin Ayodele),-0.390,-1.250
2,1:03,,,,12,7,Timeout #3 by Dallas Cowboys,0.000,-1.250
2,1:03,3,11,NYG 18,12,7,"Penalty on Luke Petitgout: False Start, 5 yards (no play)",-1.250,-2.080
2,1:03,3,16,NYG 13,12,7,Tiki Barber right end for 18 yards (tackle by Terence Newman),-2.080,1.000
2,0:28,1,10,NYG 31,12,7,Eli Manning pass incomplete short middle intended for Amani Toomer (defended by Bradie James),1.000,0.460
2,0:23,2,10,NYG 31,12,7,Tiki Barber middle for 2 yards (tackle by Kenyon Coleman),0.460,0.040
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,12,7,"Jay Feely kicks off 75 yards, touchback",0.000,0.280
3,15:00,1,10,DAL 20,12,7,Tony Romo pass incomplete short right intended for Anthony Fasano is intercepted by Antonio Pierce at DAL-20 and returned for 6 yards,0.280,-4.650
3,14:52,1,10,DAL 14,12,7,Tiki Barber left tackle for 1 yard (tackle by Greg Ellis),4.650,4.160
3,14:12,2,9,DAL 13,12,7,Eli Manning pass incomplete short middle intended for Jeremy Shockey (defended by Anthony Henry),4.160,3.260
3,14:07,3,9,DAL 13,18,7,"Eli Manning pass complete short middle to Jeremy Shockey for 13 yards, touchdown",3.260,7.000
3,,,,DAL 2,19,7,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYG 30,19,7,"Jay Feely kicks off 67 yards, returned by Tyson Thompson for 19 yards (tackle by Gerris Wilkinson)",0.000,0.410
3,13:55,1,10,DAL 22,19,7,Julius Jones right end for no gain (tackle by Brandon Short),0.410,-0.130
3,13:17,2,10,DAL 22,19,7,Tony Romo pass complete short right to Terry Glenn for 8 yards (tackle by Corey Webster),-0.130,0.230
3,12:45,3,2,DAL 30,19,7,Tony Romo pass complete short middle to Terrell Owens for 18 yards (tackle by Brandon Short),0.230,2.130
3,12:02,1,10,DAL 48,19,7,Julius Jones right guard for 5 yards (tackle by Antonio Pierce),2.130,2.260
3,11:22,2,5,NYG 47,19,7,Julius Jones middle for 7 yards (tackle by Gibril Wilson),2.260,2.920
3,10:42,1,10,NYG 40,19,7,Tony Romo pass complete short right to Jason Witten for 5 yards (tackle by Brandon Short),2.920,3.050
3,10:01,2,5,NYG 35,19,7,Julius Jones left end for 3 yards (tackle by Barry Cofield),3.050,2.740
3,9:17,3,2,NYG 32,19,7,Tony Romo pass incomplete short middle intended for Jason Witten (defended by Will Demps),2.740,1.300
3,9:10,4,2,NYG 32,19,7,Tony Romo pass incomplete short left intended for Terrell Owens,1.300,-1.070
3,9:05,1,10,NYG 32,19,7,Tiki Barber left end for 2 yards (tackle by DeMarcus Ware),1.070,0.800
3,8:28,2,8,NYG 34,19,7,Eli Manning pass incomplete deep right intended for Jeremy Shockey,0.800,0.100
3,8:22,3,8,NYG 34,19,7,Eli Manning pass complete short left to Tim Carter for 14 yards (tackle by Anthony Henry),0.100,2.130
3,7:50,1,10,NYG 48,19,7,Tiki Barber left tackle for 8 yards (tackle by Akin Ayodele),2.130,2.660
3,7:04,2,2,DAL 44,19,7,Eli Manning pass complete short middle to Jeremy Shockey for 10 yards (tackle by DeMarcus Ware),2.660,3.310
3,6:25,1,10,DAL 34,19,7,Tiki Barber left end for 1 yard (tackle by Bradie James),3.310,2.910
3,5:44,2,9,DAL 33,19,7,Eli Manning pass complete short right to Amani Toomer for 10 yards (tackle by Terence Newman),2.910,4.040
3,5:01,1,10,DAL 23,19,7,Brandon Jacobs right tackle for 9 yards (tackle by Roy Williams),4.040,4.950
3,4:15,2,1,DAL 14,19,7,Eli Manning pass incomplete short right intended for Plaxico Burress,4.950,4.280
3,4:11,3,1,DAL 14,19,7,Brandon Jacobs left guard for 2 yards (tackle by Bradie James),4.280,4.780
3,3:30,1,10,DAL 12,19,7,Tiki Barber middle for 5 yards (tackle by Greg Ellis),4.780,5.020
3,2:50,2,5,DAL 7,19,7,Tiki Barber left tackle for 2 yards (tackle by Jason Ferguson),5.020,4.610
3,2:06,3,3,DAL 5,19,7,Eli Manning middle for 2 yards (tackle by Roy Williams),4.610,3.060
3,1:29,4,1,DAL 3,25,7,"Brandon Jacobs right tackle for 3 yards, touchdown",3.060,7.000
3,,,,DAL 2,26,7,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYG 30,26,7,"Jay Feely kicks off 71 yards, returned by Tyson Thompson for 26 yards (tackle by Chase Blackburn)",0.000,0.610
3,1:20,1,10,DAL 25,26,7,Tony Romo right end for 9 yards (tackle by Antonio Pierce),0.610,1.280
3,0:35,2,1,DAL 34,26,7,Tony Romo pass complete short right to Terry Glenn for 12 yards (tackle by Corey Webster),1.280,1.990
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 46,26,7,Tony Romo pass incomplete deep left intended for Terrell Owens (defended by Gibril Wilson),1.990,1.450
4,14:55,2,10,DAL 46,26,7,Tony Romo pass complete short middle to Jason Witten for 31 yards (tackle by Corey Webster),1.450,4.040
4,14:14,1,10,NYG 23,26,7,Tony Romo pass complete short left to Anthony Fasano for 9 yards (tackle by Kevin Dockery),4.040,4.950
4,13:36,2,1,NYG 14,26,7,Tony Romo pass complete short left to Patrick Crayton for 6 yards (tackle by R.W. McQuarters),4.950,5.370
4,13:06,1,8,NYG 8,26,13,"Tony Romo pass complete short left to Terrell Owens for 8 yards, touchdown",5.370,7.000
4,13:01,,,,26,13,Timeout #1 by New York Giants,0.000,0.000
4,,,,,26,15,"Two Point Attempt: Tony Romo middle, conversion succeeds",1.000,1.000
4,,,,DAL 30,26,15,"Mike Vanderjagt kicks off 63 yards, returned by Chad Morton for 22 yards (tackle by Ryan Fowler)",0.000,0.870
4,12:56,1,10,NYG 29,26,15,Tiki Barber left end for 2 yards (tackle by Roy Williams),0.870,0.600
4,12:14,2,8,NYG 31,26,15,Eli Manning pass incomplete short left intended for Plaxico Burress,0.600,-0.100
4,12:09,3,8,NYG 31,26,15,Eli Manning sacked by DeMarcus Ware for -10 yards,-0.100,-1.960
4,11:34,4,18,NYG 21,26,15,"Jeff Feagles punts 49 yards, returned by Terence Newman for 7 yards (tackle by Ryan Kuehl)",-1.960,-1.400
4,11:19,1,10,DAL 37,26,15,Tony Romo pass incomplete deep left intended for Terry Glenn (defended by R.W. McQuarters),1.400,0.860
4,11:14,2,10,DAL 37,26,15,"Tony Romo pass complete short left to Terrell Owens for 7 yards (tackle by Antonio Pierce). Penalty on R.W. McQuarters: Unnecessary Roughness, 15 yards",0.860,2.850
4,10:56,1,10,NYG 41,26,15,Tony Romo sacked by Fred Robbins for -4 yards,2.850,1.770
4,10:18,2,14,NYG 45,26,15,Tony Romo pass incomplete short left intended for Terrell Owens (defended by Reggie Torbor),1.770,1.090
4,10:14,3,14,NYG 45,26,15,Tony Romo pass complete short left to Jason Witten for 15 yards (tackle by Gibril Wilson),1.090,3.580
4,9:34,1,10,NYG 30,26,15,Tony Romo sacked by William Joseph for -4 yards,3.580,2.490
4,9:02,2,14,NYG 34,26,15,Tony Romo pass incomplete short left intended for Julius Jones is intercepted by Fred Robbins at NYG-41 and returned for 11 yards,2.490,-2.390
4,8:54,1,10,DAL 48,26,15,Tiki Barber right tackle for 5 yards (tackle by Akin Ayodele),2.390,2.520
4,8:14,2,5,DAL 43,26,15,Eli Manning pass complete short right to Tiki Barber for 8 yards (tackle by Chris Canty),2.520,3.250
4,7:26,1,10,DAL 35,26,15,Tiki Barber middle for 3 yards (tackle by Chris Canty and DeMarcus Ware),3.250,3.110
4,6:40,2,7,DAL 32,26,15,Eli Manning pass complete short right to Amani Toomer for 9 yards (tackle by Terence Newman),3.110,4.040
4,6:06,1,10,DAL 23,26,15,Brandon Jacobs middle for 1 yard (tackle by Greg Ellis and DeMarcus Ware),4.040,3.630
4,5:23,2,9,DAL 22,26,15,Brandon Jacobs right end for 8 yards (tackle by Terence Newman),3.630,4.280
4,4:35,3,1,DAL 14,26,15,Brandon Jacobs middle for no gain (tackle by Bradie James),4.280,2.660
4,3:58,4,1,DAL 14,29,15,Jay Feely 32 yard field goal good,2.660,3.000
4,,,,NYG 30,29,15,"Jay Feely kicks off 67 yards, returned by Tyson Thompson for 26 yards (tackle by Reggie Torbor)",0.000,0.870
4,3:48,1,10,DAL 29,29,15,Tony Romo pass incomplete short left intended for Terry Glenn,0.870,0.330
4,3:42,2,10,DAL 29,29,15,Tony Romo pass incomplete short middle intended for Marion Barber (defended by Gibril Wilson),0.330,-0.360
4,3:33,3,10,DAL 29,29,15,Tony Romo pass complete deep right to Jason Witten for 21 yards,-0.360,2.260
4,3:26,1,10,,29,15,Tony Romo pass incomplete deep left intended for Terrell Owens (defended by James Butler),2.260,1.710
4,3:20,2,10,,29,15,Marion Barber middle for 22 yards (tackle by R.W. McQuarters),1.710,3.710
4,3:11,1,10,NYG 28,29,15,Tony Romo pass complete deep middle to Terrell Owens for 17 yards (tackle by James Butler),3.710,4.840
4,2:48,1,10,NYG 11,35,15,"Tony Romo pass incomplete short right intended for Patrick Crayton is intercepted by Kevin Dockery at NYG-4 and returned for 96 yards, touchdown",4.840,-7.000
4,,,,DAL 2,36,15,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,36,15,"Jay Feely kicks off 68 yards, returned by Tyson Thompson for 24 yards (tackle by Chase Blackburn)",0.000,0.670
4,2:27,1,10,DAL 26,36,15,Marion Barber right end for 4 yards (tackle by James Butler),0.670,0.670
4,2:21,2,6,DAL 30,36,15,Tony Romo pass complete short middle to Marion Barber for 17 yards,0.670,2.060
4,2:11,1,10,DAL 47,36,21,"Tony Romo pass complete deep middle to Patrick Crayton for 53 yards, touchdown",2.060,7.000
4,,,,NYG 2,36,22,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,DAL 30,36,22,Mike Vanderjagt kicks onside 11 yards,0.000,2.850
4,2:02,1,10,DAL 41,36,22,Brandon Jacobs left tackle for 6 yards (tackle by Jay Ratliff),2.850,3.120
4,1:57,2,4,DAL 35,36,22,Brandon Jacobs left tackle for 3 yards (tackle by Kenyon Coleman),3.120,2.810
4,1:12,3,1,DAL 32,36,22,Brandon Jacobs left tackle for 3 yards (tackle by DeMarcus Ware),2.810,3.640
4,0:33,1,10,DAL 29,36,22,Eli Manning kneels for -1 yards,3.640,2.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
