Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Quenton Nelson,G,62,100%,0,0%,6,23%
Mark Glowinski,G,62,100%,0,0%,3,12%
Braden Smith,G,62,100%,0,0%,0,0%
Anthony Castonzo,T,54,87%,0,0%,6,23%
Andrew Luck,QB,54,87%,0,0%,0,0%
Jack Doyle,TE,51,82%,0,0%,6,23%
Ryan Kelly,C,50,81%,0,0%,0,0%
T.Y. Hilton,WR,42,68%,0,0%,0,0%
Marlon Mack,RB,38,61%,0,0%,0,0%
Dontrelle Inman,WR,29,47%,0,0%,0,0%
Mo Alie-Cox,TE,26,42%,0,0%,5,19%
Eric Ebron,TE,25,40%,0,0%,0,0%
Zach Pascal,WR,24,39%,0,0%,13,50%
Ryan Grant,WR,24,39%,0,0%,1,4%
Chester Rogers,WR,21,34%,0,0%,6,23%
Nyheim Hines,RB,16,26%,0,0%,0,0%
Evan Boehm,G,12,19%,0,0%,6,23%
Jordan Wilkins,RB,11,18%,0,0%,15,58%
Le'Raven Clark,T,11,18%,0,0%,6,23%
Jacoby Brissett,QB,8,13%,0,0%,0,0%
Pierre Desir,CB,0,0%,63,100%,13,50%
George Odum,FS,0,0%,63,100%,9,35%
Kenny Moore,CB,0,0%,61,97%,13,50%
Clayton Geathers,SS,0,0%,56,89%,3,12%
Shaquille Leonard,LB,0,0%,51,81%,0,0%
Tyquan Lewis,DE,0,0%,50,79%,2,8%
Jabaal Sheard,DE,0,0%,48,76%,4,15%
Quincy Wilson,CB,0,0%,46,73%,8,31%
Anthony Walker,LB,0,0%,42,67%,7,27%
Kemoko Turay,DE,0,0%,41,65%,2,8%
Denico Autry,DT,0,0%,39,62%,4,15%
Mike Mitchell,FS,0,0%,22,35%,0,0%
Al Woods,NT,0,0%,20,32%,6,23%
Matthew Adams,LB,0,0%,18,29%,20,77%
Al-Quadin Muhammad,DE,0,0%,18,29%,11,42%
Skai Moore,LB,0,0%,17,27%,2,8%
Margus Hunt,DT,0,0%,16,25%,5,19%
Grover Stewart,NT,0,0%,14,22%,8,31%
Corey Moore,FS,0,0%,7,11%,11,42%
Arthur Maulet,CB,0,0%,1,2%,2,8%
Christopher Milton,CB,0,0%,0,0%,18,69%
Najee Goode,LB,0,0%,0,0%,18,69%
Rigoberto Sanchez,P,0,0%,0,0%,16,62%
Zaire Franklin,LB,0,0%,0,0%,16,62%
Luke Rhodes,LS,0,0%,0,0%,9,35%
Adam Vinatieri,K,0,0%,0,0%,6,23%
